cell_id,latitude,longitude,opportunity_A,evaluable_A_ge_minimum,shared_transition_intensity,antirrhinum_majus_detectable,antirrhinum_majus_edge_count,antirrhinum_majus_transition_intensity,dactylorhiza_sambucina_detectable,dactylorhiza_sambucina_edge_count,dactylorhiza_sambucina_transition_intensity,gentiana_lutea_detectable,gentiana_lutea_edge_count,gentiana_lutea_transition_intensity,ipomoea_purpurea_detectable,ipomoea_purpurea_edge_count,ipomoea_purpurea_transition_intensity,lysimachia_arvensis_detectable,lysimachia_arvensis_edge_count,lysimachia_arvensis_transition_intensity,raphanus_sativus_detectable,raphanus_sativus_edge_count,raphanus_sativus_transition_intensity
569,46.2382573073,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
570,46.2382573073,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
571,46.2382573073,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
572,46.2382573073,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
573,46.2382573073,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
574,46.2382573073,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
575,46.2382573073,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
576,56.4426902381,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
577,56.4426902381,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
578,56.4426902381,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
579,56.4426902381,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
580,56.4426902381,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
581,56.4426902381,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
582,56.4426902381,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
583,56.4426902381,-105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
584,56.4426902381,-95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
585,56.4426902381,-85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
586,56.4426902381,-75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
587,56.4426902381,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
588,56.4426902381,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
589,56.4426902381,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
590,56.4426902381,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
591,56.4426902381,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
592,56.4426902381,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
593,56.4426902381,-5,2,True,0.399458024968,True,14,0.439941690962,False,0,,False,0,,False,0,,True,12,0.358974358974,False,0,
594,56.4426902381,5,2,True,0.413409128582,True,21,0.472303206997,False,0,,False,0,,False,0,,True,2,0.354515050167,False,0,
595,56.4426902381,15,3,True,0.474470791131,True,12,0.645918367347,True,31,0.494475138122,True,3,0.283018867925,False,0,,False,0,,False,0,
596,56.4426902381,25,1,False,,False,0,,True,4,0.492403314917,False,0,,False,0,,False,0,,False,0,
597,56.4426902381,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
598,56.4426902381,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
599,56.4426902381,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
600,56.4426902381,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
601,56.4426902381,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
602,56.4426902381,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
603,56.4426902381,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
604,56.4426902381,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
605,56.4426902381,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
606,56.4426902381,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
607,56.4426902381,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
608,56.4426902381,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
609,56.4426902381,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
610,56.4426902381,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
611,56.4426902381,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
612,70.8118635463,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
613,70.8118635463,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
614,70.8118635463,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
615,70.8118635463,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
616,70.8118635463,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
617,70.8118635463,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
618,70.8118635463,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
619,70.8118635463,-105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
620,70.8118635463,-95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
621,70.8118635463,-85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
622,70.8118635463,-75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
623,70.8118635463,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
624,70.8118635463,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
625,70.8118635463,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
626,70.8118635463,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
627,70.8118635463,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
628,70.8118635463,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
629,70.8118635463,-5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
630,70.8118635463,5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
631,70.8118635463,15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
632,70.8118635463,25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
633,70.8118635463,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
634,70.8118635463,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
635,70.8118635463,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
636,70.8118635463,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
637,70.8118635463,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
638,70.8118635463,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
639,70.8118635463,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
640,70.8118635463,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
641,70.8118635463,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
642,70.8118635463,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
643,70.8118635463,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
644,70.8118635463,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
645,70.8118635463,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
646,70.8118635463,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
647,70.8118635463,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
