species,blind_id,photo_id,materialization_status,technical_flags,width_px,height_px,megapixels,min_dimension_px,mean_luminance,sd_luminance,central_sd_luminance,dark_clip_fraction,bright_clip_fraction,mean_saturation,p90_saturation,edge_energy,downloaded_from,raw_image_sha256,raw_image_bytes,artifact_path
Dactylorhiza sambucina,4a68e375296a4559,105488094,ok,,681,1024,0.697344,681,0.3212454617023468,0.19625641405582428,0.2508654296398163,0.002900326797385621,0.00028594771241830067,0.711029589176178,0.9807692170143127,0.005671042948961258,https://inaturalist-open-data.s3.amazonaws.com/photos/105488094/large.jpeg,4c93f8bd7fa1ac488f666d3d77894511491793615608e30dedf64f8cd7bdd810,862331,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/4a68e375296a4559.jpg
Dactylorhiza sambucina,4be25f06d492a1fa,70701430,ok,,768,1024,0.786432,768,0.3324694335460663,0.18183353543281555,0.18608461320400238,0.0032823350694444445,0.0008409288194444445,0.2844182550907135,0.5285714268684387,0.003280914854258299,https://static.inaturalist.org/photos/70701430/large.jpeg,8f9819e7da60b59506cd94ec2bfde214f4fa1ab29190934dfd9e4c23a55a5c15,497261,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/4be25f06d492a1fa.jpg
Dactylorhiza sambucina,50aa165ce7b59dbe,124547391,ok,,768,1024,0.786432,768,0.30602169036865234,0.18243461847305298,0.18671202659606934,0.00146484375,0.0,0.44173678755760193,0.6470588445663452,0.003678289707750082,https://inaturalist-open-data.s3.amazonaws.com/photos/124547391/large.jpeg,930f06abf63ec27cca069096a2cf98c863354fc11e9df21c9d89e2cd547a35ea,518943,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/50aa165ce7b59dbe.jpg
Dactylorhiza sambucina,516dd95f43089bc3,80253936,ok,,768,1024,0.786432,768,0.31646275520324707,0.24852538108825684,0.18233874440193176,5.425347222222222e-05,0.049641927083333336,0.39975476264953613,0.7352941632270813,0.003858621697872877,https://static.inaturalist.org/photos/80253936/large.jpg,b5bbc5faa7d0d5dd89689e2eeec634500d5bc54069215bae7a89000cf4a95a21,87088,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/516dd95f43089bc3.jpg
Dactylorhiza sambucina,5c9dc6ced7b5b0e6,111136324,ok,,768,1024,0.786432,768,0.48262885212898254,0.2157749980688095,0.15651415288448334,3.616898148148148e-05,0.010407624421296295,0.4800904095172882,0.7025316953659058,0.0032986109144985676,https://inaturalist-open-data.s3.amazonaws.com/photos/111136324/large.jpg,bd82b7e386c5d7244887672e9f9eb99373f079c2c80a2b62c3d76ad2ab825901,170522,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/5c9dc6ced7b5b0e6.jpg
Dactylorhiza sambucina,5df464a06bf4e98c,71891688,ok,,768,1024,0.786432,768,0.4825991988182068,0.19430850446224213,0.1972017139196396,0.0004069010416666667,0.000660083912037037,0.26230472326278687,0.5154638886451721,0.010386601090431213,https://inaturalist-open-data.s3.amazonaws.com/photos/71891688/large.jpeg,060ec0fe1516678e5c1cd4ea6d34151a3b610b5227edb869bf9dcf2a30330ee5,638651,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/5df464a06bf4e98c.jpg
Dactylorhiza sambucina,6a60343df571fa2a,107133898,ok,,768,1024,0.786432,768,0.5386250615119934,0.1423831284046173,0.14856961369514465,9.946469907407407e-05,6.329571759259259e-05,0.5818631649017334,0.8245614171028137,0.005140341818332672,https://static.inaturalist.org/photos/107133898/large.jpeg,69ffce29750bd66c56d54eeb62e0b4e43025b4fcc643b4f031f83b0e7a89d7d8,587781,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/6a60343df571fa2a.jpg
Dactylorhiza sambucina,6afc7f81ccb467c1,79426959,ok,,737,1024,0.754688,737,0.3126543164253235,0.18710258603096008,0.17931020259857178,0.0008303140096618357,0.0,0.28357651829719543,0.5522388815879822,0.0016900376649573445,https://inaturalist-open-data.s3.amazonaws.com/photos/79426959/large.jpg,74debad3ca8f7d4eed3645060def712b04216eb3d00de9a15a9d6d74734e1de7,155848,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/6afc7f81ccb467c1.jpg
Dactylorhiza sambucina,7316838f8ff3782b,18120634,ok,,1024,768,0.786432,768,0.4325466752052307,0.16436390578746796,0.16124869883060455,4.521122685185185e-05,0.004602502893518518,0.37331363558769226,0.5827814936637878,0.014746073633432388,https://inaturalist-open-data.s3.amazonaws.com/photos/18120634/large.jpg,7e7d60f2fd36f10e73bd701a79d49be4d5937102fa65cd43d7f7d0e0ba00c262,549888,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/7316838f8ff3782b.jpg
Dactylorhiza sambucina,77eeaf2d055f02f2,122160254,ok,,849,1000,0.849,849,0.5570792555809021,0.11201724410057068,0.11794331669807434,7.988241308793457e-06,0.00017574130879345604,0.5927038788795471,0.8083333373069763,0.004073879215866327,https://inaturalist-open-data.s3.amazonaws.com/photos/122160254/large.jpg,07289c2a9a0642183ef9543b2d941bed407d5a6b8d7c82fea01a23e5edbb4d16,428379,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/77eeaf2d055f02f2.jpg
Dactylorhiza sambucina,7867f7653ea0a1bd,69619311,ok,,1024,576,0.589824,576,0.5489678978919983,0.2156999409198761,0.15870840847492218,0.0,0.05720727237654321,0.3635091781616211,0.6035196781158447,0.004173996392637491,https://static.inaturalist.org/photos/69619311/large.jpeg,54178156ed2c93fbbde026a06c5f9133b88e430f0a25aa6bd7c6ed8cc59f3f4e,411174,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/7867f7653ea0a1bd.jpg
Dactylorhiza sambucina,7ef46c5673519dd9,41326134,ok,,768,1024,0.786432,768,0.3731738328933716,0.21452173590660095,0.25644558668136597,0.0014467592592592592,1.808449074074074e-05,0.31038907170295715,0.5377358198165894,0.005026684142649174,https://inaturalist-open-data.s3.amazonaws.com/photos/41326134/large.jpg,f9dc24c69cada40ee2992d1b1f1018f3313bb1bd0afed690bbaf99bd1f626933,318469,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/7ef46c5673519dd9.jpg
Dactylorhiza sambucina,7f4a628f543ac5a1,16241697,ok,,768,1024,0.786432,768,0.5292330384254456,0.1845177561044693,0.19355237483978271,0.0,0.0003345630787037037,0.3918745815753937,0.5933879613876343,0.0035655228421092033,https://static.inaturalist.org/photos/16241697/large.jpg,86047ac42729f6bd96d7a62aef11684dea030a3d2df99a0b4a646f6daa7b079a,294329,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/7f4a628f543ac5a1.jpg
Dactylorhiza sambucina,80087cc9e54d6242,19063707,ok,,1024,683,0.699392,683,0.5659347176551819,0.14446686208248138,0.1704799085855484,0.0,0.017852783203125,0.5565457940101624,0.7798001170158386,0.0010599493980407715,https://static.inaturalist.org/photos/19063707/large.jpeg,b3a3d07727621c50108dcbb0d92aca3207b5233fbfa2bff6f30d045b99b33280,216836,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/80087cc9e54d6242.jpg
Dactylorhiza sambucina,886f8e8c64306c38,72918871,ok,,576,1024,0.589824,576,0.5464640259742737,0.18348567187786102,0.19997195899486542,0.0009645061728395061,0.0023992091049382714,0.27840059995651245,0.5512820482254028,0.022469868883490562,https://inaturalist-open-data.s3.amazonaws.com/photos/72918871/large.jpeg,3816c5b4d5f4ae2f05ad70aa0946cc6d39081b897555f8cd8abd7d0cc2097584,666982,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/886f8e8c64306c38.jpg
Dactylorhiza sambucina,8e340d229f7c147f,69164527,ok,,576,1024,0.589824,576,0.39367032051086426,0.25853338837623596,0.2880958020687103,0.013141396604938271,0.02369068287037037,0.4299969971179962,0.6849315166473389,0.023126989603042603,https://inaturalist-open-data.s3.amazonaws.com/photos/69164527/large.jpeg,1707a4756e3a8f0207f672f00833f30913d26ab3e4dc9d1a50bf3409c1455b7a,1023299,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/8e340d229f7c147f.jpg
Dactylorhiza sambucina,909503eb103d192b,69101680,ok,,1024,768,0.786432,768,0.4215257167816162,0.2423771470785141,0.22528700530529022,0.0008409288194444445,0.006004050925925926,0.5476464033126831,0.7592592835426331,0.022145351395010948,https://inaturalist-open-data.s3.amazonaws.com/photos/69101680/large.jpg,05fd6c29fae8485b5603744999151af3125a7562b8efce20324f2a6284ad7877,451729,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/909503eb103d192b.jpg
Dactylorhiza sambucina,91399ce9cd3e5954,17169090,ok,,768,1024,0.786432,768,0.43084895610809326,0.1859586089849472,0.20953455567359924,0.0009584780092592593,0.00012659143518518518,0.215658500790596,0.43877550959587097,0.01667471043765545,https://inaturalist-open-data.s3.amazonaws.com/photos/17169090/large.jpeg,e1e6ee479c32e6fd6e0d6b9bfee449d43c2dc8c8ccf05dde3da23fbd2dbee0b7,791857,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/91399ce9cd3e5954.jpg
Dactylorhiza sambucina,9307eab4db10360d,18774304,ok,,768,1024,0.786432,768,0.4306877851486206,0.16974321007728577,0.20960116386413574,0.0010127314814814814,0.007776331018518518,0.5958091616630554,0.7977527976036072,0.009685403667390347,https://inaturalist-open-data.s3.amazonaws.com/photos/18774304/large.jpeg,adc185f4f555e76cc71ad2622ee4f064700c645d3efd595d20afe30fef1d2a40,785576,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/9307eab4db10360d.jpg
Dactylorhiza sambucina,9443af7214525c08,80075100,ok,,1024,768,0.786432,768,0.3318125009536743,0.19652336835861206,0.23148246109485626,2.712673611111111e-05,0.006989655671296296,0.45737627148628235,0.9153715968132019,0.00634574331343174,https://inaturalist-open-data.s3.amazonaws.com/photos/80075100/large.jpeg,5c3c156c7ecf18a6f40f107e2ee5d28aeccc480ed77085745e0d05eb8acc4bd3,155808,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/9443af7214525c08.jpg
Dactylorhiza sambucina,98eb41f4e4f106e2,71797791,ok,,1024,768,0.786432,768,0.46796175837516785,0.22367464005947113,0.20068109035491943,0.00018988715277777778,0.013364438657407407,0.3143473267555237,0.5992063879966736,0.0028549963608384132,https://static.inaturalist.org/photos/71797791/large.jpg,f433914effc1e06060351d9f10e342ce304f5234a62513fe79940e3831a21642,242150,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/98eb41f4e4f106e2.jpg
Dactylorhiza sambucina,995cd5458de4efa4,71266590,ok,,1024,768,0.786432,768,0.48772674798965454,0.2397889643907547,0.24657009541988373,0.01219798900462963,0.013201678240740741,0.5809252858161926,0.8823529481887817,0.022996162995696068,https://inaturalist-open-data.s3.amazonaws.com/photos/71266590/large.jpg,6256c7ec2b46c89e21806e7a235f26be67831d3cccc9c0e4f20b992b35924b04,375187,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/995cd5458de4efa4.jpg
Dactylorhiza sambucina,99d1bf52bc71f5df,27652687,ok,,1024,1024,1.048576,1024,0.5325100421905518,0.19974148273468018,0.17664095759391785,6.103515625e-05,0.00115966796875,0.3425619900226593,0.5388600826263428,0.011779047548770905,https://static.inaturalist.org/photos/27652687/large.jpg,141ed629763947c69ec6c7e42a20fb73d1a94c7e94726414638b308841c1d324,569961,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/99d1bf52bc71f5df.jpg
Dactylorhiza sambucina,9e8e00d45985b28b,77782050,ok,,768,1024,0.786432,768,0.4994838833808899,0.1574229598045349,0.16585971415042877,1.808449074074074e-05,0.0002803096064814815,0.3306295573711395,0.5952380895614624,0.003698988351970911,https://inaturalist-open-data.s3.amazonaws.com/photos/77782050/large.jpeg,c4fb25fc039260b6f188dfc858eb651b825c814cc9e2882422d18d3b2a062392,525897,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/9e8e00d45985b28b.jpg
Dactylorhiza sambucina,9e8edd4799737bea,68934710,ok,,1024,768,0.786432,768,0.3443771004676819,0.19266913831233978,0.19879145920276642,0.00439453125,0.0003978587962962963,0.3897975981235504,0.6831682920455933,0.021221384406089783,https://inaturalist-open-data.s3.amazonaws.com/photos/68934710/large.jpeg,dded2b9214c214fb95a6cbc840aa424bfc24c529d7a94648e61c87ea4bc045a3,530475,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/9e8edd4799737bea.jpg
Dactylorhiza sambucina,9ecbcfdd425a4f94,18543485,ok,,729,1024,0.746496,729,0.34705790877342224,0.2143077701330185,0.2017699033021927,0.017914377289377288,0.00015262515262515263,0.6169849634170532,0.9069767594337463,0.006898330524563789,https://inaturalist-open-data.s3.amazonaws.com/photos/18543485/large.jpg,8301640b8be54775ed7a27dc7632bde03e0753ad421a1285b4df64604a03858c,411849,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/9ecbcfdd425a4f94.jpg
Dactylorhiza sambucina,a40f513a925f03aa,110761494,ok,,683,1024,0.699392,683,0.3977689743041992,0.1351519078016281,0.14284951984882355,0.00010172526041666667,0.0,0.5076853632926941,0.6785714626312256,0.006169983185827732,https://inaturalist-open-data.s3.amazonaws.com/photos/110761494/large.jpeg,c56f7ba5a6a516f963203a183dafbeb8c907e471174771462c6cc9e350c193d9,460030,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/a40f513a925f03aa.jpg
Dactylorhiza sambucina,a55276b51e8cdfa9,102077204,ok,,681,1024,0.697344,681,0.41456401348114014,0.2026234120130539,0.21084722876548767,0.004125816993464052,0.00012254901960784314,0.3809068500995636,0.6545454263687134,0.0041152117773890495,https://inaturalist-open-data.s3.amazonaws.com/photos/102077204/large.jpeg,74986a75509939e6466c28029829973fbcab9efd8a691aa95cfeed9ae731c293,133069,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/a55276b51e8cdfa9.jpg
Dactylorhiza sambucina,a68fe0e0d8c43d16,127370346,ok,,768,1024,0.786432,768,0.4887488782405853,0.18140621483325958,0.15218035876750946,0.0021610966435185184,0.0002803096064814815,0.21752099692821503,0.4189189374446869,0.012074675410985947,https://inaturalist-open-data.s3.amazonaws.com/photos/127370346/large.jpg,6e13733ce3db7b57ef8a256d107f2b5026a8951cc02b20fe04bb4321b55b2dd7,399966,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/a68fe0e0d8c43d16.jpg
Dactylorhiza sambucina,a7694b8864401b00,113927183,ok,,768,1024,0.786432,768,0.381051242351532,0.13205447793006897,0.13276192545890808,5.425347222222222e-05,0.0,0.39418449997901917,0.7395833730697632,0.0013141644885763526,https://inaturalist-open-data.s3.amazonaws.com/photos/113927183/large.jpeg,1705ec1bef2f17cd902a2770188bffd3d64751d3d6aa404b596cbdde129fbeb1,191345,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/a7694b8864401b00.jpg
Dactylorhiza sambucina,adb763e1a27f12bd,110758122,ok,,576,1024,0.589824,576,0.4049376845359802,0.1384814977645874,0.18389944732189178,0.0,0.0008559992283950617,0.2524511218070984,0.44285714626312256,0.0021112714894115925,https://inaturalist-open-data.s3.amazonaws.com/photos/110758122/large.jpg,f95502ec99eb23a91670cba61bc33a915500a621d26e1fa18569b14496075d78,55568,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/adb763e1a27f12bd.jpg
Dactylorhiza sambucina,b0d661aeeb601d97,77166693,ok,,768,1024,0.786432,768,0.4626767635345459,0.2178749442100525,0.21985726058483124,0.0009313512731481482,0.004457826967592593,0.616112470626831,0.881188154220581,0.020186681300401688,https://inaturalist-open-data.s3.amazonaws.com/photos/77166693/large.jpeg,1b681201dc216c32f872f106514e260d055b1628df1b15bbac6c45f3a70b05ea,879513,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/b0d661aeeb601d97.jpg
Dactylorhiza sambucina,b1e3b5f6875b1b04,7621789,ok,,768,1024,0.786432,768,0.47268563508987427,0.1958640217781067,0.17980143427848816,0.00022605613425925926,0.00587745949074074,0.2792419493198395,0.5271318554878235,0.013866918161511421,https://static.inaturalist.org/photos/7621789/large.jpg,1729d284b3657d1c13f7d8740bced36d4216d9c54757c3c9ad8eac1d2a148143,479629,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/b1e3b5f6875b1b04.jpg
Dactylorhiza sambucina,b5b63eee19a8d559,36671020,ok,,1024,768,0.786432,768,0.4364546239376068,0.21896201372146606,0.18036073446273804,0.008608217592592593,0.012134693287037037,0.3296275734901428,0.6447368860244751,0.022556956857442856,https://static.inaturalist.org/photos/36671020/large.jpg,b5450ea9d8aee0e4fa2020f7496de05bcdd57be6b9faa1893ddc7901c5e74852,442866,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/b5b63eee19a8d559.jpg
Dactylorhiza sambucina,b674a404254f9b0a,60541061,ok,,1024,915,0.93696,915,0.45707863569259644,0.23095697164535522,0.24212917685508728,0.009141156462585034,0.014053389212827989,0.40702933073043823,0.7226230502128601,0.013025254011154175,https://inaturalist-open-data.s3.amazonaws.com/photos/60541061/large.jpg,edc17e8bda25f083e50eb23d12b9568bf8446a5c10503e295435f33ef0a354d1,354782,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/b674a404254f9b0a.jpg
Dactylorhiza sambucina,b6c0fa3ddc1e3b53,91971470,ok,,768,1024,0.786432,768,0.4695442318916321,0.17567244172096252,0.19768819212913513,0.0,0.0017903645833333333,0.3274909257888794,0.5792682766914368,0.0028417943976819515,https://inaturalist-open-data.s3.amazonaws.com/photos/91971470/large.jpg,bce0360f87a777c7f747e123bc602f1744c7a48c888b37584aadf09a749f4665,301458,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/b6c0fa3ddc1e3b53.jpg
Dactylorhiza sambucina,b6e65e18228e8755,3784089,ok,,768,1024,0.786432,768,0.3355945646762848,0.19913120567798615,0.2214079648256302,0.03683810763888889,0.0029658564814814816,0.7079516053199768,0.9838709831237793,0.007276136428117752,https://inaturalist-open-data.s3.amazonaws.com/photos/3784089/large.jpeg,92f8a8effc1aa967a61e213fd9b94eb04d1cbf584f4675b1bb0c64fac8947b50,636902,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/b6e65e18228e8755.jpg
Dactylorhiza sambucina,bdd9752ca2cc50ce,100384906,ok,,597,1023,0.610731,597,0.26475444436073303,0.19256187975406647,0.2815606892108917,0.026460193452380952,0.0006277901785714286,0.4332517087459564,0.800000011920929,0.008019143715500832,https://inaturalist-open-data.s3.amazonaws.com/photos/100384906/large.jpg,6adfb4e00f412304042f785b33e6c109c947c84366bbf671d2eb57b7f629268c,204699,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/bdd9752ca2cc50ce.jpg
Dactylorhiza sambucina,cb338982b6e24a54,122706417,ok,,768,1024,0.786432,768,0.4786933660507202,0.1639281064271927,0.16587388515472412,0.000244140625,0.0005515769675925925,0.20909368991851807,0.3571428656578064,0.012523813173174858,https://inaturalist-open-data.s3.amazonaws.com/photos/122706417/large.jpg,8d524bb5543d6d5bc98f753788176744c39b35592f0862fa86e3af8be561be48,464423,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/cb338982b6e24a54.jpg
Dactylorhiza sambucina,cc1dd9dfb0f7098b,7898312,ok,,768,1024,0.786432,768,0.4802339971065521,0.11756211519241333,0.1346975713968277,0.0,0.0,0.49203333258628845,0.7086092829704285,0.001665766816586256,https://static.inaturalist.org/photos/7898312/large.jpeg,dbc3ba07fcdfe9bdbaa8f2e49b001aea306759bff5d6418aa89766df1d582159,387668,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/cc1dd9dfb0f7098b.jpg
Dactylorhiza sambucina,d241299c914dc3f2,65982615,ok,,768,1024,0.786432,768,0.3415509760379791,0.179327130317688,0.21889401972293854,0.003662109375,0.004041883680555556,0.5731334090232849,0.8965517282485962,0.01527123712003231,https://inaturalist-open-data.s3.amazonaws.com/photos/65982615/large.jpeg,89c5c0e01341b043c46fc004186c16ffb8343be40f7ef8735ded447ab19496dc,558120,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/d241299c914dc3f2.jpg
Dactylorhiza sambucina,d46f571d548a7d18,71814769,ok,,576,1024,0.589824,576,0.438754141330719,0.18655343353748322,0.2265188992023468,0.00406298225308642,0.003978587962962963,0.2138797640800476,0.5034820437431335,0.008697503246366978,https://static.inaturalist.org/photos/71814769/large.jpeg,e50a44367c8a1ffaa004f97dd6391eaccbe1a7def0f4e6eb0b31f9676359b842,490497,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/d46f571d548a7d18.jpg
Dactylorhiza sambucina,d64104f5d9f6468d,840625,ok,,1024,768,0.786432,768,0.400577187538147,0.1625525951385498,0.17966459691524506,1.808449074074074e-05,0.00342701099537037,0.5951770544052124,0.9468085169792175,0.003583385609090328,https://inaturalist-open-data.s3.amazonaws.com/photos/840625/large.JPG,91236f64345fe6b633893faf264676a9898bf27cf913c478ed75c0bad2fd6fd7,357615,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/d64104f5d9f6468d.jpg
Dactylorhiza sambucina,d92c5fb47e09d93b,91953460,ok,,768,1024,0.786432,768,0.4354410469532013,0.21625269949436188,0.2226429134607315,0.0,9.04224537037037e-06,0.4802832305431366,0.6701030135154724,0.002732984721660614,https://inaturalist-open-data.s3.amazonaws.com/photos/91953460/large.jpg,31b22ad24aa3a6014cf6eba91e5a7c483059938996c8226e763f763399735a4c,290143,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/d92c5fb47e09d93b.jpg
Dactylorhiza sambucina,de58c749ab78e467,72116552,ok,,768,1024,0.786432,768,0.5111104249954224,0.19405308365821838,0.19036611914634705,1.808449074074074e-05,0.000804759837962963,0.32453981041908264,0.49166667461395264,0.010483470745384693,https://static.inaturalist.org/photos/72116552/large.jpg,9bbe7fbc34fb2989d69b2e8a21fffcfdb280da1b4fcb8fa8709ae6dacfe4f017,406627,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/de58c749ab78e467.jpg
Dactylorhiza sambucina,ed65051ea8072613,126618835,ok,,683,1024,0.699392,683,0.3530668318271637,0.19640426337718964,0.17596805095672607,0.0001220703125,8.138020833333333e-05,0.5298058390617371,0.9411764740943909,0.001851688721217215,https://static.inaturalist.org/photos/126618835/large.jpg,823aa67d5c1c603ac6322c68dae4424980ef95ad7e902cbe0785e35db66dc69b,384077,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/ed65051ea8072613.jpg
Dactylorhiza sambucina,efbe90b1e9a8d849,41670715,ok,,1024,768,0.786432,768,0.3923802971839905,0.23883168399333954,0.2660476267337799,0.005497685185185185,0.012622974537037037,0.6855370998382568,0.9863013625144958,0.020001310855150223,https://static.inaturalist.org/photos/41670715/large.jpeg,6f054005abbb9379f46ef604c7b1f5b85130f5593d30f68077413cc18e927966,475729,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/efbe90b1e9a8d849.jpg
Dactylorhiza sambucina,f0f8f80a58ee5800,108632540,ok,,768,1024,0.786432,768,0.38256755471229553,0.178683340549469,0.21599836647510529,0.0007505063657407407,0.005090784143518518,0.5744051933288574,0.7692307829856873,0.010115385055541992,https://inaturalist-open-data.s3.amazonaws.com/photos/108632540/large.jpg,d5802c4769be677a8a6bf755d305717f26d948d464bfa1162423d3a385b2371b,342238,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/f0f8f80a58ee5800.jpg
Dactylorhiza sambucina,f22c4cb99d738b22,73306623,ok,,768,1024,0.786432,768,0.4028383493423462,0.23342813551425934,0.23507192730903625,0.003074363425925926,0.015426070601851851,0.434592068195343,0.6951807141304016,0.007454718463122845,https://inaturalist-open-data.s3.amazonaws.com/photos/73306623/large.jpg,968d8b87bbda2dc63e80aeae815b1d25162ceb985fba1727f3bceb41812edf4c,302568,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/f22c4cb99d738b22.jpg
Dactylorhiza sambucina,f5534f7a6153b29d,76318568,ok,,1024,1024,1.048576,1024,0.48732292652130127,0.1492115706205368,0.15106645226478577,0.0003865559895833333,6.781684027777777e-06,0.449470192193985,0.6616541743278503,0.002259929897263646,https://static.inaturalist.org/photos/76318568/large.jpg,c6bd279d2f0fb6eed627db4a286afa9658d42b571d271297c4949c73e08a84dd,374487,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/f5534f7a6153b29d.jpg
Dactylorhiza sambucina,f7102bc79a174afc,72478453,ok,,768,1024,0.786432,768,0.4157291650772095,0.22188496589660645,0.2581321597099304,0.0017994068287037037,0.01001880787037037,0.238228902220726,0.4433962404727936,0.01302494015544653,https://static.inaturalist.org/photos/72478453/large.jpeg,e69bc80679f3d2948305e954e32f4ad57f237edfba092fe789ee890d611283a3,335601,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/f7102bc79a174afc.jpg
Dactylorhiza sambucina,f72015cf11f3e366,38507303,ok,,683,1024,0.699392,683,0.3009053170681,0.19072964787483215,0.15893274545669556,0.000244140625,0.0,0.48774054646492004,0.6666666269302368,0.0006049417424947023,https://inaturalist-open-data.s3.amazonaws.com/photos/38507303/large.jpeg,88684b095f362be96c08ef0a6d85ced13802c6fded8153e478153e7597996b7b,253954,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/f72015cf11f3e366.jpg
Dactylorhiza sambucina,f7b46d855d8c61df,109930018,ok,,768,1024,0.786432,768,0.22885724902153015,0.16214728355407715,0.20246540009975433,0.007658781828703704,0.0,0.2967684268951416,0.5384615063667297,0.0016100703505799174,https://inaturalist-open-data.s3.amazonaws.com/photos/109930018/large.jpg,4de309548354882a055a11185af756e066c434f4a420d4bd573c659d057677ee,218631,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/f7b46d855d8c61df.jpg
Dactylorhiza sambucina,f822f2584af4ab75,127375696,ok,,768,1024,0.786432,768,0.40058690309524536,0.21672530472278595,0.20459352433681488,0.009250217013888888,0.001148365162037037,0.624542772769928,0.9607843160629272,0.015568873845040798,https://inaturalist-open-data.s3.amazonaws.com/photos/127375696/large.jpeg,2de1b1e3173bb65163561b642248f74bbc331689657c78ef145b389a6f23c378,1170576,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/f822f2584af4ab75.jpg
Dactylorhiza sambucina,fc7eb44327b48a9f,127659289,ok,,768,1024,0.786432,768,0.4465641379356384,0.22441861033439636,0.22103531658649445,0.00011754918981481481,0.005687572337962963,0.3913824260234833,0.5769230723381042,0.015047898516058922,https://inaturalist-open-data.s3.amazonaws.com/photos/127659289/large.jpg,93f740ba3c6d0c2954ea0918a35ddcd1e1ab0c6f6280008a68470c6f48c87f11,398798,artifacts/jbi_ch1_calibration_images_v1/images/Dactylorhiza_sambucina/fc7eb44327b48a9f.jpg
