source_row_index,species,morph,measurement_status,nearest_vertex,d_vertex,best_pair_left,best_pair_right,t,d_segment,bridge_advantage,interior_bridge
11738,Asclepias viridis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5006052560092811,white,yellow_orange,0.4865893251458297,0.12154680088546034,0.37905845512382075,True
11743,Asclepias viridis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3870597701299637,white,red_pink,0.6323229574352238,0.2251380395194013,0.16192173061056236,True
11780,Asclepias viridis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.444298571765455,white,yellow_orange,0.5621339085480523,0.08020844537619469,0.3640901263892603,True
11817,Jaumea carnosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.46937512176580826,white,yellow_orange,0.5320555636496096,0.04698658204994985,0.42238853971585844,True
11963,Salix sitchensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.46469579696318164,white,yellow_orange,0.4630975380504635,0.0482879023932273,0.41640789456995436,True
11990,Salix sitchensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5788785698479132,white,yellow_orange,0.351272054854836,0.4606481840370344,0.1182303858108788,True
12113,Ajuga genevensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5151069763726742,white,blue_purple,0.5571056745943354,0.3436039925291478,0.1715029838435264,True
12135,Ajuga genevensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.35879681386101103,white,blue_purple,0.5909332143065362,0.05568876037885044,0.3031080534821606,True
12145,Ajuga genevensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5272648451189975,white,blue_purple,0.4846752811146526,0.31881036700373244,0.20845447811526507,True
12149,Ajuga genevensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5427321204384911,white,blue_purple,0.5039935289635945,0.3314317291077389,0.21130039133075218,True
12178,Ajuga genevensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4901207496751465,white,blue_purple,0.5079177674500354,0.24169892560647768,0.24842182406866883,True
12194,Ajuga genevensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.41805989537607974,white,blue_purple,0.5363770320329279,0.11573497249386196,0.3023249228822178,True
12223,Orchis simia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.44720644580293684,white,blue_purple,0.6787369374858788,0.3500065805805849,0.09719986522235191,True
12235,Orchis simia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4420257025001935,red_pink,blue_purple,0.49277613987149954,0.29333653140494975,0.14868917109524377,True
12237,Orchis simia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4561032237005198,white,red_pink,0.4967765055534422,0.16452579816467588,0.2915774255358439,True
12267,Orchis simia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4005061344235359,red_pink,blue_purple,0.594907936137536,0.29413369798851474,0.10637243643502114,True
12270,Orchis simia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3735529602409931,white,red_pink,0.6421172602098798,0.21359906302150006,0.15995389721949305,True
12275,Orchis simia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.452774931194293,white,red_pink,0.5144893525090325,0.17932740068061967,0.2734475305136733,True
12278,Orchis simia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3630014103515728,white,red_pink,0.674133119209758,0.2321737671734894,0.1308276431780834,True
12411,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4682784261619749,white,blue_purple,0.6572893054088016,0.3620827770421271,0.1061956491198478,True
12412,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4687685931729091,white,blue_purple,0.5072998114167074,0.19361590949289414,0.27515268368001494,True
12418,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5077067340116332,white,blue_purple,0.602845142723588,0.3732861363331417,0.13442059767849152,True
12425,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5177788046938165,white,blue_purple,0.6007264322647329,0.3852329405635636,0.13254586413025293,True
12432,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4430109114727532,white,blue_purple,0.4349395208396551,0.2328732232242329,0.21013768824852028,True
12443,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5107534109503878,white,blue_purple,0.5846872752300094,0.3624490246881202,0.14830438626226766,True
12460,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.49999060660365946,white,blue_purple,0.4898760443120725,0.2642293095719787,0.23576129703168075,True
12468,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5321810823972527,white,blue_purple,0.4873233961249747,0.3239074422053394,0.2082736401919133,True
12471,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4904639858733319,red_pink,blue_purple,0.6077576852994695,0.4138571500036567,0.0766068358696752,True
12476,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.46947514101938537,yellow_orange,blue_purple,0.6252099365974146,0.3354824953676058,0.13399264565177954,True
12481,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.518207391742579,white,blue_purple,0.5421322710905853,0.3333783849146677,0.1848290068279113,True
12485,Anchusa arvensis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.41389088995690376,white,red_pink,0.6659201800447678,0.2991085172607268,0.11478237269617697,True
12534,Camassia quamash,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5061883950643059,white,blue_purple,0.4960942679455795,0.26730157399278304,0.23888682107152287,True
12650,Asclepias albicans,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5317776487112813,white,yellow_orange,0.2802099464263494,0.45230591422977784,0.07947173448150346,True
12660,Asclepias albicans,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5283075644848242,white,yellow_orange,0.28094463454080426,0.44776267522010144,0.08054488926472275,True
12676,Asclepias albicans,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.6335929075269005,white,yellow_orange,0.3456453717405318,0.5314528534949889,0.10214005403191151,True
12688,Asclepias albicans,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5680970328805396,white,yellow_orange,0.3069095598729662,0.47844915622540674,0.08964787665513285,True
12709,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.34857210026693314,white,red_pink,0.7334876410862972,0.26347523187169214,0.085096868395241,True
12725,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.44524416869531724,red_pink,blue_purple,0.4649825813235488,0.31762898275813145,0.1276151859371858,True
12733,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.42049876023336624,white,red_pink,0.5376405164355957,0.14164560999106823,0.278853150242298,True
12736,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5138525211712579,red_pink,blue_purple,0.45358894391009363,0.41400817900049364,0.09984434217076427,True
12746,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5699058298523954,red_pink,blue_purple,0.4603503706747319,0.47892431738257923,0.09098151246981612,True
12754,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.45568909283297604,red_pink,blue_purple,0.5834342289018322,0.3598847504986001,0.09580434233437596,True
12755,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.49660897900001966,red_pink,blue_purple,0.4423615992135007,0.39813095196295534,0.09847802703706432,True
12756,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4399102187953478,white,red_pink,0.5575463778767434,0.22354475784297928,0.21636546095236853,True
12758,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45432920875863675,red_pink,blue_purple,0.4813740633837123,0.31949338706169605,0.1348358216969407,True
12765,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3489614537122519,white,red_pink,0.7246957049399294,0.2572892680350074,0.0916721856772445,True
12766,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.30115530498169835,white,red_pink,0.7546564734602466,0.21576949102779314,0.08538581395390521,True
12781,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4468424474486126,white,blue_purple,0.6425540266289832,0.32208930908445504,0.12475313836415758,True
12785,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4336437193245373,white,red_pink,0.5953803782191249,0.2607644390527089,0.17287928027182842,True
12794,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5461985542949671,red_pink,blue_purple,0.5487836818838879,0.4545963721068443,0.09160218218812283,True
12796,Rubus odoratus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5871923268789507,red_pink,blue_purple,0.5721747875611879,0.5122288037035354,0.07496352317541533,True
12885,Clematis virginiana,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4533615763535156,white,yellow_orange,0.28497568309160454,0.35305385830141445,0.10030771805210115,True
12930,Ranunculus uncinatus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4491669751069153,white,red_pink,0.6314230529865237,0.3195888118691139,0.12957816323780136,True
12942,Ranunculus uncinatus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.495987356135262,white,yellow_orange,0.5400655217649155,0.18788572169815335,0.3081016344371087,True
12947,Ranunculus uncinatus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.5025010492640222,white,yellow_orange,0.534371355732772,0.19119477555665046,0.31130627370737174,True
12961,Ranunculus uncinatus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.4516833643687973,white,yellow_orange,0.5942934101856236,0.20017874928923174,0.25150461507956556,True
12962,Ranunculus uncinatus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.4858266155253077,white,yellow_orange,0.5541291225516338,0.19497063753853694,0.29085597798677076,True
13064,Rorippa palustris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.4911078610106428,white,yellow_orange,0.5152264987494685,0.0843313459851016,0.4067765150255412,True
13202,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5165969856559107,white,red_pink,0.576011780986944,0.3674988905899108,0.1490980950659999,True
13204,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.31541099069860773,white,red_pink,0.7859868308850065,0.2567082582072031,0.05870273249140462,True
13207,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4947171907462964,yellow_orange,red_pink,0.7844812536640573,0.46238068942148236,0.032336501324814027,True
13219,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5587957676052066,white,red_pink,0.4847063365405081,0.37413647230995944,0.1846592952952471,True
13250,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.46548698183860254,yellow_orange,red_pink,0.796436520709791,0.4348187312149225,0.03066825062368006,True
13259,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4117618013085477,white,yellow_orange,0.35798212926548595,0.20470422817976774,0.20705757312877998,True
13262,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4560261664693132,white,red_pink,0.5139902985091098,0.1864336970778444,0.2695924693914688,True
13275,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5915157509235782,white,red_pink,0.6433742147184656,0.5065887704998232,0.08492698042375502,True
13284,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5050750548344347,white,red_pink,0.6857242744432711,0.42740648401268455,0.07766857082175016,True
13295,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5405982444736301,yellow_orange,red_pink,0.7586780650470456,0.5034310134089357,0.03716723106469444,True
13298,Trifolium incarnatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.648528084776483,yellow_orange,red_pink,0.7162537284197502,0.6057577052032806,0.0427703795732024,True
13427,Calochortus flexuosus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.32281515487315393,white,red_pink,0.7908503423688525,0.26857731199801416,0.054237842875139775,True
13438,Calochortus flexuosus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.38827121984048557,white,blue_purple,0.6054327137705253,0.18403545391320722,0.20423576592727835,True
13465,Calochortus flexuosus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3750553102466297,white,red_pink,0.66993284214017,0.24653779534827838,0.1285175148983513,True
13469,Calochortus flexuosus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4222348603772726,white,red_pink,0.5597595587437197,0.19017366663089136,0.23206119374638123,True
13481,Calochortus flexuosus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4347558783811893,white,red_pink,0.47390338559247785,0.1559861236121144,0.2787697547690749,True
13663,Banksia serrata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4700005996273196,white,yellow_orange,0.46149905926383733,0.093606621145949,0.3763939784813706,True
13749,Capparis spinosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.4386812739601581,white,yellow_orange,0.6111248212213337,0.2044894279106275,0.2341918460495306,True
13758,Capparis spinosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4557020594973396,white,red_pink,0.5368715273544249,0.22446999247541585,0.23123206702192375,True
13816,Uvularia sessilifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5364493985651313,white,blue_purple,0.534554610526888,0.35373332018467873,0.18271607838045256,True
13952,Yucca schidigera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.2820896491085384,white,blue_purple,0.7046676759291809,0.11870038859809244,0.16338926051044594,True
13998,Yucca schidigera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5456575422889276,white,yellow_orange,0.2993547394379472,0.45660004204497273,0.08905750024395487,True
14106,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.501143474682263,white,blue_purple,0.5553933769929784,0.32051885903904587,0.18062461564321708,True
14112,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.42885791518132,white,blue_purple,0.5241972902134988,0.11810634506295015,0.31075157011836985,True
14120,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.47246211698346624,white,yellow_orange,0.5335285897484859,0.08053667963645421,0.391925437347012,True
14128,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5375612146967204,white,blue_purple,0.5297897524453925,0.35067669229465664,0.1868845224020637,True
14132,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4776160265633689,white,blue_purple,0.704309327837326,0.4030797311562195,0.0745362954071494,True
14159,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5343076398071873,white,blue_purple,0.5197250988042746,0.3351185641338202,0.19918907567336713,True
14172,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.511718391027824,white,blue_purple,0.510406896533701,0.28616481414956174,0.22555357687826227,True
14192,Veronica polita,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4399556299471669,white,red_pink,0.4456059246782593,0.21899651794642633,0.2209591120007406,True
14207,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4337459753136951,white,red_pink,0.646669527767783,0.3107931394791707,0.12295283583452438,True
14217,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4666405557357403,red_pink,blue_purple,0.47519557035960214,0.34069872441098403,0.12594183132475628,True
14227,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.48510135935878385,white,blue_purple,0.5885055488915171,0.32892826497313826,0.15617309438564558,True
14235,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4775893782332735,yellow_orange,blue_purple,0.5702192757583809,0.2937012662046937,0.1838881120285798,True
14237,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4344416156128611,white,blue_purple,0.6735480664794476,0.3297380498002553,0.10470356581260581,True
14245,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3595750054770389,white,red_pink,0.7840674426611592,0.3083895312162604,0.05118547426077852,True
14253,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4907057593189861,red_pink,blue_purple,0.539788706350729,0.38134713558663846,0.10935862373234762,True
14254,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.349951494525011,white,blue_purple,0.6345686661791261,0.14901513946727696,0.20093635505773405,True
14258,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.467796145568322,white,red_pink,0.6025162679194133,0.3209072821927985,0.14688886337552348,True
14261,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4639015806556172,red_pink,blue_purple,0.5572241867137637,0.35626866955268804,0.10763291110292916,True
14269,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.32486239932049277,red_pink,blue_purple,0.31804288321430846,0.24492717774375625,0.07993522157673652,True
14273,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.47530867255289766,red_pink,blue_purple,0.5354121754216709,0.358788749485888,0.11651992306700965,True
14274,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.49077154297771897,red_pink,blue_purple,0.5117138706680749,0.3653762097298683,0.12539533324785068,True
14276,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.45596391225992156,red_pink,blue_purple,0.5652768061205429,0.3504390401649254,0.10552487209499617,True
14279,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4801866125103008,red_pink,blue_purple,0.5214036652121028,0.3569886020078752,0.12319801050242563,True
14280,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.44726237783736794,white,blue_purple,0.5934555571927628,0.27559804528563303,0.1716643325517349,True
14282,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4792011315969145,red_pink,blue_purple,0.48288430940210125,0.3530424803299378,0.12615865126697673,True
14283,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.41358681023073063,red_pink,blue_purple,0.638511429969777,0.3349841015143975,0.07860270871633313,True
14294,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4879525567984701,yellow_orange,blue_purple,0.656208367801942,0.3838530160494633,0.10409954074900679,True
14299,Lupinus arizonicus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.44948592842988067,white,blue_purple,0.5394398216795859,0.20684118927046835,0.24264473915941231,True
14375,Rubus trivialis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.40507401384466235,white,yellow_orange,0.3629084555595324,0.18139380171564973,0.22368021212901262,True
14436,Sagittaria lancifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.49888342631015187,white,yellow_orange,0.5093462860592348,0.0953755802514771,0.40350784605867474,True
14506,Centranthus calcitrapae,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4056274701730427,white,red_pink,0.5982114934192843,0.21484632263977874,0.19078114753326395,True
14526,Centranthus calcitrapae,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.46653061363642395,white,yellow_orange,0.47974781917330406,0.2561298070746646,0.21040080656175936,True
14536,Centranthus calcitrapae,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3427448506235883,white,blue_purple,0.6594847215483015,0.17441170994654706,0.16833314067704122,True
14561,Centranthus calcitrapae,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4821354261515343,white,yellow_orange,0.4547126883308767,0.16281691202567145,0.3193185141258629,True
14579,Centranthus calcitrapae,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.4325638416178879,white,yellow_orange,0.5713574058173947,0.06406447316266566,0.36849936845522224,True
14581,Centranthus calcitrapae,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4713134930235162,white,red_pink,0.42810114831477086,0.2962255763798502,0.17508791664366602,True
14606,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4747456697718453,white,blue_purple,0.543636364299802,0.26271296275783684,0.21203270701400845,True
14609,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45821974878526195,red_pink,blue_purple,0.48578213518789765,0.32203518833379524,0.1361845604514667,True
14618,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4511308228221926,yellow_orange,red_pink,0.7824462486743603,0.41470784452854254,0.03642297829365004,True
14622,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.46332882896465927,red_pink,blue_purple,0.5430910871452882,0.3473770994783362,0.11595172948632304,True
14625,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4115353493953535,white,red_pink,0.5959674364463414,0.22284672627568763,0.1886886231196659,True
14633,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.45172257756539386,white,blue_purple,0.6290233463396616,0.31737487466965847,0.1343477028957354,True
14636,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5025927778067114,red_pink,blue_purple,0.5402668054623958,0.39677580511535565,0.10581697269135576,True
14638,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4591417916014977,red_pink,blue_purple,0.596059124285814,0.3705941445463382,0.0885476470551595,True
14667,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5016389939744484,red_pink,blue_purple,0.5542467565301781,0.4027072654054546,0.09893172856899385,True
14672,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.41113180052512704,white,red_pink,0.6119482198110725,0.24209605939874798,0.16903574112637906,True
14675,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.6060444131992075,red_pink,blue_purple,0.5574287429093191,0.5282935415567858,0.07775087164242178,True
14680,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.5225739120334436,white,yellow_orange,0.5309644593801712,0.2322927705647487,0.2902811414686949,True
14681,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.39240513953733,red_pink,blue_purple,0.5719793013309997,0.2673760979945552,0.12502904154277483,True
14686,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4029435114180775,white,red_pink,0.6190036952984187,0.2364811632857436,0.1664623481323339,True
14693,Agrostemma githago,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.484005361481723,red_pink,blue_purple,0.5631427500688032,0.38513387623774437,0.09887148524397865,True
14701,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45568340688358117,white,red_pink,0.5646143827244609,0.2620081136079006,0.19367529327568056,True
14706,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4062954349474067,white,red_pink,0.6450027275081998,0.26956827789690224,0.13672715705050448,True
14721,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.41170289925274334,white,red_pink,0.5966197213559065,0.22401960442023972,0.18768329483250362,True
14724,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.390282542435458,white,red_pink,0.659070215792661,0.2590177828129147,0.1312647596225433,True
14744,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4863364165860495,white,red_pink,0.5360143735038209,0.2804689039092715,0.205867512676778,True
14768,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4053623582883771,white,red_pink,0.6118150513992064,0.23199997375255496,0.17336238453582212,True
14778,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.39667846047263916,white,red_pink,0.6343480436569701,0.24354592580261616,0.153132534670023,True
14779,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4680879955812491,white,red_pink,0.5144225005638575,0.21496964129042476,0.2531183542908243,True
14781,Allium praecox,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4698006577830617,white,blue_purple,0.5270335477225073,0.24682421737396334,0.22297644040909834,True
14824,Bidens cernua,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.44082205860851814,white,yellow_orange,0.4295914528310049,0.10249754882754347,0.33832450978097467,True
14915,Brandegea bigelovii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4394070438544367,white,yellow_orange,0.3464756397488637,0.2711242184384976,0.16828282541593909,True
15016,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.34452670705657473,red_pink,blue_purple,0.2830409533137829,0.2874471255584958,0.05707958149807896,True
15018,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3888649915570923,white,blue_purple,0.6218198132635201,0.20937480861930804,0.17949018293778427,True
15030,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4172882627872667,white,blue_purple,0.6057117249135151,0.23960227647148205,0.17768598631578467,True
15036,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.47566828394688815,yellow_orange,blue_purple,0.5186550371461566,0.21989603886188144,0.25577224508500673,True
15045,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.41867535134657513,yellow_orange,blue_purple,0.6275281956406046,0.2622228695015188,0.15645248184505633,True
15046,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.39636451954385343,red_pink,blue_purple,0.5642744677462095,0.2676124118634678,0.12875210768038564,True
15051,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.369926070857659,white,blue_purple,0.595699382313177,0.11883572266235456,0.2510903481953044,True
15055,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4497786903417142,red_pink,blue_purple,0.5164883231916629,0.31150143074410674,0.13827725959760745,True
15058,Buddleja davidii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4792905946146901,white,red_pink,0.4971846773689568,0.22013761372021515,0.2591529808944749,True
