canonical_name,encounter_blind_id,n_photos,n_admitted_photos,encounter_status,flower_L_mean,flower_L_sd,flower_L_q10,flower_L_q50,flower_L_q90,flower_a_mean,flower_a_sd,flower_a_q10,flower_a_q50,flower_a_q90,flower_b_mean,flower_b_sd,flower_b_q10,flower_b_q50,flower_b_q90,n_background_control_photos,background_control_status,background_L_mean,background_L_sd,background_L_q10,background_L_q50,background_L_q90,background_a_mean,background_a_sd,background_a_q10,background_a_q50,background_a_q90,background_b_mean,background_b_sd,background_b_q10,background_b_q50,background_b_q90,within_encounter_photo_delta_e_median,annotation_partition,latitude,longitude,observer_id
Hesperis matronalis,FCP-6FC4DD10F9C6532A,3,3,automated_colour_state_admitted,52.6020280434723,12.796653312326947,33.13720703125,54.58958435058594,69.36856079101562,31.487239903463742,18.326595824981,-4.1664838790893555,38.48666000366211,47.61695861816406,-25.651130881267317,21.783342155217287,-43.5872802734375,-33.99457931518555,14.249431610107422,3,background_control_available,44.70489608125762,12.126652592580994,22.688610076904297,45.40627670288086,58.78575897216797,-15.748564041641458,11.388320999165924,-28.473556518554688,-18.054336547851562,-0.7613301277160645,26.16295934116668,15.086713317669336,8.83670425415039,28.188770294189453,44.02354431152344,61.056765995940026,locked_60,41.7249124851,-81.0446033254,observer_0034_92fb3e4f
Hesperis matronalis,FCP-7009409C8698CCF2,1,1,automated_colour_state_admitted,46.409251044407625,21.992770502406493,17.137710571289062,44.29285430908203,77.22647094726562,14.688992438904032,26.276929688212903,-24.686813354492188,23.843883514404297,44.77661895751953,-12.18868715615288,26.20382662546153,-41.55819320678711,-21.438390731811523,27.114736557006836,1,background_control_available,39.383016229169975,10.868417875815997,25.813655853271484,39.09666061401367,53.05536651611328,-24.845578695434607,4.356715828544915,-29.776691436767578,-25.516212463378906,-18.9859561920166,27.187859897886792,5.200872319572812,20.704782485961914,27.62254524230957,33.07221603393555,,locked_60,44.5168670082,-104.0972821773,observer_0049_58feffde
Hesperis matronalis,FCP-7105DBFD5AE76885,1,1,automated_colour_state_admitted,57.84395640844278,13.174767641385232,38.49075698852539,60.62823486328125,72.44496154785156,20.297167702547895,13.82828807580679,2.304032325744629,24.61409568786621,35.0689582824707,-22.189310346297816,19.669965836281147,-43.019630432128906,-28.96693992614746,5.337333679199219,1,background_control_available,47.93504240631186,16.735127317573365,28.222576141357422,46.059837341308594,72.3656005859375,-1.7296728756857194,6.9245546067033334,-14.045744895935059,0.883638858795166,4.057824611663818,8.577154164793157,8.057240439968911,1.3275742530822754,6.38192892074585,20.14685821533203,,locked_60,44.6803583333,37.911255,observer_0081_bda15824
Hesperis matronalis,FCP-75564D33709FBA9F,4,2,automated_colour_state_admitted,47.14763376249384,11.595957252505466,32.03386878967285,47.298871994018555,61.523536682128906,8.672447365457165,14.601118115191753,-13.493836402893066,12.804239749908447,25.561631202697754,-9.702702992953343,20.51860030513275,-32.21685791015625,-15.925341844558716,20.8002986907959,2,background_control_available,47.216391879526924,17.513004047255436,25.451169967651367,46.20694351196289,70.29817581176758,-17.26558886671637,7.4170669198353885,-25.10860538482666,-18.58423614501953,-7.460258960723877,27.89275900090676,12.245197027442426,13.674845218658447,28.46311378479004,42.63858222961426,19.593206713199216,locked_60,41.62627,-93.7397833333,observer_0023_7e3b7106
Hesperis matronalis,FCP-75BE8B24E5848BDD,3,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Hesperis matronalis,FCP-76F827D1D7E3BE39,1,1,automated_colour_state_admitted,59.97402342200906,17.326790370086556,34.36636734008789,62.94328308105469,80.9793472290039,15.77710186748537,13.871411721876605,0.05677342414855957,13.305425643920898,35.049110412597656,-17.45919866542291,18.688767248431155,-41.831111907958984,-17.253971099853516,5.052542686462402,1,background_control_available,49.78419025802167,19.213514825129693,23.78731918334961,50.04521942138672,75.61271667480469,-10.466997012132369,14.378151944035597,-32.31684875488281,-3.3614635467529297,3.7035346031188965,16.200682680953054,16.886583510164577,-0.9502649307250977,10.133790969848633,40.72599411010742,,locked_60,56.7945556641,-132.8631896973,observer_0032_8da49664
Hesperis matronalis,FCP-7963ABFAF3572E46,3,3,automated_colour_state_admitted,59.55608796697331,17.50305309806947,35.814300537109375,59.17414093017578,80.49420166015625,11.344311126768126,17.959040886902432,-12.440070152282715,13.608604431152344,31.803071975708008,-5.07586378994315,21.966167471919487,-28.80805778503418,-7.21060037612915,25.831199645996094,3,background_control_available,44.700645607353444,19.891268070521054,15.830158233642578,41.68788146972656,71.05728912353516,-15.717418082969429,5.6123446537868515,-22.220388412475586,-16.00496482849121,-8.713438987731934,29.258261534683033,12.418289177748727,13.437167167663574,29.619932174682617,44.339752197265625,10.806159721358165,locked_60,39.945045,-120.9525533333,observer_0004_701244f4
Hesperis matronalis,FCP-7BFDFB0FB4ED36D3,1,1,automated_colour_state_admitted,68.95929343347476,9.867927860160222,55.479881286621094,72.03446960449219,77.18693542480469,25.245519567573055,14.559026848008207,-0.41316449642181396,30.577659606933594,38.69915008544922,-28.67457761329369,16.727093207150645,-43.49372482299805,-35.12715148925781,2.178812026977539,1,background_control_available,52.631940301147935,15.507271796018115,31.745723724365234,52.797218322753906,72.83049011230469,-12.28455084991714,10.050060774600038,-24.229570388793945,-14.588430404663086,1.8585920333862305,12.483922606771568,8.24662309177369,1.1855363845825195,12.847221374511719,22.859691619873047,,locked_60,45.5645133333,-62.6511616667,observer_0001_6252c0f0
Hesperis matronalis,FCP-7D7720E6A4F0B4C8,1,1,automated_colour_state_admitted,60.79552016106987,15.31927161175523,40.778076171875,62.695831298828125,79.07626342773438,19.22096862643573,22.93564318914254,-11.297673225402832,24.05095100402832,46.54240417480469,-1.0451555777160175,29.527284556620177,-33.4315071105957,-9.93034839630127,42.5581169128418,1,background_control_available,43.799997499607166,17.59799690151935,19.469329833984375,44.00910949707031,67.2917709350586,-14.508102856044415,10.529450688873528,-27.726083755493164,-16.168476104736328,0.18949806690216064,35.41322118618219,12.283913492605913,20.024782180786133,35.56252670288086,51.034881591796875,,locked_60,37.04407611,-80.7575219,observer_0086_7ff0489a
Hesperis matronalis,FCP-7FA70D0C52AE6ECB,1,1,automated_colour_state_admitted,67.51416204636466,16.908381333431574,38.749542236328125,75.42377471923828,81.77411651611328,18.179042531998398,21.078426048510494,-20.663768768310547,27.91103744506836,35.148799896240234,-16.15073825858382,23.00905096414214,-33.96521759033203,-27.924335479736328,25.034666061401367,1,background_control_available,40.74349749634304,16.51636446118293,18.61530303955078,40.24420928955078,63.374549865722656,-17.247526024191824,11.311691123386227,-30.78702163696289,-19.610076904296875,-0.38333237171173096,23.628760010238352,8.966593376483818,12.166976928710938,23.5506649017334,35.18228530883789,,locked_60,39.5206222534,-78.3537902832,observer_0042_436dca3d
Hesperis matronalis,FCP-80D095BFE56B1F81,2,1,automated_colour_state_admitted,60.3777537585519,17.40070190172975,28.35773468017578,67.34514617919922,75.37906646728516,22.31420334817288,10.64162406694118,9.786367416381836,25.51654052734375,29.82103729248047,-23.14842393353517,12.283572910405587,-30.922412872314453,-27.936744689941406,-5.758661270141602,1,background_control_available,28.969358423758603,13.424097115721057,12.20598030090332,27.77047348022461,48.355133056640625,-22.203153327090245,7.0232054155962205,-31.329513549804688,-22.380292892456055,-13.184234619140625,24.799774735611837,7.75487237023571,14.539915084838867,25.327861785888672,34.16348648071289,,locked_60,45.9698430922,-66.5885839419,observer_0074_64c5cd10
Hesperis matronalis,FCP-83396B8157A341D3,1,1,automated_colour_state_admitted,60.78349684158222,24.306954164845134,28.30652618408203,61.76338195800781,93.70448303222656,26.640946187605905,17.642452326677184,2.38192081451416,26.71399688720703,50.70567321777344,-4.990788489055437,14.33409397327881,-20.03390884399414,-7.5176239013671875,12.608612060546875,1,background_control_available,26.363814880962426,16.437784799307096,10.674201965332031,21.767513275146484,49.43775939941406,-4.31167058309044,5.976455797697497,-11.719926834106445,-4.562795162200928,3.738611936569214,11.273017978784438,15.348501439714944,-6.558722496032715,9.455257415771484,29.513240814208984,,locked_60,44.6506913262,-63.9953640286,observer_0002_49338a06
Hesperis matronalis,FCP-83E0C93C7E400820,4,3,automated_colour_state_admitted,58.323428210434415,16.15018390331993,36.74391174316406,58.938270568847656,81.85428619384766,8.544229711930702,17.002599102076726,-17.11477279663086,13.18162727355957,28.83041000366211,-10.669634125302823,19.618402707907677,-33.76468276977539,-17.256498336791992,15.922748565673828,3,background_control_available,50.422664543826905,15.61035277483093,31.403411865234375,52.106773376464844,70.84514617919922,-16.138946075899323,5.363213338738084,-21.737380981445312,-16.904949188232422,-10.843515396118164,21.271176980575174,7.993391686147611,11.734258651733398,21.620738983154297,30.672718048095703,19.812341984752134,locked_60,55.4943785185,49.0883259103,observer_0027_13473aca
Hesperis matronalis,FCP-84B2FD0EA7495D97,2,1,automated_colour_state_admitted,81.52771523669965,17.257224500938452,52.87901306152344,87.99111938476562,95.81664276123047,-2.7474915150041714,5.122575563217863,-12.034357070922852,-0.3737807273864746,0.9944438934326172,9.570418787582108,11.547677786842982,0.9628176689147949,3.5959482192993164,28.334354400634766,1,background_control_available,47.55379239841683,16.972357025291352,25.599288940429688,47.52251434326172,69.77662658691406,-16.633755992251917,3.9984860666543103,-21.52879524230957,-16.74312400817871,-12.07907485961914,32.64832958528817,8.715345693414152,23.20212173461914,32.32815933227539,42.840721130371094,,locked_60,51.1935128616,0.8647084712,observer_0033_8bff8f21
Hesperis matronalis,FCP-85A827BC4A05C1C8,4,4,automated_colour_state_admitted,59.444011252294935,11.816697506007646,43.84969139099121,59.152671813964844,77.84669494628906,20.89298837505393,19.7875000813914,-14.989457607269287,29.459223747253418,38.01235580444336,-13.313584008292029,18.812108594858962,-26.7643985748291,-20.780396461486816,20.697575569152832,4,background_control_available,49.41229650477935,16.04702766357318,29.11753273010254,48.916696548461914,67.40563583374023,-21.68687265365459,8.451727578047581,-29.06759738922119,-23.601263999938965,-11.665396213531494,25.926908334816975,9.349897584205742,15.795037269592285,27.158209800720215,35.146230697631836,20.21528317036134,locked_60,39.6491208077,-82.6813673973,observer_0059_bc15629d
Hesperis matronalis,FCP-8674166FBF425CCC,2,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Hesperis matronalis,FCP-86B9DE51A9C51FEA,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Hesperis matronalis,FCP-86F1D08C4219EA32,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Hesperis matronalis,FCP-88FB3C11892D58AA,3,1,automated_colour_state_admitted,77.37520747212695,16.23854324791299,52.598472595214844,82.9760513305664,92.95726013183594,-1.0516420556712884,8.316400523204823,-12.991607666015625,0.5640983581542969,4.9569902420043945,3.113729676190681,12.565645745974459,-6.283903121948242,-1.901698112487793,24.384998321533203,1,background_control_available,52.381902411342374,17.3168055330056,29.63774871826172,52.68364715576172,74.61356353759766,-17.95915016498779,10.870704337078037,-29.807985305786133,-21.778837203979492,-1.5927702188491821,33.68642664290793,13.25806965460773,15.169536590576172,35.02009582519531,50.3282356262207,,locked_60,43.7336833333,-70.2050783333,observer_0005_83397260
Hesperis matronalis,FCP-912CB91537C82A8C,1,1,automated_colour_state_admitted,63.00878834556945,16.917411611173375,38.164825439453125,66.57284545898438,81.72634887695312,2.120004488471909,17.10356000856863,-24.00335693359375,6.671428680419922,21.321475982666016,-4.814006226681824,21.922770373694217,-28.474748611450195,-11.609554290771484,29.551267623901367,1,background_control_available,43.58592611504702,22.882734613821967,10.666873931884766,44.230403900146484,73.97293853759766,-14.991372207070855,15.207436776486,-32.6983642578125,-18.62470817565918,8.824706077575684,24.039418493548975,15.5246067849267,4.591810703277588,24.224529266357422,43.92267990112305,,locked_60,46.1471471667,-67.5802083333,observer_0075_75697787
Hesperis matronalis,FCP-9352FFE86C1036AC,3,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Hesperis matronalis,FCP-979459E80A341F15,2,1,automated_colour_state_admitted,53.38401167098186,16.353650279158085,29.295467376708984,56.20927429199219,71.9778823852539,22.230637364090498,20.26614491993637,-2.897367000579834,21.621747970581055,49.40473937988281,-21.13566700641322,18.872800168552647,-45.41058349609375,-22.3085880279541,2.634674310684204,1,background_control_available,36.39504408082992,17.185795835198636,19.778549194335938,30.91478729248047,63.97929382324219,-12.735791714806426,5.672957156881529,-19.290700912475586,-13.612688064575195,-4.969418048858643,15.480598319591374,5.1274664920498685,8.721512794494629,15.995973587036133,21.193206787109375,,locked_60,49.2281955127,-124.0738902183,observer_0082_553b6ae1
Hesperis matronalis,FCP-9A293966BF619AD7,2,2,automated_colour_state_admitted,60.9825404525898,20.753690338469248,32.43562698364258,62.98640823364258,86.64915084838867,-3.9415465865749075,10.238413365041861,-16.741693019866943,-4.574999213218689,7.28367280960083,1.0539574086175172,17.463315285664308,-18.37610626220703,0.04494762420654297,25.469133377075195,2,background_control_available,28.289570807199773,12.82316334038874,11.973875045776367,26.86788558959961,45.81143569946289,-14.84036201710249,6.229168403483348,-22.02792453765869,-15.167095184326172,-7.47163987159729,18.93886187995082,12.055011285272474,6.517612934112549,17.121450424194336,34.932369232177734,23.1730901604522,locked_60,46.3967476654,-72.6028252782,observer_0063_807aa47f
Hesperis matronalis,FCP-9C13E2E8EE5675E8,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Hesperis matronalis,FCP-9C879B08C6FAC3DC,1,1,automated_colour_state_admitted,84.5519861946558,19.55015395876206,51.60596466064453,92.32625579833984,100.0,0.3091760460279982,3.7345286252991485,-1.808851957321167,-0.0024437904357910156,3.6323070526123047,0.12398867788534709,9.290595207848027,-10.42795181274414,0.004661083221435547,13.384085655212402,1,background_control_available,39.562842356784955,17.137289825157804,15.943729400634766,40.03277587890625,61.69953918457031,-7.567314494418843,9.185053576779541,-21.28705406188965,-5.717635154724121,2.6648192405700684,20.696828339446974,11.24284140812629,7.317593574523926,19.306255340576172,35.9583740234375,,locked_60,55.8779393,-4.2672496,observer_0064_87c0018b
Hesperis matronalis,FCP-9DD34E01E372F810,1,1,automated_colour_state_admitted,56.814724953858885,12.074182651099779,37.150936126708984,60.412261962890625,68.90223693847656,40.60449275786484,21.208283426980035,8.862882614135742,44.554443359375,66.64216613769531,-32.312534733290555,18.75312396542277,-54.68776321411133,-37.319969177246094,-7.0395708084106445,1,background_control_available,63.71770054833113,9.204576560205865,50.366371154785156,65.49124145507812,73.71212768554688,-3.697941022911092,7.95554367740343,-19.263744354248047,-0.9077787399291992,1.6618967056274414,3.361852206359139,8.723150426069164,-2.703392505645752,0.024366378784179688,18.35690689086914,,locked_60,52.1096140621,-106.6414248158,observer_0044_5703eb81
Hesperis matronalis,FCP-A28BF4BF9BA5D9AF,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Hesperis matronalis,FCP-A3DE88D8D6231905,1,1,automated_colour_state_admitted,38.5711266936151,10.681428924382327,24.48773956298828,37.19792938232422,53.59650421142578,12.112816323392828,14.568560104820515,-10.18206787109375,16.52300262451172,26.661396026611328,5.2600765372386835,19.787061362020584,-16.54446029663086,-0.5336105823516846,34.247703552246094,1,background_control_available,36.155296775330086,19.134301319385703,15.83207893371582,31.003807067871094,65.10355377197266,-10.31396055245559,9.412707292989701,-20.608007431030273,-13.314544677734375,3.194957971572876,34.45687312918883,12.579335428531957,18.548587799072266,34.125709533691406,51.46894454956055,,locked_60,38.6055862822,-77.2747313976,observer_0069_bbf9e7a5
Hesperis matronalis,FCP-B19F9F2B4267850E,1,1,automated_colour_state_admitted,54.8539983518831,10.911623462384311,39.61812210083008,57.371307373046875,65.89956665039062,27.372419114155935,13.914775756492372,4.100293159484863,32.5877685546875,37.6811637878418,-39.262933561763255,20.293551352589073,-53.76778793334961,-47.71358871459961,-0.9409546852111816,1,background_control_available,50.425046768540035,18.14608490864316,24.634746551513672,52.73480987548828,71.97119903564453,-18.956244925894126,7.364951201534383,-27.213245391845703,-19.9829044342041,-8.144140243530273,21.62751794668384,9.739806955845753,10.349949836730957,20.503664016723633,35.16400909423828,,locked_60,44.40682,-123.5689466667,observer_0080_323ea375
Hesperis matronalis,FCP-B4234E983EA138CD,1,1,automated_colour_state_admitted,62.583745127934506,17.805237756607358,39.37789535522461,61.91331481933594,87.76182556152344,-14.375592107837903,14.005140864198074,-32.5216064453125,-14.103948593139648,3.7536025047302246,15.89411420795502,14.631922566356282,-3.7961244583129883,16.30829620361328,34.19554138183594,1,background_control_available,49.3703203210958,15.539396356367128,27.003711700439453,51.58831787109375,67.77751159667969,-32.347657055398344,7.579524625857395,-40.692626953125,-33.62586975097656,-22.048532485961914,35.80650534136896,10.209497894895835,23.20172882080078,35.40706253051758,49.498741149902344,,locked_60,51.7310859048,-0.7988718152,observer_0047_d6cb0488
Hesperis matronalis,FCP-B4A193F8083D5E3A,1,1,automated_colour_state_admitted,76.43661855272745,18.39172392280588,44.966758728027344,83.72994995117188,93.00204467773438,-3.847171696717959,7.556653341097614,-16.003355026245117,-1.785576343536377,2.569437026977539,9.695979860424217,11.747760189934569,-0.004231929779052734,4.691672325134277,30.526018142700195,1,background_control_available,42.63627920385909,16.236054787013547,20.279258728027344,43.277374267578125,63.17481231689453,-20.07490144670734,6.52610470819479,-27.233272552490234,-21.29574203491211,-10.817750930786133,32.940130369399235,8.404127708495604,22.820018768310547,32.96967315673828,43.58339309692383,,locked_60,35.0038722167,-85.3674,observer_0036_f0f4da37
Hesperis matronalis,FCP-B64B9B00D21EF2E2,3,1,automated_colour_state_admitted,45.94892757003787,23.01945114533474,15.785696029663086,43.09193420410156,78.31037139892578,9.382552765087487,14.18703479724174,-10.616630554199219,10.53565788269043,27.451873779296875,6.4670531625795205,17.952217177715827,-24.897933959960938,10.901745796203613,25.949691772460938,1,background_control_available,54.27287241895599,21.53349748321838,26.75222396850586,54.605445861816406,86.400634765625,-11.909576620447375,20.856739030340844,-35.885929107666016,-16.948253631591797,14.109909057617188,28.95890411092101,15.62782180051128,10.597526550292969,26.755142211914062,51.129817962646484,,locked_60,45.72480756,9.7055612504,observer_0045_20555205
Hesperis matronalis,FCP-B762F9A8EE7CD219,1,1,automated_colour_state_admitted,73.10741904263337,20.448820720054254,43.99662399291992,76.3145523071289,96.24132537841797,0.36311391259184556,8.911356228807847,-12.190013885498047,0.6292462348937988,12.42363452911377,10.012216206280625,11.418493010435952,-1.3532042503356934,6.689870357513428,26.62236785888672,1,background_control_available,48.86127762466965,20.368994866538134,22.621654510498047,47.19047927856445,78.05221557617188,-14.510456333952265,5.483121695361357,-20.641178131103516,-15.269369125366211,-7.331967353820801,27.94192384468893,8.631882882284415,17.350852966308594,27.909040451049805,38.997398376464844,,locked_60,46.46468,-81.0049138833,observer_0084_deccd267
Hesperis matronalis,FCP-BBFAE807E9C69E41,3,2,automated_colour_state_admitted,64.38576285021722,18.8753716854262,37.087127685546875,67.74461364746094,87.02055740356445,25.07480487971354,26.27475917964673,-10.194591999053955,28.029486656188965,59.06784439086914,-13.904671768557279,24.813731902523994,-44.76032829284668,-18.265729665756226,21.110889434814453,2,background_control_available,39.05563511691901,19.202696056067346,16.123784065246582,36.41758918762207,67.37222671508789,-19.262550566122073,8.180974156707515,-28.066031455993652,-20.83534812927246,-6.319165229797363,27.10941816871705,11.64300283855318,11.152385234832764,27.25074577331543,41.72430419921875,27.90206111717211,locked_60,46.8365966667,-96.73693,observer_0076_909e4092
Hesperis matronalis,FCP-BC1CA1C91C67055A,3,2,automated_colour_state_admitted,55.125103984605104,12.087083965247313,37.966896057128906,58.25271224975586,66.98334503173828,35.68885562193091,31.814211700792942,-16.807988166809082,46.657859802246094,67.96830749511719,-23.32786877886914,30.68871561940449,-53.701948165893555,-35.336947441101074,27.480191230773926,2,background_control_available,45.31432439746111,17.544822288346836,18.734655380249023,48.165374755859375,65.10067749023438,-22.012447850881742,5.839252940880872,-27.855753898620605,-23.423566818237305,-13.957015991210938,34.99180629441797,11.296137299014205,20.91233253479004,35.381601333618164,48.690420150756836,25.73737177368404,locked_60,49.3939016262,-115.0177232176,observer_0035_261e144f
Hesperis matronalis,FCP-BC5040368531CD9B,2,2,automated_colour_state_admitted,61.2261803558262,12.555570828758498,43.667118072509766,62.99169921875,75.65578079223633,8.077327057572475,18.530807435582098,-17.483084678649902,9.569093465805054,31.497925758361816,-2.3979392297646447,24.47924307752735,-31.837958335876465,-5.797243118286133,32.70329284667969,2,background_control_available,51.48465315173558,16.8715836236438,27.354455947875977,52.88217544555664,72.26742935180664,-17.705465202119598,7.540714897845945,-26.09834098815918,-18.87790822982788,-6.933837890625,32.672516999234574,10.767826177367393,18.970051288604736,33.49549388885498,45.357261657714844,24.404991151363454,locked_60,49.7978999774,-97.1211575948,observer_0014_10a29ee8
Hesperis matronalis,FCP-C086F30C6E803B51,2,1,automated_colour_state_admitted,46.55994820547225,11.034117630116626,33.26815414428711,45.381622314453125,62.04707336425781,-0.9944673459801873,12.941228023485984,-17.110124588012695,-2.7837305068969727,18.318384170532227,3.343462333569873,15.229512696930142,-18.98877716064453,5.954039096832275,21.754764556884766,1,background_control_available,54.60526660817029,14.37113701552989,35.31694412231445,55.461952209472656,72.95054626464844,-19.501452673354343,9.800033077762764,-31.52826499938965,-20.685762405395508,-3.862619400024414,26.505401803076232,12.500757565399992,8.638834953308105,27.010976791381836,42.32902526855469,,locked_60,38.9295277778,-92.2865972222,observer_0041_6233f679
Hesperis matronalis,FCP-C265B2A0F377719C,2,2,automated_colour_state_admitted,66.94089344371714,12.918557932184216,48.0456600189209,69.66337203979492,81.1712760925293,11.666715147530942,12.828727625053535,-7.652119040489197,15.499740600585938,24.55304527282715,-16.897030087032434,15.305009594033766,-31.25399398803711,-22.954357147216797,6.8985700607299805,2,background_control_available,43.88812320084625,15.399128430230725,26.373146057128906,43.11479187011719,59.322975158691406,-5.645811203654885,9.607181241011517,-21.341323852539062,-1.4212578535079956,1.9548460245132446,7.965428248914704,8.481476246040616,0.342443585395813,5.38906455039978,20.380264282226562,13.004588731063148,locked_60,43.9494812062,-122.7977621562,observer_0021_b520d7dd
Hesperis matronalis,FCP-C32BFDF02EF747D5,2,1,automated_colour_state_admitted,45.048186855477795,20.185427387134126,17.524375915527344,49.46227264404297,68.61675262451172,25.68972587293844,20.87570599776442,-8.022621154785156,31.642004013061523,48.27410125732422,-21.485791158910743,22.309850543731788,-43.1751708984375,-29.258991241455078,13.701849937438965,1,background_control_available,30.738533092057608,20.048090322857206,10.184061050415039,24.508285522460938,61.43745422363281,-16.5590301271953,6.924625524358022,-26.00642967224121,-15.879034996032715,-8.925705909729004,21.990482795720148,10.695521746192068,9.75779914855957,20.442035675048828,37.36311340332031,,locked_60,39.1888923747,-96.5747693911,observer_0055_6a5fdacf
Hesperis matronalis,FCP-C521A7DD302A7EBE,8,5,automated_colour_state_admitted,62.368947894940696,15.64315094333702,38.67071533203125,64.20530700683594,83.14305114746094,16.22830917042818,22.930641491284156,-22.784381866455078,24.549394607543945,39.166988372802734,-7.359658597075543,23.90149022660482,-30.997610092163086,-19.359493255615234,31.82285499572754,5,background_control_available,44.823543693665115,16.073001768689977,22.727279663085938,43.95943069458008,65.88837432861328,-29.89020028321135,10.217846705443424,-41.35939407348633,-31.184255599975586,-15.829414367675781,38.198573944232784,13.50493405536911,20.960994720458984,38.31922149658203,57.031856536865234,17.420070890864054,locked_60,44.4835598909,39.416748248,observer_0018_891042aa
Hesperis matronalis,FCP-C5934E53611A5DCA,1,1,automated_colour_state_admitted,59.2322476540873,16.409304666327415,37.062896728515625,60.33844757080078,79.88636016845703,16.525681320352167,23.425157215597473,-20.21700096130371,16.13724136352539,45.30862045288086,-7.9557327952545505,19.04074814751793,-32.6232795715332,-3.404289484024048,14.825797080993652,1,background_control_available,52.96570497773143,14.458332104879286,35.397518157958984,52.096153259277344,73.0718765258789,-21.54850710161366,5.4044910223283,-26.651351928710938,-22.489845275878906,-15.87413215637207,19.973080807377574,14.395661688235156,2.8254270553588867,23.654197692871094,37.78450393676758,,locked_60,44.9667020515,37.2901916877,observer_0046_c4d1d8bc
Hesperis matronalis,FCP-C9D46E1845E35C68,1,1,automated_colour_state_admitted,56.75417860286693,15.484002769538117,37.95741271972656,55.164794921875,79.12144470214844,20.746624621268545,26.101174972618104,-17.414628982543945,25.286256790161133,52.81031036376953,-10.747197625872925,23.908922948795894,-38.494537353515625,-15.38550853729248,23.56625747680664,1,background_control_available,46.8996664984726,15.184684811105717,25.928905487060547,48.586692810058594,62.83692169189453,-12.279217308046688,11.24116827291586,-25.476112365722656,-14.932096481323242,1.5977025032043457,17.458497729511947,14.304335297501416,-4.189920425415039,19.23612403869629,34.42324447631836,,locked_60,51.49661491,-3.18209148,observer_0053_2f042288
Hesperis matronalis,FCP-CAC4D63CD9D9941C,1,1,automated_colour_state_admitted,59.34662033960735,13.233548228553008,40.13437271118164,61.681610107421875,74.0821533203125,17.220902061534833,22.183486607630883,-18.21030616760254,24.58575439453125,41.305213928222656,-21.309369038919723,23.791547366691137,-46.22639465332031,-29.841005325317383,16.67622947692871,1,background_control_available,51.42567921875498,14.486397748274134,32.71665573120117,51.09834289550781,70.60653686523438,-25.526159831166865,7.880808933198233,-35.456329345703125,-25.984405517578125,-15.485882759094238,32.06281940194234,8.940436883266715,21.899694442749023,33.095062255859375,41.3233642578125,,locked_60,39.8012666667,-83.885505,observer_0056_168f9759
Hesperis matronalis,FCP-CAD526F8199CB67B,1,1,automated_colour_state_admitted,66.20877304487792,25.1716581756358,25.193954467773438,75.21072387695312,92.26631164550781,-4.621575901229818,8.804522980286999,-15.471652030944824,-2.871870994567871,1.5754103660583496,7.352581792067414,14.719625550694206,-6.107997894287109,3.0210256576538086,27.45504379272461,1,background_control_available,46.77384259763197,20.45484634311304,18.18158721923828,48.16637420654297,73.66862487792969,-19.106232264259145,10.917246944509305,-31.742603302001953,-21.399497985839844,-3.541275978088379,36.61298988726801,15.810286010760118,16.198062896728516,37.39131546020508,57.37746810913086,,locked_60,37.1395555,-81.1203611667,observer_0058_e8ed3f55
Hesperis matronalis,FCP-CD56DFB9B13A42DA,1,1,automated_colour_state_admitted,78.67761954327392,22.46624303624844,41.53740310668945,87.02371215820312,98.96399688720703,0.757834756481653,8.120475876776123,-11.833518981933594,2.827972173690796,7.6392292976379395,0.2013275357349927,11.391635339157805,-8.79213809967041,-3.977632522583008,19.88378143310547,1,background_control_available,32.46230758681119,15.601931997168558,11.817176818847656,31.769306182861328,54.05401611328125,-17.44334835633317,7.592354929046638,-26.52190589904785,-18.470064163208008,-6.342604637145996,24.971792623881782,9.241252014399539,12.04828929901123,26.07649040222168,35.525142669677734,,locked_60,53.09511,-1.5712583333,observer_0037_b0a4bbb0
