key,size_bytes,etag,last_modified,https_url
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30E132_Map.tif,2562882,84ee38222acee4e777554b0025449670,2022-10-26T12:37:04.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30E132_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30E138_Map.tif,2258168,063d209af956b1c262f512315196ff56,2022-10-26T12:38:19.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30E138_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W003_Map.tif,17088720,e12cb04d89de80ece8822ac05c05fa6a-3,2022-10-26T12:51:58.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W003_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W006_Map.tif,48236367,45a1ab9fa2f92fe8ee55b41086d68ac0-6,2022-10-26T13:04:27.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W006_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W009_Map.tif,110147151,ef642c82c2f5c1f8db62f0bca36708db-14,2022-10-26T13:06:11.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W009_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W012_Map.tif,28677790,ad4c3ae8d5de195bc10e6daba7375d12-4,2022-10-26T12:41:44.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W012_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W018_Map.tif,3152306,8ee8039a9775fbfc2f0b382ccbc9fe6d,2022-10-26T12:39:23.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W018_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W066_Map.tif,2212473,02a0a2d0b258b6c523a1e77c9d55f7b4,2022-10-26T12:37:15.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W066_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W081_Map.tif,9656925,32d1c66c08b2c3436c23d0d0de66eb06-2,2022-10-26T12:38:23.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W081_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W084_Map.tif,79885576,3709d031e9c6d7ce7631a9ea2b05c5fb-10,2022-10-26T12:56:44.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W084_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W087_Map.tif,79993384,42860197f4bd3af5460b6752df5f7d97-10,2022-10-26T13:05:47.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W087_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W090_Map.tif,63066696,754a8c40ee03bf3b3f67a05fa1d692d4-8,2022-10-26T12:49:44.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W090_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W093_Map.tif,74817887,32c3094a7ab891e8ba6a1a7facf26a2e-9,2022-10-26T12:45:42.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W093_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W096_Map.tif,82673564,1f696f671b28593bd709c42fde09dba9-10,2022-10-26T12:45:01.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W096_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W099_Map.tif,123300471,d1a1c3a8d25532bf2ff6e5827afa69f0-15,2022-10-26T12:53:49.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W099_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W102_Map.tif,125959266,46234f79151d4f7e2d4242501dfc42d6-16,2022-10-26T12:45:11.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W102_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W105_Map.tif,122190126,5b204fb7bd33447369062282777b0e51-15,2022-10-26T12:51:06.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W105_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W108_Map.tif,142325903,3dbfe9109a55fc0e73a24642ea2eb194-17,2022-10-26T12:51:43.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W108_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W111_Map.tif,120639410,3e9f82752894bd8184a9d6c9aa26e80a-15,2022-10-26T12:44:38.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W111_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W114_Map.tif,82225875,a388d371ee1922c54c5c5ff262c1dc56-10,2022-10-26T12:51:54.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W114_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W117_Map.tif,60220002,de066d695b210b32dfac70068d3d103b-8,2022-10-26T12:47:20.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W117_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W120_Map.tif,4773432,2548dc2f405d379eb7f1e0c6d6042640,2022-10-26T12:37:20.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N30W120_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E000_Map.tif,94412614,10f4b5f69ba0688bca8229415ac27a57-12,2022-10-26T12:46:58.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E000_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E003_Map.tif,75771714,a6598c118934c366166095c42498caee-10,2022-10-26T12:44:37.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E003_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E006_Map.tif,68599862,289fb510f7ab9bdf1a5601d71f303973-9,2022-10-26T12:55:43.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E006_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E009_Map.tif,77461995,36fd7b37335936a94af841dc4aaab833-10,2022-10-26T12:49:14.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E009_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E012_Map.tif,2736870,cf4554b439e173d57e4475a14de91696,2022-10-26T12:42:52.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E012_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E021_Map.tif,4513826,0272f442cdd5a5bfd681c8ded71fca87,2022-10-26T12:37:28.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E021_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E024_Map.tif,15017011,3552ca7b84c060250e7614214a42b3b4-2,2022-10-26T12:38:57.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E024_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E027_Map.tif,3014139,7d27b3bab47e0145d1f07c2e0d217981,2022-10-26T12:37:21.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E027_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E030_Map.tif,8096546,18730f542acda469898b06787654daa7,2022-10-26T12:37:21.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E030_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E033_Map.tif,31235439,aec58fc5dec6a62e4eb8c88dbffc1a09-4,2022-10-26T12:44:40.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E033_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E036_Map.tif,83997158,3a0ea2c1068ffedf09fdaba46afdc719-11,2022-10-26T12:48:09.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E036_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E039_Map.tif,45019756,4e4a012ff37c309852f0112a7a12294f-6,2022-10-26T12:54:39.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E039_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E042_Map.tif,98924504,1f7380a38b39ed14908dd9ba45979006-12,2022-10-26T12:49:30.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E042_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E045_Map.tif,110476789,055bd554d16c2a883437d600ef7ad4ed-14,2022-10-26T12:48:53.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E045_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E048_Map.tif,111316057,3203418a454382e005d66a04644908b5-14,2022-10-26T12:48:58.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E048_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E051_Map.tif,36007569,557ed2fa5c691905473207497774fb30-5,2022-10-26T12:44:07.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E051_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E054_Map.tif,4110115,ce0f8e64794d83fa57b4b0b063aed8f1,2022-10-26T12:44:48.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E054_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E057_Map.tif,46304722,03939e0addfd1c345e0a73ca3f6ae5b6-6,2022-10-26T12:43:55.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E057_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E060_Map.tif,64149724,702ee32d9789e24d0499ab0a83f256e0-8,2022-10-26T12:44:31.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E060_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E063_Map.tif,138655792,d13f24709762ffb21c0061a07e9791b0-17,2022-10-26T12:57:15.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E063_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E066_Map.tif,123999964,78abfe99cae8790ad2134aa7cab25be5-15,2022-10-26T12:49:51.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E066_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E069_Map.tif,155712630,10006df609af393d63db199757cb23a0-19,2022-10-26T12:47:51.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E069_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E072_Map.tif,153200236,65ee68c7bf069150ae1bfcb7b836cf51-19,2022-10-26T12:49:39.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E072_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E075_Map.tif,97538409,e5ee6a9d36840f0d88665665c6fab580-12,2022-10-26T12:48:25.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E075_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E078_Map.tif,38632951,fe4dc9cc3b225ef34c60db968af99c6f-5,2022-10-26T12:46:20.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E078_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E081_Map.tif,36721693,35c8e7db7b9766d64cb1ea01d9124529-5,2022-10-26T12:48:57.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E081_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E084_Map.tif,39898023,db519d0a8113e843e258f066beba3c83-5,2022-10-26T12:48:49.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E084_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E087_Map.tif,73582396,f180be4cd8bb496190186ca608d95b23-9,2022-10-26T12:48:16.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E087_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E090_Map.tif,82507371,85a63952cf983a54dbffa2cbed6e5e5d-10,2022-10-26T12:48:33.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E090_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E093_Map.tif,70357364,665c0568ef87626b7d44d8bf8cf90f42-9,2022-10-26T12:53:08.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E093_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E096_Map.tif,82459347,567c0e6554f931240a2d5fa831a533fa-10,2022-10-26T12:46:12.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E096_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E099_Map.tif,52475157,4d447fd39698d282c272177f79f7f498-7,2022-10-26T12:46:07.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E099_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E102_Map.tif,84673925,f4d5ef97d555f59336c8f1632bcef320-11,2022-10-26T12:51:36.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E102_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E105_Map.tif,106656867,bb979f7d297fae81fa4319d66ed76b5a-13,2022-10-26T12:49:22.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E105_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E108_Map.tif,105069065,42c5657ee05fd53a68b9b48e71fea16b-13,2022-10-26T12:46:22.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E108_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E111_Map.tif,130476058,9678b6e45ed9490f467b31f08c86ac93-16,2022-10-26T12:52:12.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E111_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E114_Map.tif,113423829,ba9224c6a453b7a8ebb395da907847d2-14,2022-10-26T12:52:51.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E114_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E117_Map.tif,123514852,8aa2fb722dac6e11040ec523c3fab30d-15,2022-10-26T12:52:02.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E117_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E120_Map.tif,15846170,6c7babd4fba4a8f0cf498fcd752c889c-2,2022-10-26T12:39:38.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E120_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E123_Map.tif,2724035,5331491cea106b9f3007422bc5a2396d,2022-10-26T12:38:54.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E123_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E126_Map.tif,46477787,8ab530a52e331834505801c9eada9c86-6,2022-10-26T12:44:08.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E126_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E129_Map.tif,25852695,2cf2e628e7692e299100fdce393dd5d3-4,2022-10-26T12:50:22.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E129_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E132_Map.tif,35882860,a0c6e9e59280194ad6bf4864cb74b928-5,2022-10-26T12:48:59.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E132_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E135_Map.tif,36677894,d7c4622d01e679e834b03082a97d6641-5,2022-10-26T12:49:07.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E135_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E138_Map.tif,27114359,5c32006961312f1e043c58cddeb04ebb-4,2022-10-26T12:42:48.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33E138_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W003_Map.tif,72578673,9362c80b1af714bb037d8ea0bb6902b4-9,2022-10-26T12:49:07.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W003_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W006_Map.tif,111936362,0bbb8fc24b3ce8a27c147b4110db15fb-14,2022-10-26T12:50:52.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W006_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W009_Map.tif,35525575,67f73a605f1b2550b01953af03fb803f-5,2022-10-26T12:41:04.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W009_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W018_Map.tif,2074586,d895644cd6a355e5c3ce982870cc809b,2022-10-26T12:36:54.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W018_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W078_Map.tif,28436622,3db8b494ee5c6ee1cfb5a25d658e0d7f-4,2022-10-26T12:45:11.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W078_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W081_Map.tif,94935925,c58d78e9fcd47a135df12617641e0fe5-12,2022-10-26T12:46:01.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W081_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W084_Map.tif,85490658,1701200d494a1988efd171a6454ef690-11,2022-10-26T12:47:43.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W084_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W087_Map.tif,97846414,60caba01bc3ebcee41a3e852fbc0af72-12,2022-10-26T12:50:10.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W087_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W090_Map.tif,84288534,dad5bd260deacc4832544a28f56af8c2-11,2022-10-26T12:50:22.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W090_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W093_Map.tif,71336403,67695a803990cefecb31afb38b225a41-9,2022-10-26T12:51:16.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W093_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W096_Map.tif,79567605,3a33438d87cba2bc879aa7cd166deb38-10,2022-10-26T12:47:02.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W096_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W099_Map.tif,108662821,e3dd0623dbf0ae7f0686642a85831003-13,2022-10-26T12:55:55.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W099_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W102_Map.tif,73459239,661e592a9d39ab66e07a3fafa85e1ffe-9,2022-10-26T12:46:24.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W102_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W105_Map.tif,48569393,6821abbe20d3b911d8a0cd1eb473a175-6,2022-10-26T12:51:06.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W105_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W108_Map.tif,105351254,15d3db7203aa24e08749a67c963e7c90-13,2022-10-26T12:48:40.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W108_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W111_Map.tif,109287105,464a71a5568d968c97754ca9cbd815fa-14,2022-10-26T12:51:47.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W111_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W114_Map.tif,120157309,52cb2baa4082c5ced02dced8e3e8a1de-15,2022-10-26T12:47:44.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W114_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W117_Map.tif,90187464,e1a75171fc70f88425afb6286a127277-11,2022-10-26T12:45:08.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W117_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W120_Map.tif,101202142,3e1806327a33fda30f8e15689c818380-13,2022-10-26T12:51:10.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W120_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W123_Map.tif,18675884,64726bf8928eeafce1d3cef6fdc3085c-3,2022-10-26T12:40:46.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N33W123_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E000_Map.tif,29636760,f0e87155ed9a8fd5e0635d0270dee1f9-4,2022-10-26T12:44:19.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E000_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E003_Map.tif,42828862,7dd73e100e6746bc121c3922960dcc99-6,2022-10-26T12:40:53.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E003_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E006_Map.tif,41024625,7e87c1ff50b9c38307d7f441acdc9b29-5,2022-10-26T12:43:49.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E006_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E009_Map.tif,29789027,0b0d2e6db67aa5ca0d6cfc7b394f8887-4,2022-10-26T12:43:41.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E009_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E012_Map.tif,39179639,534de31e96ed8038b1c7e5f38c5c598d-5,2022-10-26T12:43:44.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E012_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E015_Map.tif,17900043,67276976d5a756e977caa89a10e10de0-3,2022-10-26T12:40:19.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E015_Map.tif
v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E018_Map.tif,6245527,37cb76c121d9b368bd47880e990fe601,2022-10-26T12:39:47.000Z,https://esa-worldcover.s3.eu-central-1.amazonaws.com/v200/2021/map/ESA_WorldCover_10m_2021_v200_N36E018_Map.tif
