tree_id,taxon_label,dbh,latitude,longitude
210381,Metrosideros excelsa,31,37.7484182156279,-122.462509963388
103014,Metrosideros excelsa,24,37.7795868963645,-122.441455622144
200209,Metrosideros excelsa,4,37.7183567108308,-122.388559021136
210339,Metrosideros excelsa,18,37.7457197737491,-122.471267432857
139688,Metrosideros excelsa,10,37.7826163025371,-122.442348316454
210349,Metrosideros excelsa,25,37.7417406684974,-122.470052484745
232722,Metrosideros excelsa,14,37.7553319103605,-122.432768626987
232734,Metrosideros excelsa,15,37.7525489124128,-122.431874666701
3152,Metrosideros excelsa,45,37.78678437906,-122.449991538327
55222,Metrosideros excelsa,18,37.756775557297,-122.506672123549
118722,Metrosideros excelsa,17,37.7738344659959,-122.504630529843
124096,Metrosideros excelsa,13,37.7808126835046,-122.465840333554
182163,Metrosideros excelsa,11,37.7572128464447,-122.478910990376
232487,Metrosideros excelsa,5,37.7445973532932,-122.435796922202
181977,Metrosideros excelsa,15,37.7408191590493,-122.485704322047
183331,Metrosideros excelsa,8,37.7639876247918,-122.508170992758
95283,Metrosideros excelsa,10,37.7534623236528,-122.489151110492
119980,Metrosideros excelsa,15,37.7844023668039,-122.48712528628
250559,Metrosideros excelsa,6,37.7874183980764,-122.487754859517
131638,Metrosideros excelsa,9,37.800996931627,-122.40086983947
131622,Metrosideros excelsa,13,37.8080185476734,-122.415686390512
46951,Metrosideros excelsa,8,37.7581113313144,-122.502450205887
210338,Metrosideros excelsa,19,37.7476417517615,-122.472714638979
139697,Metrosideros excelsa,4,37.7824555946786,-122.442525199572
139687,Metrosideros excelsa,9,37.782555805804,-122.442177044532
96609,Metrosideros excelsa,16,37.7537707166394,-122.481726112781
232723,Metrosideros excelsa,31,37.7536955858045,-122.433241622721
232733,Metrosideros excelsa,12,37.7494497767047,-122.431582884342
9153,Metrosideros excelsa,12,37.7802920422407,-122.483431511851
187064,Metrosideros excelsa,15,37.7381740110304,-122.494025737751
26013,Metrosideros excelsa,3,37.7351167642063,-122.39093562428
68996,Metrosideros excelsa,8,37.7506025114702,-122.507467630911
124097,Metrosideros excelsa,4,37.7808138855293,-122.465571033008
64442,Metrosideros excelsa,13,37.777603393025,-122.474966503559
140774,Metrosideros excelsa,9,37.7814771796067,-122.438894753059
232486,Metrosideros excelsa,28,37.7487627863922,-122.436896189625
2697,Metrosideros excelsa,9,37.7870529652573,-122.43258055734
68314,Metrosideros excelsa,7,37.7472295165668,-122.506418820774
68302,Metrosideros excelsa,6,37.7472599705483,-122.506172775366
124195,Metrosideros excelsa,14,37.7788973618681,-122.456379642576
96148,Metrosideros excelsa,8,37.7658575458736,-122.430948865036
95280,Metrosideros excelsa,12,37.7535910188956,-122.489072857999
131649,Metrosideros excelsa,1,37.7917170504417,-122.40458517718
99927,Callistemon citrinus,6,37.7274794299239,-122.411122192648
205823,Callistemon citrinus,7,37.7218899680335,-122.457313972857
182175,Callistemon citrinus,7,37.7576029019251,-122.481923487166
204445,Callistemon citrinus,7,37.7450329732008,-122.471998016001
204451,Callistemon citrinus,4,37.7452252671363,-122.465011651568
204421,Callistemon citrinus,9,37.7530669363127,-122.466533561676
204435,Callistemon citrinus,11,37.7481174265877,-122.475057580667
222238,Callistemon citrinus,9,37.7651059905631,-122.452606861018
222286,Callistemon citrinus,6,37.7370487282201,-122.414275910928
175688,Callistemon citrinus,12,37.7251284788867,-122.423047355852
175724,Callistemon citrinus,11,37.7229349712507,-122.406604390786
175732,Callistemon citrinus,11,37.7302695900593,-122.416876980503
222153,Callistemon citrinus,12,37.7494537804651,-122.438918075118
204595,Callistemon citrinus,9,37.7290164648376,-122.449629825358
125854,Callistemon citrinus,6,37.8023655091144,-122.422948425938
204581,Callistemon citrinus,7,37.7337511552818,-122.444619947753
183578,Callistemon citrinus,2,37.7388150390078,-122.488713333521
205822,Callistemon citrinus,12,37.7197320303817,-122.454019490902
205854,Callistemon citrinus,7,37.7165267575898,-122.462281231613
182174,Callistemon citrinus,10,37.7576797205887,-122.481567865565
204446,Callistemon citrinus,3,37.7436011194034,-122.471464338515
204450,Callistemon citrinus,8,37.7443499704769,-122.465913300159
64440,Callistemon citrinus,9,37.7272995637139,-122.426418806283
204466,Callistemon citrinus,5,37.7451898068672,-122.463339922497
66511,Callistemon citrinus,4,37.723638233911,-122.403879041192
204426,Callistemon citrinus,4,37.7496487256149,-122.475000804639
204434,Callistemon citrinus,11,37.748058910391,-122.475062649215
222237,Callistemon citrinus,8,37.7651304548321,-122.452613050173
222287,Callistemon citrinus,6,37.7370281247321,-122.413943968438
78379,Callistemon citrinus,7,37.7213221342777,-122.436489223015
175725,Callistemon citrinus,10,37.7229129792266,-122.406688405449
105459,Callistemon citrinus,10,37.7696231224597,-122.443262808274
175731,Callistemon citrinus,8,37.7310077131179,-122.414924140441
222150,Callistemon citrinus,1,37.7494695833769,-122.438624942896
125853,Callistemon citrinus,7,37.8057643133355,-122.419451639674
204580,Callistemon citrinus,6,37.7337529467263,-122.444712818957
121934,Callistemon citrinus,6,37.7818429928328,-122.475109684247
205825,Callistemon citrinus,12,37.7230264961676,-122.460308429304
205855,Callistemon citrinus,12,37.7165285859025,-122.462184770318
204447,Callistemon citrinus,4,37.7432674205575,-122.472703051209
204457,Callistemon citrinus,10,37.7446836270619,-122.464005043996
204467,Callistemon citrinus,9,37.7437329060539,-122.46250470505
204427,Callistemon citrinus,6,37.7513116763911,-122.475114623738
204437,Callistemon citrinus,6,37.746733452682,-122.475079804702
222236,Callistemon citrinus,11,37.7620581368968,-122.453631723941
204497,Callistemon citrinus,6,37.7315668747125,-122.460991549817
222284,Callistemon citrinus,7,37.7378725512809,-122.420821219021
78378,Callistemon citrinus,5,37.7213417817901,-122.436524599656
175726,Callistemon citrinus,10,37.7228885968184,-122.406782695777
175730,Callistemon citrinus,9,37.7310138680958,-122.414892304448
175706,Callistemon citrinus,12,37.7288994918046,-122.412773042148
222151,Callistemon citrinus,11,37.7494687056388,-122.438699336603
222145,Callistemon citrinus,11,37.7496864359933,-122.438422858923
125852,Callistemon citrinus,10,37.799089094537,-122.420465395978
204583,Callistemon citrinus,5,37.7338722184278,-122.444044768346
122162,Callistemon citrinus,5,37.7775895788166,-122.473832798234
110691,Callistemon citrinus,3,37.7472397544319,-122.425353075464
205824,Callistemon citrinus,12,37.7218924411521,-122.457782668052
205856,Callistemon citrinus,8,37.7166147436609,-122.462170299322
204448,Callistemon citrinus,2,37.7430262097882,-122.467984605205
204456,Callistemon citrinus,11,37.7446197841723,-122.464083858782
204464,Callistemon citrinus,9,37.7450362809161,-122.463537920859
204424,Callistemon citrinus,8,37.755973965138,-122.466743500328
204436,Callistemon citrinus,12,37.7463092550853,-122.473860565916
222235,Callistemon citrinus,16,37.7621048962379,-122.453576392235
204496,Callistemon citrinus,9,37.7316467596816,-122.4608743439
222285,Callistemon citrinus,8,37.7358460585503,-122.413750978428
4483,Callistemon citrinus,12,37.7458527331148,-122.426982515752
175727,Callistemon citrinus,11,37.7228689952038,-122.406863084384
175737,Callistemon citrinus,8,37.7096002862062,-122.432259125069
175707,Callistemon citrinus,12,37.7277407962862,-122.413604471666
222156,Callistemon citrinus,5,37.7492017194023,-122.440531646839
246468,Callistemon citrinus,15,37.7462251963307,-122.425902138566
222144,Callistemon citrinus,8,37.7497136530613,-122.438426190043
16092,Callistemon citrinus,3,37.7316826767984,-122.44167906036
118064,Callistemon citrinus,4,37.7809988539809,-122.496539369065
9184,Callistemon citrinus,3,37.7800664442915,-122.485340662126
125851,Callistemon citrinus,13,37.7971537427193,-122.419587113579
204582,Callistemon citrinus,7,37.7339130665349,-122.443890535522
217686,Callistemon citrinus,4,37.7384651179176,-122.468295268495
201326,Melaleuca quinquenervia,8,37.7270499982339,-122.39857139897
25193,Melaleuca quinquenervia,3,37.758169860476,-122.443543372027
78240,Melaleuca quinquenervia,15,37.7255059765042,-122.43764348307
35761,Melaleuca quinquenervia,11,37.7682825792913,-122.418647786971
69298,Melaleuca quinquenervia,14,37.776251725103,-122.443485573615
26069,Melaleuca quinquenervia,3,37.713862596316,-122.462642190986
43101,Melaleuca quinquenervia,14,37.7811065881247,-122.412819439978
201327,Melaleuca quinquenervia,6,37.7271141693675,-122.398685247723
201337,Melaleuca quinquenervia,6,37.7267586385791,-122.398279580631
25192,Melaleuca quinquenervia,10,37.7581532490819,-122.44351115562
48588,Melaleuca quinquenervia,3,37.7986661730512,-122.430134574756
35760,Melaleuca quinquenervia,11,37.7682825792913,-122.418647786971
216680,Melaleuca quinquenervia,3,37.7200796093562,-122.457795211804
201324,Melaleuca quinquenervia,9,37.7268574839648,-122.398233779091
201325,Melaleuca quinquenervia,8,37.7269009545069,-122.398314912307
201331,Melaleuca quinquenervia,6,37.7270950209928,-122.398872378676
201487,Melaleuca quinquenervia,5,37.732614937414,-122.376635065468
254373,Melaleuca quinquenervia,3,37.717752345684,-122.406813845095
69297,Melaleuca quinquenervia,13,37.7762769049899,-122.443367941763
201330,Melaleuca quinquenervia,7,37.7272228461574,-122.398878267423
31578,Melaleuca quinquenervia,10,37.7549156741725,-122.480731424582
119938,Melaleuca quinquenervia,8,37.7763390320182,-122.485908787714
201333,Melaleuca quinquenervia,7,37.7270324021199,-122.398761146908
256775,Melaleuca quinquenervia,3,37.7503044754011,-122.427366878539
113378,Melaleuca quinquenervia,8,37.7226584359628,-122.4365182857
183575,Melaleuca quinquenervia,4,37.7388227133187,-122.488549642302
113821,Melaleuca quinquenervia,10,37.7497627495089,-122.43282423124
96685,Melaleuca quinquenervia,20,37.7820728863047,-122.492520639753
73822,Melaleuca quinquenervia,10,37.7107086898252,-122.44607953034
96684,Melaleuca quinquenervia,20,37.7822246913621,-122.492528778473
255397,Melaleuca quinquenervia,3,37.7294346542454,-122.393422019665
28474,Melaleuca quinquenervia,12,37.7286649468334,-122.468109855562
108909,Melaleuca quinquenervia,3,37.7375997661219,-122.414574646749
4436,Melaleuca quinquenervia,3,37.7502891427417,-122.427415586979
43186,Melaleuca quinquenervia,11,37.7308497912716,-122.419266411718
248072,Melaleuca quinquenervia,11,37.7429359925163,-122.40721948389
29239,Melaleuca quinquenervia,6,37.7512467209802,-122.499821775189
118741,Melaleuca quinquenervia,10,37.7768431974954,-122.504839106088
68330,Melaleuca quinquenervia,3,37.7748156277697,-122.474357034376
57958,Melaleuca quinquenervia,13,37.7091064162873,-122.443455572131
46784,Melaleuca quinquenervia,12,37.7285715351444,-122.432339079298
146015,Melaleuca quinquenervia,3,37.7845162363768,-122.459218884453
28473,Melaleuca quinquenervia,12,37.7286649468334,-122.468109855562
26071,Melaleuca quinquenervia,3,37.7134297247264,-122.462650238241
185794,Melaleuca quinquenervia,8,37.7505069782885,-122.478066471132
28472,Melaleuca quinquenervia,12,37.7286649468334,-122.468109855562
185795,Melaleuca quinquenervia,10,37.7504965885044,-122.478171268627
108732,Melaleuca quinquenervia,3,37.756640436376,-122.4689473104
62602,Melaleuca quinquenervia,7,37.774201531153,-122.49709658414
185793,Melaleuca quinquenervia,8,37.7505071208544,-122.477972270124
87826,Melaleuca quinquenervia,4,37.7834331056608,-122.487204833897
10854,Melaleuca quinquenervia,6,37.734107450868,-122.382638493216
177539,Melaleuca quinquenervia,12,37.7252582753325,-122.407864903045
177538,Melaleuca quinquenervia,12,37.7252790451735,-122.407797795647
2402,Melaleuca quinquenervia,6,37.7510045378629,-122.408872417599
2403,Melaleuca quinquenervia,10,37.7508669076933,-122.408838100808
10857,Melaleuca quinquenervia,6,37.734107450868,-122.382638493216
193603,Melaleuca quinquenervia,10,37.7519501860606,-122.399528292892
243342,Melaleuca quinquenervia,3,37.7568125937304,-122.407598708237
177533,Melaleuca quinquenervia,11,37.725465012383,-122.408100121635
193602,Melaleuca quinquenervia,8,37.7519496176851,-122.399589399153
177532,Melaleuca quinquenervia,6,37.7254055761992,-122.408076638521
193601,Melaleuca quinquenervia,13,37.7519408798827,-122.399692471326
136020,Melaleuca quinquenervia,3,37.7975986409201,-122.423284189634
37490,Melaleuca quinquenervia,6,37.7635632233668,-122.475463533504
177531,Melaleuca quinquenervia,14,37.7194371040088,-122.442402841923
193600,Melaleuca quinquenervia,15,37.7519379094129,-122.399800577033
193636,Melaleuca quinquenervia,13,37.7382849066269,-122.396659353973
177530,Melaleuca quinquenervia,11,37.7194613991911,-122.442432532145
256906,Melaleuca quinquenervia,3,37.7346189965322,-122.4945190539
193607,Melaleuca quinquenervia,17,37.7519734254466,-122.399102398271
193637,Melaleuca quinquenervia,12,37.7383110301347,-122.396696198278
106954,Melaleuca quinquenervia,8,37.727172647775,-122.397824840259
177537,Melaleuca quinquenervia,12,37.725295199712,-122.40773798263
193606,Melaleuca quinquenervia,13,37.7519703560546,-122.399176708358
193634,Melaleuca quinquenervia,2,37.7387922870281,-122.378226555236
246906,Melaleuca quinquenervia,3,37.7663779224388,-122.452427814987
193698,Melaleuca quinquenervia,7,37.7696751572211,-122.395754026247
177536,Melaleuca quinquenervia,13,37.7253517400837,-122.407508942403
193605,Melaleuca quinquenervia,12,37.7519659709715,-122.399248799798
21360,Cupressus macrocarpa,48,37.7386399329486,-122.494350460592
205893,Cupressus macrocarpa,23,37.7342006715315,-122.448514080556
186763,Cupressus macrocarpa,28,37.7637826685387,-122.495558044528
187010,Cupressus macrocarpa,2,37.7399013315107,-122.494607506859
187026,Cupressus macrocarpa,76,37.7394929812704,-122.494583168762
205894,Cupressus macrocarpa,25,37.7342100154709,-122.448456078811
187007,Cupressus macrocarpa,19,37.7400102884467,-122.494501087771
187027,Cupressus macrocarpa,4,37.739450333989,-122.494483149973
8579,Cupressus macrocarpa,18,37.7831433729932,-122.440796526182
205895,Cupressus macrocarpa,14,37.7355384364582,-122.457199459482
205896,Cupressus macrocarpa,6,37.7354707399652,-122.457816813517
184800,Cupressus macrocarpa,64,37.7611731958782,-122.496103817218
187015,Cupressus macrocarpa,51,37.7397135029065,-122.494543722035
104998,Cupressus macrocarpa,60,37.746556897942,-122.463902900317
205897,Cupressus macrocarpa,7,37.7400664537036,-122.448732094232
187014,Cupressus macrocarpa,3,37.7397680962876,-122.494592879708
21339,Cupressus macrocarpa,5,37.7386399329486,-122.494350460592
205898,Cupressus macrocarpa,17,37.7380803998797,-122.448683118058
99143,Cupressus macrocarpa,9,37.7478662384021,-122.46234443277
184802,Cupressus macrocarpa,31,37.7610786777919,-122.496018504161
186708,Cupressus macrocarpa,2,37.7591917076208,-122.495939289549
205899,Cupressus macrocarpa,9,37.7381129265739,-122.461521406103
185414,Cupressus macrocarpa,3,37.743167886728,-122.494261089675
223810,Cupressus macrocarpa,42,37.7400778751,-122.432825430853
99144,Cupressus macrocarpa,9,37.7478662384021,-122.46234443277
185417,Cupressus macrocarpa,24,37.7432695969748,-122.494255173768
205878,Cupressus macrocarpa,29,37.7473621921088,-122.46641282052
223811,Cupressus macrocarpa,49,37.7401152293236,-122.433180638776
181380,Cupressus macrocarpa,20,37.7576139288826,-122.495198223579
185416,Cupressus macrocarpa,5,37.7432297948783,-122.494254105516
205879,Cupressus macrocarpa,27,37.7493614794614,-122.464825251799
223812,Cupressus macrocarpa,45,37.7401057918477,-122.433369426261
99146,Cupressus macrocarpa,3,37.7478662384021,-122.46234443277
21377,Cupressus macrocarpa,48,37.7384914535226,-122.494069167367
8400,Cupressus macrocarpa,18,37.7847021645415,-122.430161561145
223813,Cupressus macrocarpa,46,37.740123809771,-122.433444290323
119989,Cupressus macrocarpa,15,37.7743516837382,-122.488505680665
185474,Cupressus macrocarpa,27,37.7410505630538,-122.494086781525
8401,Cupressus macrocarpa,18,37.7846792853457,-122.430279723684
223814,Cupressus macrocarpa,33,37.740095661872,-122.431140227235
99148,Cupressus macrocarpa,3,37.7478662384021,-122.46234443277
181399,Cupressus macrocarpa,3,37.7580957419782,-122.49520538251
181351,Cupressus macrocarpa,32,37.7424534945744,-122.49420214621
223815,Cupressus macrocarpa,46,37.740120433698,-122.431095280934
185440,Cupressus macrocarpa,36,37.7439104306977,-122.494279289823
223816,Cupressus macrocarpa,45,37.7369444095655,-122.435098574335
186715,Cupressus macrocarpa,18,37.7621802374114,-122.495509323915
109656,Cupressus macrocarpa,3,37.7142908027957,-122.475532030318
223771,Cupressus macrocarpa,17,37.7538806312085,-122.436659565411
105497,Cupressus macrocarpa,60,37.7593959875427,-122.431130714429
181354,Cupressus macrocarpa,25,37.7427971401188,-122.494261514147
223770,Cupressus macrocarpa,4,37.7629132824304,-122.416258345863
249716,Cupressus macrocarpa,7,37.7927789735145,-122.44586807365
14432,Cupressus macrocarpa,50,37.7818915896989,-122.447508067858
223773,Cupressus macrocarpa,11,37.7572009893486,-122.430128695891
21428,Cupressus macrocarpa,48,37.7367740271268,-122.494224659054
250205,Cupressus macrocarpa,13,37.8012101599872,-122.4032533082
186029,Cupressus macrocarpa,45,37.7508105056135,-122.494702246909
223772,Cupressus macrocarpa,31,37.7571999560244,-122.429664736557
205902,Cupressus macrocarpa,8,37.7413104921856,-122.459981428627
250204,Cupressus macrocarpa,21,37.8012405714539,-122.403164615272
205876,Cupressus macrocarpa,43,37.7590927708292,-122.463498614174
223775,Cupressus macrocarpa,27,37.7592148124283,-122.43029075464
217838,Cupressus macrocarpa,1,37.7342382748577,-122.472176577298
205903,Cupressus macrocarpa,9,37.7413602552605,-122.460027852509
205877,Cupressus macrocarpa,17,37.7396908266808,-122.464793651423
223774,Cupressus macrocarpa,53,37.7591776155673,-122.430281606732
205900,Cupressus macrocarpa,11,37.7380497842769,-122.461515803309
113063,Cupressus macrocarpa,3,37.7345659248964,-122.472270103664
223777,Cupressus macrocarpa,32,37.7592881728241,-122.430301210155
205901,Cupressus macrocarpa,39,37.7430783776592,-122.460979946789
205915,Cupressus macrocarpa,8,37.7332109649183,-122.441936943632
113062,Cupressus macrocarpa,3,37.7345659248964,-122.472270103664
11746,Cupressus macrocarpa,3,37.7255767576586,-122.472351910013
249711,Cupressus macrocarpa,30,37.7928469352999,-122.445355424115
205875,Cupressus macrocarpa,7,37.7312265910382,-122.453490310026
223776,Cupressus macrocarpa,26,37.7592437427153,-122.430288141204
184885,Cupressus macrocarpa,23,37.7639221652711,-122.496353750703
205906,Cupressus macrocarpa,35,37.7331395119639,-122.438196788261
205914,Cupressus macrocarpa,29,37.733191130361,-122.441918537232
96837,Callistemon viminalis,5,37.7397763850106,-122.409651795241
124082,Callistemon viminalis,9,37.7734678747583,-122.466331413768
66828,Callistemon viminalis,5,37.7787739785332,-122.454481262068
124081,Callistemon viminalis,7,37.7734623682136,-122.466289615164
107105,Callistemon viminalis,12,37.7603508695767,-122.432887270079
33527,Callistemon viminalis,16,37.740783724234,-122.41752791305
175755,Callistemon viminalis,1,37.7231727394058,-122.436290719234
96839,Callistemon viminalis,5,37.7398832463975,-122.409668377616
175754,Callistemon viminalis,4,37.7102743532383,-122.449632264321
96840,Callistemon viminalis,5,37.739982262694,-122.409660545137
175757,Callistemon viminalis,4,37.7202681261541,-122.430646818702
107106,Callistemon viminalis,12,37.7603508695767,-122.432887270079
244276,Callistemon viminalis,4,37.7733739594079,-122.428576486808
175756,Callistemon viminalis,14,37.7161421822999,-122.439019362161
244275,Callistemon viminalis,7,37.7733847569422,-122.4284950054
244274,Callistemon viminalis,9,37.7733908594087,-122.428452579645
244273,Callistemon viminalis,5,37.7734085536944,-122.428362760697
175753,Callistemon viminalis,12,37.7174495420436,-122.439115030257
142317,Callistemon viminalis,9,37.7749667974297,-122.442788429748
78348,Callistemon viminalis,2,37.7751717483754,-122.489834389598
244272,Callistemon viminalis,7,37.7734147953727,-122.428311821621
78349,Callistemon viminalis,4,37.7752305672016,-122.489831352395
99273,Callistemon viminalis,3,37.7339299445382,-122.433761361452
47724,Callistemon viminalis,3,37.7625365339004,-122.421177070604
106704,Callistemon viminalis,12,37.7214646729593,-122.455255909802
175759,Callistemon viminalis,5,37.7128156646891,-122.397341941199
47793,Callistemon viminalis,3,37.7392627758453,-122.486090868119
108723,Callistemon viminalis,3,37.7565264696642,-122.397959844253
175758,Callistemon viminalis,4,37.7127968922232,-122.397455115464
52659,Callistemon viminalis,8,37.8056520959413,-122.44242280509
106706,Callistemon viminalis,10,37.7209419254054,-122.455123542447
10852,Callistemon viminalis,3,37.734107450868,-122.382638493216
175788,Callistemon viminalis,4,37.7288062932694,-122.414142956056
254913,Callistemon viminalis,3,37.7235930609595,-122.435809477936
108730,Callistemon viminalis,3,37.7548564119513,-122.39795458116
175789,Callistemon viminalis,6,37.7290967338157,-122.415383996168
95866,Callistemon viminalis,5,37.7727080155855,-122.411143450809
175786,Callistemon viminalis,4,37.7287904076408,-122.414207227876
27096,Callistemon viminalis,3,37.7289490840269,-122.421392939642
10855,Callistemon viminalis,6,37.734107450868,-122.382638493216
56725,Callistemon viminalis,10,37.7349513047544,-122.387804649295
175787,Callistemon viminalis,5,37.7287981238093,-122.414176239965
66582,Callistemon viminalis,16,37.7269133660376,-122.426015508917
10856,Callistemon viminalis,6,37.734107450868,-122.382638493216
175784,Callistemon viminalis,8,37.7289741427237,-122.420766335217
61172,Callistemon viminalis,11,37.7813481459653,-122.480449215491
12947,Callistemon viminalis,12,37.7320783980043,-122.380621329929
56727,Callistemon viminalis,11,37.7350647995931,-122.388012186614
175785,Callistemon viminalis,6,37.7289745752989,-122.420828147413
123707,Callistemon viminalis,17,37.7772166713285,-122.465992510852
175782,Callistemon viminalis,10,37.7290892244848,-122.419690364741
27088,Callistemon viminalis,6,37.7289709847103,-122.420795068331
16142,Callistemon viminalis,6,37.7316765391045,-122.443617041287
175783,Callistemon viminalis,6,37.7290628338846,-122.419916279827
54426,Callistemon viminalis,15,37.7588416315494,-122.400163199892
56722,Callistemon viminalis,9,37.7355297446147,-122.388469000899
175780,Callistemon viminalis,1,37.7284716654225,-122.4289520724
56733,Callistemon viminalis,9,37.7356068823061,-122.388943710821
175781,Callistemon viminalis,11,37.7275310563876,-122.423180067012
43212,Callistemon viminalis,6,37.7316439681866,-122.412143099436
54597,Callistemon viminalis,19,37.7584593387525,-122.394286543097
56732,Callistemon viminalis,12,37.7355504693065,-122.388871926567
52815,Callistemon viminalis,3,37.7957603016641,-122.44363337349
43213,Callistemon viminalis,3,37.7316224914874,-122.41222029725
27661,Callistemon viminalis,6,37.7366297052834,-122.398316233412
18799,Callistemon viminalis,12,37.7319542116677,-122.380223926679
33288,Callistemon viminalis,7,37.7925058062477,-122.413361726687
27082,Callistemon viminalis,6,37.7291108536609,-122.419529947915
27131,Callistemon viminalis,6,37.7357747558053,-122.400080193368
27020,Callistemon viminalis,6,37.7320832276456,-122.406980216584
27087,Callistemon viminalis,6,37.7289708064437,-122.420758791245
27132,Callistemon viminalis,3,37.7357362666047,-122.400161784365
114552,Callistemon viminalis,1,37.7555078447183,-122.402553516927
183924,Callistemon viminalis,12,37.7480256114084,-122.482420751779
27086,Callistemon viminalis,6,37.7290196659204,-122.420615589747
104504,Callistemon viminalis,13,37.7639060282426,-122.422451867395
27145,Callistemon viminalis,3,37.7338903847377,-122.403264958025
144376,Callistemon viminalis,3,37.7819933565565,-122.489098375585
104505,Callistemon viminalis,5,37.7639060282426,-122.422451867395
27134,Callistemon viminalis,4,37.7352234533834,-122.401142314262
191265,Laurus nobilis,10,37.7357006075903,-122.400478845738
250533,Laurus nobilis,10,37.7880567296852,-122.486450536786
191264,Laurus nobilis,19,37.7573665842245,-122.397849067074
191348,Laurus nobilis,3,37.7684523103469,-122.391073261843
250532,Laurus nobilis,11,37.7879977845133,-122.486444423174
187077,Laurus nobilis,2,37.736936021545,-122.493829852855
124124,Laurus nobilis,1,37.7804697796635,-122.456218418366
191349,Laurus nobilis,3,37.7683759650927,-122.391067543049
227638,Laurus nobilis,5,37.7497226795546,-122.421454532416
118727,Laurus nobilis,3,37.7745115225468,-122.504679158367
227639,Laurus nobilis,8,37.7496840680694,-122.42145802088
56604,Laurus nobilis,4,37.788975642546,-122.445632707581
191328,Laurus nobilis,3,37.7703659975189,-122.391061344907
108753,Laurus nobilis,4,37.7132178307193,-122.397719670851
48451,Laurus nobilis,4,37.7839652911282,-122.457709472605
191359,Laurus nobilis,3,37.7672455235927,-122.39095672679
191329,Laurus nobilis,3,37.7704344808868,-122.391062657035
191358,Laurus nobilis,3,37.7673209722044,-122.390962181167
227658,Laurus nobilis,10,37.7632638228943,-122.437673651738
48453,Laurus nobilis,5,37.7839689836389,-122.457529144796
227629,Laurus nobilis,2,37.7341067067448,-122.431839162348
227659,Laurus nobilis,5,37.771816154325,-122.430292880621
207098,Laurus nobilis,9,37.7331961737441,-122.440764091915
108754,Laurus nobilis,4,37.7131665099896,-122.397738543111
48452,Laurus nobilis,4,37.7839741521628,-122.457467011011
191340,Laurus nobilis,3,37.7700815833249,-122.39122916471
227628,Laurus nobilis,2,37.7542567996348,-122.43924903191
121865,Laurus nobilis,3,37.7771172745488,-122.476922909403
191341,Laurus nobilis,3,37.7700128562384,-122.391223290338
191339,Laurus nobilis,3,37.7701521684295,-122.391230340108
207096,Laurus nobilis,5,37.7361168767915,-122.456158138087
191342,Laurus nobilis,3,37.7699431992568,-122.391215066031
191322,Laurus nobilis,3,37.769955095485,-122.391016714258
191338,Laurus nobilis,3,37.7702208964057,-122.391239738939
227630,Laurus nobilis,5,37.7380484541639,-122.43498294672
207097,Laurus nobilis,4,37.7361138982453,-122.456034797893
191343,Laurus nobilis,3,37.7698726141514,-122.391209190745
191353,Laurus nobilis,2,37.7680665641485,-122.391037044335
191323,Laurus nobilis,4,37.7700142403001,-122.391018026356
227631,Laurus nobilis,9,37.7586845181064,-122.450349114488
227649,Laurus nobilis,11,37.7597108865789,-122.443080347989
207094,Laurus nobilis,3,37.7284661597625,-122.461077839771
191344,Laurus nobilis,4,37.7690530250991,-122.39112917627
191352,Laurus nobilis,4,37.7681434121179,-122.391042763138
191320,Laurus nobilis,3,37.7694711487159,-122.390971028707
227632,Laurus nobilis,9,37.7586942433209,-122.450259411288
227652,Laurus nobilis,6,37.7595106030638,-122.429964490488
227648,Laurus nobilis,10,37.7597463657249,-122.443105663906
207095,Laurus nobilis,11,37.7305933513933,-122.457417521726
89419,Laurus nobilis,3,37.7787755387828,-122.472884301267
191345,Laurus nobilis,4,37.7689812007549,-122.391124728238
191351,Laurus nobilis,3,37.7682172464566,-122.391051658332
191321,Laurus nobilis,3,37.7698845364842,-122.391008838006
191335,Laurus nobilis,5,37.774505422222,-122.391907747266
227633,Laurus nobilis,3,37.7493119726844,-122.414699339617
227623,Laurus nobilis,12,37.7494262207603,-122.436038328126
227653,Laurus nobilis,7,37.7563447763019,-122.431282651989
207092,Laurus nobilis,2,37.738444095618,-122.4722295024
191346,Laurus nobilis,4,37.7689179154613,-122.391117103785
191326,Laurus nobilis,3,37.7702248795025,-122.391045592385
191334,Laurus nobilis,5,37.7745553516884,-122.391968167293
108995,Laurus nobilis,3,37.7875920194037,-122.464838574554
227634,Laurus nobilis,3,37.7493205414166,-122.414612642259
227622,Laurus nobilis,62,37.748648223551,-122.43700910221
227618,Laurus nobilis,7,37.7411257345706,-122.411193275964
227650,Laurus nobilis,12,37.759678136856,-122.443056184107
207093,Laurus nobilis,3,37.742023871309,-122.470239822518
191347,Laurus nobilis,2,37.7685291574227,-122.391081522115
191357,Laurus nobilis,3,37.767409355789,-122.390973089032
191327,Laurus nobilis,3,37.7703006267103,-122.391050843517
191337,Laurus nobilis,3,37.7702821932842,-122.39124913866
227635,Laurus nobilis,3,37.7493291110692,-122.414516655822
227621,Laurus nobilis,5,37.7457493236871,-122.437876554075
227619,Laurus nobilis,3,37.7493801403813,-122.414813334067
227651,Laurus nobilis,9,37.75599997444,-122.43711796243
227645,Laurus nobilis,12,37.7561504741859,-122.432510056589
207090,Laurus nobilis,3,37.7414436224199,-122.47163929621
