condition_id,scope,species,n_classifiable,minor_cluster_fraction,projection_sq,u_white,u_yellow,u_orange,u_red,u_pink,u_magenta,u_purple,u_blue,u_bronze
baseline_excl_high_background_near_clip,all,Guzmania monostachia,41,0.24390243902439024,0.6331511249803652,0.7502006398174736,-0.009605159954972626,0.06990562467928993,-0.6439228674786971,-0.12602146370001777,-2.221255129037437e-06,2.719753670809892e-05,0.0006666540880341549,-0.041248403732689363
baseline_excl_high_background_near_clip,all,Hedera helix,48,0.22916666666666666,0.43986880448829735,-0.6252955244350358,-0.1703203992922802,0.0037407482347475434,2.1407462533200844e-05,-0.0001730092819703585,0.0,5.3503766618376486e-05,0.031040333016350938,0.7609329405290363
baseline_excl_high_background_near_clip,all,Herbertia lahue,61,0.29508196721311475,0.5811023072803985,-0.7187039614815289,-0.005945212210137037,0.002093295014711957,-1.0095391638529772e-05,-0.030281881077907878,-0.00023020940856670907,0.06579740244109406,0.6914917292665551,-0.00421106715258183
baseline_excl_high_background_near_clip,all,Hypochaeris sessiliflora,56,0.4107142857142857,0.5486836760277568,-0.6983686871100276,0.715212695864488,0.01266377385475089,-0.0004250351263120898,-0.02353102452609994,-0.006118440084473047,-4.9842870355914694e-05,9.883594633221228e-05,0.0005177240516973167
baseline_excl_high_background_near_clip,all,Ipomoea hederacea,56,0.35714285714285715,0.14166589176907035,0.35485946109419503,0.09719430399074057,-4.262781853073301e-05,0.0006044518818411,0.06895726747283598,0.033205437790615466,0.2524873544086142,-0.8879783514409098,0.08071270262059813
baseline_excl_high_background_near_clip,all,Ipomoea pes-caprae,49,0.2653061224489796,0.6665294663943817,0.7697211422294479,0.15489081213627456,0.0012433668735509034,-0.0003034430221220659,-0.2906463840977003,-0.27757698978835715,-0.4472435987124681,-0.04976060562278017,0.13967570000415452
baseline_excl_high_background_near_clip,all,Lagenophora strangulata,54,0.12962962962962962,0.5842447577290673,-0.7206446236092717,0.6916296686068896,0.045443796867926184,0.0032171781221418208,-0.00013295074210201504,0.0,-0.0001233596607228924,-0.004392697470470243,-0.014997012114391039
baseline_excl_high_background_near_clip,all,Lathyrus aphaca,67,0.1044776119402985,0.5564366120503281,0.703285377227846,-0.7103903372227265,-0.005982232145353805,-0.0007742378993249705,-0.000679526593672639,-0.00036875357692150876,0.00015787852047070827,0.024543173662881536,-0.00979134197319893
baseline_excl_high_background_near_clip,all,Leucaena leucocephala,52,0.25,0.71725707256727,-0.7984746973336211,0.23249235807764668,0.01929203337982695,-4.25673723494388e-05,-0.0028126656943167237,-6.014867207808776e-06,-1.665891356128016e-05,-0.005387943608816531,0.5549561563323989
baseline_excl_high_background_near_clip,all,Linum usitatissimum,57,0.24561403508771928,0.564336022703114,-0.7082598535710927,-0.01727711319931135,-0.00027610256718494877,-0.0001284088600366109,0.002476278686885678,0.0,0.031192176655414627,0.7049326482032883,-0.012659625347962703
baseline_excl_high_background_near_clip,all,Lobelia siphilitica,48,0.4375,0.4628383212705623,0.6414139389890031,0.02714357592540773,-0.006294069659596009,-0.0026890308560608097,-0.012315170467330244,-0.00034279133955749877,-0.760290126555164,0.096592265910499,0.016781408052798662
baseline_excl_high_background_near_clip,all,Lomatium macrocarpum,53,0.37735849056603776,0.5873369623285386,-0.7225491677717092,0.6905409928110434,0.0009788583450512415,-1.531994645506757e-05,-0.001250831427515008,0.0,-0.00028660250805702815,-0.00017767177956743175,0.032759742277209035
baseline_excl_high_background_near_clip,all,Lomatium multifidum,53,0.4339622641509434,0.30568017487661137,0.521263571527334,-0.8209103417665791,-0.0020298339028100086,0.0007760576065531559,0.039695651405394834,0.00012107077419348195,0.007395957944978285,0.025412796680376385,0.22827506973055892
baseline_excl_high_background_near_clip,all,Lupinus latifolius,52,0.36538461538461536,0.5915239633867933,0.7251200442451156,-0.004752471884666968,0.0007792513357816239,0.013335499853021295,0.10492708750300384,-0.004671463149676585,-0.4458548262934971,-0.501497589185954,0.11261446757687231
baseline_excl_high_background_near_clip,all,Lupinus subcarnosus,70,0.12857142857142856,0.6327587008473351,0.7499681183430162,-0.0113733849004686,-4.669519403349218e-05,-0.0009806221231067926,-0.0004506152183350556,-0.006463374215688474,-0.07928468492364568,-0.6565535636058116,0.005184821838073024
baseline_excl_high_background_near_clip,all,Lygodesmia aphylla,50,0.14,0.6511898486182426,-0.7608123428244269,0.3836844506502621,0.015805827884662626,4.764861832389441e-05,-0.05123616408527129,-2.009231330615879e-05,-0.04045064258175953,-0.0623376305537748,0.5153189452052901
baseline_excl_high_background_near_clip,all,Malva moschata,50,0.1,0.3784139945227955,-0.5799724089397477,-0.04461874569498055,-2.9042613167531134e-05,-0.0066411952148946575,-0.3500419363629512,-0.018238560183578514,0.4434624992357786,0.5841964616743778,-0.028117071900836507
baseline_excl_high_background_near_clip,all,Malva multiflora,47,0.14893617021276595,0.2752818211578068,-0.49466650598183076,0.836946084146161,0.007130519154330499,-0.0008626192467135199,-0.15894734259644633,-0.020809657379885552,-0.1221791204556375,-0.1041245049441808,0.05751314730420306
baseline_excl_high_background_near_clip,all,Matthiola incana,56,0.17857142857142858,0.7664900094199646,0.8254238019452469,0.0185528371054688,0.0010296413667984427,-0.004147663605872611,-0.12287659551032966,-0.43473395102735785,-0.3327131944371439,-0.009174231013484432,0.05863935517667452
baseline_excl_high_background_near_clip,all,Melampyrum cristatum,50,0.46,0.6281204614107839,-0.7472143594925139,-0.2863069076108063,0.0048695052984869345,0.04338837468527914,0.5219629995217266,0.2099166168943206,0.07502602389434873,-0.010188592045529377,0.1885463388546877
baseline_excl_high_background_near_clip,all,Melampyrum nemorosum,41,0.21951219512195122,0.031741755076270875,-0.16797289484059527,0.8003333613645968,0.07369508799890381,0.01803796194854569,-0.03832725614999386,-0.00447970621930493,-0.4017356496815567,-0.3883115165764631,0.10876061215586716
baseline_excl_high_background_near_clip,all,Moricandia arvensis,48,0.3125,0.8207393267784673,-0.8541346897577257,-0.01410022082599937,0.0008189064635660947,0.00013594762533314397,0.41217062724563763,0.029035885913621214,0.28382293616629417,0.1376596596973178,0.004590947471955097
baseline_excl_high_background_near_clip,all,Muscari comosum,43,0.20930232558139536,0.3749533483170027,0.5773143555903223,0.15065840603921096,-0.0002537804613774639,-1.4360481960878384e-05,-0.049709070938246364,-0.03566661085451217,-0.7696204778225616,-0.07750976216565368,0.20480130109477912
baseline_excl_high_background_near_clip,all,Mycelis muralis,57,0.2631578947368421,0.5854068434222213,0.7213609627624232,-0.6922300087036967,-0.010676492575441504,-0.0014781291572920528,0.0009255821716786205,0.0,0.0001065273328412985,0.00039748249476872463,-0.018405924325281223
baseline_excl_high_background_near_clip,all,Myosotis latifolia,64,0.234375,0.5481963314290763,-0.6980584702852308,-0.018581765811636834,-0.0011407955951508004,0.0,0.0012128565072451677,5.758970703919193e-05,0.006001342007008628,0.7157533080406926,-0.005244064569967138
baseline_excl_high_background_near_clip,all,Navarretia heterodoxa,61,0.39344262295081966,0.41623757876680145,-0.6082671772369633,-0.005111371334917972,-3.571286115809499e-05,3.0491211691538793e-05,0.01736976866493262,0.0003091031038067476,0.7756915840633547,-0.16676596579248196,-0.013220719818264306
baseline_excl_high_background_near_clip,all,Nelumbo lutea,49,0.2653061224489796,0.006286812745887657,0.07475478577552462,-0.7966415480382546,-0.012239668635381135,0.0,0.0,0.0,2.0831657271915084e-05,0.1547221134228857,0.5793834858179533
baseline_excl_high_background_near_clip,all,Oenothera acaulis,60,0.15,0.8635656248112654,-0.8761357707120082,0.3815672834479226,0.08935270040484335,0.008707768741589175,0.16471805654349186,0.0011386200587288635,0.005801841471170427,-0.002220669354999404,0.22707016939926147
baseline_excl_high_background_near_clip,all,Orchis mascula,43,0.4186046511627907,0.004180191271515503,-0.06095675167428501,-0.043354416148289415,-0.00022346580751921586,-0.00020535848384726525,-0.2516389710561352,-0.4905952317974271,0.8276520312010286,0.060671698144104905,-0.0413495343776304
baseline_excl_high_background_near_clip,all,Palafoxia texana,70,0.4,0.5292425065782321,-0.685884672248254,-0.006302215456044712,-0.0003070006473866159,-4.800579986826384e-05,0.7121985096333808,0.03431025110993618,0.07436191429361344,-0.0035234012238171235,-0.12480537966155926
baseline_excl_high_background_near_clip,all,Phacelia fremontii,63,0.3333333333333333,0.6139113379058238,-0.7387144015297108,-0.06928109835021021,-0.0013900558999770261,-4.849250670502733e-05,-0.004771363519920531,0.0007271401640068309,0.6479625078348749,0.17198452461867986,-0.0064687608110378285
baseline_excl_high_background_near_clip,all,Pimelea serpyllifolia,55,0.2,0.6057696976537481,0.7337996684858874,-0.6732347428305624,-0.004733718337883605,0.0,0.0005922619288886192,0.0,0.0002128835603633696,0.02941563155759197,-0.08605198436428535
baseline_excl_high_background_near_clip,all,Praxelis clematidea,69,0.10144927536231885,0.6131095632172638,-0.7382318595233786,-0.021427667197465562,-0.0001764043111219725,-1.2082288821888914e-06,0.00045311353579858947,1.5739318645788584e-05,0.11586012659034405,0.6638647309956054,-0.02035657117954526
baseline_excl_high_background_near_clip,all,Prospero autumnale,43,0.4418604651162791,0.5240240379234942,-0.6824947947207243,-0.0013412846789918947,-2.2036829189829182e-05,-0.000144289766233415,-0.15333561491808995,-0.009556685807804069,0.5542731463008825,0.42965110937430534,-0.1370295489541545
baseline_excl_high_background_near_clip,all,Pseudorchis albida,47,0.48936170212765956,0.6268261572914691,0.7464441080759534,-0.6517611193692127,-0.022884997322784272,-1.9579527854145352e-05,0.007423933139646468,0.0,0.03073603100199038,0.017356020842641155,-0.12729439684038035
baseline_excl_high_background_near_clip,all,Ranunculus glacialis,65,0.16923076923076924,0.49181865245060696,-0.6611899390580974,-0.2437472661933376,0.0021535982696747804,0.04383979808221876,0.6988509806358765,0.09001899494362285,6.22115627277102e-05,-0.0006427429701104157,0.07065436472742512
baseline_excl_high_background_near_clip,all,Ranunculus uncinatus,42,0.16666666666666666,0.5805574891871744,0.7183669685472115,-0.6951358876045797,-0.00022380315299442319,0.0,0.003839526774158314,0.0,0.0,-1.0185793321772378e-05,-0.026836618770473858
baseline_excl_high_background_near_clip,all,Raphanus raphanistrum,51,0.2549019607843137,0.5267664771455559,-0.6842783560612067,0.7275194319713032,0.0010270114594124024,3.804958833921311e-05,-0.02227979490621238,-0.00496784193005886,-0.02828484495792015,-0.017768815863683847,0.02899516070002726
baseline_excl_high_background_near_clip,all,Ribes rubrum,43,0.4418604651162791,0.6836356707180367,0.7795358566155671,-0.6092810638503448,-0.0012271323798235783,-4.948334538743501e-06,-0.032022777839444495,0.0,6.05970357690343e-05,0.0045473336125181965,-0.14160786485970286
baseline_excl_high_background_near_clip,all,Salvia carduacea,51,0.4117647058823529,0.24027593562032787,0.4621456582510447,-0.02235184281324368,-0.028513116587163975,-0.004270187923698277,-0.06504741435700923,-0.0016470046644046366,-0.7703578300817062,0.4328941579124164,-0.0028524197362349846
baseline_excl_high_background_near_clip,all,Salvia longispicata,51,0.49019607843137253,0.6299287955865243,-0.7482891868709725,-0.10153508278614581,-0.0006348301591525556,0.0,0.008561480190292002,1.0954505213317342e-05,0.3115578968141523,0.5749930411470923,-0.04466427284047878
baseline_excl_high_background_near_clip,all,Salvia lyrata,40,0.1,0.49692866162297744,-0.664615953680839,-0.04093134285034411,-2.325569005489175e-05,-2.790682806587362e-06,-0.006809815375424167,-3.720910408780408e-06,0.0002023103050893827,0.745296866975285,-0.03311229809049674
baseline_excl_high_background_near_clip,all,Saxifraga tridactylites,55,0.43636363636363634,0.7594111612627144,-0.8216033978414615,0.2471584731705478,0.014452216538163814,0.0704310334529144,0.01380198802865386,-3.3783303019045952e-06,-0.0009816235819073227,-0.030771614644324288,0.5075163032077155
baseline_excl_high_background_near_clip,all,Schelhammera undulata,47,0.40425531914893614,0.7026928402517411,-0.7903264249672711,-0.003837679956692886,0.0,-5.391423403029808e-05,-0.08607790329534883,0.03973550089719478,0.4864816144249409,0.360111566705931,-0.006032759574723626
baseline_excl_high_background_near_clip,all,Senecio hispidulus,44,0.2727272727272727,0.5249881983470995,0.6831223728648717,-0.7267802301921965,-0.0012149678706745756,0.0002692381979851471,0.039554826328057416,0.017685557120494678,0.0013955315072625902,0.032701641969109484,-0.04673396992491017
baseline_excl_high_background_near_clip,all,Senna hebecarpa,44,0.13636363636363635,0.6412677303492229,0.7549938809754821,-0.6447000637473534,-0.026027507258459218,0.0,0.012605701006613125,0.0,3.7887696432672335e-06,0.017959661675709407,-0.11483546142163513
baseline_excl_high_background_near_clip,all,Silene colorata,53,0.4528301886792453,0.6948891369113247,0.7859257171069454,-0.05481298618971601,-0.00768281423496597,-0.0016046631920317842,-0.18619615521191665,-0.5638574914381012,-0.03375427830924678,0.13959646269545972,-0.07761379122642663
baseline_excl_high_background_near_clip,all,Taenidia integerrima,55,0.21818181818181817,0.41227933303882963,0.605368084934065,-0.788076226813477,-2.0824321039120305e-05,0.0,0.00010367306781652309,0.0,0.07549296937936509,0.030900378514513643,0.07623194523875547
baseline_excl_high_background_near_clip,all,Taraxacum erythrospermum,72,0.1527777777777778,0.6069028211126432,0.7344856529043637,-0.6774119756371736,-0.03313239377675991,-3.483634356816557e-05,-0.00047779612677996446,0.0,-0.00011744450379705804,5.200010612550157e-05,-0.023363206622410468
baseline_excl_high_background_near_clip,all,Tetratheca ciliata,55,0.2909090909090909,0.5290073597840886,0.6857322832217563,0.0014647749838259522,-0.00015870172881712495,0.00043863185868498074,0.22198481357351196,-0.13855343719257027,-0.668535137314308,-0.11869658153622571,0.01632335413414201
baseline_excl_high_background_near_clip,all,Thymus praecox,43,0.27906976744186046,0.00043772559734967247,-0.019725349676656543,-0.013709619335150393,-0.003879607031904429,-0.03332278917896933,-0.6237340256600156,-0.1550555785563916,0.7169402795383639,0.24292300444170228,-0.11043631454097812
baseline_excl_high_background_near_clip,all,Tradescantia fluminensis,49,0.20408163265306123,0.7518975912692204,-0.8175288462565277,0.5167626197956524,0.05227961417920478,-4.0830533578529044e-07,-5.412567112076805e-05,0.0,-9.092903605186283e-06,-0.00018613655044054568,0.24873637571217272
baseline_excl_high_background_near_clip,all,Trifolium wormskioldii,44,0.2727272727272727,0.44198384841836114,-0.6267970420538311,-0.15817947183893188,-0.007809620680755477,-0.09466380619447312,0.012136919460455288,0.36744910363564426,0.6162701142842353,0.10743158595808677,-0.21583778257042985
baseline_excl_high_background_near_clip,all,Valeriana edulis,60,0.2833333333333333,0.6726825979530894,-0.773265857948877,0.6123873634850334,0.0017827636742068801,0.0,-0.00207663967699016,0.0,-1.350793202429958e-06,-0.0032154516340544377,0.1643891728938831
baseline_excl_high_background_near_clip,all,Veronica alpina,49,0.22448979591836735,0.6172641840999439,0.7407288807353913,0.027191842097465495,0.004289392817054859,-5.009766396494638e-05,-0.004549426933235314,-0.00023924721577881763,-0.13469820300573174,-0.6571157625511336,0.024442621719932514
baseline_excl_high_background_near_clip,all,Veronica spicata,55,0.36363636363636365,0.5410841198484017,0.6935154375264244,-0.03877212988147821,-0.0016926287628239122,0.0,-0.01294899585311418,-0.0055381538229979654,-0.7166659565307805,0.054305452361719075,0.027796974963051266
baseline_excl_high_background_near_clip,all,Vincetoxicum hirundinaria,61,0.29508196721311475,0.5634117582405255,-0.707679625091295,0.7064632371117564,0.001050437899388834,-2.726179696001445e-05,0.002428761811574718,0.0,-0.006634990987936988,-0.002189991713112221,0.006589432766584292
baseline_excl_high_background_near_clip,all,Viola cornuta,50,0.44,0.5470145360568982,0.6973056310985071,0.04144560583434943,-0.003562107130126832,0.0,0.029512683078392988,-2.5663850911970962e-05,-0.7132863743643442,-0.04877653093857393,-0.0026132437272927077
baseline_excl_high_background_near_clip,all,Viola rostrata,51,0.27450980392156865,0.6307007845759899,-0.7487475673570513,-0.011632403802444744,-4.347212717420521e-06,0.0,-0.019019531982735375,0.0,0.1375329016012212,0.648017702947202,-0.006146754193474174
baseline_excl_high_background_near_clip,all,Viola tricolor,47,0.40425531914893614,0.3477909571566834,0.5560103573429253,0.4350091781062205,0.0021953330783063773,0.0,-0.039087896696730365,-0.0015186954229412636,-0.6306740508442499,-0.3198915078515056,-0.0020427177120248474
baseline_excl_high_background_near_clip,all,Volkameria inermis,58,0.10344827586206896,0.7034667712146605,-0.7907615295620126,0.26280921174659416,0.004125724766751328,-0.0016287850963549308,-0.01158712942154649,-0.0015112524800576575,-0.0011379325745436363,-0.012852265776454529,0.5525439583976246
baseline_excl_high_flower_near_clip,all,Abronia umbellata,44,0.4090909090909091,0.11606217906890004,-0.32119523874830064,-0.005567237747935701,-0.00019082380851577477,-0.0031558958835068295,-0.4087597123384999,-0.15192524257529863,0.8341649983024884,0.09610901476946573,-0.03947986196989686
baseline_excl_high_flower_near_clip,all,Acacia suaveolens,66,0.13636363636363635,0.7175952145098129,-0.7986628906476194,0.2894958592787051,0.003508678667105323,0.0004616844846091705,-0.0015536087307072035,0.0,-0.001139278509216844,-0.019311145041186625,0.5272007004983106
baseline_excl_high_flower_near_clip,all,Acacia ulicifolia,73,0.1917808219178082,0.7573735673257675,-0.8205004257975832,0.3567146289862332,0.026285434919468595,-0.00013383116782898769,0.0017534383581916306,0.0,-0.0003813832382610811,-0.009549887891205122,0.4458120258309849
baseline_excl_high_flower_near_clip,all,Agrostemma githago,55,0.41818181818181815,0.07617995418438243,0.26022204908608754,0.039587328048543965,-0.0014730676622546912,0.002846440721303698,-0.014080829954634444,-0.8362928891140459,0.47471847541988094,0.07591623686251546,-0.0014437434073962202
baseline_excl_high_flower_near_clip,all,Allium vineale,40,0.125,0.3951167549024733,-0.5926338610361735,-0.06416288803271336,-0.0032877758976935386,-0.026890053891008774,0.16777583843900412,0.014672334380673122,0.7135220531763133,0.10119250932665222,-0.3101881564650533
baseline_excl_high_flower_near_clip,all,Anemone virginiana,41,0.3170731707317073,0.5075706267209059,-0.6716947896318556,0.7378989115638813,0.0016776180464433265,0.0,-0.0006760918607553231,0.0,-0.00033196284165621206,-0.001095852384066555,-0.06577783289199068
baseline_excl_high_flower_near_clip,all,Arctium minus,44,0.3409090909090909,0.7746747718660062,-0.8298191352422692,0.020565929559891866,0.021240787579928307,0.01201780068926128,0.4794521748734066,0.23147352480383251,-0.026280084686426234,-0.05935954823905017,0.1507085506614253
baseline_excl_high_flower_near_clip,all,Asclepias brachystephana,44,0.4090909090909091,0.675307116610677,-0.7747728651306934,-0.005006676393247437,0.004224788026707511,0.03544118864019108,0.6168102595433255,0.0013666243797147315,0.003796494755929926,-0.01501865388019885,0.1331588400582717
baseline_excl_high_flower_near_clip,all,Baptisia australis,71,0.36619718309859156,0.34137261309168965,0.5508559909342626,0.029677862974616973,0.0,0.0,-0.025589680093421448,-5.401391015239762e-05,-0.797796920271872,0.24195295268279815,0.0009538076837678316
baseline_excl_high_flower_near_clip,all,Bidens frondosa,56,0.17857142857142858,0.6450609223559709,0.7572235380246977,-0.49053608283410605,-0.11615693948696655,-0.000685233290193757,0.04472717217226029,0.030677747169489344,0.032113494815454766,0.1315132746090725,-0.38887697117970826
baseline_excl_high_flower_near_clip,all,Bidens pilosa,54,0.3333333333333333,0.7129483300646737,0.7960727661127321,-0.5761568916170623,-0.04364077787601114,0.0031264576087223902,8.786235774073805e-05,0.0,1.598220660383456e-05,0.00048585387188590853,-0.17999125266461136
baseline_excl_high_flower_near_clip,all,Briza media,58,0.3620689655172414,0.7131696130469903,-0.7961962979885414,0.5627535590527304,0.004997890740671534,0.0025238183324586124,-0.009025846893313401,-0.0012045752691237032,-0.036578477769948846,0.06309549984114797,0.20963442995391893
baseline_excl_high_flower_near_clip,all,Bryonia alba,41,0.43902439024390244,0.47212383077321335,-0.6478160443783153,0.7568135986837637,0.0006977863996330198,3.3724712421126755e-05,-0.0006666807684278239,0.0,-0.006668891209657262,-0.084960107982849,-0.017433385456568598
baseline_excl_high_flower_near_clip,all,Buddleja davidii,46,0.45652173913043476,0.6891499428724494,0.7826734485069317,0.047699018053198726,-6.632973439975377e-06,-0.03271030472718149,-0.09009315114618317,-0.10449563176370018,-0.5956155206968942,-0.0753335409046886,0.06788231565195695
baseline_excl_high_flower_near_clip,all,Calochortus venustus,49,0.30612244897959184,0.8188748115330545,-0.853163947528677,0.0404486945743735,-0.00023381960757375015,0.1402680785705788,0.18304496455241875,0.04148297474456862,0.007641601066965769,-0.0231473673635209,0.46365882099086586
baseline_excl_high_flower_near_clip,all,Campanula latifolia,40,0.25,0.7358824505145708,0.8087754532567921,0.007630625974612896,5.2887773464310385e-05,2.3267339985581828e-05,-0.07781246880699466,-0.009093191411739053,-0.5493126729162163,-0.19428237143959126,0.014018470229686343
baseline_excl_high_flower_near_clip,all,Campanula rapunculoides,50,0.3,0.48243124444029034,0.6548494276059293,-0.012698878599236527,-0.0002845223997652218,0.0,0.061306090179605185,-0.005145892852188812,-0.7451702332733532,-0.050035102399768494,0.09717911173877743
baseline_excl_high_flower_near_clip,all,Carduus acanthoides,54,0.2777777777777778,0.7642222127013177,0.8242018160088475,0.018492035663173055,-0.00293398600703014,-0.0020484013237730163,-0.388122382235123,-0.4041628403122915,-0.03994012460615596,0.04593835216663969,-0.05142446935428653
baseline_excl_high_flower_near_clip,all,Carlina vulgaris,41,0.4146341463414634,0.6345638672026104,0.7510371301385602,-0.13386666394943703,-0.09994737704171681,-0.021212621551680386,0.053278703332220935,-9.426593935163664e-06,0.06636180916625141,0.016858850508893977,-0.6325004040091574
baseline_excl_high_flower_near_clip,all,Catharanthus roseus,49,0.4489795918367347,0.7998467852440108,0.8431932875781792,0.037618335237170605,0.018544904633422794,-0.0020216147151771594,-0.30633080888665104,-0.3758307432611776,-0.22231508426088034,-0.03334207201576354,0.040483795690876935
baseline_excl_high_flower_near_clip,all,Celmisia gracilenta,60,0.15,0.7841457776581825,-0.8348763196003918,0.3341924870599076,0.07057897996436087,2.0403668799455115e-05,-0.0008705543498512428,0.0,-1.005813091774835e-05,-0.0006763457133719,0.4316414071014649
baseline_excl_high_flower_near_clip,all,Chelone lyonii,44,0.22727272727272727,0.7715282639067249,0.8281321761955768,0.033106647214015975,-0.0007701788825517224,-0.017126188932826896,-0.45290179329645286,-0.2852911713010879,-0.1499216955742957,-0.015145700147383704,0.05991790472500577
baseline_excl_high_flower_near_clip,all,Clarkia tenella,67,0.3283582089552239,0.0006550923951571479,0.02413098322180011,0.07417507419845559,6.705916694974607e-05,0.5496543840922068,0.16689611870401114,-0.015567460464422159,-0.8000860118185078,-0.10817367187738626,0.10890352477689284
baseline_excl_high_flower_near_clip,all,Conopholis alpina,52,0.4423076923076923,0.1991362112329589,-0.42072552280603076,0.6484606751059693,0.2814813579837233,0.05805658739804405,-8.24565110052075e-05,0.0,0.0,-0.0016078682464715597,-0.5655827729242295
baseline_excl_high_flower_near_clip,all,Convolvulus elegantissimus,52,0.1346153846153846,0.016318653811008107,-0.1204386568101348,0.19794934537496353,0.0016422994599922375,-0.0003035278820305726,-0.7998109833215958,-0.01334206804635439,0.010851624875270938,0.2123555611649349,0.5110964051849541
baseline_excl_high_flower_near_clip,all,Corethrogyne filaginifolia,47,0.2553191489361702,0.6960596001639743,-0.7865873407258722,-0.12783537418260718,0.008132999729604412,0.0021439603785066643,0.47708508557900625,0.1504966791760247,0.2721032615480081,0.14463501120114444,-0.1401742827038152
baseline_excl_high_flower_near_clip,all,Cotula australis,56,0.48214285714285715,0.7011343416155246,-0.7894495081260525,0.5728621419089711,0.0061239030134982815,6.803280178361814e-06,-0.009501305529965908,0.0,-1.3620639540374636e-05,-0.00018887263532644196,0.22016045872823733
baseline_excl_high_flower_near_clip,all,Crotalaria retusa,47,0.10638297872340426,0.5844479901396642,0.7207699525983239,-0.6893179930870014,-0.021480438216149304,-0.0007816132994227405,0.04139921513316051,0.0,0.003067868457965374,0.0023820886667939626,-0.056039080253670076
baseline_excl_high_flower_near_clip,all,Cypripedium guttatum,43,0.18604651162790697,0.8250913320811495,-0.85639623855168,0.002697573705977495,0.007027472744227522,0.1777390063202662,0.4299251579038365,0.10994049258854273,-0.047378638005719335,-0.012285939637189531,0.18873111293173805
baseline_excl_high_flower_near_clip,all,Delphinium glaucum,43,0.16279069767441862,0.6526860071395504,0.7616858536690833,-0.010762157242962202,-0.0005196992533306425,-0.0005790640393399274,0.023915880275669738,-0.0006320163351281019,-0.633092758249314,-0.1353424513896382,-0.004673587435039659
baseline_excl_high_flower_near_clip,all,Disphyma crassifolium,47,0.2127659574468085,0.509366928284985,0.6728823098581106,0.036391260267858716,0.023728650778898797,-0.0133893775227806,-0.11842126097449551,-0.6962976897407854,-0.11680124198007058,0.0344911365888532,0.177416212724411
baseline_excl_high_flower_near_clip,all,Erica arborea,40,0.3,0.7191988767662462,-0.7995548076641683,0.3831670174337523,0.0016218782077783206,0.005711586927883295,0.0033182912362043774,-2.2434754176478168e-05,-0.00012189745727666036,-0.05345739045028418,0.4593377565202877
baseline_excl_high_flower_near_clip,all,Erinus alpinus,64,0.40625,0.2527751026738004,0.4740136919483331,0.019444509559342037,0.0029121109095121543,0.0008327657336503142,0.3611858568336042,0.011214237737410279,-0.7951090936099136,-0.10569271161632948,0.03119863250439105
baseline_excl_high_flower_near_clip,all,Eriogonum pyrolifolium,67,0.16417910447761194,0.8500907497783222,-0.869273387390397,0.12648815860810061,0.07103052116952274,0.031822414483713785,0.1663419590705158,0.027161818040293106,0.01407295356485898,-0.007692043431144746,0.4400476058845371
baseline_excl_high_flower_near_clip,all,Euonymus americanus,56,0.42857142857142855,0.40698003871555244,-0.6014649070509637,0.7818182321022283,-0.005999926976333775,-0.08221465158722359,-0.1341820270327538,-0.0033838142823226156,-5.928172576748223e-06,-0.0013315973349843626,0.0467646203349303
baseline_excl_high_flower_near_clip,all,Evolvulus alsinoides,69,0.3188405797101449,0.5859078006207165,0.7216695461809935,-0.001967369167259939,-8.181497636977587e-05,0.0,0.0022429715428713836,0.0,-0.04073256146136957,-0.6909619128912643,0.009831140772398387
baseline_excl_high_flower_near_clip,all,Ficinia nodosa,55,0.4909090909090909,0.5897007432460004,0.7240016840041805,-0.007743273080108233,-0.004478159510737985,0.01572276067230731,-0.02682007726521003,-0.0008300737444009959,-0.010907882011022198,7.3826073738835754e-06,-0.6889523616723824
baseline_excl_high_flower_near_clip,all,Geranium yeoi,56,0.125,0.5647536369112337,0.7085218647367105,0.03548818935664834,0.0005267644009491545,-0.0009634838821892817,-0.09617045247185307,-0.23755563932686136,-0.6290017202127819,0.03408814807427146,0.1850663293251062
baseline_excl_high_flower_near_clip,all,Gilia tricolor,65,0.18461538461538463,0.7505040608328568,-0.8167709108068902,-0.014125346706073752,0.042558911873350064,0.00246280843269492,0.023547722218881097,0.003326174535164178,0.45064664810099786,0.3537758125950559,-0.04542182024318012
baseline_excl_high_flower_near_clip,all,Glandularia gooddingii,60,0.31666666666666665,0.0008569122722019648,-0.02759890935368391,8.296225418370732e-05,0.0006230558721702854,0.001822675298998616,0.5321873777798242,0.011608662967734079,0.27109681056845925,-0.8014042687188617,0.01158163333117486
baseline_excl_high_flower_near_clip,all,Gompholobium huegelii,58,0.25862068965517243,0.5635648641346841,0.707775773742996,-0.7063338973407185,-0.007092598503451606,-0.0010598485670534953,0.0006383765030841338,0.0,0.0002449378937410024,0.009118680935662739,-0.00329142466426019
baseline_excl_high_flower_near_clip,all,Hedera helix,49,0.22448979591836735,0.43975351852928474,-0.6252135766843802,-0.17073467884802124,0.0036739728503966227,2.1648729824917585e-05,-0.00015618084660179226,0.0,5.432018495394677e-05,0.03146413778621914,0.7608903568276084
baseline_excl_high_flower_near_clip,all,Herbertia lahue,48,0.2916666666666667,0.5542601720881902,-0.7019086183562899,-0.006559281190928192,0.0028503803206021386,-1.3004215083601279e-05,-0.020030788879060162,0.000126810544112462,0.018115357447913708,0.7117059442335852,-0.0042867999048519685
