condition_id,panel,species,n_classifiable,D
fixed_ev_p0_5,N,Kallstroemia grandiflora,55,0.0700826446280991
fixed_ev_p0_5,N,Lagenophora strangulata,55,0.31999999999999984
fixed_ev_p0_5,N,Lantana achyranthifolia,71,0.027772267407260465
fixed_ev_p0_5,N,Linaria canadensis,62,0.2585848074921957
fixed_ev_p0_5,N,Linaria texana,64,0.29345703125
fixed_ev_p0_5,N,Linum narbonense,49,0.5189504373177842
fixed_ev_p0_5,N,Lithophragma parviflorum,72,0.054012345679012475
fixed_ev_p0_5,N,Lobelia siphilitica,54,0.4444444444444444
fixed_ev_p0_5,N,Lomatium multifidum,51,0.40830449826989623
fixed_ev_p0_5,N,Lupinus latifolius,55,0.49785123966942146
fixed_ev_p0_5,N,Lupinus subcarnosus,61,0.41064230045686634
fixed_ev_p0_5,N,Lygodesmia aphylla,50,0.24560000000000015
fixed_ev_p0_5,N,Lygodesmia texana,45,0.40888888888888886
fixed_ev_p0_5,N,Maianthemum dilatatum,58,0.0
fixed_ev_p0_5,N,Malva multiflora,48,0.29427083333333326
fixed_ev_p0_5,N,Malva nicaeensis,53,0.10679957280170882
fixed_ev_p0_5,N,Matthiola incana,57,0.5096952908587258
fixed_ev_p0_5,N,Medicago arborea,56,0.035076530612244916
fixed_ev_p0_5,N,Melampyrum cristatum,48,0.6484375
fixed_ev_p0_5,N,Mentha longifolia,77,0.02563670096137627
fixed_ev_p0_5,N,Mycelis muralis,59,0.36196495259982764
fixed_ev_p0_5,N,Myoporum insulare,56,0.13584183673469374
fixed_ev_p0_5,N,Narcissus assoanus,76,0.05124653739612173
fixed_ev_p0_5,N,Narcissus deficiens,46,0.15879017013232533
fixed_ev_p0_5,N,Narthecium ossifragum,51,0.07535563244905807
fixed_ev_p0_5,N,Nelumbo lutea,49,0.4289879216992919
fixed_ev_p0_5,N,Oenothera acaulis,60,0.2627777777777779
fixed_ev_p0_5,N,Opuntia cespitosa,55,0.22611570247933888
fixed_ev_p0_5,N,Packera sanguisorbae,65,0.11550295857988169
fixed_ev_p0_5,N,Pancratium illyricum,44,0.459710743801653
fixed_ev_p0_5,N,Pectocarya recurvata,43,0.0
fixed_ev_p0_5,N,Penstemon barbatus,54,0.23388203017832654
fixed_ev_p0_5,N,Penstemon heterophyllus,54,0.38751714677640603
fixed_ev_p0_5,N,Persicaria attenuata,49,0.11661807580174921
fixed_ev_p0_5,N,Phacelia fremontii,66,0.4389348025711661
fixed_ev_p0_5,N,Pholisma arenarium,49,0.15243648479800076
fixed_ev_p0_5,N,Pimpinella saxifraga,78,0.09730440499671267
fixed_ev_p0_5,N,Pisum sativum,44,0.4700413223140496
fixed_ev_p0_5,N,Platycodon grandiflorus,50,0.3383999999999999
fixed_ev_p0_5,N,Praxelis clematidea,74,0.12600438276113946
fixed_ev_p0_5,N,Primula mistassinica,74,0.07888970051132205
fixed_ev_p0_5,N,Prospero autumnale,49,0.4989587671803416
fixed_ev_p0_5,N,Rhododendron lapponicum,61,0.21069604944907294
fixed_ev_p0_5,N,Rhus copallinum,42,0.5
fixed_ev_p0_5,N,Ribes rubrum,44,0.5010330578512396
fixed_ev_p0_5,N,Ricinocarpos pinifolius,76,0.07583102493074789
fixed_ev_p0_5,N,Robinia neomexicana,42,0.3458049886621316
fixed_ev_p0_5,N,Rosa californica,45,0.4523456790123457
fixed_ev_p0_5,N,Rudbeckia fulgida,53,0.03702385190459245
fixed_ev_p0_5,N,Russelia equisetiformis,41,0.1380130874479476
fixed_ev_p0_5,N,Salvia carduacea,55,0.49785123966942146
fixed_ev_p0_5,N,Sambucus ebulus,63,0.06147644242882344
fixed_ev_p0_5,N,Saxifraga tricuspidata,67,0.112274448652261
fixed_ev_p0_5,N,Scaevola ramosissima,54,0.41769547325102896
fixed_ev_p0_5,N,Senecio hispidulus,45,0.4414814814814815
fixed_ev_p0_5,N,Senecio pterophorus,74,0.0
fixed_ev_p0_5,N,Senna armata,62,0.06243496357960443
fixed_ev_p0_5,N,Senna septemtrionalis,62,0.06243496357960443
fixed_ev_p0_5,N,Silene colorata,64,0.55029296875
fixed_ev_p0_5,N,Silene nutans,53,0.10679957280170882
fixed_ev_p0_5,N,Solanum carolinense,56,0.10140306122448983
fixed_ev_p0_5,N,Spergularia marina,58,0.15992865636147424
fixed_ev_p0_5,N,Stachys chamissonis,50,0.4159999999999999
fixed_ev_p0_5,N,Symphoricarpos albus,42,0.21655328798185947
fixed_ev_p0_5,N,Symphoricarpos occidentalis,53,0.07333570665717348
fixed_ev_p0_5,N,Taenidia integerrima,60,0.2827777777777777
fixed_ev_p0_5,N,Tanacetum corymbosum,74,0.07779401022644272
fixed_ev_p0_5,N,Tephroseris palustris,70,0.10775510204081629
fixed_ev_p0_5,N,Tetratheca ciliata,51,0.49980776624375234
fixed_ev_p0_5,N,Thalictrum dasycarpum,61,0.15264713786616502
fixed_ev_p0_5,N,Torenia concolor,49,0.5347771761765931
fixed_ev_p0_5,N,Tradescantia fluminensis,50,0.31999999999999984
fixed_ev_p0_5,N,Trifolium wormskioldii,43,0.5970795024337481
fixed_ev_p0_5,N,Utricularia macrorhiza,65,0.08804733727810632
fixed_ev_p0_5,N,Vaccinium arboreum,42,0.0
fixed_ev_p0_5,N,Valeriana edulis,64,0.375
fixed_ev_p0_5,N,Viburnum rafinesqueanum,69,0.0
fixed_ev_p0_5,N,Viola arvensis,62,0.06243496357960443
fixed_ev_p0_5,N,Volkameria inermis,59,0.18270611893134148
fixed_ev_p0_5,N,Wedelia hispida,80,0.0
fixed_ev_p0_5,N,Wurmbea dioica,42,0.046485260770975145
fixed_ev_p0_5,N,Xyris jupicai,55,0.2221487603305785
fixed_ev_p0_5,N,Zephyranthes candida,56,0.06887755102040805
fixed_ev_p0_5,N,Zeuxine strateumatica,43,0.08869659275283936
fixed_ev_p0_5,P,Acacia ulicifolia,78,0.24227481919789629
fixed_ev_p0_5,P,Aciphylla glacialis,79,0.09613843935266786
fixed_ev_p0_5,P,Actaea spicata,63,0.09070294784580502
fixed_ev_p0_5,P,Aegopodium podagraria,85,0.0
fixed_ev_p0_5,P,Agrimonia pilosa,70,0.10775510204081629
fixed_ev_p0_5,P,Agrostemma githago,59,0.45389255960930774
fixed_ev_p0_5,P,Allium praecox,73,0.05329330080690564
fixed_ev_p0_5,P,Amelanchier arborea,47,0.121321865097329
fixed_ev_p0_5,P,Anemone virginiana,45,0.3693827160493828
fixed_ev_p0_5,P,Anemonoides quinquefolia,54,0.036351165980795574
fixed_ev_p0_5,P,Arctium minus,45,0.5066666666666668
fixed_ev_p0_5,P,Baptisia australis,71,0.3852410236064272
fixed_ev_p0_5,P,Barbarea orthoceras,71,0.027772267407260465
fixed_ev_p0_5,P,Biscutella laevigata,71,0.22138464590359064
fixed_ev_p0_5,P,Brodiaea coronaria,51,0.14686658977316436
fixed_ev_p0_5,P,Buddleja davidii,44,0.5826446280991736
fixed_ev_p0_5,P,Calochortus concolor,41,0.17608566329565734
fixed_ev_p0_5,P,Calochortus plummerae,40,0.4637500000000001
fixed_ev_p0_5,P,Calycadenia multiglandulosa,63,0.0
fixed_ev_p0_5,P,Campanula giesekiana,74,0.3845872899926954
fixed_ev_p0_5,P,Campanula latifolia,41,0.5829863176680548
fixed_ev_p0_5,P,Campanula scouleri,41,0.04759071980963725
fixed_ev_p0_5,P,Carduus acanthoides,60,0.49277777777777776
fixed_ev_p0_5,P,Carlina vulgaris,42,0.5408163265306123
fixed_ev_p0_5,P,Centaurea solstitialis,74,0.07779401022644272
fixed_ev_p0_5,P,Chelone lyonii,40,0.5
fixed_ev_p0_5,P,Cochlospermum vitifolium,50,0.11440000000000006
fixed_ev_p0_5,P,Conopholis alpina,50,0.29520000000000013
fixed_ev_p0_5,P,Conradina canescens,74,0.02666179693206705
fixed_ev_p0_5,P,Convolvulus elegantissimus,56,0.4815051020408162
fixed_ev_p0_5,P,Corethrogyne filaginifolia,51,0.41599384851980004
fixed_ev_p0_5,P,Cornus suecica,61,0.0
fixed_ev_p0_5,P,Cypripedium guttatum,45,0.29925925925925934
fixed_ev_p0_5,P,Delairea odorata,59,0.0
fixed_ev_p0_5,P,Delphinium glaucum,43,0.33098972417523
fixed_ev_p0_5,P,Delphinium nuttallianum,51,0.14686658977316436
fixed_ev_p0_5,P,Dillwynia floribunda,61,0.0
fixed_ev_p0_5,P,Disphyma crassifolium,48,0.38107638888888884
fixed_ev_p0_5,P,Distimake dissectus,52,0.24186390532544366
fixed_ev_p0_5,P,Elephantopus tomentosus,60,0.06499999999999995
fixed_ev_p0_5,P,Erica arborea,40,0.13874999999999993
fixed_ev_p0_5,P,Erica tetralix,60,0.4738888888888889
fixed_ev_p0_5,P,Erigeron divergens,88,0.044421487603305776
fixed_ev_p0_5,P,Erigeron linearis,89,0.0858477464966545
fixed_ev_p0_5,P,Erigeron quercifolius,84,0.0
fixed_ev_p0_5,P,Erythranthe bicolor,66,0.058769513314967714
fixed_ev_p0_5,P,Erythranthe dentata,58,0.09809750297265163
fixed_ev_p0_5,P,Eutrochium fistulosum,42,0.2142857142857143
fixed_ev_p0_5,P,Falcaria vulgaris,68,0.0
fixed_ev_p0_5,P,Gardenia jasminoides,45,0.12444444444444436
fixed_ev_p0_5,P,Gazania rigens,72,0.02739197530864179
fixed_ev_p0_5,P,Geobalanus oblongifolius,41,0.3926234384295062
fixed_ev_p0_5,P,Geranium macrorrhizum,44,0.5051652892561984
fixed_ev_p0_5,P,Geranium yeoi,61,0.554152109647944
fixed_ev_p0_5,P,Gilia tricolor,77,0.1912632821723731
fixed_ev_p0_5,P,Gompholobium huegelii,66,0.39669421487603307
fixed_ev_p0_5,P,Govenia liliacea,40,0.0
fixed_ev_p0_5,P,Grewia occidentalis,47,0.2661837935717519
fixed_ev_p0_5,P,Grindelia squarrosa,71,0.027772267407260465
fixed_ev_p0_5,P,Guzmania monostachia,46,0.5132325141776938
fixed_ev_p0_5,P,Herbertia lahue,66,0.1896235078053261
fixed_ev_p0_5,P,Heterotheca grandiflora,66,0.058769513314967714
fixed_ev_p0_5,P,Hippocrepis comosa,75,0.0
fixed_ev_p0_5,P,Ilex glabra,57,0.03447214527546949
fixed_ev_p0_5,P,Ipomoea nil,57,0.5016928285626346
fixed_ev_p0_5,P,Ipomoea pes-caprae,52,0.5495562130177514
fixed_ev_p0_5,P,Iris sibirica,49,0.27905039566847134
fixed_ev_p0_5,P,Lantana involucrata,56,0.19451530612244894
fixed_ev_p0_5,P,Lathyrus aphaca,69,0.18231463978155849
fixed_ev_p0_5,P,Leucaena leucocephala,55,0.3609917355371901
fixed_ev_p0_5,P,Leucopogon affinis,64,0.060546875
fixed_ev_p0_5,P,Leucopogon microphyllus,69,0.02856542743121193
fixed_ev_p0_5,P,Linum usitatissimum,60,0.23499999999999988
fixed_ev_p0_5,P,Lobelia pedunculata,73,0.027021955338712766
fixed_ev_p0_5,P,Lomatium macrocarpum,54,0.45610425240054875
fixed_ev_p0_5,P,Lupinus havardii,59,0.09767308244757245
fixed_ev_p0_5,P,Lysimachia europaea,71,0.027772267407260465
fixed_ev_p0_5,P,Lysimachia quadrifolia,65,0.030295857988165587
fixed_ev_p0_5,P,Malacothrix saxatilis,65,0.05964497041420125
fixed_ev_p0_5,P,Malva moschata,55,0.27900826446281
fixed_ev_p0_5,P,Marah oregana,58,0.0992865636147443
fixed_ev_p0_5,P,Melaleuca citrina,41,0.3664485425342058
fixed_ev_p0_5,P,Moricandia arvensis,57,0.19329024315173904
fixed_ev_p0_5,P,Myosotis latifolia,66,0.029843893480257178
fixed_ev_p0_5,P,Myrtus communis,59,0.12640045963803503
fixed_ev_p0_5,P,Navarretia heterodoxa,63,0.4968505920886874
fixed_ev_p0_5,P,Nicotiana longiflora,53,0.10822356710573167
fixed_ev_p0_5,P,Olearia arborescens,58,0.09809750297265163
fixed_ev_p0_5,P,Opuntia humifusa,63,0.09070294784580502
fixed_ev_p0_5,P,Orchis mascula,41,0.4556811421772754
fixed_ev_p0_5,P,Ornithogalum umbellatum,68,0.028979238754325065
fixed_ev_p0_5,P,Ornithopus compressus,52,0.14201183431952646
fixed_ev_p0_5,P,Palafoxia texana,73,0.15087258397447934
fixed_ev_p0_5,P,Pectis papposa,89,0.0
fixed_ev_p0_5,P,Persicaria nepalensis,63,0.17787855883093973
fixed_ev_p0_5,P,Phlox diffusa,73,0.10508538187277161
fixed_ev_p0_5,P,Pimelea serpyllifolia,53,0.3503025987896047
fixed_ev_p0_5,P,Portulaca pilosa,68,0.05709342560553643
fixed_ev_p0_5,P,Portulaca suffrutescens,59,0.27003734559034764
fixed_ev_p0_5,P,Prunus ilicifolia,50,0.1472
fixed_ev_p0_5,P,Prunus mahaleb,56,0.06887755102040805
fixed_ev_p0_5,P,Pseudorchis albida,47,0.48800362154821186
fixed_ev_p0_5,P,Rafinesquia neomexicana,69,0.02856542743121193
fixed_ev_p0_5,P,Ranunculus glacialis,65,0.33704142011834304
fixed_ev_p0_5,P,Ranunculus lyallii,71,0.10632810950208293
fixed_ev_p0_5,P,Ranunculus reflexus,42,0.20975056689342408
fixed_ev_p0_5,P,Ranunculus uncinatus,42,0.33673469387755106
fixed_ev_p0_5,P,Raphanus raphanistrum,57,0.37857802400738694
fixed_ev_p0_5,P,Rorippa palustris,63,0.17233560090702937
fixed_ev_p0_5,P,Rubus pubescens,50,0.1472
fixed_ev_p0_5,P,Ruellia metziae,69,0.02856542743121193
fixed_ev_p0_5,P,Salvia longispicata,51,0.4913494809688582
fixed_ev_p0_5,P,Salvia lyrata,43,0.1319632233639806
fixed_ev_p0_5,P,Sanguinaria canadensis,67,0.138115393183337
fixed_ev_p0_5,P,Saxifraga tridactylites,55,0.27900826446281
fixed_ev_p0_5,P,Schelhammera undulata,49,0.4897959183673469
fixed_ev_p0_5,P,Senecio mohavensis,66,0.19237832874196525
fixed_ev_p0_5,P,Senna hebecarpa,47,0.2824807605251245
fixed_ev_p0_5,P,Silene dioica,50,0.3944000000000001
fixed_ev_p0_5,P,Silene rotundifolia,52,0.17825443786982254
fixed_ev_p0_5,P,Silphium integrifolium,60,0.06499999999999995
fixed_ev_p0_5,P,Sisymbrium irio,60,0.09611111111111115
fixed_ev_p0_5,P,Symphyotrichum puniceum,81,0.07194025301021201
fixed_ev_p0_5,P,Symphyotrichum subulatum,63,0.1204333585285966
fixed_ev_p0_5,P,Taraxacum erythrospermum,74,0.23374726077428765
fixed_ev_p0_5,P,Tecoma stans,64,0.14599609375
fixed_ev_p0_5,P,Thunbergia grandiflora,47,0.19556360344047086
fixed_ev_p0_5,P,Thymus praecox,45,0.4227160493827161
fixed_ev_p0_5,P,Trifolium glomeratum,43,0.3807463493780423
fixed_ev_p0_5,P,Tulipa sylvestris,52,0.17677514792899407
fixed_ev_p0_5,P,Vernonia gigantea,46,0.499054820415879
fixed_ev_p0_5,P,Vernonia noveboracensis,48,0.3741319444444444
fixed_ev_p0_5,P,Veronica alpina,48,0.5182291666666666
fixed_ev_p0_5,P,Veronica spicata,55,0.4628099173553719
fixed_ev_p0_5,P,Vicia hirsuta,47,0.0
fixed_ev_p0_5,P,Vicia tetrasperma,51,0.0
fixed_ev_p0_5,P,Vincetoxicum hirundinaria,59,0.36196495259982764
fixed_ev_p0_5,P,Viola cornuta,53,0.5119259522961908
fixed_ev_p0_5,P,Viola pedunculata,69,0.0
fixed_ev_p0_5,P,Viola rostrata,54,0.229766803840878
fixed_ev_p0_5,P,Viola tricolor,51,0.629757785467128
fixed_ev_p0_5,P,Viscaria vulgaris,50,0.18320000000000003
fixed_ev_p1_0,N,Abronia latifolia,72,0.1049382716049383
fixed_ev_p1_0,N,Abronia umbellata,55,0.5064462809917356
fixed_ev_p1_0,N,Acacia decurrens,45,0.2627160493827161
fixed_ev_p1_0,N,Acacia suaveolens,69,0.10922075194286918
fixed_ev_p1_0,N,Acis autumnalis,46,0.12381852551984873
fixed_ev_p1_0,N,Actaea racemosa,46,0.0
fixed_ev_p1_0,N,Agave deserti,51,0.14686658977316425
fixed_ev_p1_0,N,Amaryllis belladonna,42,0.3276643990929705
fixed_ev_p1_0,N,Anemonastrum canadense,78,0.0
fixed_ev_p1_0,N,Anthriscus caucalis,54,0.07133058984910856
fixed_ev_p1_0,N,Arabidopsis lyrata,77,0.02563670096137627
fixed_ev_p1_0,N,Argentina anserina,80,0.024687499999999973
fixed_ev_p1_0,N,Asclepias brachystephana,46,0.43950850661625707
fixed_ev_p1_0,N,Asclepias texana,60,0.0
fixed_ev_p1_0,N,Bacopa monnieri,66,0.08677685950413205
fixed_ev_p1_0,N,Bidens frondosa,56,0.27933673469387743
fixed_ev_p1_0,N,Bidens pilosa,63,0.48979591836734704
fixed_ev_p1_0,N,Blackstonia perfoliata,66,0.08677685950413205
fixed_ev_p1_0,N,Borago officinalis,41,0.3343248066627007
fixed_ev_p1_0,N,Briza media,56,0.3922193877551021
fixed_ev_p1_0,N,Calochortus subalpinus,54,0.13923182441700954
fixed_ev_p1_0,N,Calochortus venustus,47,0.3313716613852423
fixed_ev_p1_0,N,Campanula cochleariifolia,70,0.4934693877551021
fixed_ev_p1_0,N,Campanula rapunculoides,45,0.5264197530864198
fixed_ev_p1_0,N,Campanula trachelium,41,0.39619274241522895
fixed_ev_p1_0,N,Caragana arborescens,50,0.11280000000000001
fixed_ev_p1_0,N,Carpodetus serratus,61,0.06342381080354742
fixed_ev_p1_0,N,Catharanthus roseus,61,0.4251545283525934
fixed_ev_p1_0,N,Celmisia gracilenta,68,0.18468858131487886
fixed_ev_p1_0,N,Chaenactis fremontii,76,0.05124653739612173
fixed_ev_p1_0,N,Clarkia purpurea,61,0.41816715936576176
fixed_ev_p1_0,N,Clarkia tenella,60,0.4905555555555555
fixed_ev_p1_0,N,Cochemiea dioica,41,0.44735276621058895
fixed_ev_p1_0,N,Coreopsis basalis,66,0.029843893480257178
fixed_ev_p1_0,N,Cotula australis,56,0.44834183673469385
fixed_ev_p1_0,N,Crepis capillaris,74,0.0525931336742147
fixed_ev_p1_0,N,Crotalaria retusa,49,0.24489795918367352
fixed_ev_p1_0,N,Croton glandulosus,54,0.07201646090534997
fixed_ev_p1_0,N,Daphne cneorum,64,0.482421875
fixed_ev_p1_0,N,Delphinium variegatum,48,0.19184027777777768
fixed_ev_p1_0,N,Draba aizoides,77,0.02563670096137627
fixed_ev_p1_0,N,Draba nemorosa,53,0.20078319686721247
fixed_ev_p1_0,N,Erinus alpinus,71,0.5645705217218806
fixed_ev_p1_0,N,Eriogonum pyrolifolium,70,0.13510204081632649
fixed_ev_p1_0,N,Eucrypta chrysanthemifolia,50,0.07679999999999998
fixed_ev_p1_0,N,Euonymus americanus,59,0.46136167767882796
fixed_ev_p1_0,N,Eupatorium rotundifolium,50,0.039200000000000124
fixed_ev_p1_0,N,Euphorbia cyathophora,41,0.6638905413444378
fixed_ev_p1_0,N,Evolvulus alsinoides,71,0.34913707597698873
fixed_ev_p1_0,N,Evolvulus nummularius,67,0.08554243706838949
fixed_ev_p1_0,N,Ficinia nodosa,55,0.5143801652892562
fixed_ev_p1_0,N,Florestina tripteris,77,0.02563670096137627
fixed_ev_p1_0,N,Freesia leichtlinii,46,0.19376181474480159
fixed_ev_p1_0,N,Galium aparine,49,0.14993752603082044
fixed_ev_p1_0,N,Genista hispanica,87,0.022724270048883666
fixed_ev_p1_0,N,Gentiana pneumonanthe,46,0.19376181474480159
fixed_ev_p1_0,N,Glandularia gooddingii,77,0.05059875189745311
fixed_ev_p1_0,N,Glycyrrhiza lepidota,51,0.14686658977316425
fixed_ev_p1_0,N,Gypsophila repens,85,0.0
fixed_ev_p1_0,N,Hedera helix,48,0.375
fixed_ev_p1_0,N,Helianthemum nummularium,62,0.12070759625390237
fixed_ev_p1_0,N,Helianthus maximiliani,61,0.1225477022305832
fixed_ev_p1_0,N,Helichrysum arenarium,80,0.23718749999999988
fixed_ev_p1_0,N,Hypochaeris sessiliflora,59,0.47572536627405915
fixed_ev_p1_0,N,Ipomoea hederacea,57,0.5183133271775932
fixed_ev_p1_0,N,Ixeris chinensis,71,0.2991469946439198
fixed_ev_p1_0,N,Kallstroemia grandiflora,56,0.13265306122448983
fixed_ev_p1_0,N,Lagenophora strangulata,56,0.26977040816326525
fixed_ev_p1_0,N,Lantana achyranthifolia,72,0.02739197530864179
fixed_ev_p1_0,N,Linaria canadensis,65,0.06011834319526632
fixed_ev_p1_0,N,Linaria texana,65,0.14390532544378687
fixed_ev_p1_0,N,Linum narbonense,51,0.3460207612456747
fixed_ev_p1_0,N,Lithophragma parviflorum,72,0.054012345679012475
fixed_ev_p1_0,N,Lobelia siphilitica,50,0.4872000000000001
fixed_ev_p1_0,N,Lomatium multifidum,48,0.4340277777777777
fixed_ev_p1_0,N,Lupinus latifolius,52,0.2655325443786982
fixed_ev_p1_0,N,Lupinus subcarnosus,64,0.50927734375
fixed_ev_p1_0,N,Lygodesmia aphylla,51,0.20761245674740492
fixed_ev_p1_0,N,Lygodesmia texana,47,0.19375282933454063
fixed_ev_p1_0,N,Maianthemum dilatatum,59,0.0
fixed_ev_p1_0,N,Malva multiflora,53,0.07262370950516206
fixed_ev_p1_0,N,Malva nicaeensis,56,0.035076530612244916
fixed_ev_p1_0,N,Matthiola incana,58,0.38109393579072537
fixed_ev_p1_0,N,Medicago arborea,56,0.06887755102040805
fixed_ev_p1_0,N,Melampyrum cristatum,45,0.6241975308641975
fixed_ev_p1_0,N,Mentha longifolia,77,0.02563670096137627
fixed_ev_p1_0,N,Mycelis muralis,59,0.4584889399597818
fixed_ev_p1_0,N,Myoporum insulare,56,0.13584183673469374
fixed_ev_p1_0,N,Narcissus assoanus,75,0.07679999999999998
fixed_ev_p1_0,N,Narcissus deficiens,46,0.15879017013232533
fixed_ev_p1_0,N,Narthecium ossifragum,52,0.10872781065088755
fixed_ev_p1_0,N,Nelumbo lutea,51,0.32218377547097266
fixed_ev_p1_0,N,Oenothera acaulis,60,0.23777777777777775
fixed_ev_p1_0,N,Opuntia cespitosa,52,0.3173076923076923
fixed_ev_p1_0,N,Packera sanguisorbae,66,0.14003673094582192
fixed_ev_p1_0,N,Pancratium illyricum,43,0.46619794483504595
fixed_ev_p1_0,N,Pectocarya recurvata,43,0.0
fixed_ev_p1_0,N,Penstemon barbatus,52,0.32914201183431946
fixed_ev_p1_0,N,Penstemon heterophyllus,46,0.5945179584120983
fixed_ev_p1_0,N,Persicaria attenuata,49,0.07830070803831746
fixed_ev_p1_0,N,Phacelia fremontii,72,0.28549382716049376
fixed_ev_p1_0,N,Pholisma arenarium,49,0.15243648479800076
fixed_ev_p1_0,N,Pimpinella saxifraga,77,0.09849890369370895
fixed_ev_p1_0,N,Pisum sativum,46,0.3941398865784498
fixed_ev_p1_0,N,Platycodon grandiflorus,47,0.39837030330466283
fixed_ev_p1_0,N,Praxelis clematidea,74,0.02666179693206705
fixed_ev_p1_0,N,Primula mistassinica,79,0.07402659830155411
fixed_ev_p1_0,N,Prospero autumnale,53,0.3510145959416162
fixed_ev_p1_0,N,Rhododendron lapponicum,58,0.13079667063020217
fixed_ev_p1_0,N,Ribes rubrum,45,0.48790123456790124
fixed_ev_p1_0,N,Ricinocarpos pinifolius,76,0.07583102493074789
fixed_ev_p1_0,N,Robinia neomexicana,43,0.3104380746349378
fixed_ev_p1_0,N,Rosa californica,48,0.34375
fixed_ev_p1_0,N,Rudbeckia fulgida,54,0.07201646090534997
fixed_ev_p1_0,N,Salvia carduacea,54,0.4903978052126201
fixed_ev_p1_0,N,Sambucus ebulus,64,0.08935546875
fixed_ev_p1_0,N,Saxifraga tricuspidata,70,0.08204081632653049
fixed_ev_p1_0,N,Scaevola ramosissima,50,0.6392
fixed_ev_p1_0,N,Senecio hispidulus,43,0.45321795565170364
fixed_ev_p1_0,N,Senecio pterophorus,74,0.02666179693206705
fixed_ev_p1_0,N,Senna armata,62,0.06243496357960443
fixed_ev_p1_0,N,Senna septemtrionalis,62,0.06243496357960443
fixed_ev_p1_0,N,Silene colorata,61,0.554152109647944
fixed_ev_p1_0,N,Silene nutans,54,0.1049382716049383
fixed_ev_p1_0,N,Solanum carolinense,56,0.10140306122448983
fixed_ev_p1_0,N,Spergularia marina,57,0.06771314250538629
fixed_ev_p1_0,N,Stachys chamissonis,48,0.4574652777777778
fixed_ev_p1_0,N,Symphoricarpos albus,45,0.16592592592592603
fixed_ev_p1_0,N,Symphoricarpos occidentalis,53,0.07333570665717348
fixed_ev_p1_0,N,Taenidia integerrima,55,0.3689256198347107
fixed_ev_p1_0,N,Tanacetum corymbosum,74,0.07779401022644272
fixed_ev_p1_0,N,Tephroseris palustris,68,0.1608996539792389
fixed_ev_p1_0,N,Tetratheca ciliata,53,0.5311498754004984
fixed_ev_p1_0,N,Thalictrum dasycarpum,61,0.12416017199677498
fixed_ev_p1_0,N,Torenia concolor,47,0.5160706201901313
fixed_ev_p1_0,N,Tradescantia fluminensis,50,0.31999999999999984
fixed_ev_p1_0,N,Trifolium wormskioldii,44,0.5960743801652892
fixed_ev_p1_0,N,Utricularia macrorhiza,67,0.16306527066161736
fixed_ev_p1_0,N,Vaccinium arboreum,43,0.0
fixed_ev_p1_0,N,Valeriana edulis,62,0.27055150884495305
fixed_ev_p1_0,N,Viburnum rafinesqueanum,69,0.0
fixed_ev_p1_0,N,Viola arvensis,63,0.06147644242882344
fixed_ev_p1_0,N,Volkameria inermis,58,0.1854934601664684
fixed_ev_p1_0,N,Wedelia hispida,79,0.02499599423169352
fixed_ev_p1_0,N,Wurmbea dioica,43,0.045429962141698255
fixed_ev_p1_0,N,Xyris jupicai,52,0.28624260355029596
fixed_ev_p1_0,N,Zephyranthes candida,57,0.06771314250538629
fixed_ev_p1_0,N,Zeuxine strateumatica,43,0.08869659275283936
fixed_ev_p1_0,P,Acacia ulicifolia,80,0.15968749999999998
fixed_ev_p1_0,P,Aciphylla glacialis,77,0.02563670096137627
fixed_ev_p1_0,P,Actaea spicata,63,0.06147644242882344
fixed_ev_p1_0,P,Aegopodium podagraria,85,0.0
fixed_ev_p1_0,P,Agrimonia pilosa,69,0.13442554085276193
fixed_ev_p1_0,P,Agrostemma githago,61,0.49664068798710026
fixed_ev_p1_0,P,Allium praecox,76,0.05159279778393333
fixed_ev_p1_0,P,Allium vineale,43,0.3829096809085992
fixed_ev_p1_0,P,Amelanchier arborea,48,0.08072916666666652
fixed_ev_p1_0,P,Anemone virginiana,46,0.3402646502835538
fixed_ev_p1_0,P,Anemonoides quinquefolia,54,0.036351165980795574
fixed_ev_p1_0,P,Arctium minus,45,0.4009876543209878
fixed_ev_p1_0,P,Baptisia australis,65,0.48
fixed_ev_p1_0,P,Barbarea orthoceras,71,0.027772267407260465
fixed_ev_p1_0,P,Biscutella laevigata,70,0.26489795918367354
fixed_ev_p1_0,P,Brodiaea coronaria,45,0.44246913580246916
fixed_ev_p1_0,P,Buddleja davidii,43,0.4651162790697674
fixed_ev_p1_0,P,Calochortus concolor,40,0.17999999999999994
fixed_ev_p1_0,P,Calochortus plummerae,44,0.3130165289256197
