scope,condition_id,species,rows,complete_state_disagreement,both_classifiable_rows,morph_flip_joint,mean_hellinger,baseline_classifiable_fraction,counterfactual_classifiable_fraction,morph_flip_rate_both_classifiable,classifiability_change
all,full_ev_p0_5,Trifolium wormskioldii,20,0.05,7.0,0.0,0.09790020472971862,0.4,0.35,0.0,-0.050000000000000044
all,full_ev_p0_5,Triglochin maritima,20,0.3,5.0,0.0,0.1322730001710386,0.45,0.35,0.0,-0.10000000000000003
all,full_ev_p0_5,Trillium rugelii,20,0.2,2.0,0.0,0.08383759539474003,0.15,0.25,0.0,0.1
all,full_ev_p0_5,Tulipa sylvestris,20,0.15,6.0,0.0,0.08176933602472866,0.35,0.4,0.0,0.050000000000000044
all,full_ev_p0_5,Utricularia macrorhiza,20,0.2,10.0,0.0,0.06761202983527599,0.55,0.65,0.0,0.09999999999999998
all,full_ev_p0_5,Vaccinium arboreum,20,0.1,7.0,0.0,0.04107319063608116,0.4,0.4,0.0,0.0
all,full_ev_p0_5,Vaccinium pallidum,20,0.15,2.0,0.0,0.11881012196439844,0.1,0.25,0.0,0.15
all,full_ev_p0_5,Valeriana edulis,20,0.25,9.0,0.0,0.08142038005183806,0.6,0.55,0.0,-0.04999999999999993
all,full_ev_p0_5,Vernonia gigantea,20,0.45,6.0,1.0,0.1434296259833237,0.45,0.55,0.16666666666666666,0.10000000000000003
all,full_ev_p0_5,Vernonia noveboracensis,20,0.25,5.0,0.0,0.12173621531560871,0.35,0.4,0.0,0.050000000000000044
all,full_ev_p0_5,Veronica alpina,20,0.25,7.0,1.0,0.10625264008681545,0.5,0.4,0.14285714285714285,-0.09999999999999998
all,full_ev_p0_5,Veronica spicata,20,0.15,9.0,0.0,0.09822055234318397,0.6,0.45,0.0,-0.14999999999999997
all,full_ev_p0_5,Viburnum rafinesqueanum,20,0.1,10.0,0.0,0.05832790589139279,0.5,0.6,0.0,0.09999999999999998
all,full_ev_p0_5,Vicia americana,20,0.15,3.0,1.0,0.13495151643886963,0.15,0.25,0.3333333333333333,0.1
all,full_ev_p0_5,Vicia grandiflora,20,0.15,2.0,0.0,0.03559909735683408,0.25,0.1,0.0,-0.15
all,full_ev_p0_5,Vicia hirsuta,20,0.25,8.0,0.0,0.04437058942094619,0.6,0.45,0.0,-0.14999999999999997
all,full_ev_p0_5,Vicia tetrasperma,20,0.2,9.0,0.0,0.11928397929613281,0.65,0.45,0.0,-0.2
all,full_ev_p0_5,Vincetoxicum hirundinaria,20,0.05,12.0,0.0,0.0805861617371922,0.6,0.65,0.0,0.050000000000000044
all,full_ev_p0_5,Viola arvensis,20,0.3,9.0,0.0,0.05188414138254504,0.7,0.5,0.0,-0.19999999999999996
all,full_ev_p0_5,Viola cornuta,20,0.45,7.0,2.0,0.20253085099666243,0.65,0.4,0.2857142857142857,-0.25
all,full_ev_p0_5,Viola pedunculata,20,0.1,12.0,0.0,0.07501436028894261,0.65,0.65,0.0,0.0
all,full_ev_p0_5,Viola rostrata,20,0.2,6.0,1.0,0.09397778449597245,0.4,0.35,0.16666666666666666,-0.050000000000000044
all,full_ev_p0_5,Viola tricolor,20,0.3,5.0,0.0,0.1062225325477503,0.35,0.45,0.0,0.10000000000000003
all,full_ev_p0_5,Viscaria vulgaris,20,0.3,7.0,0.0,0.15234407520160992,0.6,0.4,0.0,-0.19999999999999996
all,full_ev_p0_5,Volkameria inermis,20,0.3,9.0,1.0,0.04867003565113934,0.6,0.55,0.1111111111111111,-0.04999999999999993
all,full_ev_p0_5,Wedelia hispida,20,0.05,14.0,0.0,0.12010234446988163,0.75,0.7,0.0,-0.050000000000000044
all,full_ev_p0_5,Wurmbea dioica,20,0.0,10.0,0.0,0.03475801912438962,0.5,0.5,0.0,0.0
all,full_ev_p0_5,Xyris jupicai,20,0.3,7.0,0.0,0.09364660884675384,0.55,0.45,0.0,-0.10000000000000003
all,full_ev_p0_5,Yucca brevifolia,20,0.35,3.0,0.0,0.1309168907433999,0.35,0.3,0.0,-0.04999999999999999
all,full_ev_p0_5,Zephyranthes candida,20,0.15,9.0,0.0,0.06403755749940596,0.5,0.55,0.0,0.050000000000000044
all,full_ev_p0_5,Zeuxine strateumatica,20,0.25,6.0,0.0,0.10331716620292893,0.5,0.35,0.0,-0.15000000000000002
P,full_ev_p0_5,Acacia ulicifolia,20,0.3,12.0,0.0,0.11860207668610738,0.7,0.8,0.0,0.10000000000000009
P,full_ev_p0_5,Aciphylla glacialis,20,0.2,11.0,0.0,0.07475475037028256,0.6,0.7,0.0,0.09999999999999998
P,full_ev_p0_5,Actaea spicata,20,0.25,10.0,0.0,0.03189684757620712,0.7,0.55,0.0,-0.1499999999999999
P,full_ev_p0_5,Aegopodium podagraria,20,0.0,18.0,0.0,0.052315157090863956,0.9,0.9,0.0,0.0
P,full_ev_p0_5,Agrimonia pilosa,20,0.15,13.0,0.0,0.09105923149504579,0.7,0.75,0.0,0.050000000000000044
P,full_ev_p0_5,Agrostemma githago,20,0.2,12.0,1.0,0.1219801154261299,0.7,0.65,0.08333333333333333,-0.04999999999999993
P,full_ev_p0_5,Allium praecox,20,0.35,10.0,0.0,0.0961498769827641,0.6,0.75,0.0,0.15000000000000002
P,full_ev_p0_5,Allium vineale,20,0.1,6.0,0.0,0.10437377219965716,0.35,0.35,0.0,0.0
P,full_ev_p0_5,Amelanchier arborea,20,0.3,6.0,0.0,0.0650900067435408,0.45,0.45,0.0,0.0
P,full_ev_p0_5,Andropogon gerardi,20,0.15,3.0,0.0,0.22024658644518688,0.3,0.15,0.0,-0.15
P,full_ev_p0_5,Anemone virginiana,20,0.15,8.0,0.0,0.18008457744871728,0.45,0.5,0.0,0.04999999999999999
P,full_ev_p0_5,Anemonoides quinquefolia,20,0.25,8.0,0.0,0.04866571841489957,0.55,0.5,0.0,-0.050000000000000044
P,full_ev_p0_5,Arbutus unedo,20,0.2,3.0,0.0,0.1650594832579835,0.2,0.3,0.0,0.09999999999999998
P,full_ev_p0_5,Arctium minus,20,0.5,3.0,0.0,0.08901425765973987,0.4,0.4,0.0,0.0
P,full_ev_p0_5,Arisaema dracontium,20,0.15,3.0,0.0,0.0656574133519379,0.2,0.25,0.0,0.04999999999999999
P,full_ev_p0_5,Artemisia californica,20,0.2,2.0,0.0,0.13331173405262028,0.15,0.25,0.0,0.1
P,full_ev_p0_5,Artemisia vulgaris,20,0.2,3.0,0.0,0.1566228947220428,0.2,0.3,0.0,0.09999999999999998
P,full_ev_p0_5,Asarum reflexum,20,0.15,2.0,0.0,0.05565012729820066,0.15,0.2,0.0,0.05000000000000002
P,full_ev_p0_5,Asclepias viridis,20,0.15,3.0,0.0,0.12532051671377611,0.25,0.2,0.0,-0.04999999999999999
P,full_ev_p0_5,Baptisia australis,20,0.15,13.0,0.0,0.09919123117972181,0.7,0.75,0.0,0.050000000000000044
P,full_ev_p0_5,Barbarea orthoceras,20,0.2,13.0,0.0,0.05996247245630296,0.85,0.65,0.0,-0.19999999999999996
P,full_ev_p0_5,Biscutella laevigata,20,0.05,15.0,0.0,0.08659227837525553,0.8,0.75,0.0,-0.050000000000000044
P,full_ev_p0_5,Brodiaea coronaria,20,0.0,14.0,0.0,0.08404280515202149,0.7,0.7,0.0,0.0
P,full_ev_p0_5,Bromus hordeaceus,20,0.2,6.0,1.0,0.1087797076583985,0.35,0.4,0.16666666666666666,0.050000000000000044
P,full_ev_p0_5,Bryonia alba,20,0.5,3.0,0.0,0.07808853061783869,0.5,0.3,0.0,-0.2
P,full_ev_p0_5,Buddleja davidii,20,0.25,4.0,0.0,0.10633331198026053,0.4,0.25,0.0,-0.15000000000000002
P,full_ev_p0_5,Calochortus concolor,20,0.2,7.0,0.0,0.07603403634115062,0.45,0.45,0.0,0.0
P,full_ev_p0_5,Calochortus macrocarpus,20,0.25,2.0,0.0,0.11398136898926303,0.25,0.2,0.0,-0.04999999999999999
P,full_ev_p0_5,Calochortus plummerae,20,0.15,4.0,1.0,0.21380343435778243,0.3,0.2,0.25,-0.09999999999999998
P,full_ev_p0_5,Calycadenia multiglandulosa,20,0.15,13.0,0.0,0.03325447403504701,0.7,0.75,0.0,0.050000000000000044
P,full_ev_p0_5,Calycanthus occidentalis,20,0.35,4.0,0.0,0.1546046009885035,0.5,0.25,0.0,-0.25
P,full_ev_p0_5,Campanula giesekiana,20,0.15,12.0,0.0,0.13355279374054252,0.65,0.7,0.0,0.04999999999999993
P,full_ev_p0_5,Campanula latifolia,20,0.45,5.0,0.0,0.1398035712438118,0.5,0.45,0.0,-0.04999999999999999
P,full_ev_p0_5,Campanula scouleri,20,0.05,5.0,0.0,0.05550121851863475,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Carduus acanthoides,20,0.3,8.0,1.0,0.1269533386650102,0.45,0.6,0.125,0.14999999999999997
P,full_ev_p0_5,Carlina vulgaris,20,0.35,4.0,0.0,0.17405739730229575,0.3,0.45,0.0,0.15000000000000002
P,full_ev_p0_5,Centaurea solstitialis,20,0.25,13.0,1.0,0.10085723926089779,0.8,0.7,0.07692307692307693,-0.10000000000000009
P,full_ev_p0_5,Chelone lyonii,20,0.45,6.0,2.0,0.16054685027202478,0.5,0.45,0.3333333333333333,-0.04999999999999999
P,full_ev_p0_5,Chiloglottis valida,20,0.15,1.0,0.0,0.010892989716184949,0.15,0.1,0.0,-0.04999999999999999
P,full_ev_p0_5,Clematis pitcheri,20,0.25,3.0,1.0,0.14852785624639558,0.15,0.35,0.3333333333333333,0.19999999999999998
P,full_ev_p0_5,Cochlospermum vitifolium,20,0.25,9.0,0.0,0.1284413966755693,0.55,0.6,0.0,0.04999999999999993
P,full_ev_p0_5,Conopholis alpina,20,0.1,11.0,0.0,0.1658620124693296,0.65,0.55,0.0,-0.09999999999999998
P,full_ev_p0_5,Conradina canescens,20,0.2,12.0,0.0,0.07371514832730668,0.8,0.6,0.0,-0.20000000000000007
P,full_ev_p0_5,Convolvulus elegantissimus,20,0.3,6.0,0.0,0.08585335671384124,0.4,0.5,0.0,0.09999999999999998
P,full_ev_p0_5,Corethrogyne filaginifolia,20,0.05,7.0,0.0,0.08129131431714559,0.35,0.4,0.0,0.050000000000000044
P,full_ev_p0_5,Cornus suecica,20,0.15,8.0,0.0,0.04591704467900898,0.4,0.55,0.0,0.15000000000000002
P,full_ev_p0_5,Corybas macranthus,20,0.1,5.0,0.0,0.061230455549918926,0.3,0.3,0.0,0.0
P,full_ev_p0_5,Cypripedium guttatum,20,0.1,8.0,0.0,0.09662282883616245,0.45,0.45,0.0,0.0
P,full_ev_p0_5,Datura stramonium,20,0.25,4.0,1.0,0.29398790603005287,0.25,0.35,0.25,0.09999999999999998
P,full_ev_p0_5,Delairea odorata,20,0.25,10.0,0.0,0.06931640407605417,0.65,0.6,0.0,-0.050000000000000044
P,full_ev_p0_5,Delphinium glaucum,20,0.2,3.0,0.0,0.07160442884065234,0.25,0.25,0.0,0.0
P,full_ev_p0_5,Delphinium nuttallianum,20,0.15,7.0,0.0,0.06744160797963748,0.5,0.35,0.0,-0.15000000000000002
P,full_ev_p0_5,Dicentra canadensis,20,0.05,5.0,0.0,0.009897631619970603,0.25,0.3,0.0,0.04999999999999999
P,full_ev_p0_5,Dillwynia floribunda,20,0.25,10.0,0.0,0.10724855787968939,0.65,0.6,0.0,-0.050000000000000044
P,full_ev_p0_5,Disphyma crassifolium,20,0.25,3.0,0.0,0.15190493014983578,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Distimake dissectus,20,0.25,7.0,0.0,0.06714901894872817,0.5,0.45,0.0,-0.04999999999999999
P,full_ev_p0_5,Dracophyllum secundum,20,0.15,4.0,0.0,0.08359773891691313,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Drosera spatulata,20,0.25,7.0,0.0,0.11413967060278918,0.55,0.4,0.0,-0.15000000000000002
P,full_ev_p0_5,Earina mucronata,20,0.35,6.0,1.0,0.12131801441734624,0.45,0.45,0.16666666666666666,0.0
P,full_ev_p0_5,Elephantopus tomentosus,20,0.25,11.0,1.0,0.1114483422223731,0.65,0.65,0.09090909090909091,0.0
P,full_ev_p0_5,Epacris longiflora,20,0.15,4.0,0.0,0.06402024229923599,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Erica arborea,20,0.35,3.0,0.0,0.03880824920333902,0.25,0.4,0.0,0.15000000000000002
P,full_ev_p0_5,Erica tetralix,20,0.4,5.0,0.0,0.12737684789396106,0.4,0.5,0.0,0.09999999999999998
P,full_ev_p0_5,Erigeron divergens,20,0.15,16.0,0.0,0.06003917900046655,0.85,0.9,0.0,0.050000000000000044
P,full_ev_p0_5,Erigeron linearis,20,0.05,19.0,0.0,0.08808910347653982,0.95,1.0,0.0,0.050000000000000044
P,full_ev_p0_5,Erigeron quercifolius,20,0.1,13.0,0.0,0.07299193277395082,0.7,0.7,0.0,0.0
P,full_ev_p0_5,Erythranthe bicolor,20,0.2,10.0,0.0,0.07690426389438237,0.65,0.55,0.0,-0.09999999999999998
P,full_ev_p0_5,Erythranthe dentata,20,0.15,12.0,0.0,0.06317671342340295,0.65,0.7,0.0,0.04999999999999993
P,full_ev_p0_5,Eutrochium fistulosum,20,0.05,10.0,0.0,0.05572645253346949,0.55,0.5,0.0,-0.050000000000000044
P,full_ev_p0_5,Falcaria vulgaris,20,0.15,11.0,0.0,0.06428233368543271,0.7,0.55,0.0,-0.1499999999999999
P,full_ev_p0_5,Filipendula rubra,20,0.3,4.0,0.0,0.09064021598686559,0.45,0.25,0.0,-0.2
P,full_ev_p0_5,Fritillaria camschatcensis,20,0.25,2.0,0.0,0.14274912515945398,0.3,0.15,0.0,-0.15
P,full_ev_p0_5,Fumaria capreolata,20,0.25,4.0,0.0,0.06470778510483591,0.3,0.35,0.0,0.04999999999999999
P,full_ev_p0_5,Gardenia jasminoides,20,0.15,10.0,0.0,0.05687949793004593,0.65,0.5,0.0,-0.15000000000000002
P,full_ev_p0_5,Gaylussacia baccata,20,0.25,4.0,1.0,0.11643479219822554,0.4,0.2,0.25,-0.2
P,full_ev_p0_5,Gazania rigens,20,0.0,11.0,0.0,0.08440929372051248,0.55,0.55,0.0,0.0
P,full_ev_p0_5,Geobalanus oblongifolius,20,0.3,9.0,0.0,0.14848995389216957,0.5,0.7,0.0,0.19999999999999996
P,full_ev_p0_5,Geranium macrorrhizum,20,0.35,5.0,0.0,0.16023079224897546,0.45,0.4,0.0,-0.04999999999999999
P,full_ev_p0_5,Geranium yeoi,20,0.25,11.0,3.0,0.2155738021680528,0.65,0.55,0.2727272727272727,-0.09999999999999998
P,full_ev_p0_5,Gilia tricolor,20,0.1,17.0,0.0,0.09589459269572784,0.95,0.85,0.0,-0.09999999999999998
P,full_ev_p0_5,Gompholobium huegelii,20,0.15,10.0,1.0,0.09675076919625625,0.55,0.55,0.1,0.0
P,full_ev_p0_5,Goodyera pubescens,20,0.25,3.0,0.0,0.03254054219555147,0.35,0.2,0.0,-0.14999999999999997
P,full_ev_p0_5,Govenia liliacea,20,0.15,7.0,0.0,0.03920776970539458,0.5,0.35,0.0,-0.15000000000000002
P,full_ev_p0_5,Grewia occidentalis,20,0.4,3.0,0.0,0.15148369661010866,0.35,0.35,0.0,0.0
P,full_ev_p0_5,Grindelia squarrosa,20,0.15,10.0,0.0,0.09021066412976028,0.5,0.65,0.0,0.15000000000000002
P,full_ev_p0_5,Guzmania monostachia,20,0.2,7.0,0.0,0.10664799553923471,0.35,0.55,0.0,0.20000000000000007
P,full_ev_p0_5,Herbertia lahue,20,0.45,8.0,0.0,0.16229671840968296,0.65,0.6,0.0,-0.050000000000000044
P,full_ev_p0_5,Heterotheca grandiflora,20,0.1,16.0,0.0,0.0876313027663027,0.85,0.85,0.0,0.0
P,full_ev_p0_5,Heuchera micrantha,20,0.25,7.0,0.0,0.06927416757672264,0.45,0.5,0.0,0.04999999999999999
P,full_ev_p0_5,Heuchera rubescens,20,0.35,3.0,0.0,0.11274743508001964,0.4,0.25,0.0,-0.15000000000000002
P,full_ev_p0_5,Hibiscus lasiocarpos,20,0.3,4.0,0.0,0.03501321872903666,0.3,0.4,0.0,0.10000000000000003
P,full_ev_p0_5,Hippocrepis comosa,20,0.15,13.0,0.0,0.07358630175764079,0.75,0.7,0.0,-0.050000000000000044
P,full_ev_p0_5,Hoita macrostachya,20,0.15,0.0,0.0,0.16934168349448525,0.1,0.05,,-0.05
P,full_ev_p0_5,Ilex glabra,20,0.15,10.0,0.0,0.15858650111673883,0.55,0.6,0.0,0.04999999999999993
P,full_ev_p0_5,Ipomoea nil,20,0.25,11.0,2.0,0.14108166559453053,0.65,0.6,0.18181818181818182,-0.050000000000000044
P,full_ev_p0_5,Ipomoea pes-caprae,20,0.3,5.0,0.0,0.13223201091996967,0.35,0.45,0.0,0.10000000000000003
P,full_ev_p0_5,Iris sibirica,20,0.25,6.0,0.0,0.08659281571155363,0.45,0.4,0.0,-0.04999999999999999
P,full_ev_p0_5,Juncus effusus,20,0.0,7.0,0.0,0.10318158398808329,0.35,0.35,0.0,0.0
P,full_ev_p0_5,Knightia excelsa,20,0.2,0.0,0.0,0.06890934343239272,0.05,0.15,,0.09999999999999999
P,full_ev_p0_5,Koeleria macrantha,20,0.25,3.0,0.0,0.14918268198628726,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Lambertia formosa,20,0.0,6.0,0.0,0.09463957926835947,0.3,0.3,0.0,0.0
P,full_ev_p0_5,Lantana involucrata,20,0.3,7.0,0.0,0.048761272037668175,0.55,0.45,0.0,-0.10000000000000003
P,full_ev_p0_5,Lathyrus aphaca,20,0.2,11.0,0.0,0.07482762010379823,0.65,0.65,0.0,0.0
P,full_ev_p0_5,Leucaena leucocephala,20,0.05,11.0,0.0,0.08630222411433751,0.6,0.55,0.0,-0.04999999999999993
P,full_ev_p0_5,Leucopogon affinis,20,0.05,13.0,0.0,0.046509370782318975,0.7,0.65,0.0,-0.04999999999999993
P,full_ev_p0_5,Leucopogon microphyllus,20,0.1,10.0,0.0,0.08484194408926647,0.6,0.5,0.0,-0.09999999999999998
P,full_ev_p0_5,Linaria triornithophora,20,0.3,6.0,0.0,0.18141712875718313,0.45,0.45,0.0,0.0
P,full_ev_p0_5,Linum usitatissimum,20,0.15,11.0,1.0,0.08987758388553682,0.6,0.6,0.09090909090909091,0.0
P,full_ev_p0_5,Lobelia pedunculata,20,0.1,15.0,0.0,0.04316862940560936,0.8,0.8,0.0,0.0
P,full_ev_p0_5,Lomatium macrocarpum,20,0.3,6.0,0.0,0.057329157833916025,0.45,0.45,0.0,0.0
P,full_ev_p0_5,Lonicera canadensis,20,0.2,4.0,0.0,0.12336395043915058,0.25,0.35,0.0,0.09999999999999998
P,full_ev_p0_5,Lonicera implexa,20,0.15,3.0,0.0,0.13237242661361756,0.2,0.25,0.0,0.04999999999999999
P,full_ev_p0_5,Lonicera morrowii,20,0.2,6.0,0.0,0.0855106147801004,0.4,0.4,0.0,0.0
P,full_ev_p0_5,Lonicera periclymenum,20,0.05,5.0,0.0,0.07624172246060452,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Lupinus concinnus,20,0.4,3.0,0.0,0.10595828652975481,0.25,0.45,0.0,0.2
P,full_ev_p0_5,Lupinus havardii,20,0.15,11.0,0.0,0.08857448471006237,0.7,0.55,0.0,-0.1499999999999999
P,full_ev_p0_5,Lysimachia europaea,20,0.05,15.0,0.0,0.03565416690786808,0.75,0.8,0.0,0.050000000000000044
P,full_ev_p0_5,Lysimachia quadrifolia,20,0.2,10.0,0.0,0.07660571474453216,0.6,0.6,0.0,0.0
P,full_ev_p0_5,Malacothrix saxatilis,20,0.05,8.0,0.0,0.06863555261743114,0.4,0.45,0.0,0.04999999999999999
P,full_ev_p0_5,Malva moschata,20,0.15,8.0,0.0,0.08738147474986484,0.45,0.5,0.0,0.04999999999999999
P,full_ev_p0_5,Marah oregana,20,0.35,7.0,1.0,0.10310656755579957,0.5,0.5,0.14285714285714285,0.0
P,full_ev_p0_5,Melaleuca citrina,20,0.15,8.0,0.0,0.10670686714926272,0.45,0.5,0.0,0.04999999999999999
P,full_ev_p0_5,Moricandia arvensis,20,0.45,7.0,1.0,0.12437171028384393,0.5,0.6,0.14285714285714285,0.09999999999999998
P,full_ev_p0_5,Myosotis latifolia,20,0.4,10.0,2.0,0.11506834269037922,0.7,0.6,0.2,-0.09999999999999998
P,full_ev_p0_5,Myrtus communis,20,0.2,11.0,0.0,0.052636342585747224,0.65,0.65,0.0,0.0
P,full_ev_p0_5,Navarretia heterodoxa,20,0.3,8.0,0.0,0.12481397648742472,0.6,0.5,0.0,-0.09999999999999998
P,full_ev_p0_5,Nelumbo nucifera,20,0.3,0.0,0.0,0.13783695157295892,0.15,0.15,,0.0
P,full_ev_p0_5,Nicotiana longiflora,20,0.25,10.0,0.0,0.04268360057054276,0.65,0.6,0.0,-0.050000000000000044
P,full_ev_p0_5,Olearia arborescens,20,0.1,13.0,0.0,0.057009757348107155,0.65,0.75,0.0,0.09999999999999998
P,full_ev_p0_5,Opuntia humifusa,20,0.25,7.0,0.0,0.09802180884312234,0.5,0.45,0.0,-0.04999999999999999
P,full_ev_p0_5,Orchis mascula,20,0.2,6.0,0.0,0.13712367380074433,0.45,0.35,0.0,-0.10000000000000003
P,full_ev_p0_5,Ornithogalum umbellatum,20,0.1,17.0,0.0,0.0325656028040829,0.9,0.9,0.0,0.0
P,full_ev_p0_5,Ornithopus compressus,20,0.4,10.0,0.0,0.0861530521009757,0.8,0.6,0.0,-0.20000000000000007
P,full_ev_p0_5,Orobanche gracilis,20,0.15,4.0,0.0,0.1246957745697033,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Palafoxia texana,20,0.35,9.0,0.0,0.0820825813568618,0.65,0.6,0.0,-0.050000000000000044
P,full_ev_p0_5,Pancratium maritimum,20,0.15,3.0,0.0,0.021244409359436608,0.25,0.2,0.0,-0.04999999999999999
P,full_ev_p0_5,Paspalum dilatatum,20,0.15,2.0,1.0,0.1647430108990379,0.2,0.1,0.5,-0.1
P,full_ev_p0_5,Pectis papposa,20,0.15,13.0,0.0,0.09464992569343776,0.8,0.65,0.0,-0.15000000000000002
P,full_ev_p0_5,Pelargonium betulinum,20,0.3,2.0,0.0,0.14831968962051342,0.25,0.25,0.0,0.0
P,full_ev_p0_5,Pelargonium grossularioides,20,0.45,1.0,0.0,0.1843134023392629,0.35,0.2,0.0,-0.14999999999999997
P,full_ev_p0_5,Persicaria nepalensis,20,0.2,13.0,0.0,0.12776156469420208,0.7,0.8,0.0,0.10000000000000009
P,full_ev_p0_5,Peumus boldus,20,0.25,4.0,0.0,0.14319073049936923,0.25,0.4,0.0,0.15000000000000002
P,full_ev_p0_5,Phlox diffusa,20,0.25,11.0,0.0,0.08069918749626732,0.65,0.7,0.0,0.04999999999999993
P,full_ev_p0_5,Phytolacca icosandra,20,0.2,4.0,1.0,0.186809691701172,0.3,0.25,0.25,-0.04999999999999999
P,full_ev_p0_5,Phytolacca octandra,20,0.25,3.0,0.0,0.06773278959147051,0.3,0.25,0.0,-0.04999999999999999
P,full_ev_p0_5,Pimelea serpyllifolia,20,0.25,9.0,0.0,0.09183766197811088,0.65,0.5,0.0,-0.15000000000000002
P,full_ev_p0_5,Portulaca pilosa,20,0.1,15.0,0.0,0.09021900825172616,0.8,0.8,0.0,0.0
P,full_ev_p0_5,Portulaca suffrutescens,20,0.2,9.0,0.0,0.2420476439857732,0.6,0.5,0.0,-0.09999999999999998
P,full_ev_p0_5,Prunus amygdalus,20,0.15,6.0,0.0,0.06524790934935533,0.35,0.4,0.0,0.050000000000000044
P,full_ev_p0_5,Prunus ilicifolia,20,0.3,9.0,1.0,0.14212925104669638,0.65,0.5,0.1111111111111111,-0.15000000000000002
P,full_ev_p0_5,Prunus mahaleb,20,0.2,6.0,0.0,0.06957544858076659,0.45,0.35,0.0,-0.10000000000000003
P,full_ev_p0_5,Pseudorchis albida,20,0.3,5.0,0.0,0.07764135204780548,0.4,0.4,0.0,0.0
P,full_ev_p0_5,Rafinesquia neomexicana,20,0.1,12.0,0.0,0.04740437949003786,0.7,0.6,0.0,-0.09999999999999998
P,full_ev_p0_5,Ranunculus glacialis,20,0.05,12.0,0.0,0.08622642490850235,0.65,0.6,0.0,-0.050000000000000044
P,full_ev_p0_5,Ranunculus lyallii,20,0.3,9.0,0.0,0.040845573812032895,0.7,0.5,0.0,-0.19999999999999996
P,full_ev_p0_5,Ranunculus reflexus,20,0.2,7.0,0.0,0.06299981564171583,0.35,0.55,0.0,0.20000000000000007
P,full_ev_p0_5,Ranunculus uncinatus,20,0.25,4.0,0.0,0.07511227148627937,0.25,0.4,0.0,0.15000000000000002
P,full_ev_p0_5,Raphanus raphanistrum,20,0.35,9.0,1.0,0.09744407384544064,0.55,0.65,0.1111111111111111,0.09999999999999998
P,full_ev_p0_5,Ribes speciosum,20,0.4,6.0,2.0,0.20991303619872467,0.5,0.4,0.3333333333333333,-0.09999999999999998
P,full_ev_p0_5,Rorippa palustris,20,0.15,9.0,0.0,0.07299644742315402,0.6,0.45,0.0,-0.14999999999999997
P,full_ev_p0_5,Rubus pubescens,20,0.2,8.0,0.0,0.09374622682198798,0.5,0.5,0.0,0.0
P,full_ev_p0_5,Ruellia metziae,20,0.15,14.0,0.0,0.05523973428255049,0.8,0.75,0.0,-0.050000000000000044
P,full_ev_p0_5,Salvia longispicata,20,0.2,6.0,0.0,0.08398816331704051,0.4,0.4,0.0,0.0
P,full_ev_p0_5,Salvia lyrata,20,0.2,4.0,1.0,0.13495516009029443,0.3,0.25,0.25,-0.04999999999999999
P,full_ev_p0_5,Sanguinaria canadensis,20,0.15,10.0,0.0,0.05258032473665597,0.55,0.6,0.0,0.04999999999999993
P,full_ev_p0_5,Saxifraga tridactylites,20,0.25,10.0,0.0,0.07567171988081482,0.55,0.7,0.0,0.1499999999999999
P,full_ev_p0_5,Schelhammera undulata,20,0.3,4.0,0.0,0.12856305803434448,0.4,0.3,0.0,-0.10000000000000003
P,full_ev_p0_5,Searsia lucida,20,0.3,6.0,0.0,0.14259127080042797,0.4,0.5,0.0,0.09999999999999998
P,full_ev_p0_5,Sedum sarmentosum,20,0.15,4.0,0.0,0.05217655164478871,0.25,0.3,0.0,0.04999999999999999
P,full_ev_p0_5,Senecio mohavensis,20,0.35,10.0,1.0,0.19109479495088308,0.7,0.6,0.1,-0.09999999999999998
P,full_ev_p0_5,Senna hebecarpa,20,0.15,8.0,0.0,0.13015714381985702,0.55,0.4,0.0,-0.15000000000000002
P,full_ev_p0_5,Silene dioica,20,0.35,4.0,0.0,0.1639285862166974,0.35,0.4,0.0,0.050000000000000044
P,full_ev_p0_5,Silene rotundifolia,20,0.25,8.0,0.0,0.10583493384726282,0.55,0.5,0.0,-0.050000000000000044
P,full_ev_p0_5,Silphium integrifolium,20,0.2,12.0,0.0,0.07371335982431913,0.65,0.75,0.0,0.09999999999999998
P,full_ev_p0_5,Sisymbrium irio,20,0.2,12.0,0.0,0.09798554897877156,0.65,0.75,0.0,0.09999999999999998
P,full_ev_p0_5,Solanum dulcamara,20,0.25,5.0,1.0,0.12727320898163338,0.35,0.35,0.2,0.0
P,full_ev_p0_5,Styphelia sieberi,20,0.25,1.0,0.0,0.0,0.2,0.15,0.0,-0.05000000000000002
P,full_ev_p0_5,Symphyotrichum puniceum,20,0.3,11.0,0.0,0.13749509845814434,0.65,0.75,0.0,0.09999999999999998
P,full_ev_p0_5,Symphyotrichum subulatum,20,0.1,14.0,0.0,0.068972498223442,0.8,0.7,0.0,-0.10000000000000009
P,full_ev_p0_5,Taraxacum erythrospermum,20,0.05,16.0,0.0,0.11574029701148866,0.8,0.85,0.0,0.04999999999999993
