condition_id,panel,species,n_classifiable,spatial_rho
baseline_excl_low_lab_separation,P,Amelanchier arborea,45,0.03233631902429646
baseline_excl_low_lab_separation,P,Anemone virginiana,45,0.16314661719238197
baseline_excl_low_lab_separation,P,Anemonoides quinquefolia,52,0.04992501245388848
baseline_excl_low_lab_separation,P,Arctium minus,42,-0.06474276697504086
baseline_excl_low_lab_separation,P,Baptisia australis,70,0.0018963691534208897
baseline_excl_low_lab_separation,P,Barbarea orthoceras,69,-0.01890529527498118
baseline_excl_low_lab_separation,P,Biscutella laevigata,71,0.11445521645815365
baseline_excl_low_lab_separation,P,Brodiaea coronaria,57,0.003739974362977794
baseline_excl_low_lab_separation,P,Buddleja davidii,44,0.04533865104578004
baseline_excl_low_lab_separation,P,Calochortus concolor,41,0.03475587044745429
baseline_excl_low_lab_separation,P,Calycadenia multiglandulosa,59,-0.12526070901621397
baseline_excl_low_lab_separation,P,Campanula giesekiana,75,0.15314723866814192
baseline_excl_low_lab_separation,P,Campanula latifolia,43,0.06355076133520163
baseline_excl_low_lab_separation,P,Campanula scouleri,42,-0.04216901514900608
baseline_excl_low_lab_separation,P,Carduus acanthoides,57,-0.0665029545241649
baseline_excl_low_lab_separation,P,Centaurea solstitialis,74,0.08759057830318792
baseline_excl_low_lab_separation,P,Chelone lyonii,44,-0.040969681661216735
baseline_excl_low_lab_separation,P,Cochlospermum vitifolium,49,-0.06595848641606729
baseline_excl_low_lab_separation,P,Conopholis alpina,51,-0.06822419539313195
baseline_excl_low_lab_separation,P,Conradina canescens,74,-0.00272737030349352
baseline_excl_low_lab_separation,P,Convolvulus elegantissimus,53,-0.08146385236314405
baseline_excl_low_lab_separation,P,Corethrogyne filaginifolia,46,0.050389720787500626
baseline_excl_low_lab_separation,P,Cornus suecica,61,-0.08993051149049283
baseline_excl_low_lab_separation,P,Cypripedium guttatum,46,0.0683302654625504
baseline_excl_low_lab_separation,P,Delairea odorata,59,0.12706950119444516
baseline_excl_low_lab_separation,P,Delphinium glaucum,43,0.08920073145372942
baseline_excl_low_lab_separation,P,Delphinium nuttallianum,51,-0.033875868640078584
baseline_excl_low_lab_separation,P,Dillwynia floribunda,62,-0.0069011139202848695
baseline_excl_low_lab_separation,P,Disphyma crassifolium,47,0.29621162334761875
baseline_excl_low_lab_separation,P,Distimake dissectus,53,-0.06374130275838766
baseline_excl_low_lab_separation,P,Elephantopus tomentosus,48,-0.12854350373869902
baseline_excl_low_lab_separation,P,Erica tetralix,51,0.0832677956642025
baseline_excl_low_lab_separation,P,Erigeron divergens,82,0.02405711924543186
baseline_excl_low_lab_separation,P,Erigeron linearis,90,0.037009869810668616
baseline_excl_low_lab_separation,P,Erigeron quercifolius,75,0.20175764934851473
baseline_excl_low_lab_separation,P,Erythranthe bicolor,68,0.20686807215540282
baseline_excl_low_lab_separation,P,Erythranthe dentata,58,0.06441391949144169
baseline_excl_low_lab_separation,P,Falcaria vulgaris,59,0.07548874555610721
baseline_excl_low_lab_separation,P,Filipendula rubra,42,0.055053130587313925
baseline_excl_low_lab_separation,P,Gardenia jasminoides,45,0.04405737367223911
baseline_excl_low_lab_separation,P,Gazania rigens,72,0.03359812604244447
baseline_excl_low_lab_separation,P,Geranium macrorrhizum,44,0.06200652431835358
baseline_excl_low_lab_separation,P,Geranium yeoi,65,0.1984574979049654
baseline_excl_low_lab_separation,P,Gilia tricolor,72,-0.07648189061330049
baseline_excl_low_lab_separation,P,Gompholobium huegelii,66,0.20403615064824251
baseline_excl_low_lab_separation,P,Grewia occidentalis,44,0.11031954928715812
baseline_excl_low_lab_separation,P,Grindelia squarrosa,68,0.1341127186529631
baseline_excl_low_lab_separation,P,Guzmania monostachia,44,0.10937131650768349
baseline_excl_low_lab_separation,P,Herbertia lahue,66,-0.0017870622026566446
baseline_excl_low_lab_separation,P,Heterotheca grandiflora,66,-0.11208210797722057
baseline_excl_low_lab_separation,P,Hippocrepis comosa,76,0.04418618595978891
baseline_excl_low_lab_separation,P,Ilex glabra,57,-0.0021218829286855853
baseline_excl_low_lab_separation,P,Ipomoea nil,56,-0.011474329527932469
baseline_excl_low_lab_separation,P,Ipomoea pes-caprae,48,0.010024539145437626
baseline_excl_low_lab_separation,P,Iris sibirica,57,-0.1355003686098627
baseline_excl_low_lab_separation,P,Lantana involucrata,55,-0.030701192287316867
baseline_excl_low_lab_separation,P,Lathyrus aphaca,69,0.00628978972141478
baseline_excl_low_lab_separation,P,Leucaena leucocephala,47,-0.024773563192840197
baseline_excl_low_lab_separation,P,Leucopogon affinis,62,0.06638693240835579
baseline_excl_low_lab_separation,P,Leucopogon microphyllus,67,0.1301478486173033
baseline_excl_low_lab_separation,P,Linum usitatissimum,57,-0.08678217765742356
baseline_excl_low_lab_separation,P,Lobelia pedunculata,74,0.06975448548469224
baseline_excl_low_lab_separation,P,Lomatium macrocarpum,50,0.3371117618031963
baseline_excl_low_lab_separation,P,Lupinus havardii,59,-0.027695000174223862
baseline_excl_low_lab_separation,P,Lysimachia europaea,74,0.04946262124976067
baseline_excl_low_lab_separation,P,Lysimachia quadrifolia,61,-0.029137802899381567
baseline_excl_low_lab_separation,P,Malacothrix saxatilis,63,0.01777205715594041
baseline_excl_low_lab_separation,P,Malva moschata,51,0.00637395059301753
baseline_excl_low_lab_separation,P,Marah oregana,58,-0.044303790843108384
baseline_excl_low_lab_separation,P,Moricandia arvensis,51,0.1102977462989054
baseline_excl_low_lab_separation,P,Myosotis latifolia,65,-0.0873513199918774
baseline_excl_low_lab_separation,P,Myrtus communis,58,0.023974125591413754
baseline_excl_low_lab_separation,P,Navarretia heterodoxa,64,0.0170894188362642
baseline_excl_low_lab_separation,P,Nicotiana longiflora,49,0.04795162064493758
baseline_excl_low_lab_separation,P,Olearia arborescens,60,0.04804065240035086
baseline_excl_low_lab_separation,P,Opuntia humifusa,62,0.13174305569863473
baseline_excl_low_lab_separation,P,Orchis mascula,45,-0.064709325746221
baseline_excl_low_lab_separation,P,Ornithogalum umbellatum,69,-0.06402002871285407
baseline_excl_low_lab_separation,P,Ornithopus compressus,51,0.11059967659625815
baseline_excl_low_lab_separation,P,Palafoxia texana,63,0.02783059147958207
baseline_excl_low_lab_separation,P,Pectis papposa,89,-0.06082564867888796
baseline_excl_low_lab_separation,P,Persicaria nepalensis,53,0.05381504227091116
baseline_excl_low_lab_separation,P,Phlox diffusa,76,0.047265525444557734
baseline_excl_low_lab_separation,P,Pimelea serpyllifolia,55,0.1779954495506657
baseline_excl_low_lab_separation,P,Portulaca pilosa,69,-0.10647206482453295
baseline_excl_low_lab_separation,P,Portulaca suffrutescens,53,0.09614673040533758
baseline_excl_low_lab_separation,P,Prunus ilicifolia,45,0.002870489242784287
baseline_excl_low_lab_separation,P,Prunus mahaleb,55,0.11175237627661508
baseline_excl_low_lab_separation,P,Pseudorchis albida,41,0.28286676040456377
baseline_excl_low_lab_separation,P,Rafinesquia neomexicana,68,-0.02406889156380911
baseline_excl_low_lab_separation,P,Ranunculus glacialis,64,0.06424887305826739
baseline_excl_low_lab_separation,P,Ranunculus lyallii,70,0.10979762656493151
baseline_excl_low_lab_separation,P,Ranunculus reflexus,40,0.07849464130252079
baseline_excl_low_lab_separation,P,Ranunculus uncinatus,43,-0.13257683362153655
baseline_excl_low_lab_separation,P,Raphanus raphanistrum,52,-0.03197929943548769
baseline_excl_low_lab_separation,P,Rorippa palustris,63,0.10156449379658669
baseline_excl_low_lab_separation,P,Rubus pubescens,50,0.06143543640602131
baseline_excl_low_lab_separation,P,Ruellia metziae,69,-0.08526520137081574
baseline_excl_low_lab_separation,P,Salvia longispicata,50,-0.002718092130816437
baseline_excl_low_lab_separation,P,Sanguinaria canadensis,67,0.05695988589266059
baseline_excl_low_lab_separation,P,Saxifraga tridactylites,56,-0.04763984240059242
baseline_excl_low_lab_separation,P,Schelhammera undulata,48,0.006634702741802905
baseline_excl_low_lab_separation,P,Senecio mohavensis,62,0.12483389845989012
baseline_excl_low_lab_separation,P,Senna hebecarpa,44,0.09717020999921269
baseline_excl_low_lab_separation,P,Silene dioica,47,-0.15573648461096073
baseline_excl_low_lab_separation,P,Silene rotundifolia,54,-0.05287087740972004
baseline_excl_low_lab_separation,P,Silphium integrifolium,58,-0.09979707302321435
baseline_excl_low_lab_separation,P,Sisymbrium irio,58,0.06647790185726593
baseline_excl_low_lab_separation,P,Symphyotrichum puniceum,71,0.007862367304514608
baseline_excl_low_lab_separation,P,Symphyotrichum subulatum,61,0.06937214437283201
baseline_excl_low_lab_separation,P,Taraxacum erythrospermum,72,-0.005321769380147889
baseline_excl_low_lab_separation,P,Tecoma stans,63,0.27391550028717165
baseline_excl_low_lab_separation,P,Thunbergia grandiflora,42,0.04669793295873362
baseline_excl_low_lab_separation,P,Thymus praecox,44,0.029457052501673207
baseline_excl_low_lab_separation,P,Tulipa sylvestris,51,-0.01880782692641643
baseline_excl_low_lab_separation,P,Vernonia gigantea,44,0.10953411085529646
baseline_excl_low_lab_separation,P,Vernonia noveboracensis,49,-0.015900747833253584
baseline_excl_low_lab_separation,P,Veronica alpina,48,-0.1126008559479473
baseline_excl_low_lab_separation,P,Veronica spicata,55,0.05164613525414967
baseline_excl_low_lab_separation,P,Vicia hirsuta,45,-0.05379403358145561
baseline_excl_low_lab_separation,P,Vicia tetrasperma,49,-0.04454833227719248
baseline_excl_low_lab_separation,P,Vincetoxicum hirundinaria,59,0.07170575549993474
baseline_excl_low_lab_separation,P,Viola cornuta,53,0.08412468447849328
baseline_excl_low_lab_separation,P,Viola pedunculata,69,-0.020275236721103054
baseline_excl_low_lab_separation,P,Viola rostrata,51,0.05547554838424682
baseline_excl_low_lab_separation,P,Viola tricolor,50,0.15755748302583675
baseline_excl_low_lab_separation,P,Viscaria vulgaris,52,0.02016759922103311
baseline_excl_roi_unstable,N,Abronia latifolia,72,-0.0067189323883472445
baseline_excl_roi_unstable,N,Abronia umbellata,44,0.058030940352101414
baseline_excl_roi_unstable,N,Acacia decurrens,45,-0.027422951624484306
baseline_excl_roi_unstable,N,Acacia suaveolens,70,0.002119359847368625
baseline_excl_roi_unstable,N,Acis autumnalis,46,-0.06505339175262399
baseline_excl_roi_unstable,N,Actaea racemosa,45,0.007275944983744701
baseline_excl_roi_unstable,N,Agave deserti,54,0.005660475640448234
baseline_excl_roi_unstable,N,Anemonastrum canadense,79,0.16475909029240332
baseline_excl_roi_unstable,N,Anthriscus caucalis,54,-0.01818401398575622
baseline_excl_roi_unstable,N,Arabidopsis lyrata,77,0.0387806098204746
baseline_excl_roi_unstable,N,Argentina anserina,81,-0.0037043174223907313
baseline_excl_roi_unstable,N,Asclepias brachystephana,44,-0.016034392768755873
baseline_excl_roi_unstable,N,Asclepias texana,60,0.17383720642430275
baseline_excl_roi_unstable,N,Bacopa monnieri,66,-0.03153700634958939
baseline_excl_roi_unstable,N,Bidens frondosa,57,-0.042671857735146076
baseline_excl_roi_unstable,N,Bidens pilosa,60,0.13970587036728835
baseline_excl_roi_unstable,N,Blackstonia perfoliata,66,-0.061901327955399224
baseline_excl_roi_unstable,N,Briza media,58,0.047168042828178686
baseline_excl_roi_unstable,N,Calochortus subalpinus,54,-0.07761349948553489
baseline_excl_roi_unstable,N,Calochortus venustus,51,0.0172362019065599
baseline_excl_roi_unstable,N,Campanula cochleariifolia,74,0.07613419146233147
baseline_excl_roi_unstable,N,Campanula rapunculoides,52,-0.08888718381491628
baseline_excl_roi_unstable,N,Campanula trachelium,43,-0.09447795465349804
baseline_excl_roi_unstable,N,Caragana arborescens,51,0.04099553370447141
baseline_excl_roi_unstable,N,Carpodetus serratus,60,0.04778691005099891
baseline_excl_roi_unstable,N,Catharanthus roseus,62,-0.024612734935174543
baseline_excl_roi_unstable,N,Celmisia gracilenta,69,0.12071735651849738
baseline_excl_roi_unstable,N,Chaenactis fremontii,76,-0.0825518096806103
baseline_excl_roi_unstable,N,Clarkia purpurea,60,0.009373212264469723
baseline_excl_roi_unstable,N,Clarkia tenella,69,0.07450326450226351
baseline_excl_roi_unstable,N,Coreopsis basalis,67,0.045946154118855456
baseline_excl_roi_unstable,N,Cotula australis,60,0.0018384056959103083
baseline_excl_roi_unstable,N,Crepis capillaris,72,0.008368275382317231
baseline_excl_roi_unstable,N,Crotalaria retusa,52,-0.0770776401237984
baseline_excl_roi_unstable,N,Croton glandulosus,54,0.15512900328295817
baseline_excl_roi_unstable,N,Daphne cneorum,65,0.13908058944099305
baseline_excl_roi_unstable,N,Delphinium variegatum,52,-0.017065367190553054
baseline_excl_roi_unstable,N,Draba aizoides,79,-0.020058282676260482
baseline_excl_roi_unstable,N,Draba nemorosa,59,0.00026330475977487015
baseline_excl_roi_unstable,N,Erinus alpinus,68,0.032605460063306675
baseline_excl_roi_unstable,N,Eriogonum pyrolifolium,67,-0.05294459044472938
baseline_excl_roi_unstable,N,Eucrypta chrysanthemifolia,50,0.1551173768041472
baseline_excl_roi_unstable,N,Euonymus americanus,56,-0.0033924359722971933
baseline_excl_roi_unstable,N,Eupatorium rotundifolium,51,0.027719329870719272
baseline_excl_roi_unstable,N,Euphorbia cyathophora,41,0.018736610329254635
baseline_excl_roi_unstable,N,Evolvulus alsinoides,74,-0.013861605235017116
baseline_excl_roi_unstable,N,Evolvulus nummularius,67,0.022109995782649956
baseline_excl_roi_unstable,N,Ficinia nodosa,56,0.002404558844327962
baseline_excl_roi_unstable,N,Florestina tripteris,77,-0.0007821494263636144
baseline_excl_roi_unstable,N,Freesia leichtlinii,46,-0.002618908539352573
baseline_excl_roi_unstable,N,Galium aparine,50,-0.08689570546342787
baseline_excl_roi_unstable,N,Genista hispanica,87,-0.04273552467565193
baseline_excl_roi_unstable,N,Gentiana pneumonanthe,54,-0.07951643065483058
baseline_excl_roi_unstable,N,Glandularia gooddingii,66,0.23650338999026602
baseline_excl_roi_unstable,N,Glycyrrhiza lepidota,50,0.03588519910411146
baseline_excl_roi_unstable,N,Gypsophila repens,85,0.05731801675743224
baseline_excl_roi_unstable,N,Hedera helix,50,0.001998567779477207
baseline_excl_roi_unstable,N,Helianthemum nummularium,62,0.051647527118212584
baseline_excl_roi_unstable,N,Helianthus maximiliani,60,-0.06402611226518769
baseline_excl_roi_unstable,N,Helichrysum arenarium,84,-0.02783184289246449
baseline_excl_roi_unstable,N,Hypochaeris sessiliflora,58,0.14089694315938425
baseline_excl_roi_unstable,N,Ipomoea hederacea,56,-0.04424756580867312
baseline_excl_roi_unstable,N,Ixeris chinensis,77,0.10642860778274128
baseline_excl_roi_unstable,N,Kallstroemia grandiflora,56,0.15212155481290351
baseline_excl_roi_unstable,N,Lagenophora strangulata,55,-0.05484372140556594
baseline_excl_roi_unstable,N,Lantana achyranthifolia,67,0.14723334921821268
baseline_excl_roi_unstable,N,Linaria canadensis,60,0.01053077709078689
baseline_excl_roi_unstable,N,Linaria texana,60,0.22742531339824162
baseline_excl_roi_unstable,N,Linum narbonense,53,0.04620181121807376
baseline_excl_roi_unstable,N,Lithophragma parviflorum,72,0.06007599016254988
baseline_excl_roi_unstable,N,Lobelia siphilitica,50,-0.01616849023459302
baseline_excl_roi_unstable,N,Lomatium multifidum,55,0.07339655940769198
baseline_excl_roi_unstable,N,Lupinus latifolius,54,0.1212758734419955
baseline_excl_roi_unstable,N,Lupinus subcarnosus,72,-0.007806396077322712
baseline_excl_roi_unstable,N,Lygodesmia aphylla,50,-0.043430827869998495
baseline_excl_roi_unstable,N,Lygodesmia texana,42,0.0338274267953716
baseline_excl_roi_unstable,N,Maianthemum dilatatum,59,0.005388730089750161
baseline_excl_roi_unstable,N,Malva multiflora,48,-0.05402141978493329
baseline_excl_roi_unstable,N,Malva nicaeensis,51,-0.04078846103186874
baseline_excl_roi_unstable,N,Matthiola incana,58,-0.03812603795153507
baseline_excl_roi_unstable,N,Medicago arborea,58,-0.03108961664633514
baseline_excl_roi_unstable,N,Melampyrum cristatum,51,0.007671430279370009
baseline_excl_roi_unstable,N,Melampyrum nemorosum,41,-0.011868659927373994
baseline_excl_roi_unstable,N,Mentha longifolia,76,-0.014235591650718384
baseline_excl_roi_unstable,N,Muscari comosum,44,0.1082152427600722
baseline_excl_roi_unstable,N,Mycelis muralis,59,-0.07708447414964359
baseline_excl_roi_unstable,N,Myoporum insulare,55,0.10645182228488684
baseline_excl_roi_unstable,N,Narcissus assoanus,77,0.026028585716201705
baseline_excl_roi_unstable,N,Narcissus deficiens,46,-0.0054089555137517955
baseline_excl_roi_unstable,N,Narthecium ossifragum,52,-0.12218097875913209
baseline_excl_roi_unstable,N,Nelumbo lutea,52,0.060699568653356795
baseline_excl_roi_unstable,N,Oenothera acaulis,60,0.06347269582437744
baseline_excl_roi_unstable,N,Opuntia cespitosa,53,0.02931604691071048
baseline_excl_roi_unstable,N,Packera sanguisorbae,67,0.00883083119795401
baseline_excl_roi_unstable,N,Pancratium illyricum,43,0.07708968445673026
baseline_excl_roi_unstable,N,Pectocarya recurvata,42,-0.06576208067312268
baseline_excl_roi_unstable,N,Penstemon barbatus,54,-0.007851250093265483
baseline_excl_roi_unstable,N,Penstemon heterophyllus,61,-0.053364949563874026
baseline_excl_roi_unstable,N,Persicaria attenuata,49,0.14598961643986214
baseline_excl_roi_unstable,N,Phacelia fremontii,67,0.09853104075773307
baseline_excl_roi_unstable,N,Pholisma arenarium,50,-0.04940875534553136
baseline_excl_roi_unstable,N,Pimpinella saxifraga,77,-0.03235174335783637
baseline_excl_roi_unstable,N,Pisum sativum,40,-0.06503782288266685
baseline_excl_roi_unstable,N,Platycodon grandiflorus,52,-0.013875268920696968
baseline_excl_roi_unstable,N,Praxelis clematidea,71,0.047880073316725544
baseline_excl_roi_unstable,N,Primula mistassinica,67,0.22433492869362667
baseline_excl_roi_unstable,N,Prospero autumnale,46,0.05669467417848548
baseline_excl_roi_unstable,N,Rhododendron lapponicum,55,0.07356905715929561
baseline_excl_roi_unstable,N,Ribes rubrum,44,-0.04095873893275724
baseline_excl_roi_unstable,N,Ricinocarpos pinifolius,75,0.09915304694437398
baseline_excl_roi_unstable,N,Rosa californica,43,0.006136022857570502
baseline_excl_roi_unstable,N,Rudbeckia fulgida,54,0.03160075647058444
baseline_excl_roi_unstable,N,Salvia carduacea,54,0.02181239874398934
baseline_excl_roi_unstable,N,Sambucus ebulus,65,0.12348188679279498
baseline_excl_roi_unstable,N,Saxifraga tricuspidata,65,0.05370939994918851
baseline_excl_roi_unstable,N,Scaevola ramosissima,63,-0.0991819474902692
baseline_excl_roi_unstable,N,Senecio hispidulus,45,0.0336763645359025
baseline_excl_roi_unstable,N,Senecio pterophorus,74,0.006542379279928878
baseline_excl_roi_unstable,N,Senna armata,62,-0.06974378465212303
baseline_excl_roi_unstable,N,Senna septemtrionalis,62,0.005898864562843486
baseline_excl_roi_unstable,N,Silene colorata,56,0.06711326348801316
baseline_excl_roi_unstable,N,Silene nutans,52,-0.06027272464754455
baseline_excl_roi_unstable,N,Solanum carolinense,56,-0.10176459114605908
baseline_excl_roi_unstable,N,Spergularia marina,55,-0.03958386856378171
baseline_excl_roi_unstable,N,Stachys chamissonis,48,-0.011373462231788851
baseline_excl_roi_unstable,N,Symphoricarpos albus,41,0.09982552824417296
baseline_excl_roi_unstable,N,Symphoricarpos occidentalis,52,0.1475279626376917
baseline_excl_roi_unstable,N,Taenidia integerrima,59,0.020264843876678148
baseline_excl_roi_unstable,N,Tanacetum corymbosum,74,0.06592487075558975
baseline_excl_roi_unstable,N,Tephroseris palustris,69,-0.08689753659249855
baseline_excl_roi_unstable,N,Tetratheca ciliata,58,0.02156146465209232
baseline_excl_roi_unstable,N,Thalictrum dasycarpum,62,-0.028211922974319
baseline_excl_roi_unstable,N,Torenia concolor,49,-0.0595127311597184
baseline_excl_roi_unstable,N,Tradescantia fluminensis,50,0.009021018575470822
baseline_excl_roi_unstable,N,Trifolium wormskioldii,45,0.06427447789983615
baseline_excl_roi_unstable,N,Utricularia macrorhiza,68,0.06885233022512095
baseline_excl_roi_unstable,N,Vaccinium arboreum,42,-0.01881337928207938
baseline_excl_roi_unstable,N,Valeriana edulis,60,0.08541675490464906
baseline_excl_roi_unstable,N,Viburnum rafinesqueanum,69,-0.001712353264626908
baseline_excl_roi_unstable,N,Viola arvensis,63,0.019280510426315293
baseline_excl_roi_unstable,N,Volkameria inermis,59,-0.040559727713569124
baseline_excl_roi_unstable,N,Wedelia hispida,80,-0.07451142003944898
baseline_excl_roi_unstable,N,Wurmbea dioica,43,0.0978118253076967
baseline_excl_roi_unstable,N,Xyris jupicai,56,-0.012320397641694934
baseline_excl_roi_unstable,N,Zephyranthes candida,57,0.07388816323474932
baseline_excl_roi_unstable,N,Zeuxine strateumatica,42,-0.08194374960403464
baseline_excl_roi_unstable,P,Acacia ulicifolia,75,-0.03989180194651008
baseline_excl_roi_unstable,P,Aciphylla glacialis,80,0.03776465449919746
baseline_excl_roi_unstable,P,Actaea spicata,63,0.04303615744524217
baseline_excl_roi_unstable,P,Aegopodium podagraria,85,-0.042880611480993175
baseline_excl_roi_unstable,P,Agrimonia pilosa,72,0.06130367554287271
baseline_excl_roi_unstable,P,Agrostemma githago,59,0.01182824377701684
baseline_excl_roi_unstable,P,Allium praecox,72,0.27710626067403143
baseline_excl_roi_unstable,P,Allium vineale,41,0.029537601421978
baseline_excl_roi_unstable,P,Amelanchier arborea,48,0.03137458560960193
baseline_excl_roi_unstable,P,Anemone virginiana,46,0.14465157397627335
baseline_excl_roi_unstable,P,Anemonoides quinquefolia,53,0.04287279346335266
baseline_excl_roi_unstable,P,Arctium minus,44,-0.06656624020146526
baseline_excl_roi_unstable,P,Baptisia australis,71,0.0003722444655848077
baseline_excl_roi_unstable,P,Barbarea orthoceras,71,-0.03513315918158473
baseline_excl_roi_unstable,P,Biscutella laevigata,71,0.11445521645815365
baseline_excl_roi_unstable,P,Brodiaea coronaria,57,0.003739974362977794
baseline_excl_roi_unstable,P,Bryonia alba,41,0.08808022468459144
baseline_excl_roi_unstable,P,Buddleja davidii,46,0.04221523324206026
baseline_excl_roi_unstable,P,Calochortus concolor,41,0.03475587044745429
baseline_excl_roi_unstable,P,Calycadenia multiglandulosa,63,-0.14318807143123913
baseline_excl_roi_unstable,P,Campanula giesekiana,75,0.15314723866814192
baseline_excl_roi_unstable,P,Campanula latifolia,43,0.06355076133520163
baseline_excl_roi_unstable,P,Campanula scouleri,42,-0.04216901514900608
baseline_excl_roi_unstable,P,Carduus acanthoides,57,-0.0665029545241649
baseline_excl_roi_unstable,P,Carlina vulgaris,41,-0.037919885100450954
baseline_excl_roi_unstable,P,Centaurea solstitialis,75,0.0754220468119085
baseline_excl_roi_unstable,P,Chelone lyonii,44,-0.040969681661216735
baseline_excl_roi_unstable,P,Cochlospermum vitifolium,51,-0.07306838001189955
baseline_excl_roi_unstable,P,Conopholis alpina,53,-0.06260489537953383
baseline_excl_roi_unstable,P,Conradina canescens,75,0.0035251146793691913
baseline_excl_roi_unstable,P,Convolvulus elegantissimus,55,-0.07964129839826527
baseline_excl_roi_unstable,P,Corethrogyne filaginifolia,48,0.059536778710799335
baseline_excl_roi_unstable,P,Cornus suecica,61,-0.08993051149049283
baseline_excl_roi_unstable,P,Cypripedium guttatum,47,0.04797112658783152
baseline_excl_roi_unstable,P,Delairea odorata,59,0.12706950119444516
baseline_excl_roi_unstable,P,Delphinium glaucum,43,0.08920073145372942
baseline_excl_roi_unstable,P,Delphinium nuttallianum,52,-0.04835167646197853
baseline_excl_roi_unstable,P,Dillwynia floribunda,62,-0.0069011139202848695
baseline_excl_roi_unstable,P,Disphyma crassifolium,48,0.2671510607145069
baseline_excl_roi_unstable,P,Distimake dissectus,53,-0.06374130275838766
baseline_excl_roi_unstable,P,Elephantopus tomentosus,52,-0.08143936102515416
baseline_excl_roi_unstable,P,Erica arborea,41,-0.07344223861855542
baseline_excl_roi_unstable,P,Erica tetralix,51,0.0832677956642025
baseline_excl_roi_unstable,P,Erigeron divergens,84,0.02052202989848361
baseline_excl_roi_unstable,P,Erigeron linearis,90,0.037009869810668616
baseline_excl_roi_unstable,P,Erigeron quercifolius,76,0.19653908068388676
baseline_excl_roi_unstable,P,Erythranthe bicolor,68,0.20686807215540282
baseline_excl_roi_unstable,P,Erythranthe dentata,58,0.06441391949144169
baseline_excl_roi_unstable,P,Eutrochium fistulosum,41,0.13457383833608078
baseline_excl_roi_unstable,P,Falcaria vulgaris,69,0.08943339371423364
baseline_excl_roi_unstable,P,Filipendula rubra,42,0.055053130587313925
baseline_excl_roi_unstable,P,Gardenia jasminoides,45,0.04405737367223911
baseline_excl_roi_unstable,P,Gazania rigens,72,0.03359812604244447
baseline_excl_roi_unstable,P,Geobalanus oblongifolius,40,0.0344109704322328
baseline_excl_roi_unstable,P,Geranium macrorrhizum,44,0.06200652431835358
baseline_excl_roi_unstable,P,Geranium yeoi,65,0.1984574979049654
baseline_excl_roi_unstable,P,Gilia tricolor,73,-0.08333776193459082
baseline_excl_roi_unstable,P,Gompholobium huegelii,66,0.20403615064824251
baseline_excl_roi_unstable,P,Grewia occidentalis,45,0.09414076197064447
baseline_excl_roi_unstable,P,Grindelia squarrosa,71,0.09980100127433153
baseline_excl_roi_unstable,P,Guzmania monostachia,44,0.10937131650768349
baseline_excl_roi_unstable,P,Herbertia lahue,67,0.0002419092115805867
baseline_excl_roi_unstable,P,Heterotheca grandiflora,68,-0.06959967357510113
baseline_excl_roi_unstable,P,Hippocrepis comosa,76,0.04418618595978891
baseline_excl_roi_unstable,P,Ilex glabra,58,-0.001693842478348967
baseline_excl_roi_unstable,P,Ipomoea nil,57,-0.012533388071582668
baseline_excl_roi_unstable,P,Ipomoea pes-caprae,49,0.0063431208452939545
baseline_excl_roi_unstable,P,Iris sibirica,57,-0.1355003686098627
baseline_excl_roi_unstable,P,Lantana involucrata,56,-0.019743897594917098
baseline_excl_roi_unstable,P,Lathyrus aphaca,69,0.00628978972141478
baseline_excl_roi_unstable,P,Leucaena leucocephala,53,-0.02281751864561715
baseline_excl_roi_unstable,P,Leucopogon affinis,64,0.0695587696591263
baseline_excl_roi_unstable,P,Leucopogon microphyllus,67,0.1301478486173033
baseline_excl_roi_unstable,P,Linum usitatissimum,58,-0.09940587509202772
baseline_excl_roi_unstable,P,Lobelia pedunculata,74,0.06975448548469224
baseline_excl_roi_unstable,P,Lomatium macrocarpum,55,0.3400619161758321
baseline_excl_roi_unstable,P,Lupinus havardii,61,-0.03866312433550187
baseline_excl_roi_unstable,P,Lysimachia europaea,74,0.04946262124976067
baseline_excl_roi_unstable,P,Lysimachia quadrifolia,64,-0.03307934068876961
baseline_excl_roi_unstable,P,Malacothrix saxatilis,64,-0.0019324516277832446
baseline_excl_roi_unstable,P,Malva moschata,53,0.004252281423163185
baseline_excl_roi_unstable,P,Marah oregana,58,-0.044303790843108384
baseline_excl_roi_unstable,P,Melaleuca citrina,40,0.05639014513369166
baseline_excl_roi_unstable,P,Moricandia arvensis,52,0.1152307636977856
baseline_excl_roi_unstable,P,Myosotis latifolia,65,-0.0873513199918774
baseline_excl_roi_unstable,P,Myrtus communis,59,0.022480874934322045
baseline_excl_roi_unstable,P,Navarretia heterodoxa,65,0.004520258160335046
baseline_excl_roi_unstable,P,Nicotiana longiflora,51,0.0673599548890284
baseline_excl_roi_unstable,P,Olearia arborescens,62,0.05172970909323029
baseline_excl_roi_unstable,P,Opuntia humifusa,62,0.13174305569863473
baseline_excl_roi_unstable,P,Orchis mascula,45,-0.064709325746221
baseline_excl_roi_unstable,P,Ornithogalum umbellatum,69,-0.06402002871285407
baseline_excl_roi_unstable,P,Ornithopus compressus,52,0.08882061729176387
baseline_excl_roi_unstable,P,Palafoxia texana,70,0.06299588491781564
baseline_excl_roi_unstable,P,Pectis papposa,89,-0.06082564867888796
