species,inat_taxon_id,measurement_id,analysis_rank,selection_hash
Spathoglottis plicata,132672,FCPR-F9D37AB39F48E7F66FC4F93F,13,60091c6aee237188dab316f552d5db89785ab5d7a504f6753debeef1e6d45e2e
Spathoglottis plicata,132672,FCPR-1A0BA3F809424B369A0AA6DF,14,62ad84610cac0df4ef37b5a03d40a75509c050fec069fe6b846dfda3c881dd2d
Spathoglottis plicata,132672,FCPR-6C3D13B711ABBFC00F6C793D,15,66629f1485284086d321470acb0183214abf638137a28b721e2fdcab0dcde11f
Spathoglottis plicata,132672,FCPR-D4FF56B2929B7FA594CD8A9E,16,691c53a63bd4b6bc905d55cef186fd875528aa7aa98aacce6b1d1dfc45369390
Spathoglottis plicata,132672,FCPR-D8AFC386B6243751DAA6CE6B,17,6e6983b09af1cfd54742934e0b5c342fd9f0ad204ffaf188a163bd215e397a2e
Spathoglottis plicata,132672,FCPR-AF3FE3B43AFCE6B9B51E61EF,18,7bf703a895b22b4d3206085614bde4e12c1940139f9da78419597e496ad2b855
Spathoglottis plicata,132672,FCPR-7DD385771486EF94DA3AD195,19,7d0e3e6c97368f8338fdbdfc7887499c5961bdac6d7c9cd4fa47bc130526c8a3
Spathoglottis plicata,132672,FCPR-A39F64DD7317B478AC5476CE,20,865d2365a7a694886f145aea5739d65513523b8b9cde6ceb036c7972ac3a7859
Rubus chamaemorus,153003,FCPR-723DDD81F1BE5A920B5B5BEA,1,0b696012ae49ef4e924cc95a0aa098a1601d82f197052fa3bdc971ad2d57364d
Rubus chamaemorus,153003,FCPR-A3F24B69C7A53B16457E484F,2,16382b9693073eb48fe2f8b94f7693cc44e7bfaf70c211aea7f980cf0f3dbc88
Rubus chamaemorus,153003,FCPR-EEB541A9721E3649D7E58588,3,1d8959076594eb2a527e2144e45211080faa89cb846c458b068077d767621d0f
Rubus chamaemorus,153003,FCPR-3EF6945616E505B13258947A,4,286368b2e3c8195b2589f3d1b5750437e608573e720305b4f269f515590cbb6a
Rubus chamaemorus,153003,FCPR-93E4DFC5F0F6A5B9A115D10D,5,38ea03596027359eacd76f6275a271eb08d2cb52dcc74949307b46a02e43afb6
Rubus chamaemorus,153003,FCPR-C40E76C65B75E6748CF8DACC,6,3a971553297fa4f30a09fc19b3e462117bf474aca55449486aacbdcd5a077bcc
Rubus chamaemorus,153003,FCPR-92C71C94BAA44CA94B624D77,7,45109d1c38fbfaa9e3d39749e7af7adfbcadb04e3f3493f414b945607095fc9a
Rubus chamaemorus,153003,FCPR-F09DCF2269FCBB3EAA395F1F,8,46086cfccadab3dca1d4d5c43728fb12cd07bc4f4acf7a36e521491acfe6da98
Rubus chamaemorus,153003,FCPR-54B7DFA2AD5BBC51F5456E73,9,47947311e80c8df21f58a1fe34c62d3f46ad3e845c542cb3fee6ecd3c914bb2a
Rubus chamaemorus,153003,FCPR-73D7B533A744E19227230B10,10,55a0bbc47a64c060b41f75ce3d0aadbb2fd527988319ac31cbcd1d69b250d4df
Rubus chamaemorus,153003,FCPR-9F25DFDB976A6318CC6B6577,11,601e30a8e1c4e8b29c278c20e10877bd2a919a40107291158c1d7d59eaec496e
Rubus chamaemorus,153003,FCPR-8263000887117C1B7D60CBC6,12,6410810a72655c5cc86d1075eafacd48d8e2dd098528b7d2721ddba4a311091b
Rubus chamaemorus,153003,FCPR-BE6DBFE3B4C1DFEFDBFA0CFA,13,65e3d56f40d041f91285ebba06320c3b928acb1e2b2e6a5112d747b12559c17d
Rubus chamaemorus,153003,FCPR-F7B27B1CDFF84AE22EFE7F2D,14,6757f42e52bbf5c9db6e474a0ce6dd432c34e8a1bc2ed1e4cae141730f40555d
Rubus chamaemorus,153003,FCPR-8B9EF8BCF8C10AB67BA4D289,15,728c35d632e39fd544cf825f642141cb71a1f535f647ef9f1b7737f3d852d4c0
Rubus chamaemorus,153003,FCPR-4FBC6C3D4EE2E9BB55FCE0A2,16,8cd271162168e6c6c7a51039ce69fd05be4ffb1a10d3623ef565ac5f391aae51
Rubus chamaemorus,153003,FCPR-F405E40331EDCDEE891AF333,17,99969b3340fa169a1964e384a6fbc2c9a84a63443534cee417b34b07ec4c3e9f
Rubus chamaemorus,153003,FCPR-09E1D46835DC26FD5583DF81,18,9c01799675ed14e66acdf48ab5231b3c5ff9ad88b8e69529400bfd4be44bdb32
Rubus chamaemorus,153003,FCPR-15184CBF0DF91B6DA815C262,19,aa95d059dfe249e4267a81ff7b6f1f45f26f64c4b0bd5422627b24e04195fc77
Rubus chamaemorus,153003,FCPR-285A876684C3214E90F8A08E,20,b2c3e2f6b98be4390daec6f3c8cd92e4abdac0c96ad8415f44866e220e376f16
Tridax procumbens,169944,FCPR-AD7BC69629D80A03D94FBC94,1,03aab5d58f465f7f5ade44c861ad62ba6e85c064cb7c5488192d8d453c1c45a6
Tridax procumbens,169944,FCPR-E1B6DB90D56B82D5F25DC1F1,2,08dbfc37e3a9354844019a5006c8953a6eadad6f2251413dab0849893e50fa6e
Tridax procumbens,169944,FCPR-45AC03221EBDB0BF19BF5B25,3,0afa4a623aef5ae44083d30156b8a11d4bafc3c24200db81112748618706b258
Tridax procumbens,169944,FCPR-959556C847CA9291B601E52A,4,0d256565a3f32b7fe4096ce9012145853ec51c377ae0f0cbc4da91c175d782d4
Tridax procumbens,169944,FCPR-1B8568572B4B5DEC34360367,5,14a9c38a6274e8f7d20f12dfbb9b03df8c9694a538a6ff28169b9573bebd4d00
Tridax procumbens,169944,FCPR-D2B94E5ACD12B7340B144D19,6,1904273eb4324edd20e62863e55ed312f60d724324d988ba45fdca1a073a8ce5
Tridax procumbens,169944,FCPR-599F619FDA1EA4B3C0B62386,7,27bcf97a5e43ca5c6d96c02092071646b155c0d6db548528fc552d7744e09fe0
Tridax procumbens,169944,FCPR-74DE206728C4F3D98DFCFD61,8,2ea81ac70983b569b700bb407ae2ab0e1833a38b0b24f9ab530e3dca1d8d1725
Tridax procumbens,169944,FCPR-2BC8EF8505C6602DD7B4BB6C,9,308e5d7784db5ff66ab08832f2f718c4993bc3afa9c63cd4ef6693bea4db8f51
Tridax procumbens,169944,FCPR-7C0B93CBFFB89EFAEE330A1E,10,3338f87bec8f9cb038190719efd6fb5e549a7f0b29fbb6db6f89e2a155655e1f
Tridax procumbens,169944,FCPR-9365BAE902EFFD03D1EAC9DF,11,33ba090c2857eae56505253acd5a43987cbdd753153000789ce6adfa94769b23
Tridax procumbens,169944,FCPR-9A93AFE54DF710A727C0ACE9,12,4e345308ec3ef78b4934996d60aab63dc431c1f6796aecafade41fbc66be42a5
Tridax procumbens,169944,FCPR-2057DE4F03690FE6C047043B,13,4fb0844b2596772bf2186220310708e3f85c5ba936d09a750ccc28a0eafe55d9
Tridax procumbens,169944,FCPR-587AFABC324FB17EAB91AEDD,14,5e8399d3e10bac207b5da45e250b8324d4b2664870e3769adfbe01b53768d2b7
Tridax procumbens,169944,FCPR-7E1B23C8501289B79EDE270F,15,7221a45ea70a9fb21d912a8799ae94baa03e3005a43d781bf292a49182d15315
Tridax procumbens,169944,FCPR-BC5AC44F90DFAD7E041F3E8E,16,72c22890ba61fda535ce388cae5764a2aad29bd023f937711fe70ca44c1bcc05
Tridax procumbens,169944,FCPR-5C0FAA1282C6E528DCCDB8E3,17,74ae8ef62e939fe338516da68ee9dde1ae1fa1992e6a73772e485382d222bfa4
Tridax procumbens,169944,FCPR-38004B42BF5825D19541A9EA,18,8fbddc9588712b1629aedbac4d7c10055811a84251cccc534de22b0c17dd8236
Tridax procumbens,169944,FCPR-B0E42AA6924341C9AF179905,19,927764fed92a6c3a66e5c472784bb4eaa6b7f5e16b933eabee4417ba9ae49bd8
Tridax procumbens,169944,FCPR-9A1313502D6F576ED06C4192,20,95adecba8a9f22dea3a722707184eeb9ed68d10b1be49a64be4a23f5040649e5
Ficaria verna,204321,FCPR-72BBBE1E102DF2054873A64D,1,014f7036b36d2345d656cc1da193829c1e39522b5e15aa528dc43a59da7caa45
Ficaria verna,204321,FCPR-909CC2C23F5C3F001070221D,2,019133988bbc6a3c4b2d26cff9155d6e27a9991d947684917eb40c3f4279f4df
Ficaria verna,204321,FCPR-91B2FD2845D4AF36CC9D7CFF,3,0aec90fd30191a97cbd91726fcfb269a6e8e5ffd9b61d8c3373ccb4dd3605c9c
Ficaria verna,204321,FCPR-36E17EAFCFB476280545BCB5,4,1b36602c55ce95441994affd4e4c06b99b978a17e52f82f8f1c88cdcd865df9d
Ficaria verna,204321,FCPR-E6B188CCFE99C8BD261AE06C,5,1eb4310a2dc9307bed23f128a1eeb70d695236e36b3f343cf2dffc8420cf13e6
Ficaria verna,204321,FCPR-E386250390E27B2FA22EF77A,6,2ca67f0476b51ddbd3c241b5124060092add3a3bedff365ce89d865c069351cb
Ficaria verna,204321,FCPR-406DB3AA35B5FEDDA6BF6DFB,7,2de2b070f1112daed4d1e4ee2f5a6e1433a855e5f228c7b7b1f942e48f76e0c8
Ficaria verna,204321,FCPR-8B20851130F2999773E677D4,8,2f36c6a0957c8e38486bb9be2be29f4ff9e0e6d30625fde121f9a12ea48962ab
Ficaria verna,204321,FCPR-AFEEF1CCA444D54799DF712E,9,3175dc35bb6fe8662e46f1ba41a2da00043a209287dd2d0d7eb6fbbde296c111
Ficaria verna,204321,FCPR-E0963143AA781E4B6A0F38C6,10,32518ba5cb84ed7fc695726cffa19497d0c482c0130d821ccb8803ea65d7b68c
Ficaria verna,204321,FCPR-FAF0E52DE6F6CE22FF1592D4,11,3d1d2932d060fa0388693ae325fa88377264c5e0b2b829a764ed562f903bf7e9
Ficaria verna,204321,FCPR-6EB7E10593DA6490ED9451CA,12,3dfba16ee49256022fe1eaf03b064dc9076f216f76b63ae99c10fca58d474d55
Ficaria verna,204321,FCPR-A68F1596E6448496FF2FF5A0,13,4328f0e2297ae39df9b41ded181fe9431978a094c969853e954ac13848a77952
Ficaria verna,204321,FCPR-EAF00F88327EF306F836C928,14,5164b9f13e7f691895c81ac734f8bbcf1e5781f969dc52fd74f3c184cc546e13
Ficaria verna,204321,FCPR-A156483AE1A364C3750D737C,15,70acd6f5d1b890592077d36718fcf0dd18bc373f33e1c16dbc8801e959d24885
Ficaria verna,204321,FCPR-EBD6468D0CA29E728276DB89,16,74bd581fbbc240a343037a3a3808edae66f0ec8aec7d26ff5c07aa688b2293c5
Ficaria verna,204321,FCPR-0DE7E9BA21849B90A98520EB,17,77482ae3c216b680079e9154bf53ea9439c4af22f98f91c7ff2439e62ff94ee9
Ficaria verna,204321,FCPR-C86E34668D9047536EE1F38D,18,7b6d0e0ab05a459381d64dbf48e9833937a544eb5c47c1a68d99dd4c6daba126
Ficaria verna,204321,FCPR-003FC07793967ECDD1F97872,19,7ee8ed0427e2cf0f6a0aeea3b98f3cfcbb0bc404e236dc89cf80afc4071b5f51
Ficaria verna,204321,FCPR-042D43926C9F23B7BBDC47BD,20,86475bf32d45a4103cba6a2e325139c643836002e02b764d22c9366831c128ac
Turnera subulata,327909,FCPR-96D3F5FB8889111FF7391C5F,1,02b861253994bebb1a459c7bfd65da68bcd2af69713f904571e7d9c3200dff52
Turnera subulata,327909,FCPR-446D89233DB3CB31C6526178,2,081d36e3cfd4bb5cb00e5aa50ed51dd6e6365b34163ba912e699d68d3d149b52
Turnera subulata,327909,FCPR-94085D147ECB59A1550EA898,3,0f9d469e8a369db80b33ab9f1909a5f45ae8d1e185aaf32d3916689a121dcf54
Turnera subulata,327909,FCPR-0DF743483F81A66440492A9C,4,1017eaaef558694eefcee69fb3bf0efcc377cdbcd0f9a172d6b8a94302e6cd55
Turnera subulata,327909,FCPR-00A674B2EF5FD9C11CC0CD4B,5,11acca147830786badbaa1a195d5a4ada1d260b1185b897c65c777f274cdbe4f
Turnera subulata,327909,FCPR-877D9142C4903E9C793F1FAD,6,14b7e848d5a17a1b99b17391cc1412a04ec0c4273a162fcb28170a5111ddfd54
Turnera subulata,327909,FCPR-AE8183BBF5957B633883E272,7,20fcc298ead1426eda5db4057b8e547190002fb15277d2525822b6eceb1263c8
Turnera subulata,327909,FCPR-4779054FA69549215763013F,8,225827997010a877e3150987754152a87a0ec14d845d7aaeb7ac56e4a979eee4
Turnera subulata,327909,FCPR-F44565B6FF10F3DDB7BE5767,9,23ff3edb80d446e413b2e91327f7780bf1220212b7480ab3f70b0ce391eb91e9
Turnera subulata,327909,FCPR-D8EA14668B20D08A09397FBF,10,397d580c909de561e7f0885aa892ba4f84a88358b6a514eff4015d4a0ece58e6
Turnera subulata,327909,FCPR-2ED0282729C22196E7AB2884,11,434b018559b2944660a855ea555788a6e424cb3fab149e2c601376c597b9782d
Turnera subulata,327909,FCPR-B0D6FD9E2C221AC1FE612B88,12,4602f0112a94b600391eaba1ed4b16f95a4ff82b5d5bf6267f28c250bc26310a
Turnera subulata,327909,FCPR-5F87E3EAB1D21F72D2CAC6B4,13,4b396db5a8d50168e130069e607130981c74dc4d121001fa3f36dd8bbf6668d0
Turnera subulata,327909,FCPR-6739E920D3B4100A8357FEEF,14,585a798d5da9925d05338f4d955be2048cba2348d5329fae96a6ec3bc9adb3d0
Turnera subulata,327909,FCPR-E3C6527AAD1C5D0984B6EAAB,15,5dfba26471dd034283c50824e1673897646b9707ac001ac6778333dbd45a7379
Turnera subulata,327909,FCPR-543D7861B2D61ABC485D5678,16,5fad0c8214fdf6fd702ef70d1d24751e42342ca97c353b1aabb9d42a1aa8c71b
Turnera subulata,327909,FCPR-43A366FEAAE1F9400C8A021E,17,6acd09d07defe9570dfdad72e0da1963a8facecd46906f6496f18240dd34dd91
Turnera subulata,327909,FCPR-BD4A927799E5F0D9E8210758,18,76c860ca5dfa3ccb1adafb02fa4f0bd45ad96909933989ef47d79f2893b0b678
Turnera subulata,327909,FCPR-D1027D518C9573896315A087,19,7eea81185dfb7f4688aa1f84c26319caa6c39fbaa3d4e9979f635820d1768e38
Turnera subulata,327909,FCPR-73FF9DEE6A2507D95AB2979E,20,896fb1dd3cec12a13c85106478509c45f14a658fe47e3b18f64340dd72fd210f
Scaevola taccada,363481,FCPR-A8DC25A9242475479714004C,1,01de231dc11d5d9570213ec4a6190376984a09fed34198db28374a55058c6f54
Scaevola taccada,363481,FCPR-AD13F5A4FA74627FB194D91C,2,0936bb41662c8237a90e7179bdc0e918c7a2ca404034a7aecdd44e6a885d6fad
Scaevola taccada,363481,FCPR-38ECEEDCDF2DA7AF30EE545A,3,0e4c7f05f2554f186de64d326e191b9340de2992462d54e19d73f9f6b4444f94
Scaevola taccada,363481,FCPR-5D67C5A547EBCF2BF0958A6D,4,1e0b5639103afcc1b540b66631f7a63cd2e58b0f3b81bc408943f08fecc3450c
Scaevola taccada,363481,FCPR-BBF49ECB5867875A4D00631F,5,2333f76d00660249479cbe438ff51b83e8aa16d4f358ee8d8f70ec6ad0a042ac
Scaevola taccada,363481,FCPR-70EEB24E19CAE89809F07759,6,26de8a93c488d22d148354b8188980961ddff3ae455f789a71678e945cf1495f
Scaevola taccada,363481,FCPR-13CA6160DF2716E71E96921F,7,277ff1efae3635750bcc7e9c0d26f17542c90436a09da2c90b06b28d5a9c38df
Scaevola taccada,363481,FCPR-94749ECE02BE2E6313364A24,8,2d5f6886f537c45d6749676c917a975d7d4de8945472dcf4a384ddd92c37001f
Scaevola taccada,363481,FCPR-80748E5D8737126BCE8A61E1,9,2efad897ca15b86e8d02452f541ee4d70317010a2e96bc9509524621f1c07c51
Scaevola taccada,363481,FCPR-0991639A1F7DD08B838BEBA8,10,3049edfa8d64dddd2eef0f8e010056d8349300ba54a82d9375d4a1ea40b416c0
Scaevola taccada,363481,FCPR-958E6F2D2D28983B2430249A,11,3586cd4549f048120e3d27dea656173f8ec76ef8b1fdd5e1fbb8be16155de70f
Scaevola taccada,363481,FCPR-CCEB423596737C175660742B,12,42129027d5bceaae20072c5f80466271d5e3b6617953c24301506da4a63cf9ab
Scaevola taccada,363481,FCPR-B7BAFD520DB5B4D5E6B45DF6,13,444ac091a7e15bf80df002c6887ebcd757d2477dc9db1be2dfc3fdad61e680cf
Scaevola taccada,363481,FCPR-56B02760CDF76FA59A80B7F0,14,48bccdb295ecbe994f6844897ed3cca39c92991ac2fc7002d4e6625a1ac06e2b
Scaevola taccada,363481,FCPR-C43E6F02B3CE4466F4C7EBDB,15,49549c07343686cbefa75d4d7c1250fbb05623de4d6c2ff20321e5dfc3a6c194
Scaevola taccada,363481,FCPR-5E1322598F51B9868C5BDD53,16,49be6364e8227b3114c35fccb765213218ecf2be48eaff9914d735b0c166ce62
Scaevola taccada,363481,FCPR-866B15F1E9C8F7279C1C73F7,17,4dd11b1e5bfa76eb5b4a87d01653b169a56b4e278b669270b7fe20c2a1bd7015
Scaevola taccada,363481,FCPR-915279E306C215621E09F144,18,5a7503b6dd48346f6e6898b9db991791cce3a02fcaffa1605f44da5b141d9416
Scaevola taccada,363481,FCPR-7F48871C240A03B45A6CD707,19,5b0f1afb4e362b7751deaea933bde8526408bdcebb1f7c296e9dcd0b8bd8ee15
Scaevola taccada,363481,FCPR-AF3D14492ACC72FB06BB2EE0,20,5b3e1887fa1d934fe5a2c878c7abf086c311c61c816956c92caf6e04cda1bef9
Taraxacum officinale,47602,FCPR-48E55BDF4F3D7FB13836D2A9,1,0ad9995180432def8721a03f76fbe36544ec9d82f230db7a552631ab244df6d2
Taraxacum officinale,47602,FCPR-709C4BA76D90A336909CB53A,2,1bb4b3bca7c788be6c5a4ea91a428d3813440ca15cb9c6905c01c1ac0d426b69
Taraxacum officinale,47602,FCPR-4EDC0CC2027759D78D92F9CC,3,299d244d54cf3ad9732dde58c10e28545d1714fe02c6fade8180bbace62a9f8a
Taraxacum officinale,47602,FCPR-64131191CC06C655A41AD27A,4,2e9637885dfd862dc36cf06c6d9d54187dc335f5277f72153edd5904f7acc467
Taraxacum officinale,47602,FCPR-A846054C9EAD8F134B998724,5,306dc9248f88c98dcb0e420c5467540ec472b3c83b855627037bdd8fe85106db
Taraxacum officinale,47602,FCPR-5DC3A1138BCDDA89F68F1B16,6,31eb152b6dc6ba995dac1f37bde0bc6b7ca9acafe79d1a451d805d8c98388d81
Taraxacum officinale,47602,FCPR-CA4B1A34662707C7049DF719,7,3943c25306cf2c63b80c13eea9c640d8edb38d5687c7407ea17ac6e0c878f365
Taraxacum officinale,47602,FCPR-0CF0243EFE747E0F01F32487,8,39502c187c2f3064969a50392fec7d8350d1b06886eaed92d9327218156db15f
Taraxacum officinale,47602,FCPR-3B746F16E4E8591DF4220FED,9,493e17f8e8228554e0c712ece49badc213571f2f8762f69986664db8ec856540
Taraxacum officinale,47602,FCPR-9655D2E55B6BD8FCC3F18336,10,53091e8d0aacdab780396be800bb7f7a289aad29fe78ef9224a02884efd7a54d
Taraxacum officinale,47602,FCPR-4596F4521B098845C6A4EAF0,11,54c3ca5b2410bc7fbae4a4d9b0400db2402f10a1054b838c57aabde44c304239
Taraxacum officinale,47602,FCPR-34ABDA8C5679F79D9CCFB14E,12,70279c54a8e52b29e71471c11fbc4e10dc33374e7240b26999555819f1b56845
Taraxacum officinale,47602,FCPR-95EAD8C71AD54842B645FCD8,13,7499c0ce401c05f0223e7a9a5ecf12af7cf3b3e8f6cc924650058642c858402f
Taraxacum officinale,47602,FCPR-8D072F24011B070441CC3603,14,7670eda02a33179d8328ea8f13bb30348d1d83e5bba2a42953b8f39010c3d790
Taraxacum officinale,47602,FCPR-AAE7CE0968EA5A0852227676,15,7910b12854b9d5142d1538c0e3da2c7253ea89f5791488e09bd3690f3e3e57cb
Taraxacum officinale,47602,FCPR-ED1E38252882E50E994ABBE9,16,7de2ea64d2d2c190275195747fcc8fe19dce6490033a709c5c9e607d081e61b3
Taraxacum officinale,47602,FCPR-09AE21F810F298D042022C2A,17,7fde70ea07ffa568782bbd580e431b7c9ff3802cc88db457a1fcfbc0aabedcde
Taraxacum officinale,47602,FCPR-386045AF71C9F585CE46866B,18,8788849ff3b0fd83867da1abe9168f3c490e41ec107779409071d40c6f06a9e1
Taraxacum officinale,47602,FCPR-F475F79ECECCCED46B0E905C,19,920796539ddccb3e0e66e7d90ee57c185ef003063e7f8e901c9095670baec1c3
Taraxacum officinale,47602,FCPR-E60689DD5BB8F45719803D92,20,94634fa3324778e2fb1c3078547281d1a1bdc7b57bc3074413459e0dea40dd47
Lantana camara,50333,FCPR-2ED373D9BB54EACDC1E96D35,1,07e593ec69e01eccf84bc79f74ab360afcbd86d629f54f1f46afc15d9ff8ffe9
Lantana camara,50333,FCPR-3354196E87FC8EC85790824A,2,380dcffb90b0eb790acf2002e04fead678538141c4b0995ee54e4b3e11b8f0fb
Lantana camara,50333,FCPR-AC05806B48BAC8D5CECC4278,3,3ea42852cfd377571a1e280b80be8d223e0e7dfa2b36dbfc6c779e413c1d9ed7
Lantana camara,50333,FCPR-30AAF02CD0A8BA761CBDF377,4,3fd1283de0dcb4f1a3dfef507b355315c8290845f7393eb0b9ad909544cf5127
Lantana camara,50333,FCPR-5408B0F5435D67D9FD1010D2,5,41d251e09b434e803eef50b64281fa2528f79116c4c9fb4bb2185b90d996b50c
Lantana camara,50333,FCPR-36F17965C5190BCAF9DB95BD,6,431f78199dfd8a05f446eb2b57d0389d25f28dc2d1b9cbd597baaa0f47b8a61f
Lantana camara,50333,FCPR-972E1911229464DC341CDAFA,7,4657283e147fcac453d6058b456bb0f12477a799e437df6a7d46ca6abf9e3312
Lantana camara,50333,FCPR-AEF0DE15C51A2441454D11B8,8,4bbe632ca43270bca46436176bc6938090fb990cdbb3cd402c9892f557243d59
Lantana camara,50333,FCPR-4159220C2C952383C2B5A2D4,9,4cf5935340475646447257b1e354282140854451eb1a18979d56560276f1fd12
Lantana camara,50333,FCPR-219EA276F275D2806E44A3F0,10,5071606bf476172fc41d93dfe03f605049bef5dc6f5e5c9a5fbc4c6eec1d3aad
Lantana camara,50333,FCPR-B1A67C89B91DF4C46B0D2242,11,5f6c103a2f954a5bb9d5f2b494745cf2d954aa091a7f956276fa649651dc58e3
Lantana camara,50333,FCPR-51D2086691E9B826119181A6,12,654380aad03b47458e1643ea95d1ecba1b58ac27f4b209d7987189814276a4fc
Lantana camara,50333,FCPR-609A54AB6EBF85A1BE1881F3,13,65f470822cd99901b9ecc80250e22a4b3e89d08dbf15344aebc97c0c251ce716
Lantana camara,50333,FCPR-94E0A1D7454364BC60C41AA1,14,77d2288843d732771a3b65e91f42c49ce0f3dafd1130393839bb79075f9dd365
Lantana camara,50333,FCPR-4EED26D4BAC28B5C05915E1E,15,7c74f2aeae00d6fc222427da281379e42fd2d4aadffb55a53ffd681aee64677d
Lantana camara,50333,FCPR-C431FE3A8A6EAAE2BED5458A,16,7d96a796d5354531f753408e743484ed2741a41fceab04b09309f3b27b5bdd06
Lantana camara,50333,FCPR-89D9C64C84FF67711A3EA899,17,815e8211cee65d7255be902917fbf516fc1203e114c68f8694ec5123f6b57238
Lantana camara,50333,FCPR-537F9807E2358BAE8EBAB7C4,18,891e0e7ded3c203a26fe0df3c7500bde58cca6b2e0bf0bb1c0ad7fef9580541f
Lantana camara,50333,FCPR-8885433BFA8208CBCE88538D,19,8d3c289b199140f410a5febdf70e826f49b5b348ba241fa9822b99b57effb66c
Lantana camara,50333,FCPR-CE8F9C70692A6335FB99D03B,20,96bc181e4da41fa69d5e6a17dca9a2093784d2da2a41f6b1d3654954757ce216
Veronica chamaedrys,51610,FCPR-1CB4A3C70816A2E805C096FB,1,01430b03690ebed1cfc96a485c5d5978f98f8c62674c016d7c4f3ef5e619887c
Veronica chamaedrys,51610,FCPR-8FD35077516A4E8C47F0AB79,2,0342a72217cd220cfc9869385d48758af0c271d8c284e49a932f801d89f5d0bd
Veronica chamaedrys,51610,FCPR-F253FAD5C06CE85BF7C5F2CF,3,0eca24bd7fb91c628f589ba112619a1e3c854a30ab2deb2a67da97d4849eefd3
Veronica chamaedrys,51610,FCPR-8D33810861F7469868629130,4,0ef87680125dc04b3859682d074f3a1561b3207d97314eab69b292c099681f20
Veronica chamaedrys,51610,FCPR-78140D783BBA5F38D1FF5FB2,5,0f9a89c1136edd6119f2b4c45b981bd9e48fc933f6b7b521d45969321b3522b6
Veronica chamaedrys,51610,FCPR-68880FD9E79B17D1999A006A,6,12cf4a26f69dc90ce02e9b52c01808b9f6df1de7fb345c2b2fec8fe159931cc7
Veronica chamaedrys,51610,FCPR-7BA9923538B07F6B81986145,7,147d63fe2363ab6304cf3d30ee528a05d3538e02503c1a1d7a1aea740cb59d65
Veronica chamaedrys,51610,FCPR-9DFD26E973FE8E9369F0A287,8,17dbfe577916b8eba35b2039d8fb8443d20875cb4bfdd607994f4a61209dc517
Veronica chamaedrys,51610,FCPR-A96080EF0EDE8E9D988CD2B7,9,22f9216e5d00574f2dcb44e7b8c0ce35ba708850bb18d7149e9a300cfcd5abd6
Veronica chamaedrys,51610,FCPR-16DC6B748F5744ACE1D7BF02,10,247843db47b37732cc21b427d7c00d3a4be88461767d3c4548783cb761aef8a7
Veronica chamaedrys,51610,FCPR-57102307325209B546A89878,11,258d60400d7d8d78e97230d14478c31514d4c67644d3a034847f1c1c9120cc83
Veronica chamaedrys,51610,FCPR-336891DFEF4928FB694CF101,12,2cd050e8d72748a3766f8d6107a2190ef2e233073672a028b67d561aee0e4d52
Veronica chamaedrys,51610,FCPR-7BCFF7F4D58FA51AF2926511,13,42225690cd486e29b51bf26796ba6b6d54a3b6dad4b6eee59ee9d9ee871456bf
Veronica chamaedrys,51610,FCPR-A464BB78E3358E4A76233CAA,14,4b6b4b7ae43ad678a1018d89e9fde091a13816b6ed582a7c94b84308a102ee84
Veronica chamaedrys,51610,FCPR-3B00C1F23ABCED7D432F6E75,15,4c3abd4519e301ddb744324196ae0ddbc3531615c938fe9720cf930ff5705f23
Veronica chamaedrys,51610,FCPR-F64E51E8A8B0302A2A58B65A,16,504e30d958f3a5a1c28b9c01d93b6efeaee1dba83e3206c59e4242945dec3aae
Veronica chamaedrys,51610,FCPR-7CEA4FE8F6F905D36304A92F,17,50c268486347451657e26e94e4204e08061dc0a7031cbdbe5987c83c7b75ed41
Veronica chamaedrys,51610,FCPR-25F025DD74C6D116C62911AA,18,64a10262eb0177da11cd422e94bcafad5801174b39119fb565048230c48e48c5
Veronica chamaedrys,51610,FCPR-ED6734CA9604DAC9303A5E3A,19,69df74a583db33f79c6c823681448e7423d1c8f384b0945535cd7fc7c19665cf
Veronica chamaedrys,51610,FCPR-EAA5A974DFE497B46B7C34C3,20,6c4ed4850d79e0ee1a3d5b8989de15d72dd9a8406dc155a062dee990c391ebfd
Trifolium pratense,51875,FCPR-7B25E4FF656CE01C918A1EC0,1,094d65f573f7c7e2592a6d88596337f75ab50eaf6a758ad01773685b01b0b233
Trifolium pratense,51875,FCPR-83DF4AFE667AF129DB7F1223,2,14513c4cb382df6d028c8f39132aecec0521fd7ad532b5c7902740955752326b
Trifolium pratense,51875,FCPR-3B9F3DA6308F6515FBFD0E69,3,20723d343927de7c13612c26c673c7bd8c0ddc5dcecc163a51b7c91dd129244c
Trifolium pratense,51875,FCPR-867473FCAE31654145C789E2,4,2390da5263e2ab17321375bb8d0a13625876e11f32383a80dec8ad758fd31735
Trifolium pratense,51875,FCPR-6DD7FC506D9BEE0371F4B4BA,5,262ea186fe33fb3275745be0652cb2ff55f1bccb797451a418a10197bd788726
Trifolium pratense,51875,FCPR-B2EDB43B156CFFB4BC5D12DC,6,2e533629b060da11eb049260c6f4599108e112418cc42a5ddd156b3148decc86
Trifolium pratense,51875,FCPR-0ECE0E174C115EFE26198E08,7,3f8f7acd5842ff8e9309caf237a39720e2d0bcce4b95558aa3c8b63c353ef4ad
Trifolium pratense,51875,FCPR-D5039ABFE1DC2FBE49DE7762,8,41ff21976ba8c5b83bb4d4cca00d53c3a751527586d778691946b87383fd9a64
