species,main__terrain_structure,main__thermal_regime,main__water_balance,main__atmospheric_energy_dryness,main__edaphic_regime,interaction__atmospheric_energy_dryness_x_edaphic_regime,interaction__atmospheric_energy_dryness_x_terrain_structure,interaction__edaphic_regime_x_terrain_structure,interaction__thermal_regime_x_atmospheric_energy_dryness,interaction__thermal_regime_x_edaphic_regime,interaction__thermal_regime_x_terrain_structure,interaction__thermal_regime_x_water_balance,interaction__water_balance_x_atmospheric_energy_dryness,interaction__water_balance_x_edaphic_regime,interaction__water_balance_x_terrain_structure,PC1_score,PC2_score,PC3_score,PC4_score,PC5_score
Galinsoga parviflora,-0.0015276185743082,-0.1667079732815277,-0.0912381050872016,-0.1396893454103091,-0.0841832337747767,0.1232646442483329,-0.0491345122370844,0.0404744200477847,-0.0009563913585366,0.0137983412434016,-0.0342476534718635,0.0461971216399844,-0.0225914485172995,-0.0637018704688144,-0.0621035662976101,0.006571788573535463,-2.8257271379165374,-1.2041713667646237,-1.2718695244011073,0.2830861244523937
Gazania rigens,0.0129734583914878,0.1021228777134007,-0.0128370964624978,-0.0266128927750311,-0.120564805188381,-0.1463730852277401,-0.0533314044774111,-0.164649402282343,-0.1391705623709466,-0.1167624551119591,-0.0466209466747274,-0.1475783232016538,-0.0656835427033737,-0.1308559196254571,-0.0515976786102628,4.327741906918972,0.27615504475991703,-0.6730571539151142,0.07552947385214065,-1.5298654287671254
Gentiana acaulis,-0.0006804217455669,-0.0651844275018911,0.0617062376535571,0.0192682267191574,0.1249200906824809,-0.0185714007466079,-0.0062385104319308,0.0227059416645416,-0.0493014315996932,-0.0253926746379548,0.0222987058053798,-0.0459798750667895,-0.0762915144516708,0.0256196247804072,-0.0047349067478695,0.8083555046459577,-0.43656879560798634,0.596842761827381,1.7088905332161448,0.6418715928301282
Gentiana parryi,-0.0032650931733928,0.0687745106546188,0.0368037354276787,-0.0101065126348915,0.0434946175666222,-0.0592286699785642,0.057286301717073,0.0728697695923189,-0.0916170014217128,0.1041916254350707,0.0712076220290266,0.2188334410705375,0.0879335803459295,0.1936503335324804,0.0926460817864791,-2.9197820696778116,0.09074601662801132,0.16577721247380114,1.6588649753318951,-0.5798529092675149
Geranium macrorrhizum,-0.1440427341726798,0.065840203646069,-0.0828918530188757,-0.1535868172080323,0.0421637048400169,0.0860792309623005,0.0494012415533718,0.0576871917925292,0.0114019512519892,0.0394938193904251,-0.0488056321352951,0.0604150284616885,0.0799319005486224,-0.0947274137579363,-0.0359851075834459,-0.9095225030464603,-1.3192361353245408,-1.4149208360499332,-0.9016428259177424,1.546512894717659
Geranium molle,-0.0954339946553504,0.0079464894204059,-0.0340150796225143,0.0373915891616341,-0.1035193074323416,-0.0124345703937667,0.0126921707726305,-0.0226436862297308,-0.0634017398471721,0.0103043176305488,0.0290361719693446,0.014454309794226,-0.0810512469064427,-0.0538487462387696,0.0421099518466404,0.4640233628958729,-0.7167979058663427,-0.6570219598496891,0.7231590281777637,-1.3781681519062559
Geranium richardsonii,-0.0518081325689726,-0.0915210905695967,-0.0387632546998178,-0.0650536090461408,0.0684531821250949,-0.0148909972448936,0.0437185609613196,-0.0296052782615072,0.0199062529909661,0.0452427252910021,-0.0008418852465758,-0.1050739344301135,-0.1061347408820443,-0.162052635707171,-0.1660009092760372,1.8355174289817162,-1.2411106799767955,-0.6623347792385389,-0.21396960045142474,1.2490207303122187
Geranium yeoi,-0.0696592005589286,-0.0826768798515498,-0.0264295705668307,0.0729041515693847,0.0885852339301112,-0.1011973402203947,0.0513908940306697,-0.0116820479761646,-0.0638797876746462,-0.0943510209378815,0.0391607796052727,-0.0038202951494815,-0.0347345692452858,-0.147787996104296,0.0515588974764899,0.831750843621374,0.45059942367844164,-1.6556654485239606,1.7077651151951336,0.45762572080572983
Geum canadense,0.0249039870296886,-0.0381952756602461,-0.0162041206991181,-0.037509932688978,0.1221382555942441,-0.0671396915163664,0.0013272223418239,0.0482386362118629,-0.0503451323890226,0.0042983153801533,0.0395665258355705,0.0768943547460075,-0.006039330269918,-0.0620693230788523,0.1016694985827908,-0.4699645180138059,-0.05441182727123518,-0.9787637475853125,1.8334709345649705,0.18222632312888712
Geum macrophyllum,0.1291390521031485,-0.0413987273544959,0.0841666134679014,-0.0370164210811551,-0.0393287366571425,-0.124252980168352,-0.0172067392989622,0.0728052046041799,-0.0343491369560435,-0.0670452003721597,0.0036966902171073,-0.0004287835596132,-0.0577211761308795,-0.061613124981525,-0.0611538649647259,1.495508872077717,0.35375805809696154,0.08418999330833771,0.6963514157840726,-0.5866552292717098
Geum urbanum,0.0336877385253915,-0.0340557483662427,0.0975863700511306,-0.0858795331458231,0.0762764889635438,-0.1189759282020306,-0.071304641950303,-0.0628917841435997,0.0144801533439964,-0.0779390522355886,-0.0303580944661574,-0.0746515088058304,-0.0731124304167949,0.0537976337520837,-0.0830248046611076,2.266869689726119,-0.25234819798563046,0.21668120768925708,0.6456120883564008,0.6538389491951584
Gompholobium huegelii,0.0638294287658698,0.3099290976383239,0.1243959797109715,0.2422668116792739,0.2574181803598064,0.0896484670373456,0.0154319039229623,0.0724155740543963,-0.036189497269762,0.0741419727785543,0.1009459653845915,-0.1427032107257394,-0.0045164068562845,0.0547801872332475,0.0535071269499227,-0.3217355075063636,2.914598802337594,4.6594876591872945,2.063473728574265,0.5293935336520065
Goodenia ovata,-0.0828637960119293,0.0173774105322212,0.0673413425198328,-0.0158123365454824,0.0182604869170263,0.0027955770506498,-0.0111496763775456,0.0355923466126488,0.0066350295163485,-0.074241753909815,0.0021793379997589,-0.0157805254347178,0.0255652685363888,-0.0761719506112766,0.0135918160492496,0.2951945863809698,0.23799092468493782,-0.4614460887681451,0.3926122936096634,0.6644221003987292
Grevillea alpina,-0.0123785792239438,-0.0250372692463756,0.0779800925056862,0.0022134024867867,-0.0811919226816957,0.0552891777674237,0.1272425624094995,0.0169163884106581,-0.0540819205265916,0.0424377585803844,0.0349520875418536,0.0098110595166998,-0.0222399090195347,0.0866397578706896,-0.0378170680131164,-0.896848881800633,-0.39452650519495586,0.49235058464205744,0.28940567591682315,-0.5716384834919204
Grevillea lavandulacea,0.018649981137888,0.1227604903128712,0.1239216735544724,0.0839009311868121,0.1092744601959225,-0.2112648934839469,-0.0840768841519205,-0.0632964089553989,-0.1346529971623589,-0.2801079702681829,-0.0578436813826722,-0.1743565313888717,-0.2144674527147557,-0.1482561646351574,-0.0990863183856443,6.218501893141812,1.6854845555695437,0.8643645556943148,2.470397424005721,-0.009932062334747275
Guzmania monostachia,-0.0546392798834295,0.0030126211036687,-0.0232799025643302,0.0102502819117634,-0.02115650600936,-0.0770374730754775,0.0744452866500597,0.0100515767504871,0.0381624514193697,-0.0786787321584556,0.033142619794664,0.0063142522128324,0.072047763286253,-0.0215234298952418,-0.0562357925289995,-0.39043243307995606,0.6454319469222197,-1.1542226156976303,-0.5487760623490908,0.6746591197309993
Hedypnois rhagadioloides,0.0002293067384482,-0.0639030664279854,0.057331560279398,-0.0086188437054417,-0.1030009524952931,-0.1145337864695461,0.0763767531355932,-0.1428655963892876,0.0545972156818048,-0.1498900227130631,0.1343113572721345,-0.0084132194872084,0.0475850128442057,-0.1601463618906297,0.0787607839872737,-0.128231363803213,2.249903982556225,-2.891653080457907,0.15335663799686522,-0.8456002934002459
Helenium autumnale,0.0295525140943271,0.0317175538846791,-0.0577087202664592,0.006932708082759,-0.0952104858118174,0.0007560359550265,-0.0021702075312576,0.0237061356533387,-0.0594319134475168,-0.0031296088733475,0.0424076050709982,0.0102610326238796,-0.0663090433290758,-0.0113869662579726,0.0360565179979046,0.2452600123468991,-0.5252583144880937,-0.03657804030130167,0.4912584624105615,-1.566910378139007
Helianthus divaricatus,0.0962292399712479,0.0391859850913443,0.0756964854494604,0.0691006590224999,-0.0243494084997662,-0.0521181833763899,0.1672700018168807,-0.1415540056343355,0.1481859375471795,-0.0560239480076276,0.1333635095448981,0.0080815267340492,-0.0179401976172256,-0.0268255739434584,0.0956976241014446,-1.583047423599656,3.3977974682948924,-0.8474972858233655,0.09042707869115452,-0.9945382262738225
Hepatica acutiloba,-0.0361947173978541,0.0180581694245575,0.0222066750659461,0.018119475874399,-0.0735510725597893,-0.0365461704470304,-0.0779136786988052,-0.040661129396292,0.0818454471119095,0.023665707217154,0.0172330612308976,0.0016032507087749,-0.0573635413021138,-0.0340261234521616,-0.0375044009612734,0.6329952060353333,-0.10471394783508808,0.1271977218453738,-0.565308876298811,-0.5852468738907701
Hibbertia cuneiformis,-0.0321218003991233,-0.0421867183211419,0.2037823217592347,0.0538861487575082,0.202812845058276,0.1322992389427196,-0.0705732723344554,-0.0346547385891818,-0.0642761287160404,-0.0369177428323404,0.0238615182330339,-0.046220704340022,-0.1296443328046069,-0.0613261370337821,-0.1171114973228994,2.0430624212596684,-0.0006775487015261753,1.9731489798821948,1.5575954407147086,1.7751927970949832
Hibiscus denudatus,-0.0764053715120695,0.0446721895246159,-0.1144945863274121,0.0479313643440211,0.0240664606463889,-0.0733605537253897,-0.0840474520101352,-0.0362094608949774,0.0099330493108951,-0.0318319910764509,0.018018015719747,0.0398436261832242,-0.0289615503821158,-0.0278481199889436,0.0325230462110673,0.5685565081082276,-0.3174042971552929,-0.7407260383049923,0.2720414871169287,-0.19781433321111053
Hofmeisteria fasciculata,-0.1900546798355287,-0.1168077471291322,-0.0235317430771323,-0.0080694540470017,-0.0845694592221313,0.1764362168672082,0.0231015177280725,0.0131533820001411,0.1110202447763543,-0.0558782371652523,0.0786939075580071,0.1754385031767165,0.0622677713588785,0.1345505708548473,0.1085798901606404,-3.785791646902531,-1.176906988127381,-1.6904225322474893,-0.601819606759125,0.34424213212369287
Homogyne alpina,0.0107438074992304,-0.0223976967063369,0.0661472457246758,0.0153168259115199,-0.1319176762352651,-0.0573611266360354,0.0727895098575699,-0.0214197441910344,0.0129638285562978,-0.0517819340671383,0.0113983560346519,-0.0430215148941131,0.1071017459736218,-0.0156997345071798,-0.0067181639498491,-0.31420649812246193,0.910711152556556,-0.6800758183881784,-0.8830901882396003,-0.38158631827284273
Hyacinthoides non-scripta,-0.0081574961550368,-0.0145628320538058,-0.047649997725324,0.0392845652623852,-0.1076929655286086,0.0910835496989599,-0.0399816931819208,0.2024768138993887,0.0559440843183812,0.0779150423053739,0.0198706246079329,0.0174226835179702,0.0303272455584264,0.0920598794759996,0.0530909420106043,-2.107348580335589,-1.4732436027344236,1.1589766503086714,-0.49828747449277716,-0.6916951907101492
Hypocalymma robustum,0.0677349556749355,0.1083467496590351,0.0409199109400581,-0.0119779445017378,0.0207327601911193,0.0213580466598264,-0.0859300694926033,-0.4435600451667316,-0.0333343533134598,-0.2649203917621715,-0.1886799934473013,-0.1110596501460593,-0.0066678429198709,-0.2332734530651949,-0.1500826296380409,5.736536062302937,2.1349194961566442,-0.9407588974323832,-2.7949129681713374,1.1084623437919985
Iliamna rivularis,-0.0093392556870703,-0.04168534986074,0.0575104030864917,0.0028048195693718,-0.0018394245779464,-0.0011658608319914,-0.0670389787533895,-0.0246198580559261,-0.0001621148018099,0.0406176119044948,0.0306275426478412,0.0579499107232308,-0.0320293595137626,-0.0633269855953307,-0.0092826098184413,0.2560914272200819,-0.25273519392419086,-0.051634528705576936,0.3009384542637045,-0.17245580338224759
Ipomoea cairica,0.0215039559474429,-0.0124336850170743,-0.1175348222600603,0.0260485659073105,0.0864614994366619,0.1472546880612711,-0.0418274266500595,-0.0051400600578675,0.0700278476026001,-0.0168237023169932,-0.0439483525160189,-0.0198732171252471,-0.0296852373649657,0.1780541839385895,-0.0439121183219085,-0.48724888629407603,-1.442732893960963,1.3016314624833125,-1.1560360386010173,1.1277918997635294
Ipomoea pes-caprae,-0.0411123438738265,-0.0971874298096005,-0.0844680912846212,-0.1411837138068014,0.0256650040911842,0.082280522006674,0.0178289190801426,0.4859664408954253,0.0324307727354976,0.2589624545761277,0.0590291965932516,0.0386660224305782,-0.0560291462690707,0.2336725774478601,-0.0334700753225401,-3.6515835454798853,-4.654671425414876,1.9126611462819925,1.3907218213603678,0.3669778402055592
Jacobaea adonidifolia,-0.0428722008696747,0.1410382719196959,0.0563087283920715,0.0648159275482416,0.1053735496940697,0.0103693570549005,-0.0022751914417199,-0.0592720657934793,0.0239295676591212,-0.0830785330065339,-0.0596722437494011,-0.0508664668595352,0.0052737438597365,-0.0182253392150989,-0.059442762867328,1.3087180151073292,1.286283872197568,0.969637852300818,-0.3335062498875627,1.2798862425736939
Jaumea carnosa,0.042386749106088,-0.0361836277935153,-0.0320293754509719,0.0095030714084582,0.1974479521301766,0.0028586857517538,-0.0339871031220913,0.2944200493337823,-0.0081324494335723,0.024041440029863,-0.0567953567155912,-0.0773685917351558,-0.0307028790875016,0.2510856705615498,0.0011922016749232,-0.6878245746652742,-2.1642476159938164,2.621105625992301,1.6246922814879985,1.517937455882656
Johnstonella angustifolia,0.0200304624495755,0.0838071564087281,-0.0595058332827962,-0.1191400073710008,0.0027885506189396,-0.1303149212881888,0.0688353068369609,-0.0527760647627411,-0.0530302499865489,-0.0938861242983268,-0.1364137378196861,0.0206594244221657,-0.0573560013841126,-0.0136988747319076,0.0986436718725698,1.4003807804197737,-0.06725253647445747,-1.6001152447801332,0.7261907864337539,-0.6950228118599691
Lachenalia reflexa,0.1647919172751701,-0.069768659447675,-0.0635728892456107,-0.1011396062210634,-0.2163589599457,-0.0610146860769278,0.0281084945265368,-0.1404899510379174,-0.0040490318950361,-0.0360208292065905,0.0308608737438693,0.1243637310044611,0.1332196037177576,-0.0146962904017748,0.1444216140819488,-1.427076239487657,0.6290562952660448,-2.699593188937052,-1.3734404164628897,-2.1995773482078445
Lamprocapnos spectabilis,0.0112968807346555,0.0671674798983335,0.0704697675535255,0.0463562564602856,-0.0814501682666075,0.0695411697246395,-0.017471594005625,0.0441048447287237,0.0427541735284563,-0.0060736128258117,-0.0148808523225525,0.0609292469602803,-0.079638982849566,-0.0588948719608954,-0.0762432455864278,0.368867834570615,0.36187697240086064,1.0631696038510974,-0.6782001525424379,-0.4693347657981287
Lantana involucrata,0.1761505927480502,-0.0346986965709695,-0.0935415379913815,-0.0547543375024388,0.2616476266096129,-0.27440595607613,-0.0086198708574652,-0.226281398491318,-0.0044883862457821,0.2440099727496905,0.0268074282789935,-0.0897011618658051,0.0540112128143384,0.2139981371698161,0.0348690654177049,0.12216772510782502,-0.1706218321733952,0.33876088357081946,0.9784867890323392,0.3633621099972054
Lathyrus japonicus,-0.0499390192634356,-0.0078882669150754,-0.0162187746146419,0.0368867721032168,0.3157160822085742,-0.2525475864859264,0.0430355787614401,0.282826398751568,-0.1571337865982509,-0.2153304777824615,0.0565975351178276,-0.0081636018167159,-0.0089042595903985,0.1530239614538931,0.2059042208769196,-0.30475393685090446,0.13042429017959656,-0.48047442875327107,5.601987091414164,1.1700296288799825
Lathyrus palustris,0.1447498322276224,0.1532253134290847,-0.0143617499224071,0.0686723803668326,0.0034510652330814,-0.123587707040191,0.009312200002471,-0.0470577583704845,-0.0295969298603972,-0.0800651991635029,0.0872377201794531,-0.0619025570655949,-0.0807586310765592,-0.179495161242709,0.0038362344160486,1.9750410055513916,2.486135994486739,0.1537965469267577,0.8414257861753427,-1.3856250503094287
Lathyrus pratensis,-0.0772514401707824,-0.127206506327736,0.0049783228683327,-0.0256649478397083,0.0756100851260175,0.0549409305126989,-0.0218214538379756,0.043707805949508,0.0344984475164259,-0.0052348348244341,0.016324422015943,0.0164940901907857,0.0234912949618933,-0.0203679658262163,0.1470527260739367,-1.3417170160560925,-0.9815627439827047,-1.0284734644811615,0.9835623341749717,0.7102465159406198
Lepidium campestre,0.0502288590687198,-0.0223119624482588,-0.0038566927907242,0.1619690918365291,0.0903170492743263,-0.0112546868268639,-0.0507502036250275,-0.0067509818076616,-0.0762364904157432,0.0900860408074233,0.0386660532617864,0.0485531082219886,-0.0623344771892488,0.0092475840629713,0.0338344593234537,0.1385155198223188,0.003338076065078601,1.3888441913190335,1.3250241021581226,-0.46730152744306785
Lepidium fremontii,-0.0533390074168833,0.0340659869505982,0.0335407210102176,0.0231852248562707,0.040768337391603,-0.008061398385937,-0.0110350269355947,-0.0208808650574783,0.0160891698192527,-0.027553919966571,-0.031513292671644,0.0378062888671426,0.067201481330757,-0.0163794989991577,-0.0813861775642966,0.21169806041051878,0.35637495504310307,0.025147151264906128,-0.7675292610688561,1.2146130971080054
Leucaena leucocephala,0.0226641865607559,-0.0087188311215963,-0.0080656591111073,-0.0414107967611941,0.0324717090623849,-0.212419698033638,-0.0570548360694654,0.0452605421987575,0.0298658222494368,0.0283886643576848,-0.0980186054854807,-0.0155458334769312,-0.0730989016347942,-0.4350622853544921,0.0218376741997916,2.8077136369405578,0.5727185185433232,-1.7815296953315263,0.5064222564812288,-0.06684452208222233
Leucopogon affinis,-0.0157722432576961,-0.0679014825557087,-0.0417395482352052,-0.0455536786411296,0.0374466210877139,0.0180363345548561,0.0252547742602225,0.0251393593575055,0.0435118584599411,0.0389813323163423,0.0464772452872913,0.012510861835936,0.0464958607719751,0.0094685181673475,0.0503960817502539,-1.4493791364483992,-0.6387953469933222,-0.7940953821240313,0.07139875390133377,0.47118990269301275
Leucopogon microphyllus,-0.0053033394886115,-0.0532307452387772,0.0404526061251404,0.0576656020485015,0.0882543124886945,0.1352785793253273,0.0780070634085813,0.0561118342810903,0.0199255609431878,0.0349277103026111,0.0968071482663069,0.0731695181575972,0.0738077966740675,0.1282652936254916,0.155243641348162,-3.4777927048702395,0.2562072476041321,0.37263267475306916,1.0450634456483368,0.4126003244872223
Ligustrum obtusifolium,0.1958690757664209,0.0844733066532646,-0.0387114798199598,0.0163425339253525,0.0118576126778172,-0.0073396606593997,-0.0598873410176375,0.0364886499510034,-0.0505951319183029,0.0046228004686794,-0.0458138662984491,0.0264824744750481,-0.0077743065790798,-0.1001455486279097,0.1095361796091536,0.6411155341547613,0.7203010596748513,0.6712848015975824,0.2678483505750595,-1.1655904877487524
Linum catharticum,-0.0236857042619235,0.0118846879699955,0.0083543409887867,0.0482380444548482,-0.0282129845328549,0.1040432699454774,0.0647546319202112,0.1949549787009636,-0.0678647939177034,0.1332030316528793,0.1251041146792637,0.0445593072494659,-0.0094697325359123,0.0995003417467481,0.1289841574264074,-2.9208855827489195,-0.9592697363790552,1.2091133003657641,1.8741754860638742,-1.229248144225864
Linum lewisii,0.0493979937049593,0.10379517945214,0.0984234983426578,0.1267483372180956,0.0480670650037494,-0.028493302107373,-0.0182704606358079,-0.0686395070604655,0.0242256749431319,-0.0620459933635106,-0.0428026446416969,0.0139609559941546,0.0123720304788967,-0.0541574356083667,-0.1166278898639493,1.4072223186820627,2.045687583700483,1.3017016337805274,-0.8651760810780362,0.7671415357738536
Lithospermum canescens,-0.0330955693450629,-0.0138791762981436,-0.1037190418218987,-0.0130419572890889,0.0722310723052043,-0.0024185898624674,-0.0254859788442762,-0.0193901454329818,-0.0126497784102684,-0.0099902052583001,0.0011353178973066,0.0017738029057379,-0.0081855749172401,-0.0212572755653182,-0.0451132034522432,0.5008029427066346,-0.9023288130388736,-0.4963296431341065,-0.1466838111740882,0.7986043192773771
Lobelia erinus,-0.089540504266267,-0.0038835547360087,-0.0556623553366295,0.0099381735445727,-0.3019787713376261,0.233069813909291,-0.0149584019243292,0.1078178292347496,-0.0427492768209098,0.2131974950665308,-0.000191831919395,-0.0606818767007128,-0.1055433524956751,0.1226251351821471,0.0250296210154366,-1.1709947047243934,-3.637649031811089,1.9115787641883084,-0.8209720614478158,-2.704488521779654
Loeselia glandulosa,0.0461079708170991,0.0659667793461984,-0.0477898994409442,-0.1049628233202442,-0.0866340112206796,0.0290373536138892,-0.0463299188916465,-0.0343936415235843,-0.0506544377698648,0.0101132968361739,0.1017505605995415,0.0831827333152858,-0.042230477718343,-0.0592426931716844,0.0669882838477175,-0.22612439212630717,-0.3047726324737043,-0.9152610719363996,0.4991243754755739,-1.7537056407114249
Ludwigia peruviana,-0.0675615050398695,0.0023905593859085,-0.0026327088013561,-0.0049447260232671,0.0538857203873431,-0.0599414827791543,-0.0815646976525943,-0.0688638611868856,-0.0848218383281524,0.0097936943850574,0.0249899316758,-0.0327861403447807,-0.0152959804487064,-0.1973466268523002,0.045358898824116,1.716906253878917,-0.16211051187583664,-0.9901771261786261,1.133002247291581,-0.06399962148682531
Lupinus arizonicus,-0.0978052005975647,0.1922127993320676,0.0219257150255009,-0.0366091884183882,0.0878046783654001,-0.0821107803480024,0.0897717084339289,0.0964191988345376,0.0423352467156006,-0.1469708501180884,0.0403154548784384,0.0001677764167157,-0.0364956607815446,-0.0938901778488167,0.0151445652416675,0.20922626910331427,1.674425059858404,-0.7894540054296548,1.3551303484001063,0.6801267626076499
Lupinus havardii,-0.0971619269880382,-0.0276892128487104,-0.0215338238623527,-0.0090691292261535,0.037325504834601,0.0094937941037461,0.0320118052833525,0.0006357801515227,-0.0900618822957795,0.0312696356138416,0.0159111614136271,-0.1020712995166505,-0.0329566320166279,-0.0102984853066964,0.067330801275796,0.434474617118684,-1.255088152534331,-0.24878696872229733,1.4336344297032315,-0.08214591743441942
Lupinus microcarpus,0.1278127216602544,0.1389467600651849,-0.0743447582160595,-0.0068148391160041,0.1934736251172989,0.0289295373813306,0.09811706124395,-0.1265115904757149,-0.0143086864624387,0.0397880623451313,0.1674028088730148,-0.0186028369034583,-0.0522184975987219,0.236609665308734,0.0696462460041481,-1.516065018032444,1.0746510347447609,1.1053808636999782,1.5847335262652342,-0.3680232774061095
Lysimachia loeflingii,-0.037196987397065,-0.0144154044250172,-0.0273046999020303,-0.2067673165499568,-0.08817961941371,0.0063839067416867,0.0397749487969217,-0.0158005432962942,0.0218134934382165,0.014288764818201,-0.0192399843068935,0.078641901974652,0.0384266103580294,-0.0374753110968975,0.030998961287557,-0.8363373118707724,-1.094013187861547,-2.1095073138037086,-0.644765930070306,-0.2656059423810376
Lysimachia quadrifolia,0.009095174632628,-0.0639135789608313,-0.0602592939555069,0.0876960920999353,0.0048838236650109,0.0854321261318513,0.0459252900310381,0.1005978889012843,-0.0090836135576929,0.0510009881691826,0.056240834803669,0.0393918688913658,-0.0027302500814526,0.1693120561864337,0.06155746143562,-2.2430311831665297,-1.0598241490732043,0.9288489794281483,0.5397457413574518,-0.2933585917796265
Malacothrix saxatilis,-0.0957572904477698,-0.0123414792325063,-0.0859623048967853,-0.0274672939224049,-0.2442077789549722,0.0597632612703631,0.069581170520313,0.0457445689220526,0.087528285923172,-0.0091660672811588,0.0833827569983357,0.0436200182156783,-0.0331168156104337,0.0359995262138397,-0.0534543796115315,-1.5403329405146247,-1.0718995542848886,-1.0482197014396495,-1.4314785566125423,-1.26623298628688
Malva moschata,0.0821785009314928,0.0892532609904173,-0.0051384497414246,0.1574834078154275,-0.0936628530629344,-0.0756618198696971,-0.0969288406172516,-0.0243758256827334,0.0744866410541163,-0.0074473303011972,-0.0596084177650768,0.105705420712191,0.0722211830310593,0.0169510864301761,-0.0891813213849235,0.2923103561690313,1.3514550482672134,1.133504479935326,-2.197905735499503,-0.3750369226899535
Malva thuringiaca,-0.2667747484548493,-0.0699021089917447,-0.1891476583381511,-0.1218929699709976,0.13040266273436,0.0694873754337225,0.0301659960065028,0.0689919480513923,0.0716780697437395,0.03884781067411,0.0587534067071576,0.0744086811052593,0.0599162545525781,0.0507138702922157,-0.0059638562639843,-2.4542320893911596,-2.681598843070503,-2.2309744218825522,-0.01846218760537051,2.3326414172386776
Mazus miquelii,0.0318626071172803,-0.0474291333999165,-0.1090285524148526,-0.0557817741220122,0.0338050346593318,-0.0652109247407318,0.0143028881267554,-0.1244854978963407,0.062019680838965,-0.2254686439619368,0.0641722269813416,0.0254699028716779,-0.0202672884912718,-0.2239633312306614,0.0611229666616684,0.9241396665867505,1.3848908591731601,-3.3445258478718265,-0.07129401270465519,0.25329308851829296
Mecardonia procumbens,-0.0158628324599766,-0.1576724826159473,0.0808167557112071,-0.0535524936235532,-0.0205641978004529,-0.0293809248655215,-0.0414136710995454,0.0052385283360665,-0.0545901590700079,-0.1312126339264597,-0.0378213489129984,-0.0342577060686901,0.0528948790423588,-0.0149466278876379,0.0018172781614573,0.9858491141056686,-0.802977769541562,-1.0386670599096066,0.2762239235082304,0.684533705411049
Medicago lupulina,0.1298179477422534,0.0316208552345776,0.1299307126518551,0.0893777306869752,-0.0769344225254882,-0.0445480535076517,-0.0183909769787806,-0.0079770665860639,0.1055423139806723,0.0158616334875203,0.017858235561955,0.0892755429103005,0.0355956052207228,0.0476376842907477,0.0265383101218425,-1.098721459617053,1.932370641710912,1.0488895157758333,-0.7147485943237077,-0.9247828425340585
Medicago marina,-0.0872042907101805,0.0880452017349241,0.0244301435388692,-0.076750146371522,-0.0420085543657937,-0.0919683641187557,0.0605285081869915,-0.1236595144350714,0.0240569339721285,0.068678713055339,0.0332181665322032,-0.0539165941300322,0.0087262172106495,0.1269118016979742,0.0779876485853205,-0.5473993967707907,-0.020784849845145684,-0.5835333651527922,0.5187297477025873,-0.9449921224745096
Melaleuca citrina,-0.0028095207601947,0.0310882670325797,0.0186234990177544,-0.0095982766586176,0.1287954117593672,-0.0535672581141056,-0.004600789730744,-0.0278413680757582,-0.1049935252239519,-0.0897848497824536,0.1154694240670088,-0.0658670540112208,-0.063643369967822,-0.2011510556893699,0.0084974606867771,1.8376203679627752,0.9122043598683377,-0.783122030153581,2.1667786656300403,0.2510003732651492
Melastoma candidum,-0.0717157350623216,-0.0614550419037955,-0.0844605350126719,-0.0679025691165017,-0.0977471686985745,-0.0050524591701852,0.016812461676593,0.0034639807431995,0.0651908803787131,0.0686057802503222,-0.0354623552002392,0.0697174447196673,0.0765089181294837,0.1052444130088498,0.0709087992478077,-1.9504526740310404,-1.5785217197957395,-1.266074270330689,-1.0363421324054927,-0.3058424644656971
Melastoma malabathricum,-0.1283608449796201,-0.0955276903782157,-0.0605029910129183,-0.0442527982244162,0.1521358287625421,0.0762013088026933,-0.0079985343096513,-0.0718825549432036,0.0460092628716356,-0.0458571971952706,-0.0055145061770171,0.1326305541688063,0.070485334676731,-0.065722585719131,0.0069442648459507,-1.0740623308162607,-0.6113302641444552,-2.064058180103763,-0.42795318133502935,2.3200036018822803
Melothria pendula,-0.0739909963285608,0.0184207510483716,-0.0404137890820938,-0.0142253971947508,0.2449934154861972,0.0633018037660276,0.0742788666813108,-9.71644812995214e-05,0.0683703114319843,-0.0916733906879567,0.1098872298367451,0.0880369591379151,0.0806126119092131,0.0167863678079003,0.077137385601186,-2.396922543507707,1.0785639059980439,-1.269659092379035,0.9551995196958148,2.265323266714609
Micranthes petiolaris,0.0592561605492724,0.0198279589659513,-0.0336779952813468,-0.0217200884966809,0.0646974921823327,-0.0952060648375034,-0.0371018931581011,-0.0342582157213751,-0.0286225551523992,-0.0597027080743881,-0.0306334642645786,0.0181530048554453,0.0156826124626629,0.0183512997140218,-0.0767922139229542,1.235662744921662,0.0742129455264296,-0.1343163082812619,-0.17965831805537374,0.6172916569075821
Mitchella repens,0.1290671169767236,0.0707095621501833,0.0747787796128301,-0.1259480112946863,0.0684164851643065,-0.1734491349917437,-0.1721426100555303,-0.0673433512118362,-0.1586969000108038,-0.062530553344579,-0.2346141392685199,0.0251168142578038,-0.0268426684978946,-0.0763847215070571,-0.1373293811105448,4.844103439919921,-0.573970981430869,0.5116419028525353,-0.0874816122439455,0.5010290256067016
Moraea flaccida,0.0153877011264545,0.0999922242150613,0.0562917254681277,0.1913227891577975,0.0986461938135532,-0.1423983235471915,-0.1211375506718534,-0.0930051871925709,0.0066537214061879,0.0483810047696682,0.0644382369541507,-0.0554053594928563,-0.1483830431336109,-0.0318122509115982,-0.0920825018513665,2.5146455707359023,1.2791518918812848,2.0965527880374566,1.1475678322522556,-0.4564129512040485
