species,main__thermal_regime,main__water_balance,main__atmospheric_energy_dryness,main__edaphic_regime,main__terrain_structure,interaction__thermal_regime_x_water_balance,interaction__thermal_regime_x_atmospheric_energy_dryness,interaction__thermal_regime_x_edaphic_regime,interaction__thermal_regime_x_terrain_structure,interaction__water_balance_x_atmospheric_energy_dryness,interaction__water_balance_x_edaphic_regime,interaction__water_balance_x_terrain_structure,interaction__atmospheric_energy_dryness_x_edaphic_regime,interaction__atmospheric_energy_dryness_x_terrain_structure,interaction__edaphic_regime_x_terrain_structure
Leucaena leucocephala,-0.008718831121596386,-0.008065659111107303,-0.041410796761194156,0.03247170906238495,0.022664186560755917,-0.015545833476931276,0.029865822249436833,0.028388664357684834,-0.09801860548548073,-0.07309890163479425,-0.4350622853544921,0.021837674199791643,-0.212419698033638,-0.057054836069465424,0.04526054219875752
Leucopogon affinis,-0.06790148255570871,-0.041739548235205204,-0.045553678641129663,0.03744662108771392,-0.015772243257696144,0.012510861835936015,0.043511858459941107,0.03898133231634236,0.046477245287291316,0.046495860771975185,0.00946851816734753,0.05039608175025394,0.018036334554856197,0.02525477426022258,0.02513935935750554
Leucopogon microphyllus,-0.05323074523877722,0.04045260612514047,0.057665602048501574,0.08825431248869452,-0.005303339488611524,0.07316951815759726,0.019925560943187825,0.03492771030261118,0.09680714826630699,0.07380779667406752,0.12826529362549163,0.155243641348162,0.13527857932532736,0.07800706340858132,0.05611183428109036
Ligustrum obtusifolium,0.08447330665326462,-0.0387114798199598,0.01634253392535252,0.011857612677817281,0.19586907576642099,0.026482474475048198,-0.0505951319183029,0.004622800468679406,-0.04581386629844919,-0.007774306579079869,-0.10014554862790978,0.10953617960915361,-0.007339660659399704,-0.05988734101763751,0.036488649951003455
Linum catharticum,0.011884687969995547,0.008354340988786707,0.04823804445484821,-0.028212984532854903,-0.02368570426192356,0.044559307249465975,-0.06786479391770345,0.13320303165287933,0.1251041146792637,-0.009469732535912356,0.09950034174674816,0.12898415742640748,0.10404326994547743,0.06475463192021123,0.1949549787009636
Linum lewisii,0.10379517945214009,0.09842349834265787,0.1267483372180956,0.048067065003749486,0.04939799370495938,0.013960955994154645,0.024225674943131967,-0.06204599336351063,-0.042802644641696946,0.012372030478896767,-0.05415743560836677,-0.11662788986394935,-0.02849330210737302,-0.01827046063580799,-0.06863950706046558
Lithospermum canescens,-0.013879176298143689,-0.10371904182189873,-0.013041957289088982,0.07223107230520436,-0.03309556934506294,0.001773802905737947,-0.012649778410268408,-0.009990205258300128,0.001135317897306674,-0.008185574917240123,-0.02125727556531825,-0.045113203452243233,-0.002418589862467492,-0.025485978844276252,-0.019390145432981853
Lobelia erinus,-0.0038835547360087834,-0.05566235533662956,0.00993817354457272,-0.30197877133762613,-0.08954050426626707,-0.06068187670071285,-0.042749276820909815,0.21319749506653085,-0.00019183191939503252,-0.10554335249567516,0.12262513518214717,0.02502962101543664,0.233069813909291,-0.0149584019243292,0.10781782923474964
Loeselia glandulosa,0.06596677934619848,-0.04778989944094422,-0.10496282332024423,-0.08663401122067967,0.04610797081709911,0.08318273331528586,-0.050654437769864884,0.010113296836173985,0.10175056059954153,-0.042230477718343006,-0.05924269317168445,0.06698828384771756,0.029037353613889226,-0.04632991889164652,-0.03439364152358437
Ludwigia peruviana,0.002390559385908564,-0.0026327088013561573,-0.004944726023267175,0.053885720387343156,-0.06756150503986959,-0.03278614034478073,-0.08482183832815249,0.009793694385057432,0.024989931675800027,-0.015295980448706484,-0.19734662685230028,0.045358898824116096,-0.05994148277915437,-0.08156469765259439,-0.06886386118688564
Lupinus arizonicus,0.19221279933206764,0.021925715025500905,-0.03660918841838823,0.08780467836540018,-0.0978052005975647,0.0001677764167157921,0.042335246715600613,-0.1469708501180884,0.04031545487843849,-0.03649566078154469,-0.09389017784881674,0.01514456524166752,-0.08211078034800241,0.08977170843392898,0.09641919883453766
Lupinus havardii,-0.02768921284871042,-0.02153382386235269,-0.009069129226153515,0.037325504834601064,-0.09716192698803824,-0.10207129951665055,-0.09006188229577951,0.03126963561384165,0.01591116141362719,-0.03295663201662791,-0.010298485306696421,0.06733080127579608,0.009493794103746163,0.03201180528335255,0.0006357801515227525
Lupinus microcarpus,0.13894676006518497,-0.07434475821605957,-0.006814839116004122,0.19347362511729896,0.12781272166025445,-0.018602836903458382,-0.014308686462438753,0.03978806234513132,0.16740280887301484,-0.052218497598721936,0.236609665308734,0.06964624600414815,0.028929537381330684,0.09811706124395007,-0.12651159047571495
Lysimachia loeflingii,-0.01441540442501725,-0.027304699902030324,-0.20676731654995686,-0.08817961941371004,-0.03719698739706501,0.07864190197465201,0.021813493438216532,0.014288764818201096,-0.01923998430689356,0.03842661035802945,-0.03747531109689754,0.030998961287557067,0.006383906741686757,0.03977494879692178,-0.015800543296294295
Lysimachia quadrifolia,-0.0639135789608313,-0.06025929395550695,0.08769609209993538,0.0048838236650109125,0.009095174632628098,0.039391868891365804,-0.009083613557692974,0.05100098816918265,0.05624083480366908,-0.002730250081452694,0.1693120561864337,0.06155746143562005,0.08543212613185135,0.0459252900310381,0.10059788890128431
Malacothrix saxatilis,-0.012341479232506367,-0.0859623048967853,-0.027467293922404976,-0.2442077789549722,-0.09575729044776982,0.04362001821567832,0.08752828592317206,-0.009166067281158848,0.08338275699833575,-0.033116815610433704,0.03599952621383979,-0.053454379611531516,0.05976326127036316,0.06958117052031301,0.04574456892205261
Malva moschata,0.08925326099041735,-0.005138449741424676,0.15748340781542758,-0.09366285306293447,0.08217850093149287,0.10570542071219104,0.07448664105411636,-0.007447330301197296,-0.05960841776507682,0.07222118303105933,0.016951086430176152,-0.08918132138492355,-0.07566181986969714,-0.09692884061725164,-0.02437582568273343
Malva thuringiaca,-0.0699021089917447,-0.18914765833815111,-0.12189296997099762,0.13040266273436,-0.2667747484548493,0.07440868110525937,0.07167806974373958,0.03884781067411006,0.058753406707157674,0.05991625455257814,0.05071387029221578,-0.005963856263984337,0.06948737543372256,0.030165996006502844,0.0689919480513923
Mazus miquelii,-0.04742913339991651,-0.10902855241485268,-0.05578177412201228,0.03380503465933184,0.03186260711728037,0.025469902871677965,0.062019680838965086,-0.22546864396193686,0.06417222698134166,-0.02026728849127181,-0.2239633312306614,0.06112296666166849,-0.0652109247407318,0.014302888126755443,-0.1244854978963407
Mecardonia procumbens,-0.15767248261594738,0.08081675571120718,-0.05355249362355322,-0.020564197800452905,-0.015862832459976668,-0.034257706068690164,-0.05459015907000794,-0.1312126339264597,-0.03782134891299845,0.05289487904235884,-0.014946627887637957,0.0018172781614573426,-0.029380924865521525,-0.04141367109954542,0.005238528336066594
Medicago lupulina,0.03162085523457766,0.1299307126518551,0.08937773068697528,-0.07693442252548827,0.12981794774225347,0.08927554291030056,0.10554231398067232,0.015861633487520385,0.017858235561955035,0.03559560522072283,0.04763768429074776,0.026538310121842504,-0.04454805350765178,-0.018390976978780615,-0.007977066586063978
Medicago marina,0.08804520173492415,0.024430143538869208,-0.07675014637152203,-0.042008554365793774,-0.08720429071018056,-0.053916594130032275,0.02405693397212854,0.06867871305533908,0.033218166532203275,0.008726217210649529,0.12691180169797428,0.07798764858532055,-0.0919683641187557,0.06052850818699158,-0.12365951443507149
Melaleuca citrina,0.031088267032579744,0.018623499017754414,-0.0095982766586176,0.1287954117593672,-0.0028095207601947516,-0.06586705401122082,-0.10499352522395193,-0.08978484978245367,0.11546942406700887,-0.06364336996782206,-0.2011510556893699,0.008497460686777168,-0.05356725811410566,-0.004600789730744003,-0.027841368075758273
Melastoma candidum,-0.061455041903795554,-0.0844605350126719,-0.06790256911650179,-0.09774716869857457,-0.07171573506232161,0.06971744471966736,0.06519088037871312,0.0686057802503222,-0.035462355200239215,0.0765089181294837,0.10524441300884987,0.07090879924780773,-0.005052459170185213,0.016812461676593036,0.003463980743199529
Melastoma malabathricum,-0.09552769037821575,-0.06050299101291833,-0.044252798224416225,0.15213582876254217,-0.12836084497962014,0.13263055416880637,0.04600926287163561,-0.04585719719527065,-0.005514506177017171,0.070485334676731,-0.06572258571913107,0.006944264845950786,0.07620130880269338,-0.007998534309651388,-0.0718825549432036
Melothria pendula,0.018420751048371684,-0.04041378908209388,-0.014225397194750819,0.2449934154861972,-0.0739909963285608,0.08803695913791515,0.0683703114319843,-0.09167339068795671,0.10988722983674512,0.08061261190921319,0.016786367807900344,0.07713738560118609,0.06330180376602766,0.0742788666813108,-9.71644812995214e-05
Micranthes petiolaris,0.019827958965951385,-0.03367799528134689,-0.021720088496680987,0.06469749218233276,0.05925616054927249,0.018153004855445395,-0.02862255515239925,-0.059702708074388114,-0.0306334642645786,0.015682612462662955,0.018351299714021812,-0.07679221392295425,-0.09520606483750345,-0.03710189315810116,-0.03425821572137512
Mitchella repens,0.07070956215018336,0.07477877961283012,-0.12594801129468636,0.0684164851643065,0.12906711697672366,0.02511681425780382,-0.15869690001080386,-0.06253055334457909,-0.23461413926851993,-0.026842668497894663,-0.07638472150705715,-0.1373293811105448,-0.1734491349917437,-0.17214261005553036,-0.06734335121183624
Moraea flaccida,0.09999222421506132,0.05629172546812776,0.1913227891577975,0.09864619381355323,0.015387701126454593,-0.05540535949285638,0.006653721406187967,0.04838100476966824,0.06443823695415075,-0.1483830431336109,-0.031812250911598255,-0.09208250185136656,-0.14239832354719154,-0.12113755067185346,-0.09300518719257092
Muscari armeniacum,0.04940670269162817,0.18742966819792542,0.08986345897377954,-0.047085922851966514,0.06267149482545711,0.01208422308681897,0.08158380482318497,0.006089128958735913,0.04912050746399503,-0.004676202493914109,-0.04368035662560365,-0.01196116859272162,0.06575812284915773,0.02482740460789553,-0.007954818732706698
Muscari botryoides,-0.03940421401067868,0.016626315683408385,-0.05895080985639866,-0.10028983254803003,-0.019572581358234743,0.01405009598193724,0.021556646467007747,-0.016459638573558522,-0.036725723271405795,0.029278705746717815,0.10503959082096825,-0.01247419211002653,-0.02435396391755654,0.02068329090797355,-0.07401781349963714
Myosotis latifolia,0.0697676926729528,0.04599402075876488,0.05232327007951042,-0.09180444283108967,-0.012152803048475398,0.0068981117029862345,-0.04438055287465222,-0.04837902453656767,-0.000181426360399372,-0.011900246292707245,-0.014104383691027653,0.004529051661770389,-0.034078154446883564,-0.008533752367742052,-0.10967881753589735
Myosotis laxa,0.03593175003172524,0.011944839647182067,-0.036014828000901326,0.011756381577857545,0.06490987707600077,0.03736874741106192,0.11298209763805193,0.0868121028619048,0.140559869325611,0.023458050748084127,-0.025934408355236912,-0.07509439837909367,0.032612737790940115,-0.06754893733087165,0.040845780097106724
Myosotis sparsiflora,-0.08893056510803087,0.006392532258864136,-0.04831232857989914,-0.05516385184835895,0.02402467606512305,0.06034775198590145,0.09226400300332459,0.13585660589402582,0.12516381541708405,0.05804176748617922,0.06088109451958665,0.16622065067717118,0.0461640871322685,0.071945475336696,0.1406238382950502
Myrica gale,-0.007223198484855568,-0.14676714780144887,0.04802984554570849,-0.07159467215159449,-0.10835151317015936,-0.07521731700203756,-0.040365163234693524,-0.010527010796513737,0.07999328532218682,-0.11992193425139121,-0.1258155315585534,0.033275549324080986,0.06784483645148301,-0.03841939124138448,-0.08654112536170724
Myrtus communis,-0.04049960395443127,0.046336787872602404,0.030098374253530093,0.07022624325846345,-0.1080856287271657,0.009769445301813322,-0.025736392880153867,0.0443262585934382,0.04494938884152815,0.03510357132806438,0.012244713452910304,0.026685789660655476,-0.058200002140261026,0.007432106131975768,0.06122301249375628
Nama hispida,0.07954226553993,-0.01912343571007604,0.0051450654185667705,-0.09153506332416486,0.07905000180800359,0.06040544716838503,0.03462081337767088,0.0687050847451619,-0.019538757962979797,0.024291578047484892,-0.010821324083545452,0.043202351489377774,0.0847334786206957,-0.018426425511078884,0.07060907929662254
Navarretia heterodoxa,-0.06200409450769923,-0.07041660702764574,-0.11335874121025599,-0.012800968689466714,-0.03933508596240195,0.11315550420908294,-0.0426060265598629,0.30839225488739513,0.10663508489353972,-0.07436379933846174,0.29927760627164396,0.12247797120178079,0.06600113615540908,-0.07907756960802367,0.02662128854491782
Nelumbo nucifera,0.006113347741143721,-0.0009924898809878671,-0.033353727791792166,0.12665942886406495,0.013277831707511765,-0.06812148748798251,-0.021805647421546503,0.13247553676464746,0.042235067986498585,-0.06165602065934305,0.1965645295131366,-0.028655410414460646,0.14660997867894154,0.026318752050009706,0.10917207011014224
Nicandra physalodes,0.11202190794885979,-0.09248912533256162,0.05880339099070123,-0.09864996550773021,0.011564151210961673,0.0833644582985968,0.05066781388632252,0.04967766017642076,-0.12390163270415594,0.038497344323982184,0.22813632727903038,0.03230717040586348,0.005440788004373478,0.007568095290510092,0.10090551130824715
Nicotiana longiflora,-0.015858000139245675,0.018220065990509727,0.14563604420067566,-0.18103591339376135,0.04104795357748595,0.032987733500536846,0.06248465792488814,-0.204218673848546,0.1158983434425176,0.027544133631013296,-0.046460956743393796,0.06471948495328238,0.0064262478620842845,-0.020014677531002365,-0.024190791646798628
Ochna serrulata,0.16945701546397587,0.09097164491681503,0.05251922390786721,0.12811640170899793,0.02863478034730781,-0.16280892895496396,-0.07670679555966116,0.004839054091999137,-0.15151438396155778,-0.07647315337129183,-0.04143160838565196,-0.011972655734339515,0.0302110269798564,-0.06693833095476555,0.021135174203989224
Odontites luteus,-0.03416080092367882,0.09906974998813849,0.04117141993505577,0.07596359785063332,0.07636892095181373,-0.029220593293156096,0.05107746359351507,-0.011657098740327556,-0.043387229966581495,-0.011230124688997409,-0.08125461476043404,-0.055546485010043944,0.025663542944838993,-0.13055931069215784,-0.00944405267056778
Olearia lirata,-0.0566998148315682,-0.08119601500883862,0.018026091625674378,-0.004996817749224248,0.044508264288100334,-0.008491610572737073,0.08755526496964582,0.03722863166412814,0.009077023422934405,-0.020197470996743544,0.0004996238073800264,0.024487751931843882,0.09377256550422958,-0.017811896285406702,-0.010935485612153946
Olsynium biflorum,0.014724181844001632,0.050407174894813354,0.016258863590537027,-0.05646387257974431,-0.06892850380226544,0.1269693529505751,0.09941660615095607,0.21095357226924039,0.022154443792425895,-0.04716386376609947,0.060242680295665166,0.04121084758166798,-0.050288508472600024,-0.053835657583097794,0.1157354595391362
Omphalodes verna,-0.029102915885818734,0.01991116583423991,-0.03295500687296781,-0.024660978630589785,0.041853832200174045,0.09332502190909557,0.008486488392453502,-0.029442175550472707,0.009627369944035808,-0.03894080971868309,-0.037898048067136245,0.03566266268260411,-0.038317531239544574,-0.08048448236669921,-0.020713632752493216
Oreomecon alpina,-0.00850189664280264,-0.040023927525145386,0.024633425408372288,-0.02130967826226316,0.014404309319598942,0.1040978583106196,0.032451587504136466,0.018410540922448836,0.04980332443257328,0.07571163278324204,0.10695322172534119,0.11565346249273947,-0.012636507088050933,0.06362178975689323,0.05267625420648579
Ornithopus compressus,-0.01015387782690162,-0.10509321855885674,-0.030565518663714104,0.0028120495298254965,0.07761459387268112,0.06463949253333945,0.08739150836008557,0.02730517403923416,0.007215178089120815,0.09190352450130043,-0.08382244883713821,-0.002372420212259573,0.1417262193852376,0.006128770816263493,-0.024546890849007068
Oxalis violacea,0.031173570221108702,-0.056934466897820696,0.04089210638125106,-0.04175557158273135,-0.042553731553565136,-0.07037673326629605,-0.08025504935196194,0.004705448737554401,0.037846640162757496,0.08985036451888846,-0.03721240770266984,0.08038274764927134,0.05493241741162059,-0.04122213789225648,0.03969913320705809
Oxytropis campestris,0.025262124468920174,0.04638018045837227,0.1718488182710167,0.052445243809683656,0.0010389956964949028,0.07795727141885199,0.053882413385289915,-0.1945057229056934,-0.19016921577924933,0.04039246226695566,-0.16205998401345081,-0.27512142575235504,0.007714099365701795,-0.04003254138179667,-0.001928843233810697
Papaver dubium,0.0008266793658555121,-0.008217860861671224,-0.15568660062023773,0.022725357275365364,-0.10030397566257786,0.006034084593825171,-0.017738499352617804,0.059553736471864765,-0.07284586260948626,0.0035646889385375588,-0.18985841128783168,-0.027702103116744668,0.0369932592610245,-0.059735242450306585,-0.0862467076138078
Parthenium confertum,0.06164218864692933,0.045143346626983244,0.012453368077761491,0.0766339844311501,0.02432115749661008,-0.025260654014943994,0.06922409443276022,0.005782787992306755,0.021302740532938413,0.05694621053418064,0.02428321990595739,0.0030127382951709103,0.06450184065041807,0.1446989534220714,0.01758932826774627
Passiflora mixta,-0.030292447071375284,-0.10203776003681823,0.13066396040054146,-0.19141388235742088,0.10307079179835217,0.03937398880048778,0.12755422111366943,-0.04511023757074691,-0.026868794071749046,0.11337453055569081,-0.09296818996271008,-0.031419334273864744,0.09244840146348858,0.07734142076181118,-0.028047284618458682
Pectis multiseta,-0.0011946313765457035,-0.06088452679287089,-0.0035687550840775542,-0.07985941845054428,-0.09667046234371152,-0.0634961930145062,-0.05892422293670714,0.048065733794772074,-0.04429582393397468,-0.10959150693563278,-0.022774723604661797,0.045551569185017175,0.014774806900279071,-0.0032520375533929206,-0.04629648589614358
Pectis papposa,0.03729769524338358,0.012015381536645144,0.013405879902156912,0.028962111497621127,0.07551680836220515,0.005448339007411977,0.013978591707474605,-0.006234964041344468,-0.024532251439748326,-0.0044122671312260085,0.0780365752891104,-0.008068736788727927,0.005654251601970958,-0.03795504012649875,-0.03312078427521259
Penstemon speciosus,-0.025718039638679833,-0.08366716836110685,0.05395162132033308,-0.05144932817597748,-0.029186796696940756,4.5343186100069744e-05,0.018541319435138814,0.023021037051686625,-0.013735357372211786,0.0331600561166297,0.063148947863767,-0.07922491438016012,0.03362032569277362,0.003100615084222123,0.036019265867905007
Pentanema squarrosum,0.07948819293226923,-0.08508808132980192,-0.0745917662030342,-0.06349838096427801,-0.00797409281487671,0.05879774523005578,-0.025926408918349672,0.019015862349791048,0.044721711003226,0.05963767660275776,0.058030925964296994,0.08290811533532337,0.11823352969953997,0.026389125249871456,0.039175375626777593
Persicaria nepalensis,-0.06725852014522535,0.0196073701534919,-0.03025741326394689,-0.06129602288249332,0.036507496889931906,-0.09390413023569147,0.014665355257622456,0.03766386340439417,-0.0037496685937928194,-0.038837199987101854,-0.0641020121371071,-0.019124341641316083,-0.005154192315545461,0.03302488956736918,0.0027607705824897323
Persicaria pensylvanica,0.04160207441732542,-0.10205352072767034,-0.008681381084388649,-0.07492871768780564,0.013349096026634573,0.03152403301522265,-0.012960939058831927,0.023609403524835208,-0.03158212814783787,0.09961778574436396,0.06353045415434849,0.052436855796308024,-0.013264267629966532,0.01718198634686232,0.0006931244488797735
Phlomoides tuberosa,0.00965214469062616,0.018082856978301948,0.14000441656766996,0.056705074647768514,0.13932839154906043,-0.06793221364827409,-0.025774563068999473,-0.04649591524392024,-0.08688503006827687,0.012124070469359122,-0.037585828567917146,-0.07343012729615836,0.01539513906545824,-0.10495162170749059,-0.029589205681310467
Phlox diffusa,0.16735697486601062,0.06564030161008998,-0.034444905860943016,0.10341193430271822,0.09566894522710317,0.06333105802470375,-0.03569045614574802,0.07580751309807439,0.06398037395968185,0.041097026878003866,-0.0208597006645691,-0.0053446436866259285,0.01561872533671913,0.0036486119927986267,0.04331897211256236
Phlox longifolia,0.03833877060228847,-0.01849466028166358,0.05865956544192647,0.00797016618664376,-0.03935243090824672,0.006984905349864906,-0.008395796782500223,-0.03844740230818506,0.03548503886631672,0.01806520043104945,-0.07538426896712652,0.07703910705998589,0.06809287716245455,-0.013615285014094229,0.024842323026348593
Phlox roemeriana,0.05135797340753551,-0.0750057914033887,-0.050189698195950275,-0.04015153394948435,-0.027864101736735297,0.0019393010364181808,0.0697681003174999,0.07032995020599295,-0.02851854004176997,0.042355576819101355,0.059765291063079366,0.023900905919104393,0.06152514796567823,0.004255815811077971,0.0026470448804854175
Pimelea serpyllifolia,-0.008649433983038097,0.006331281168825334,0.13248698957239174,0.2284211393825417,0.07138709028682681,0.11630577777368616,0.10138429275643103,0.1489858940957047,0.271400770293457,0.08884416124074936,0.20340839665780477,0.0548126311374763,0.16493712276224481,0.04424977683845199,0.21205128765233525
Pinguicula vulgaris,-0.05236679819170246,0.04606750520930056,-0.06904222322761672,-0.05422534396412311,-0.01808910058981706,0.07156040203050285,-0.14192870192529172,0.020669144889530727,-0.06379685697315249,-0.07324509004469679,-0.045460735732562305,0.025683924046362685,-0.1696156198405864,-0.07076246704204024,-0.06685441733091849
Piqueria trinervia,-0.024506494459049975,-0.02133807485360182,-0.07284583229813182,-0.05532622807096293,0.001566521628193945,0.011077024611642918,-0.04499028527588475,-0.014014748143735344,-0.08505003709683535,-0.03594741467844564,-0.027504051847889788,-0.013949569673232009,-0.07605626997713064,-0.043110101876503513,0.033154644165663896
Pittosporum revolutum,0.05512432934192849,-0.018140274718954772,-0.03583030418697204,-0.10619632263119465,-0.037711116275792274,0.06401596068647343,-0.03191885659856277,0.0009876306606723148,-0.027745931998301002,0.013564690005334518,-0.1301959240017653,0.10490131450576126,-0.05518175049319079,-0.1525690780059099,-0.11904185183179884
Plantago media,0.1354857477559756,0.079717418962476,0.21217454611219544,-0.14148719980486038,0.17551595871022488,-0.06066907099390112,0.013156817299936722,-0.10948792431509471,-0.010360700149897968,0.0028207754655343096,-0.041710678322094234,0.022179320932991797,-0.0709250561707423,0.033350003236777705,-0.06146316994268265
Polycalymma stuartii,0.06275508345549637,0.01841285820481807,0.004424389063633416,-0.029419982463287354,-0.07186321381970245,0.002238909280050581,-0.01840870581071185,-0.05456181831051092,-0.061775843302179334,0.02760925100084363,-0.039000886450794546,-0.0336761872122216,-0.01813197529376859,-0.061924998529635844,-0.07251953825546129
Polygala comosa,0.01633322070627078,0.0803406749908774,-0.013887899236276752,-0.01679469014487744,0.19485857398296763,-0.1158845680258348,0.0341598658229723,-0.09101186640938475,-0.01780311151428878,0.02533455114115446,-0.1493763029135969,-0.04065013907962929,-0.12444677294030788,-0.025978352282826064,-0.020768524453148602
Portulaca suffrutescens,0.017283855637376035,0.07432586744724015,0.02646938165086208,-0.047523780430668426,-0.025846594608597874,0.0946439206222688,-0.07829380683656217,0.13857487083620307,0.010807581504313872,0.07109561589839096,0.0604534887095557,0.02224169686917735,0.06792987698773756,-0.011724341738548957,-0.0012353224758510372
Potentilla concinna,-0.031123226222710465,0.07035387315126942,0.010831344839013518,0.0035786343521839515,0.02499443434767778,0.003991517467125187,0.019342228660466598,-0.041240318045854964,0.054931219619164987,0.0014301997655427607,0.04287720021651002,0.08807822770840068,-0.03624290525939886,-0.0285203199104191,-0.057878794064859414
Potentilla indica,-0.09409282524997993,-0.09200050579264982,0.007798948974874688,-0.1271831949434293,0.21651002015367943,0.1613741088167371,0.09287005091830648,-0.052702683393712556,0.12388483225760637,0.12803584467563398,0.0016693131359875873,0.17213014052456885,0.09769757570974771,0.14034732991624654,0.06414484961682729
Potentilla simplex,-0.04232189475253478,-0.08534198726193275,-0.005529352531129887,-0.07753823428676834,-0.0253202130887439,0.09518429161890937,0.09733406448049249,0.05968390921374644,0.07302044314071247,0.051421920891599346,0.022714292494095005,0.059124995985256834,0.08673732049258517,0.015352880036904068,0.06970751763726583
Primula elatior,0.03046166573627131,0.07521736257390788,0.08171770954775508,-0.17551007558986054,0.058726822803268575,-0.04143755771412567,-0.03125549279530207,-0.011240943716353093,-0.04372009413355427,-0.05100809618165632,0.06295951450790313,-0.15108580888849354,-0.02046318844424286,-0.08835031968245119,0.07025501877175297
Prunus mahaleb,0.03252236413927578,-0.0930590635787364,-0.1380591022356389,0.07139441325068006,-0.13090798022253153,0.028037054657719076,0.04013882856533848,0.06508608567045046,0.027169529067788006,-0.010555209745788132,0.027926285647129002,-0.014460734400588763,0.011130167605416746,0.038708281130708504,-0.047490166990680135
Pseudo-fumaria lutea,0.06158950239454402,0.06337899004672545,0.08731275275793904,0.03275187997981594,-0.01599502092362633,-0.11836419048810683,0.01956529174356933,0.09429307302639961,-0.01643455194960334,-0.02076134362663739,0.010061201378971395,0.06448151628689153,0.09751610673531341,-0.03541597287583642,-0.006404652429410765
Pseudognaphalium affine,0.04300848576540353,0.11709716653509356,0.08760563134161799,0.13590537407512196,0.04064801353193085,0.0579749701107812,0.0947227860947093,0.07713728473408771,0.11046759297037347,0.08193452185922485,0.02527202902496046,0.036550417295343966,0.10378269911461642,0.07583211492610172,0.092053652032108
Pulmonaria obscura,0.020743696284825714,0.09348347540073766,0.20300498576397852,0.043342137339171374,-0.05446858028595299,-0.049898869410981664,-0.03445261582083667,0.09038077620174133,-0.13238130381023364,-0.05784356516804679,-0.02251533751673073,-0.17594011365037604,0.016345644208640025,-0.12135831647455082,-0.024833456897659482
Pultenaea villosa,0.06771156189872027,0.03131777278531485,0.0903432211712186,-0.11588812638791496,0.05879315669735686,-0.009477688513498318,-0.08280131107339009,-0.04641208660990728,0.09364677266528268,-0.03615361405760511,-0.07783519437813843,-0.029232475921314977,-0.11367729255479017,-0.0769972185851243,-0.1463271628347039
Purshia stansburyana,-0.13699893027702909,0.07742141046415586,-0.13735051181968705,-0.03606837678965308,0.12959735085098156,0.035495291201440626,0.0007034570656869658,-0.03444064414827312,0.07210394243893514,0.010054606084100363,0.06737328533951915,0.024156610553628673,-0.026473547466345435,0.0585377826111173,-0.05230682234869945
Pycnanthemum virginianum,-0.02478425635483907,-0.04461288610067221,0.04145830868051656,-0.034456416258539575,0.17520156107169832,-0.032657225869569324,-0.05265542872001027,-0.032584080088174566,-0.0012692473920319766,-0.050588172482665256,0.009929096742998168,0.03950260306172488,0.05831556250247058,0.04819057446621489,0.023992301864961107
Pyrola elliptica,0.006981027292634172,-0.022890628312475052,-0.10107404819106638,-0.07028114387390155,0.0996241496537281,-0.06766284674679439,0.005131240627769043,0.025960372233018975,-0.03941936876755789,0.04051885774076896,0.021452138277541197,0.08211411923238329,0.07184962819615556,0.07949310311412264,0.025391721106451975
Ranunculus kuepferi,-0.11616919174946032,-0.04849410647490778,0.12912054153827793,-0.007107976684807393,-0.09919998422301746,-0.06702295545524821,-0.04941297602632793,0.009191969622902677,-0.044615890487017355,-0.043240437137727517,0.015287797651054813,0.04310720570927538,-0.002894548879848646,0.012973133331308517,0.03264518700472782
Ranunculus lyallii,-0.04962555415742681,-0.010970544559582525,0.06051281087816668,-0.05460830851516074,-0.02908891665793282,0.05889054115293893,-0.016843609809884724,0.06980807209532718,0.0730918069345172,-0.06258144816448791,-0.0532432276116008,0.05963867207220747,-0.012966844782690203,0.04259452438310706,0.07041882615463761
Ranunculus trichophyllus,-0.08227653062906969,0.012961468437162527,-0.02954869338633935,-0.03503809064604862,-0.05446921337209948,0.0324363146987442,0.04739852568920263,0.031083565709374365,-0.03540902556634993,0.04024635645300166,0.09546433689909974,-0.05629219309133085,0.057168915585056365,0.0224622159087376,-0.015833226113326687
Ranunculus uncinatus,0.029878585501338678,-0.03543216267896789,-0.02995051586978268,0.020523745859126127,0.02897002502850613,-0.20662451397932993,-0.07346617233319086,-0.12148122974197238,-0.059302880684291716,-0.06863099542437175,-0.1189836768694932,-0.06131118060590759,-0.06278441106769997,-0.08441663819633434,-0.032427736193279266
Rhododendron canadense,0.0009600586649787451,-0.10105918151030187,-0.12084172293508837,0.2349357357092914,0.10531513203890017,-0.021525335289409173,0.0024517633779237817,-0.05528421326335454,-0.06609377710701267,0.01106435135442102,0.06616380520905782,-0.029794248848579136,-0.01559135061562485,-0.0908145891497327,-0.07437024893154891
Rhododendron catawbiense,0.0797311036791588,0.08602390832584281,0.1094431142860909,0.03456644274959982,0.03058607564467866,0.09299716941034109,-0.011505736329238188,0.09330018371396784,0.06395704737299081,-0.023015820391914982,-0.02893260646041058,0.04118292004384743,-0.0011209086238101907,-0.02183194472934226,0.014629771169965151
Rhododendron pseudochrysanthum,0.019560679075608454,-0.07878720958380563,0.06357330662013917,-0.08976380686283403,-0.16274183380048216,0.023797458327257996,-0.060874375054372154,0.07192988167838302,0.1668978575233563,0.030376615956789192,0.06412762915464337,0.09262555044151302,0.11808141576161368,0.14945513801946317,0.02658256027698059
