global_row_index,shard_index,species,inat_taxon_id,raw_results,locally_eligible,prior_excluded,wrong_taxon,after_observer_cap,maximum_span_km,capped_row_id_sha256,request_error,eligible_raw_100,eligible_raw_80,eligible_raw_60
17664,0,Miconia tonduzii,490757,2,2,0,0,2,128.82321931175034,44e489d576ab32c9cd85712aefcffc91af6a8490bf55c8c879743d75dfa80c06,,False,False,False
17665,1,Searsia pondoensis,490779,31,31,0,0,22,784.6452879367465,e62049182be6012b0279a0266b44ed336aa5099a5aed84bf2ac9708e069805c9,,False,False,False
17666,2,Justicia anagalloides,490796,49,49,0,0,29,1026.1150131092134,ef41e03afeccd310d3b156e22cd9c785dba77b61dfe178c513008865e3704044,,False,False,False
17667,3,Huernia hystrix,490835,17,17,0,0,17,740.0132727792841,91e0e81f1f797f71f32cd876fe3ca7334c4cfcffef2a6d9956a57b6f49897a1a,,False,False,False
17668,4,Euphorbia hamata,490839,9,9,0,0,9,646.1239551900895,0e9e0c7b5637d45a082762ad17a31381dc5575f8552139bc424ef6f87877408d,,False,False,False
17669,5,Salvia fruticosa,490847,76,76,1,0,68,1934.931897519128,7a845f386f74c35f60c4450842053eb8cc931f9347c96114a7fb8e28c46431d5,,False,False,True
17670,6,Calceolaria dentata,490870,13,13,0,0,10,404.79244423497937,613f57d7a2f480cca297937d5461f1d2013720944c6c0023bcee8a0aa3ac7ee8,,False,False,False
17671,7,Weinmannia trichosperma,490876,24,24,1,0,20,1091.1233978119085,5f7e9f8d4caaf53fe666316045b5fca56899d4e5aab023dcef2b495f333e409c,,False,False,False
17672,0,Rhaphithamnus spinosus,490877,43,43,0,0,39,1800.1901305366405,314d45425d91b332b233a001cd229608a9682adae2f72e4d0683a95fb0b62d16,,False,False,False
17673,1,Lomatia hirsuta,490878,36,36,0,0,35,958.2286813702068,a247f72923ee9fcb6591f719b9d1a3a55f217f5cb8edcdb13540bc5d1a034276,,False,False,False
17674,2,Maytenus disticha,490879,9,9,1,0,8,2027.5114899979428,c847bf47417232f2d3008b485bb5a9c192caf5d4e7d02d309d2f9b1bf03d3653,,False,False,False
17675,3,Sisyrinchium pearcei,490881,1,1,0,0,1,0.0,08e7409f50ade10522920aa30b37adaf395435d615983cf234fdf00cae4f39f7,,False,False,False
17676,4,Gevuina avellana,490916,33,33,1,0,27,1253.7765717391517,84cb5a122d881503374dc36a9e056ad84b5e307261a2acbf5d60c18106c30e20,,False,False,False
17677,5,Fuchsia lycioides,490920,69,69,1,0,63,420.27912185882377,63663e05cd1b07595a74f3fa6005ab8d40265a7ae83812c2bb538d7d32cdcb61,,False,False,True
17678,6,Adesmia emarginata,490926,6,6,0,0,6,192.5668948887662,c8d0fb821246d5ede8594b9f673c87fb45b6e4486e0ed518f7e8bd4b19ec182f,,False,False,False
17679,7,Floscopa glomerata,490930,9,9,1,0,8,2503.093831101502,bf1101bf4a06c9e1fb0d33d55ffe87924e7e465b5d533710842d98c5236ace94,,False,False,False
17680,0,Floscopa robusta,490986,8,8,0,0,8,197.3446055479434,902f82a5f784a16896128e4d222ece2cd58793cf7f4c26a3d0b0b0fffa702ca0,,False,False,False
17681,1,Stachyurus himalaicus,490991,31,31,0,0,27,186.5723067509292,b82500e0a05414b4b7df8326f9dc1653251fc20c6bcc03fc366482ccf0dc9577,,False,False,False
17682,2,Asphodelus cerasiferus,491058,76,76,1,0,70,1066.820462729287,bce2f35c7c5a2b5e0ae1e0fe120d2c62630cce93b0105248ab4c625600820273,,False,False,True
17683,3,Mucuna birdwoodiana,491065,19,19,0,0,17,142.6840426534017,c868db413e2b07da0890cd177d2a490c3ce68a17313609e667b78bdc8d635270,,False,False,False
17684,4,Grevillea victoriae,491074,15,15,0,0,15,378.8978713745603,ba5ecfae50b769cc8fa066e1ae796601cf3035c30521585e34283fa21f09d744,,False,False,False
17685,5,Byttneria voulily,491077,3,3,0,0,2,56.68725930782816,c93db330d767775564fe58875101d8b48e0c5949536edc42ba934da77bfbeb36,,False,False,False
17686,6,Sciaphila albescens,491103,7,7,0,0,7,1773.4933877829203,00af9f415651b11d54ee645acfa996443d9a5ce55d234a6faec4eb7f35b46bb1,,False,False,False
17687,7,Sciaphila oligantha,491113,1,1,0,0,1,0.0,b0f4d4a4f369653205eb2083e826e9df0c1308ffabfc8b2961f49d54d0d4bf6c,,False,False,False
17688,0,Sciaphila schwackeana,491124,1,1,0,0,1,0.0,d875b9ed37c1b59ead5474308f7d4d6f2fcd385d1967d43ff088c4b3b5634a84,,False,False,False
17689,1,Sciaphila purpurea,491126,8,8,0,0,8,2011.3552580427636,07331bcc5141098cedf450200ca8d8d3ae9900b19483b23b4ad96b45ba7fb12f,,False,False,False
17690,2,Pulicaria glutinosa,491147,11,11,1,0,8,313.1179781124689,99fbf373323f4f32eab407953fd58aa416de1b67779785b206247a5d3d3c69cc,,False,False,False
17691,3,Argyrolobium roseum,491148,1,1,0,0,1,0.0,c7a122dbaa500a5218ca6955940765fbe5a68b7b5f6b1ba6532389e6392e1471,,False,False,False
17692,4,Drymonia macrophylla,491160,8,8,0,0,8,1228.6136195300146,82df899a3171d54d7b7a6a70f480c7410bc7db812f0f94709df90ed4b1ff68bc,,False,False,False
17693,5,Medicago doliata,491194,1,1,0,0,1,0.0,66c4142503cf98d54f472f677402bb48082ff9eefc1f6d06db12aff193a98657,,False,False,False
17694,6,Trifolium physodes,491213,9,9,1,0,8,3136.425037859272,c8dac074bb32ae483c4ddf272cdacfed895b0cb4aeae5716ee6baff617764a96,,False,False,False
17695,7,Astripomoea lachnosperma,491241,6,6,0,0,6,908.3490951645582,7899c81fc0090c58a0902cb229dadea72b2b4f095b32ccb504e69d03b085d639,,False,False,False
17696,0,Astripomoea malvacea,491242,2,2,1,0,1,0.0,d86dfa314356897861549953ed0a2372fc94985a5d6b38aa95fb97cf67243692,,False,False,False
17697,1,Astripomoea hyoscyamoides,491244,1,1,0,0,1,0.0,ce46eb99994c0eee9c60f7c7c39238347959781c3c1d308ed553f6cb6ecae746,,False,False,False
17698,2,Pavonia senegalensis,491251,11,11,0,0,10,948.7989573325408,e377d4d7b6287acb83abc7226e6b1107ea6b00b5b3e6211480860e9c090a8949,,False,False,False
17699,3,Heliotropium ciliatum,491252,15,15,0,0,14,1725.8114572842674,26d33069cabad09e8862f04e0d5e7bdecffb33b68c87d18aef370fa9321ddf38,,False,False,False
17700,4,Sonchus acaulis,491253,27,27,0,0,16,128.04864027696945,6ebda364b2ade1af21f8825fc3ac713dc3e2ff799ada4c45be9c288d6e4e535f,,False,False,False
17701,5,Reseda aucheri,491257,12,12,2,0,6,57.52960752526569,0526859d9bae069bae8ea60d4ed208ed8540e022143533642e08c855077786c6,,False,False,False
17702,6,Viola philippica,491262,26,26,0,0,22,2333.962376059795,27e2fb11f886f028c7de463eec7c849c51561392c6daf338c58178c9309ab8b7,,False,False,False
17703,7,Viola mongolica,491263,3,3,0,0,3,80.9168006530948,0f09c5c4cc6854b5f6fb76b33f7dcf84bcd698f36b92f9b1e081171cd18f10a6,,False,False,False
17704,0,Brunfelsia uniflora,491268,2,2,0,0,2,126.85462283261111,fd1b0a0ca7ffbb466c10fbe888f35670a7a11a10d87d0537c9603de61e65fd47,,False,False,False
17705,1,Olearia angulata,491282,5,5,0,0,5,781.7992901779597,fafd68be902b2ef407f4f7ff3ae21171cec31cf4eb396414a3d3f0d260f892a4,,False,False,False
17706,2,Ophrys omegaifera,491306,13,13,1,0,11,946.7056091541411,59e4421a0fb56bcbe43094d24179bc2dfb2bf2398846f711eff858c5108b8616,,False,False,False
17707,3,Corydalis turtschaninovii,491319,17,17,1,0,11,1448.1404220125933,d9238daa5937dae597cbecd4a6cb3938c6b406702450d427724976982c5e10e2,,False,False,False
17708,4,Oldenlandia consanguinea,491334,7,7,0,0,5,18.752705218438223,16331746eed11496c4fca03b0aa9443a35ca16ab2d77c5f42ea9a780eaeca1cf,,False,False,False
17709,5,Rosa corymbifera,491355,18,18,0,0,16,4158.096646878195,eff1b596df4f91f1aa382f4c0e1f99a5252a57a55293b78021ddf6f6d6ed8cdf,,False,False,False
17710,6,Hovea purpurea,491361,2,2,1,0,1,0.0,de02e69c234fbc121e8af4201e192165e2fbc1775ff6e8cab84733b485b4c246,,False,False,False
17711,7,Aechmea aquilega,491388,14,14,0,0,14,3593.5240593985586,d7b4a9ca100ee2c543f8cc4708cab2620b2827c4e061428af2262f8dfd15aa43,,False,False,False
17712,0,Notothixos subaureus,491427,38,38,0,0,38,2291.875806495508,92bf0b7bd812252af2df83018685f479cd4b18af74d5be71282f36f4dc668eb8,,False,False,False
17713,1,Notothixos incanus,491430,2,2,0,0,2,520.8835911891458,34989c1f9e911a4f5af921e2cf539f55ecd4cc408bbf32accd1b8b1ac542da3e,,False,False,False
17714,2,Codon schenckii,491454,3,3,0,0,3,736.6346340239829,078ccae7f26bd6c3be00c33b3554e4eab08685b0de3764893c50f8565a7ba664,,False,False,False
17715,3,Gunnera brephogea,491458,3,3,0,0,3,102.71353755041108,697e36e79e938131cbff289d4ff41de5cb6fcc40e0534aa4aa891b57e10a5b3b,,False,False,False
17716,4,Solidago houghtonii,491521,28,28,0,0,15,289.24637987510926,1a2c23d558a47776fafd908cbbe53f0c4981d09acdcfbdf7c3e23398e6e071fb,,False,False,False
17717,5,Pulsatilla chinensis,491582,55,55,3,0,34,1730.118556346982,3b3691d630036e4ab1454949129b70033038a63f8e54d8693b97fc9d0854c15a,,False,False,False
17718,6,Ruschia geminiflora,491673,31,31,0,0,15,53.41647028566464,8681b8ae31c9ea6e3b67bcf66cba75d03a64acae5ac1703d5f5d0e968d707cb0,,False,False,False
17719,7,Ruschia macowanii,491674,49,49,0,0,32,346.76413971457544,9f9b4aecb453297c2d3de9a0d1683f4f6854a48a198126131ea27e1f2af105f1,,False,False,False
17720,0,Allium polyanthum,491849,97,97,0,0,90,3067.31894381877,5b04cf41611ffad320474dd2278e44e876bb74518dc4bf7f4f6b89f8986b98fc,,False,True,True
17721,1,Columnea dielsii,491896,1,1,0,0,1,0.0,4008825e9452d28df510b3d918b38256188fc62e2405de84eb5423581601b7ee,,False,False,False
17722,2,Wahlenbergia ceracea,491965,39,39,0,0,39,200.49438334601572,cffce2c3f68f61183db2078e530b467599d90eaf65ffa5a84e2726711770fec1,,False,False,False
17723,3,Stachys glutinosa,491984,52,52,0,0,50,456.3207928555592,9488a91b393a6646c8c23330004ed477063d0fdf0fd1b0cbc148d88f1bda79c4,,False,False,False
17724,4,Onopordum blancheanum,492052,3,3,0,0,3,18.774360336555795,870c71e56c4ea565cb04e9e1012df3c2246ef7dd400a6123f36c64818203e52e,,False,False,False
17725,5,Cichorium pumilum,492060,29,29,0,0,28,5601.17876062934,c78bfe6ed731442dd39952088638b6bd34cf2149521000cf3be9c332120caf80,,False,False,False
17726,6,Alcea setosa,492061,24,24,2,0,21,2153.6197183304944,45ad71f53cb7e6b4dd62cacd99e26f9c86736e53ab0a28c47cc790e97275dfad,,False,False,False
17727,7,Azara celastrina,492085,5,5,0,0,5,98.48752946177189,de62cee7cad76e3abe4b506577e9378945545085a93e496531a14de9ffcc96e3,,False,False,False
17728,0,Azara dentata,492086,11,11,0,0,11,386.2563721098008,94512e2548a70f17fd225567b56c424a3a29ca8dbf1ae6f177413ab334c98694,,False,False,False
17729,1,Picnomon acarna,492089,33,33,0,0,30,6470.116818907556,5b76724c86c3beb8ed38d9f1ff7db0fbb8939269f6c233a082d5685cd9e43800,,False,False,False
17730,2,Lomelosia prolifera,492099,11,11,0,0,11,439.6426412608784,776f3407d0b7b6d09d889d210813f53c35c77be28441603f6be69a686c229023,,False,False,False
17731,3,Salvia dominica,492100,11,11,0,0,9,138.6217769471438,835fcc9c2bf064bd173b44f9beff1a51d082974b5dd45a262871de920c8e158b,,False,False,False
17732,4,Fritillaria persica,492101,3,3,0,0,3,3739.45957481401,339624914753db9b679a0677489e260e6f8db6cf6831940a04d08b00d003dd3b,,False,False,False
17733,5,Geropogon hybridus,492104,46,46,0,0,45,4529.612740874038,bd9518f669927a7ae3caafb1fbe5419702fc85cbda25390cf850fc37fbb08246,,False,False,False
17734,6,Salvia indica,492106,2,2,0,0,2,1018.837392247545,1f1aec96c48d3c53a6a2083be817451d31862d676e59501cbfece12c84f9e10a,,False,False,False
17735,7,Trifolium clypeatum,492107,49,49,0,0,38,1158.2557487790073,c97f5ec82aabd77a84747146db56dd04b6c6850c098b57aaa6fde37a55cfdd44,,False,False,False
17736,0,Euphorbia hierosolymitana,492121,65,65,0,0,23,200.77022895661972,1a4924b241d5cdf361d3617135d72ffc23eab8f3144cb1bc22a6fbbd293f1ea1,,False,False,False
17737,1,Cota altissima,492125,11,11,0,0,6,4621.487562964859,f4d03d96e33cb0909e0ccedbe29b3d72337a51f1f06bc42329a499cab61ea93d,,False,False,False
17738,2,Veronica bishopiana,492203,10,10,0,0,9,12.076662010488128,634be45a12212da939a6cf0435039b6fe7f8b36a58588ecf1ecf29084406e3b5,,False,False,False
17739,3,Dipodium pardalinum,492231,200,200,0,0,99,545.0189751728191,3c76f3a288fc09ea575545ca9f7c878e29d4c7369031a7fc5447788b369ad102,,False,True,True
17740,4,Carex pilosa,492233,72,72,0,0,55,3304.542154097845,a66d4f34789863d5c5974d100c5431d3d541ab7b532d0f6c90263d61416ed959,,False,False,False
17741,5,Carex alopecuroides,492237,4,4,0,0,4,198.3172786203628,5493f578620e1c6c0a088496cbd9d9bbd30d166306025e44990a867d45d9604f,,False,False,False
17742,6,Salvia gesneriiflora,492247,200,200,2,0,153,1072.7455142062026,7898933fed86c8d551605f3152dd9775bb62d840cfe22e8126a63d0aed8acb34,,True,True,True
17743,7,Ajuga multiflora,492294,8,8,0,0,6,609.7387102385273,9dda720e8bc299b7e2947cfc3c4815c9b1cddaee6cb77b6c526791dbf4a791e2,,False,False,False
17744,0,Philesia magellanica,492337,69,69,1,0,60,1599.7738853780268,2003553e851586d37b055a7f4aec033b474be03d7e8d81d7894b98b7b495d837,,False,False,True
17745,1,Oberonia equitans,492340,2,2,2,0,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,False,False,False
17746,2,Morella serrata,492352,11,11,0,0,11,2008.364804522968,896756e735631f3f6ea64c05263ad1cbbce58ecb158684562d0f5df019850803,,False,False,False
17747,3,Cerastium carinthiacum,492354,2,2,0,0,2,49.988948100737865,4006b95fdf3677202f4468483a147b8579131217593eba23381e1819242227cb,,False,False,False
17748,4,Helmholtzia glaberrima,492367,16,16,0,0,16,49.16700790589253,de9c1fc246e9cdfde33eee751a967f70b212b76121cc1755849bebdae6c8bf6f,,False,False,False
17749,5,Anemonoides trifolia,492418,126,126,0,0,104,3263.949570644364,5669d993b60b7bfc8fa0671c708cc5d7827f59bc0e2a581b49bf3351b40da9fb,,True,True,True
17750,6,Amyema pendula,492560,200,200,1,0,175,1475.3991560879415,bf1a5d644783fafd926782bd079afd1e02ed5859b667b363f73e0bfb4ef5bc9c,,True,True,True
17751,7,Coronidium oxylepis,492584,18,18,0,0,17,1195.658731015834,5936c13fc77a7cb91b355476dd8392d63dbbde7554525a5a8f5bd3af1c2f694c,,False,False,False
17752,0,Tribulus zeyheri,492617,10,10,0,0,10,1430.649133194298,ecd254b92c195916608efedbdc6716a3f61a73822f9813f197b1fb75bab5232c,,False,False,False
17753,1,Achillea arabica,492714,23,23,1,0,20,3848.248569056956,7cf4ff0e2b94627621496ae97c25ca9b58c2ee3dabaa8a263b4353205a637622,,False,False,False
17754,2,Adonis palaestina,492716,1,1,0,0,1,0.0,ee82276f83a7fb95a35a9f9ed78f7418c56c2ff45bce39e5c22c12acc66c079f,,False,False,False
17755,3,Aeluropus lagopoides,492718,12,12,0,0,8,2807.8315021613384,2f1cb4ffbacb50261c02cada06315bf9a8814ebafdac085f37760c7579eff356,,False,False,False
17756,4,Alcea acaulis,492722,12,12,0,0,9,420.0703779101871,1c02cd272c36283ed8e1e1947b799c328261550ba950e42796a2318162152a4e,,False,False,False
17757,5,Alkanna strigosa,492724,15,15,0,0,12,134.25291491728063,f590d9a0dbc815ec6463fd2f8a2b2d04b0224083491f58e752c5da445547419d,,False,False,False
17758,6,Allium daninianum,492733,7,7,0,0,6,165.3878594334892,b2792dd5519d2d10f05ef77a8993a6158e66fe5d00c3d64f07e2ddb7719fdde1,,False,False,False
17759,7,Alyssum baumgartnerianum,492734,4,4,0,0,4,0.9496067058316582,73b4d685d9797d5e633e456108b68129b94352bdf20e5e6ba91ee3e712fd7bf1,,False,False,False
17760,0,Anthemis pseudocotula,492745,2,2,0,0,2,9.147404115642864,84d8291d153dae392358ad49d5c34701aafc5db501a2d79999dad228e2221755,,False,False,False
17761,1,Aristolochia bottae,492752,4,4,0,0,4,279.6277360939468,c41e3e54bc890d77e38a00d768422ab1b96e26fed76c006fef3386e19883195d,,False,False,False
17762,2,Astragalus cretaceus,492756,1,1,0,0,1,0.0,586c264692e26c0a214f6f3cfed61d0ccdf956cbfc3b795ac6bf96f0d990d665,,False,False,False
17763,3,Astragalus palaestinus,492759,4,4,1,0,3,94.69167989375472,61443a7c5b70fba70bb79616f07fd44d8bd14eb7145246c4ade6aefcc9be7fc5,,False,False,False
17764,4,Astragalus sanctus,492760,5,5,0,0,4,107.69031099622332,e389372c77ad6874135bad3636f50d52169bc848b7b88eb991566b7e74f6c4d3,,False,False,False
17765,5,Atraphaxis spinosa,492765,1,1,0,0,1,0.0,8de48f55b8487254a340c4371905fb5a2b858ed5b993f08d61ee0b8778c0b825,,False,False,False
17766,6,Ballota saxatilis,492768,3,3,0,0,3,171.70011877038897,ee977a30241a15010163f26ac24b11e5c5208147835307f0ff32d0bf92f260d0,,False,False,False
17767,7,Bergia ammannioides,492771,2,2,0,0,2,1.6538470907064358,2e9617edd33a21e33f0b4058ef94300e94de8594fcba3a2f15aa06f570a4ea4e,,False,False,False
17768,0,Bolanthus hirsutus,492775,1,1,0,0,1,0.0,484ea82ee76f240e28abcd8ad16badbb7ff75daebf81122992e028474d2cb28a,,False,False,False
17769,1,Bryonia syriaca,492777,6,6,0,0,6,133.321827302284,440403a5fb081006bf323950871c05e7dc231a93cee5b90bc0b7d9ebee0352e1,,False,False,False
17770,2,Campanula hierosolymitana,492783,7,7,0,0,5,43.47674005594576,f718187a15273f86b47418761c5bc2824d5efffa514c5286e467041bea36f195,,False,False,False
17771,3,Capparis zoharyi,492786,200,200,4,0,98,2396.811017825199,de2af371336cb4c33b9abaa7554c0049204c46cb06731679bc9f337943da49d3,,False,True,True
17772,4,Cardopatium corymbosum,492787,35,35,0,0,31,1772.449184380764,e54d8e4dd844560e6a51e41d1a5eeb0d7946d317d014e11b68c1519e719a5ac2,,False,False,False
17773,5,Carduus argentatus,492788,22,22,0,0,12,452.09149315477055,3a3c3c4eb231e8b7e80712d4c3257a86ac435e29d38cc0476471830474854851,,False,False,False
17774,6,Carlina curetum,492790,6,6,0,0,6,1093.314368257264,514f5cc6f44a0cd1213076c6a7be05d05115cf19d2a27289b2ff643a3ff0e96d,,False,False,False
17775,7,Carlina libanotica,492791,4,4,0,0,3,363.5776084552147,0f72f48c15a58c9121e35642fb02344726392177776083ca4019ca092a741688,,False,False,False
17776,0,Carthamus tenuis,492792,14,14,0,0,14,417.3831892912074,132eab6521b6c7e241dc90d0a85a00fb3cf1d267eadd2b7125063d48dda98997,,False,False,False
17777,1,Cephalaria joppensis,492797,6,6,0,0,6,177.41253327734927,001249d201951b53e31250ba58ff1befb502ac851e8d355a6defbceb6e75897a,,False,False,False
17778,2,Chiliadenus iphionoides,492800,4,4,0,0,4,129.54341729563765,a95a85a622c990792ea9b514c57174aee184c92f9c719d42b8783a53e51a867b,,False,False,False
17779,3,Cirsium alatum,492805,3,3,0,0,3,3343.979079043488,bc0a47edb2c8f54811a92eeae70cf8f3ccd95a93048f83556d75d12a9f39164c,,False,False,False
17780,4,Cirsium phyllocephalum,492807,2,2,0,0,2,89.21063421603596,bcfaa8b1660db963b79dc25de2b4196382c22d00a6cb94545b69edf4e53b0928,,False,False,False
17781,5,Convolvulus dorycnium,492813,25,25,0,0,25,1335.22075796626,c2473299afda902f091a7d47d803c319c68555ed4aabe68fc02d513fcfa4c92f,,False,False,False
17782,6,Convolvulus pentapetaloides,492815,11,11,0,0,10,3960.471341708188,5a7fd410ae0d46062eebf5de851f03c1c8fb2436407f20a87fac402c2a468be2,,False,False,False
17783,7,Crambe orientalis,492818,5,5,0,0,5,3433.4625170832023,fababe1c9c26ae8fda282b5d7a55200e4cff2ee3ff951e9a782ba21f43997aef,,False,False,False
17784,0,Crepis aspera,492819,3,3,0,0,3,78.46279923218574,69b4fbc45a6d3cb27107cce3c1c9b06f9cfc7377f44a39d3f1ca41ee88c3776a,,False,False,False
17785,1,Cruciata articulata,492823,2,2,0,0,2,2.9525618922317,211147c4fe3f72ba572138eb7fe0a01eee6c0b62e64a7458e14128400ff70c38,,False,False,False
17786,2,Cynara syriaca,492828,3,3,0,0,3,89.43780176803646,69b3fe5ac0b173d77d15842cb2b0cb3d442937991f7457f0f4a9a6b97221db44,,False,False,False
17787,3,Dianthus pendulus,492834,8,8,1,0,6,1022.1948546409932,6b1fd3d43794399501387fca56fe1999c086d0783b904637993bf1595774eaa8,,False,False,False
17788,4,Echium judaeum,492838,103,103,4,0,85,218.7728534223656,fa056b8881860c1f8fe5037e1b99f70a87d66ce9c34ace70fda7ab0cb333c40e,,False,True,True
17789,5,Echium glomeratum,492839,32,32,0,0,30,562.9970150333501,65c2009f21533b7f69feb29cdf517a2722f11d3e0772624ea39679d6e63cca3b,,False,False,False
17790,6,Eryngium glomeratum,492846,9,9,0,0,9,968.4138597081962,1d3fbd139d1762a549d0f0f483eb9dafc49ae107ea9dd1b458366af27a92a29b,,False,False,False
17791,7,Galium rivale,492859,62,62,0,0,39,2815.346958190497,1dca4e074d5328f1d8b48ee0cccd755ee8eebee2d556650d7071b738eedb87ce,,False,False,False
17792,0,Gypsophila capillaris,492862,10,10,0,0,8,89.56453302770758,8bd7e7e4d2d8f07145a282ef25e9c01956d741ff98e9165783f34ca5c4f4ae18,,False,False,False
17793,1,Hedypnois rhagadioloides,492864,200,200,0,0,169,18876.72610392822,c60e02fbfb1fb3df7cc3543026c7d5d8748d4a107a44188f73d85ab784fe778c,,True,True,True
17794,2,Helianthemum syriacum,492865,99,99,0,0,91,3739.442820251439,c3d6dc1effcdaee84a514cee89b5ae8a418ab577006346a175957c04b3ebd925,,False,True,True
17795,3,Helichrysum sanguineum,492866,87,87,5,0,30,473.7124510368654,4b6fa0a45eef2e9e46bc28eeafde92d6bfe571c1a75996a95fdc578e9acbf49a,,False,False,False
17796,4,Heliotropium rotundifolium,492867,4,4,0,0,4,95.96762763886814,f364f20b7b361bd573774cc1af3d5c1c7b1cd39d0e0b708b6624f8cf194b5bb1,,False,False,False
17797,5,Hypecoum dimidiatum,492874,5,5,0,0,5,224.0963480424824,536bb96aa8218c9a75a52be819971afde5522cc6a4f49a4fc74c3607b8bc3357,,False,False,False
17798,6,Hypericum triquetrifolium,492875,68,68,0,0,56,4453.772186842807,57302be88a1a39222213a38fe27951e44ba4836761eeb7a48acaceab8d83419b,,False,False,False
17799,7,Iris palaestina,492883,14,14,1,0,9,174.4994848372987,cb1f9ad229b6f2fa78d769a9ac334c12e0a3ed33c79d34fc70b002493a253a5c,,False,False,False
17800,0,Kickxia aegyptiaca,492887,12,12,1,0,11,4503.980330624429,dbf6eb7f58dc857c194e49a777406c427693bd9a2aa70dcbb08f8e343b2cef28,,False,False,False
17801,1,Lactuca tuberosa,492889,7,7,0,0,7,1394.227105943748,af1b72cb6307215d2d284ebcec2bc34dae3d841d523e754eb39d85a9d270ebc9,,False,False,False
17802,2,Lathyrus blepharicarpos,492892,16,16,1,0,12,431.23766053251774,5d26ed38ec8ffcaeb153a5129b4d10dd008ed73154beae873afe50275f96c589,,False,False,False
17803,3,Lathyrus cassius,492893,1,1,0,0,1,0.0,9aa84e6a1ec5246a1bdb3d6cd12d339a4f125e09cf228b9feaec3af942927acd,,False,False,False
17804,4,Lomelosia palaestina,492906,6,6,0,0,5,1252.6175238910023,b221d89d85b3e8dd2e70df3e032125782cf1bc4d0dd4aaa2fc20d37fb21caa36,,False,False,False
17805,5,Lotus glinoides,492907,17,17,0,0,9,344.3384381238879,05b2248a8565e972d123440be7c65bdc67ad3e0b28064383d9d284fef05b8a7f,,False,False,False
17806,6,Lotus halophilus,492908,4,4,0,0,4,1039.3868719694556,8a88f304d14127c5e0b99be973787142807b5effb99ae6d5af1ef8f37f4d87ab,,False,False,False
17807,7,Lotus longisiliquosus,492909,30,30,0,0,22,3722.054745419297,04b3640fa057e04f02d4f6cfbce56a953cae0db42b133220c5ca1847216472af,,False,False,False
17808,0,Lotus peregrinus,492910,2,2,0,0,2,1135.0228042031742,575360a8f753ea0d2da0be764cb434ff708d693e3e4c99fffdd6e5083a4b472f,,False,False,False
17809,1,Malvella sherardiana,492912,6,6,0,0,6,922.8587441199392,64f7d1f45193220ba245ac7070fc3620d772230a65570baba864c06f5a2c7ca8,,False,False,False
17810,2,Medicago rotata,492916,1,1,1,0,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,False,False,False
17811,3,Micromeria nervosa,492918,17,17,1,0,13,1379.9316025916644,41b25ae7dae6c94f8d50c17fb84f255902366729b1d0ff7028f6d03f37fa18aa,,False,False,False
17812,4,Nigella ciliaris,492921,8,8,0,0,8,430.4944539216089,726932da05b3148787f688988e703f5a93fe5190e4b2583c92c7f765c429f5e9,,False,False,False
17813,5,Noaea mucronata,492922,4,4,0,0,4,1308.61823178407,8e2795b0b959d04b8123495c1a7b26b68fbd293b294e3da2027a105b50914a83,,False,False,False
17814,6,Ochthodium aegyptiacum,492925,3,3,0,0,2,2.278619245742931,d1cdc9ee261a8cb8adb096bf74e0a6e8ca922d67c1b5c0b43254e843054c2332,,False,False,False
17815,7,Onobrychis squarrosa,492928,4,4,1,0,3,828.4341576990738,42f1a15bcd91cddd1880bd4d5b95d7578efd89aeec3df00a17078fa0ed808daf,,False,False,False
17816,0,Ononis pubescens,492929,41,41,0,0,32,4072.721225059013,5d20feb98a8902a7d4bf364dcca1cf4404f69b0168390fabaa9c4aaa49fd8fdb,,False,False,False
17817,1,Onopordum cynarocephalum,492932,5,5,0,0,5,166.70268528912376,d7d6a6a9f1ecac1348c9b9c61eaa32e9715704f973969d3d233937a9f0faa066,,False,False,False
17818,2,Orchis galilaea,492937,42,42,1,0,25,267.2006598245249,34e5884a4013056fca9ef71bd5d2a0153c7b6bb8e52b107de1f2e6ce0efe97f8,,False,False,False
17819,3,Orchis punctulata,492939,14,14,0,0,8,1331.6017550569995,784bdd41d0b678fc189a53c206d81b658fcfa29c1a105d6c1a0bbc4570455d3a,,False,False,False
17820,4,Ornithogalum cuspidatum,492948,5,5,0,0,4,304.93123967052105,03185c2b1bd1f8fd651ed9ac4c9c63b134c6fce5516024e01b30c2a71cefc49b,,False,False,False
17821,5,Pentatropis nivalis,492958,4,4,0,0,4,1906.9386098118864,ec46fd2312e5847f0edfb60884df0d454f4dc042a636648b02c8c5bd04a55ebf,,False,False,False
17822,6,Phlomis viscosa,492964,8,8,0,0,6,237.73744055751703,9b57528ff180611ea9308d2c5deb9a44bd804c56443bbf14ffff2424e4b16951,,False,False,False
17823,7,Pimpinella cretica,492967,1,1,0,0,1,0.0,ca8bcfca3527268fcf9359279d12cca54dc3d8ef3f403980c420185cd6ece639,,False,False,False
17824,0,Prangos ferulacea,492970,10,10,0,0,10,2770.213764554014,40be0a4d57e11646819696c5d8265d3086fb6fced19ad49d14d8ff2ba6075e4b,,False,False,False
