species,inat_taxon_id,source_v1,source_v2
Vellozia ornithophila,929135,False,True
Vellozia obtecta,929137,False,True
Vellozia marcescens,929145,False,True
Vellozia intermedia,929152,True,False
Vellozia hirsuta,929155,True,True
Vellozia hemisphaerica,929156,True,True
Vellozia grao-mogulensis,929161,True,False
Vellozia graminea,929163,False,True
Vellozia glochidea,929165,True,False
Vellozia glauca,929166,True,True
Vellozia glabra,929168,False,True
Vellozia declinans,929186,True,False
Vellozia dasypus,929188,True,True
Vellozia candida,929201,True,True
Vellozia angustifolia,929217,True,False
Vellozia alutacea,929218,True,False
Carlina frigida,929229,True,False
Climacoptera lanata,929288,False,True
Halothamnus iraqensis,929399,True,False
Cyanicula aperta,929518,False,True
Hakea sulcata,929567,True,False
Drosera hartmeyerorum,929597,True,True
Drosera hyperostigma,929599,True,True
Drosera intricata,929600,True,True
Drosera kenneallyi,929601,True,False
Drosera leucoblasta,929602,False,True
Utricularia benthamii,929606,True,False
Adenocalymma validum,929738,True,True
Adenocalymma salmoneum,929754,True,True
Adenocalymma pubescens,929757,False,True
Adenocalymma pedunculatum,929761,True,True
Adenocalymma paulistarum,929762,False,True
Cenostigma pyramidale,929772,True,True
Adenocalymma flaviflorum,929785,False,True
Adenocalymma divaricatum,929788,True,True
Adenocalymma cymbalum,929790,True,True
Adenocalymma campicola,929800,False,True
Adenocalymma bracteosum,929803,False,True
Adenocalymma apparicioanum,929811,True,True
Raphiocarpus maguanensis,930050,False,True
Pattalias palustris,930062,True,True
Codonoboea angustifolia,930142,False,True
Loxocarpus argenteus,930144,True,False
Codonoboea curtisii,930192,True,True
Tribounia venosa,930223,False,True
Metapetrocosmea peltata,930231,True,True
Cirsium morinifolium,930235,True,False
Jacksonia hakeoides,930291,True,True
Daphniphyllum pentandrum,930304,True,False
Dentella minutissima,930323,True,True
Henckelia urticifolia,930334,True,True
Henckelia speciosa,930336,True,False
Henckelia mishmiensis,930351,False,True
Henckelia meeboldii,930352,False,True
Henckelia communis,930378,False,True
Solanum jabrense,930484,True,False
Pagothyra maculata,930633,False,True
Codonoboea robinsonii,930656,True,False
Codonoboea puncticulata,930661,False,True
Codonoboea bakoensis,930734,True,False
Codonoboea atrosanguinea,930735,True,False
Torenia pierreana,930763,True,True
Torenia oblonga,930767,True,True
Torenia indica,930774,True,True
Torenia cyanea,930786,False,True
Torenia biniflora,930797,True,False
Bonnaya sanpabloensis,930806,False,True
Hyalosperma glutinosum,930827,True,True
Galphimia brasiliensis,930831,True,True
Androsace chamaejasme,930840,True,True
Sida maculata,931002,True,True
Anemonastrum crinitum,931007,True,True
Ranunculus limoselloides,931085,True,False
Monticalia vaccinioides,931093,True,True
Dillwynia brunioides,931094,True,False
Prosthechea ionocentra,931169,True,False
Pimelea trichostachya,931227,True,False
Clematis intricata,931261,False,True
Luffa saccata,931297,True,True
Pultenaea canaliculata,931301,True,False
Mechowia grandiflora,931311,True,False
Didymanthus roei,931356,False,True
Bienertia cycloptera,931390,True,True
Arthrocaulon macrostachyum,931428,True,True
Trigastrotheca rupestris,931431,False,True
Erigeron silenifolius,931483,True,False
Surreya diandra,931485,True,False
Ptilotus esquamatus,931544,True,False
Balbisia gracilis,931553,True,True
Myrceugenia parvifolia,931568,True,True
Teloxys aristata,931574,True,False
Peixotoa reticulata,931626,True,False
Oxybasis glauca,931646,True,True
Vochysia pyramidalis,931654,True,True
Crotalaria hebecarpa,931675,True,True
Oxybasis rubra,931679,False,True
Blitum virgatum,931700,True,False
Pileanthus peduncularis,931707,False,True
Wallaceodoxa raja-ampat,931761,True,False
Croton tricolor,931857,False,True
Goeppertia villosa,931871,True,True
Coelogyne miniata,931961,True,False
Dendrobium macrostachyum,931963,True,True
Conospermum caeruleum,932013,True,True
Philotheca nodiflora,932014,False,True
Philadelphus incanus,932040,True,False
Dendrobium nanum,932411,False,True
Tribulus suberosus,932479,True,True
Polyalthia korinti,932500,True,False
Hydrangea arguta,932649,True,True
Chorizema aciculare,932657,True,True
Chorizema glycinifolium,932658,True,True
Petrophile foremanii,932664,True,False
Psiadia arguta,932674,True,True
Eremosis corymbosa,932715,False,True
Hydrangea hydrangeoides,932754,False,True
Hydrangea bretschneideri,932765,False,True
Herniaria fontanesii,932801,False,True
Herniaria cinerea,932806,True,True
Morinda angustifolia,932822,False,True
Noticastrum decumbens,932853,True,False
Impatiens bombycina,932880,True,True
Hakea leucoptera,932892,False,True
Vandellia elata,932970,True,False
Solanum dioicum,933027,False,True
Bulbophyllum flavidiflorum,933132,True,False
Thelymitra javanica,933140,True,True
Oreorchis erythrochrysea,933154,True,True
Rostellularia obtusa,933215,False,True
Remijia ferruginea,933272,True,False
Dillwynia ramosissima,933340,True,True
Caladenia footeana,933353,True,True
Hibbertia juncea,933361,True,True
Helichrysum kilimanjari,933393,False,True
Cyanicula amplexans,933396,True,True
Centaurea cyanus,933404,True,True
Philodendron panamense,933425,True,False
Sobralia bletiae,933430,True,True
Stevenia tenuifolia,933465,True,True
Noccaea vesicaria,933470,False,True
Draba minima,933472,True,True
Piliostigma reticulatum,933473,True,False
Leptaleum filifolium,933495,False,True
Stylosanthes angustifolia,933503,True,False
Ipomoea longeramosa,933504,True,True
Ptilotus murrayi,933523,True,False
Faramea hyacinthina,933526,True,True
Ipomoea muelleri,933533,False,True
Pteroceras compressum,933563,True,False
Liparis javanica,933571,True,False
Aster scaber,933613,True,True
Aster vvedenskyi,933646,True,True
Aster savatieri,933680,True,False
Aster prainii,933699,False,True
Aster pekinensis,933785,False,True
Aster oldhamii,933787,True,True
Aster indicus,933838,False,True
Aster incisus,933840,False,True
Aster biennis,933885,True,True
Aster altaicus,933894,True,True
Barleria prattensis,934002,True,True
Oxalis pyrenea,934058,False,True
Tabernaemontana ochoterenae,934075,True,True
Hibiscus hirtus,934078,True,True
Diascia whiteheadii,934443,True,True
Indigofera glandulosa,934489,True,False
Cheirolophus webbianus,934495,False,True
Cheirolophus arbutifolius,934497,True,True
Cheirolophus burchardii,934499,False,True
Argyrella canescens,934516,True,True
Paepalanthus subtilis,934587,True,True
Melanoseris qinghaica,934601,True,True
Melanoseris macrorhiza,934605,True,True
Melanoseris graciliflora,934616,False,True
Melanoseris bracteata,934623,False,True
Orthochilus aurantiacus,934654,True,True
Orthochilus corymbosus,934658,True,False
Orthochilus eustachyus,934661,True,False
Swertia uniflora,934674,True,True
Swertia tetrandra,934679,False,True
Swertia tashiroi,934682,False,True
Orthochilus rarus,934693,False,True
Orthochilus rutenbergianus,934695,True,True
Orthochilus trilamellatus,934698,True,False
Maireana pyramidata,934705,False,True
Rhodanthe stricta,934716,True,True
Euphrasia alboffii,934781,True,False
Habenaria frappieri,934784,True,False
Swertia splendens,934785,True,True
Swertia racemosa,934799,False,True
Swertia pseudohookeri,934806,True,True
Swertia pseudochinensis,934807,True,True
Swertia marginata,934825,True,False
Swertia mannii,934826,True,False
Swertia lactea,934833,False,True
Swertia hookeri,934840,False,True
Swertia hispidicalyx,934841,False,True
Swertia grandiflora,934845,False,True
Swertia erythrosticta,934852,False,True
Swertia crassiuscula,934867,True,True
Swertia brownii,934877,True,True
Swertia banzragczii,934882,True,False
Swertia assamensis,934883,True,True
Dorstenia urceolata,934900,True,False
Dorstenia romaniucii,934918,True,False
Dorstenia ramosa,934923,True,True
Dorstenia peruviana,934927,False,True
Dorstenia nyungwensis,934932,False,True
Dorstenia hirta,934948,False,True
Dorstenia erythrandra,934954,True,False
Dorstenia carautae,934968,True,False
Dorstenia albertii,934983,False,True
Grevillea leiophylla,935046,True,True
Pseudognaphalium cheiranthifolium,935485,True,True
Wightia speciosissima,935775,True,True
Leptorhabdos parviflora,935804,True,False
Rhynchanthera cordata,935854,True,False
Strobilanthes lupulina,935866,True,True
Impatiens thwaitesii,935867,False,True
Oxera amicorum,935959,True,False
Oxera splendida,935962,True,True
Oxera neriifolia,935967,True,False
Oxera palmatinervia,935977,True,False
Petrea bracteata,935994,True,False
Chascanum marrubiifolium,936007,True,True
Bouchea pseudogervao,936072,True,True
Ruellia bahiensis,936075,True,True
Casselia zelota,936169,False,True
Aristolochia pontica,936198,False,True
Chelonopsis deflexa,936253,True,True
Phlomoides rotata,936301,True,True
Phlomoides laciniata,936321,False,True
Amasonia arborea,936350,True,False
Distimake aegyptius,936421,True,True
Bystropogon plumosus,936455,False,True
Euphorbia foliolosa,936462,True,False
Espeletia tibamoensis,936553,False,True
Philodendron findens,936711,True,False
Meterostachys sikokianus,936795,True,False
Limonium hoeltzeri,936796,True,True
Pleroma candolleanum,936804,False,True
Cecropia polystachya,936819,False,True
Japonicalia delphiniifolia,936905,True,True
Odontites glutinosus,936955,True,False
Bethencourtia palmensis,936989,False,True
Epidendrum rhodochilum,937069,True,False
Commelina schweinfurthii,937077,True,True
Delphinium macrocentrum,937148,True,True
Begonia umbellata,937161,True,True
Streptoglossa liatroides,937165,False,True
Decaneuropsis gratiosa,937184,True,True
Lampropappus turbinellus,937230,True,False
Strobocalyx arborea,937241,False,True
Tarlmounia elliptica,937244,True,False
Caladenia saccharata,937257,True,True
Epiblema grandiflorum,937271,False,True
Cololobus hatschbachii,937374,False,True
Erigeron primulifolius,937397,True,True
Nidorella vernonioides,937400,True,False
Nidorella welwitschii,937408,True,False
Nidorella podocephala,937412,True,True
Eschenbachia leucantha,937413,True,False
Aeschynanthus hookeri,937539,True,True
Rhododendron falconeri,937669,True,True
Anthurium paludosum,937703,False,True
Rosa elymaitica,937723,False,True
Spathiphyllum laeve,937752,False,True
Podolasia stipitata,937768,False,True
Anaphyllopsis americana,937770,True,True
Cyrtosperma cuspidispathum,937779,True,False
Leucocasia gigantea,937799,False,True
Odontonema hondurense,937894,False,True
Hibiscus austrinus,937962,False,True
Alcea nudiflora,938123,True,True
Linzia nigritiana,938337,True,False
Vernonella kirkii,938388,True,False
Oligactis volubilis,938493,False,True
Begonia princeae,938497,True,False
Asteridea athrixioides,938524,True,True
Securidaca rivinifolia,938533,False,True
Viola perreniformis,938580,False,True
Impatiens tomentosa,938632,False,True
Ranunculus natans,938653,True,False
Ventilago viminalis,938694,True,False
Eremophila bignoniiflora,938695,False,True
Tribulus hystrix,938698,False,True
Aframomum daniellii,938699,True,False
Lepidaploa glabra,938765,True,False
Acilepis divergens,938773,True,True
Distephanus quartziticola,938806,True,False
Boronia floribunda,938820,True,True
Gymnanthemum chapelieri,938823,True,False
Leiboldia serrata,938838,True,False
Agrostocrinum scabrum,938878,False,True
Triumfetta japonica,938881,True,False
Grevillea diffusa,938885,True,False
Grevillea evansiana,938886,False,True
Gymnanthemum appendiculatum,938889,True,False
Lepidaploa arborescens,938890,True,True
Crepidiastrum chelidoniifolium,938903,True,False
Salvia africana,938910,True,True
Solanum hystrix,938932,False,True
Acilepis squarrosa,939025,True,False
Lessingianthus plantaginodes,939031,False,True
Lepidaploa remotiflora,939085,False,True
Roscoea purpurea,939112,True,False
Habenaria intermedia,939118,False,True
Platystemma violoides,939120,True,True
Bulbophyllum aureum,939126,True,False
Dendrobium panduratum,939130,True,False
Arisaema leschenaultii,939143,False,True
Calytrix glutinosa,939217,True,True
Peristylus lacertiferus,939331,True,False
Cyperus hemisphaericus,939340,True,True
Phyllocephalum scabridum,939446,True,True
Micropera mannii,939543,False,True
Calanthe leuseri,939708,True,False
Lychnophora salicifolia,939734,False,True
Chresta pacourinoides,939774,True,True
Chresta souzae,939776,True,False
Chresta scapigera,939777,False,True
Chresta martii,939781,True,True
Chresta curumbensis,939786,False,True
Chresta angustifolia,939787,True,True
Desmidorchis retrospiciens,939878,True,True
Monticalia corymbosa,940062,False,True
Strobilanthes cordifolia,940133,True,True
Clausena indica,940178,True,False
Sideritis macrostachyos,940197,False,True
Sideritis villosa,940246,False,True
Sideritis santosii,940261,False,True
Sideritis pusilla,940264,True,False
Sideritis fruticulosa,940304,False,True
Sideritis dendrochahorra,940315,False,True
Sideritis clandestina,940320,True,False
Sideritis barbellata,940335,True,False
Boronia umbellata,940392,True,False
Rhododendron succothii,940393,False,True
Dubyaea hispida,940395,True,True
Caladenia crebra,940397,True,True
Caladenia strigosa,940415,True,True
Senecio telekii,940518,True,True
Cremanthodium nepalense,940519,True,False
Potentilla adscharica,940575,True,False
Cyrtochilum angustatum,940597,False,True
Cornutia pubescens,940612,True,True
Gmelina fasciculiflora,940738,False,True
Strobilanthes walkeri,940755,True,True
Strobilanthes hookeri,940760,False,True
Lankesteria hispida,940828,True,False
Lankesteria elegans,940829,True,False
Lankesteria brevior,940830,True,False
Strobilanthes twangensis,940968,True,True
Helichrysum tillandsiifolium,940981,True,False
Chroesthes longifolia,940990,False,True
Crepidorhopalon goetzei,940999,True,True
Gonocarpus mezianus,941012,True,False
Encyclia replicata,941020,False,True
Viola pilosa,941035,True,True
Rhodiola algida,941062,True,False
Leonotis myricifolia,941075,False,True
Melaleuca pilosa,941102,True,True
Melaleuca crossota,941153,True,True
Melaleuca inops,941179,True,True
Melaleuca velutina,941208,True,True
Melaleuca gracilis,941212,True,True
Melaleuca alilateralis,941217,True,False
Melaleuca rupestris,941368,True,True
Melaleuca eriocarpa,941369,True,True
Melaleuca valida,941370,True,True
Melaleuca hislopii,941371,False,True
Melaleuca aurea,941463,True,True
Melaleuca asterocarpa,941469,True,False
Melaleuca accedens,941497,False,True
Melaleuca borealis,941586,True,False
Melaleuca blepharosperma,941588,False,True
Melaleuca blaeriifolia,941589,False,True
Pearsonia metallifera,941636,True,False
Salvia abrotanoides,941722,True,True
Salvia karelinii,941726,True,False
Hymenodictyon orixense,941735,False,True
Salvia jordanii,941736,True,False
Schlegelia violacea,941770,False,True
Schlegelia fuscata,941780,False,True
Aptosimum pumilum,941809,False,True
Nothocnide repanda,941825,True,True
Halerpestes cymbalaria,941891,True,True
Cyanicula nikulinskyae,942291,False,True
Microtis alba,942292,False,True
Pholidota clemensii,942410,False,True
Dianthera secunda,942468,True,True
Hygrophila mutica,942494,True,False
Gomphocarpus tenuifolius,942586,True,True
Aeonium smithii,942599,False,True
Aeonium valverdense,942600,False,True
Oncidium reversoides,942621,True,False
Cyrtochilum trifurcatum,942631,True,False
Justicia stachytarphetoides,942724,True,True
Baeckea brevifolia,942727,True,True
Prasophyllum fimbria,942765,True,True
Calamagrostis arenaria,942779,True,True
Acacia obtusifolia,942781,True,False
Gardneria ovata,942843,True,False
Rhamnus wightii,942860,False,True
Eulychnia chorosensis,942875,True,True
Phelline lucida,943008,True,False
Phelline dumbeensis,943012,True,False
Phelline brachyphylla,943014,True,False
Pentaphragma aurantiacum,943056,True,True
Liparophyllum latifolium,943061,True,True
Ornduffia albiflora,943075,True,True
Ixora borboniae,943077,True,False
Abutilon viscosum,943151,True,False
Pentadiplandra brazzeana,943208,True,False
Moringa concanensis,943215,True,False
Hemigenia cuneifolia,943271,True,True
Sulla spinosissima,943272,False,True
Astragalus flexus,943476,True,True
Disperis dicerochila,943521,False,True
Isoglossa gregorii,943588,True,True
Isoglossa floribunda,943593,True,False
Cenchrus pedicellatus,943637,True,True
Terminalia leiocarpa,943658,True,False
Rosularia glabra,943707,False,True
Rosularia adenotricha,943717,False,True
Aphelandra barkleyi,943812,False,True
Aphelandra pinarotricha,943914,False,True
Commelina rebmanii,944247,False,True
Camonea pilosa,944874,True,True
Almaleea incurvata,944878,True,False
Blumea eriantha,944985,True,True
Blumea obliqua,944989,True,True
Coelogyne carinata,945100,False,True
Dendrobium maraiparense,945105,False,True
Bulbophyllum catenarium,945233,True,False
Begonia conchifolia,945349,True,False
Decalobanthus boisianus,945387,True,False
Decalobanthus peltatus,945393,True,True
Aniseia argentina,945458,True,False
Aniseia luxurians,945459,True,False
Dicliptera haughtii,945555,False,True
Justicia croceochlamys,945590,False,True
Ipomoea corymbosa,945610,True,True
Baccharis pululahuensis,945616,True,False
Camonea umbellata,945625,True,True
Cressa australis,945630,True,True
Maripa glabra,945701,False,True
Maripa scandens,945711,True,True
Maripa violacea,945713,True,True
Hymenostephium cordatum,945726,True,True
Hymenostephium quitensis,945815,True,False
Dianthera cayennensis,945936,True,True
Ancistrotropis firmula,945949,True,True
Mendoncia puberula,946223,True,True
Mendoncia squamuligera,946234,False,True
Philotheca obovalis,946263,True,True
Hernandia albiflora,946445,False,True
Lacistema pubescens,946447,False,True
Aeschynanthus gracilis,946782,True,True
Aeschynanthus bracteatus,946795,True,False
Aeschynanthus breviflorus,946796,True,False
Grevillea reptans,946819,False,True
Maireana trichoptera,946893,True,False
Baccharis decussata,946902,False,True
Odontonema fuchsioides,946936,False,True
Zygostelma benthamii,946955,True,False
Melastoma saigonense,946958,True,False
Monstera praetermissa,947103,True,True
Monstera oreophila,947104,True,True
Amphicarpaea edgeworthii,947140,True,True
Solanum macrotonum,947216,False,True
Primula bella,947268,False,True
Primula occlusa,947273,False,True
Primula primulina,947275,True,True
Primula tenuiloba,947284,False,True
Primula stirtoniana,947286,True,False
Primula buryana,947287,True,False
Grevillea paradoxa,947295,True,True
Caladenia marginata,947306,True,True
Hedycarya loxocarya,947314,False,True
Vernonia echioides,947324,True,False
Philotheca hispidula,947335,True,True
Goeppertia micans,947429,False,True
Justicia chamaephyton,947431,True,False
Hillia illustris,947691,True,True
Ozothamnus costatifructus,947704,True,False
Goodyera afzelii,947718,False,True
Habranthus cardenasianus,947726,True,False
Petrophile drummondii,947730,True,False
Dalechampia aristolochiifolia,947791,False,True
Solanum symonii,947933,True,False
Asystasia salicifolia,947946,True,True
Gentiana stellata,947972,True,True
Begonia joshii,947975,True,False
Gentiana ting-nung-hoae,947996,True,False
Oxypetalum banksii,948079,True,True
Oxypetalum capitatum,948083,False,True
Pomaderris andromedifolia,948090,True,True
Oxypetalum crispum,948093,False,True
Oxypetalum erectum,948099,False,True
Oxypetalum erianthum,948100,True,True
Oxypetalum nigricans,948158,False,True
Oxypetalum pannosum,948166,True,True
Sanchezia ovata,948201,False,True
Sanchezia rubriflora,948207,True,True
Sanchezia tigrina,948215,True,True
Impatiens macrovexilla,948230,True,True
Sanchezia macrocnemis,948275,True,True
Gentianella azurea,948319,True,True
Dicliptera lanceolaria,948343,True,True
Gentiana atuntsiensis,948354,False,True
Gentiana vernayi,948362,False,True
Gentiana lineolata,948373,True,False
Gentiana straminea,948382,True,True
Gentiana leucomelaena,948439,True,True
Trichoglottis celebica,948585,True,False
Trichoglottis persicina,948588,False,True
Maxillaria caespitifica,948609,False,True
Maxillaria pardalina,948610,False,True
Diplopterys pubipetala,948854,False,True
Ibatia cordata,948865,False,True
Ibatia nigra,948878,False,True
Anthurium hacumense,948904,True,False
Cosmibuena macrocarpa,948908,False,True
Begonia urophylla,948909,True,True
Cortia depressa,948958,False,True
Matelea palustris,948962,False,True
Hymenidium hedinii,949016,False,True
Hymenidium davidii,949023,True,False
Hymenidium amabile,949033,True,True
Cerbera inflata,949043,True,False
Cameraria linearifolia,949046,False,True
Convolvulus microsepalus,949122,False,True
Hakea anadenia,949146,True,False
Cleistanthus apodus,949154,True,True
Mackinlaya confusa,949198,True,True
Sibbaldia miyabei,949238,True,False
Euphorbia pseudosikkimensis,949320,False,True
Delphinium szowitsianum,949475,False,True
Draba ossetica,949483,True,False
Mandevilla mollissima,949501,False,True
Piper cernuum,949566,False,True
Adenanthos venosus,949620,True,True
Logania litoralis,949635,True,False
Morisonia brasiliana,949780,True,False
Morisonia ferruginea,949795,True,False
Morisonia longifolia,949808,True,True
Morisonia peruviana,949848,False,True
Morisonia osmantha,949853,False,True
Begonia monadelpha,949899,True,True
Begonia stenotepala,949900,False,True
Ilex micrantha,949906,False,True
Anthurium antrophyoides,949913,False,True
Begonia pleiopetala,949962,False,True
Prestonia calycina,949982,True,False
Prestonia cayennensis,949983,True,True
Prestonia coalita,949984,False,True
Prestonia lagoensis,949997,True,False
Prestonia lindleyana,950000,True,False
Prestonia quinquangularis,950006,True,True
Callichilia subsessilis,950021,True,False
Petroana montana,950207,True,False
Heterochroa desertorum,950213,False,True
Achyranthemum paniculatum,950255,True,True
Achyranthemum argenteum,950258,True,True
Achyranthemum striatum,950259,True,True
Achyranthemum affine,950260,True,True
Spiraea tatakaensis,950294,True,False
Commelina gambiae,950296,True,False
Edrastima uniflora,950303,True,False
Eriocapitella hupehensis,950312,True,False
Eriocapitella japonica,950313,True,False
Eriocapitella rivularis,950314,True,True
Eriocapitella rupicola,950315,True,True
Eriocapitella tomentosa,950316,False,True
Anemonastrum protractum,950364,True,True
Anemonastrum elongatum,950369,False,True
Anemonastrum demissum,950370,True,False
Anemonastrum antucense,950375,True,True
Begonia tiliifolia,950389,True,True
Rhytidanthera splendida,950397,False,True
Begonia wollnyi,950401,True,True
Begonia grisea,950407,True,True
Begonia lealii,950410,True,False
Cleisostoma arietinum,950564,True,False
Solanum campanulatum,950582,False,True
Anemonoides uralensis,950587,True,True
Anemonoides sylvestris,950591,True,True
Anemonoides reflexa,950594,True,True
Anemonoides ranunculoides,950596,True,True
Anemonoides raddeana,950597,True,True
Anemonoides quinquefolia,950598,True,False
Anemonoides pseudoaltaica,950599,True,True
Anemonoides nikoensis,950602,False,True
Anemonoides nemorosa,950603,True,True
Anemonoides jenisseensis,950607,True,True
Anemonoides grayi,950609,False,True
Anemonoides glabrata,950610,True,False
Anemonoides debilis,950613,True,True
Anemonoides caucasica,950615,True,True
Anemonoides caerulea,950616,True,True
Anemonoides blanda,950617,True,True
Anemonoides amurensis,950620,True,True
Anemonoides altaica,950621,True,True
Knowltonia hepaticifolia,950641,True,True
Knowltonia mexicana,950645,True,False
Justicia goudotii,950658,False,True
Knowltonia hootae,950676,False,True
Corydalis juncea,950690,True,False
Croton betulinus,950704,False,True
Knowltonia tenuifolia,950711,True,False
Aristolochia chiquitensis,950855,True,True
Solidago azorica,950859,True,True
Cremospermopsis cestroides,950937,True,False
Caladenia chapmanii,950975,True,True
Caladenia heberleana,950976,False,True
Caladenia arrecta,951121,True,True
Eranthis sibirica,951262,False,True
Ruellia spectabilis,951419,True,False
Anthurium luxurians,951466,False,True
Anthurium metallicum,951473,False,True
Horwoodia dicksoniae,951568,False,True
Palicourea alpina,951600,True,True
Eremophila weldii,951829,True,True
Anemone thomsonii,951990,True,True
Anemone baissunensis,952048,True,False
Paracarphalea angulata,952158,True,False
Paracarphalea kirondron,952159,True,True
Paracarphalea pervilleana,952160,True,True
Karawata saxicola,952195,True,False
Sapindus saponaria,952228,True,True
Gastrolobium oxylobioides,952246,True,False
Synaphea acutiloba,952247,True,False
Corydalis jigmei,952248,False,True
Tetratheca hirsuta,952501,True,True
Senna aciphylla,952506,False,True
Myrteola phylicoides,952508,False,True
Monstera aureopinnata,952567,False,True
Monstera barrieri,952568,True,False
Synaphea floribunda,952587,False,True
Bulbophyllum barbigerum,952633,False,True
Eremophila alatisepala,952670,True,False
Pultenaea trinervis,952731,True,True
Philodendron danielii,952752,False,True
Odontites viscosus,952769,True,False
Myoporum caprarioides,952783,True,True
Myoporum crassifolium,952784,True,False
Myoporum mauritianum,952786,True,False
Myoporum oppositifolium,952788,True,True
Macaranga inamoena,952941,True,False
Macaranga vedeliana,953077,True,False
Aerides inflexa,953156,True,False
Hibiscus brachychlaenus,953174,False,True
Phlomoides labiosa,953186,True,True
Eremophila bowmanii,953188,True,False
Eremophila deserti,953190,True,True
Oxalis chapmaniae,953192,True,True
Eremophila cordatisepala,953193,True,False
Pentanisia schweinfurthii,953202,False,True
Psychotria eminiana,953289,True,False
Psychotria spithamea,953369,False,True
Aristolochia adiastola,953384,False,True
Prasophyllum cucullatum,953386,True,True
Homalospermum firmum,953392,True,True
Thomasia grandiflora,953394,False,True
Swainsona pterostylis,953420,True,False
Petrocoptis pyrenaica,953468,True,False
Brachanthemum kirghisorum,953476,True,False
Bourreria exsucca,953488,False,True
Ceropegia hookeri,953531,True,False
Stylidium glandulosissimum,953549,False,True
Arisaema enneaphyllum,954005,True,False
Solidago mexicana,954006,True,True
Murdannia macrocarpa,954230,True,False
Calochilus uliginosus,954231,False,True
Solanum coactiliferum,954288,True,True
Pterostylis sargentii,954292,True,True
Lambertia ilicifolia,954305,False,True
Isopogon crithmifolius,954312,True,True
Micromyrtus sessilis,954318,False,True
Dodonaea hirsuta,954320,False,True
Dendrobium obtusum,954357,True,False
Begonia subvillosa,954459,True,True
Begonia radicans,954462,False,True
Nekemias cantoniensis,954524,False,True
Meriania fantastica,954541,False,True
Phyllanthus oxyphyllus,954552,True,False
Phyllanthus acutifolius,954553,True,False
Olax benthamiana,954601,True,True
Vaccinium wrightii,954738,True,False
Daviesia inflata,954781,True,True
Heuchera parviflora,954789,True,False
Solanum viridifolium,955036,True,False
Leptospermum arachnoides,955074,True,True
Anthurium mindense,955104,False,True
Searsia longipes,955108,True,True
Gastrolobium velutinum,955176,True,True
Solanum habrochaites,955190,True,True
Trichosanthes pentaphylla,955218,False,True
Strobilanthes wallichii,955252,False,True
Chaetanthera spathulifolia,955261,False,True
Chaetanthera moenchioides,955266,True,True
Chaetanthera microphylla,955268,False,True
Chaetanthera linearis,955269,False,True
Chaetanthera flabellata,955272,True,False
Corydalis fedtschenkoana,955281,True,False
Thelymitra alcockiae,955346,False,True
Phlomoides oreophila,955349,True,True
Cirsium semenowii,955350,True,False
Olgaea eriocephala,955351,False,True
Cicer acanthophyllum,955352,False,True
Senecio olgae,955353,False,True
Jurinea algida,955355,True,False
Delphinium oreophilum,955356,True,True
Cousinia carduncelloidea,955360,False,True
Onobrychis echidna,955362,True,False
Cirsium turkestanicum,955364,True,False
Byrsonima subterranea,955465,False,True
Melaleuca cyrtodonta,955508,True,True
Boronia pulchella,955509,True,False
Psychotria rupicola,955555,True,True
Corydalis casimiriana,955556,True,True
Pimelea petrophila,955582,False,True
Maxillaria erikae,955603,True,False
Kunzea montana,955691,True,True
Trichostema nesophilum,955709,True,True
Melaleuca cinerea,955785,True,True
Beyeria viscosa,955796,True,False
Cerastium lithospermifolium,955798,True,False
Spiraea alpina,955804,True,False
Grevillea bedggoodiana,955895,True,False
Scaphyglottis fusiformis,955935,True,True
Vallaris solanacea,955937,True,False
Scleria polycarpa,955938,True,False
Grevillea pectinata,955994,True,True
Impatiens rosea,955995,True,True
Indigofera leucotricha,955996,True,True
Pseudanthus ovalifolius,956003,False,True
Oxylobium cordifolium,956004,True,True
Atractylis babelii,956039,False,True
Atractylis aristata,956041,True,False
Chamaeleon macrophyllus,956046,True,False
Chamaeleon gummifer,956048,True,True
Chamaeleon comosus,956050,True,False
Brunoniella pumilio,956076,True,False
Columnea rubricaulis,956167,True,False
Pultenaea densifolia,956170,True,True
Perama hirsuta,956210,True,True
Thelymitra petrophila,956251,False,True
Telipogon nigropurpureus,956257,False,True
Calanthe ventilabrum,956262,True,True
Erythrina arborescens,956264,False,True
Opercularia scabrida,956297,True,True
Billardiera versicolor,956300,True,True
Zieria aspalathoides,956302,False,True
Zieria obovata,956303,True,True
Grewia orbiculata,956386,True,True
Schrebera swietenioides,956390,True,True
Impatiens bicornuta,956399,False,True
Argentina leuconota,956449,False,True
Argentina kinabaluensis,956450,True,True
Argentina borneensis,956468,True,True
Argentina anserinoides,956475,True,True
Impatiens chungtienensis,956482,False,True
Mischocarpus lachnocarpus,956489,True,True
Paraquilegia microphylla,956522,True,True
Farinopsis salesoviana,956531,True,True
Dendrobium verruciferum,956545,True,False
Iris proantha,956547,True,False
Barleria proxima,956555,True,False
Miconia rubiginosa,956556,False,True
Lasianthus chlorocarpus,956558,True,True
Erythrostemon mexicanus,956604,True,True
Eulophia andamanensis,956648,True,False
Primula rosea,956708,True,False
Primula filipes,956722,True,False
Spyridium phylicoides,956760,True,True
Hyalosperma praecox,956768,True,True
Senna pleurocarpa,956787,True,False
Daviesia longifolia,956789,False,True
Eriocaulon depressum,956795,True,False
Eremophila santalina,956812,True,True
Logania crassifolia,956830,True,False
