split,image_id,file_name,image_sha256,estimator_admitted,failure_reasons,flower_pixels,plant_background_control_pixels,horizontal_flip_mask_iou,horizontal_flip_colour_delta_e,predicted_flower_pixels,predicted_flower_pixels_inside_box_union,image_predicted_pixel_precision_inside_box_union,reference_boxes,source_annotation_boxes,source_not_evaluable_boxes,hit_boxes,small_reference_boxes,medium_reference_boxes,large_reference_boxes,small_hit_boxes,medium_hit_boxes,large_hit_boxes
train,200,000282.jpg,29de74c1a417bf76abb8c20c052e8ac13316fa8cb8806af59e535e23a4479291,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,15,15,0,0,15,0,0,0,0,0
train,201,000279.jpg,8c2ba2fd95f4fdeb817a91468b3d704e401275ee2161a6bc3c332fdf72b53699,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,12,12,0,0,12,0,0,0,0,0
train,202,000278.jpg,ef5668045937fa07393b9661e28354592cf9bc786d2a1a432d62c3d9303e88d2,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,1450,258938,0.14551724137931035,11.236539840698242,1450,1446,0.9972413793103448,16,16,0,4,12,4,0,3,1,0
train,203,000276.jpg,e9b255dbf7806ea02e14b721c66b805c9fee25cfae95a058cf96b734fbc8e5c0,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,252208,0.0,inf,0,0,0.0,4,4,0,0,4,0,0,0,0,0
train,204,000273.jpg,aa53e9a4bd861cb8df1314a681139e10ec25534075222a59663c7d8ccbe717b8,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,4,262140,0.0,inf,4,4,1.0,33,33,0,0,31,2,0,0,0,0
train,205,000272.jpg,8beefc94408b63517768b3f5fa07ed03e4b7acb2a4b965cd80320afda200f54a,True,,74270,31439,0.6617266139873439,0.7535502910614014,74270,9270,0.1248148646829137,90,90,0,55,89,1,0,54,1,0
train,206,000270.jpg,96845f5531cd2baf83a99914aba0adb7a398eab0ba66dd00a1c7e7d0ab7f6beb,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,425,0.0,inf,0,0,0.0,41,41,0,0,40,1,0,0,0,0
train,207,000267.jpg,18ba54946e446564cc6c2f37849cb71499d5e490b961d63fdac16bb2049bc27b,False,horizontal_flip_mask_instability,2217,63306,0.2653204565408253,4.497230529785156,2217,502,0.2264321154713577,17,17,0,4,16,1,0,4,0,0
train,208,000264.jpg,99351431c5a55de2591ee72316448c16ae2c2e71ee14922d18c81f0a210c7904,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,7213,0.0,inf,0,0,0.0,17,17,0,0,17,0,0,0,0,0
train,209,000263.jpg,873b4fce63434df37f912148ce30f1ec549ec74310acf87747bf397955e2a276,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,651,0.0,inf,0,0,0.0,28,28,0,0,28,0,0,0,0,0
train,210,000261.jpg,1c697d49303df500151f8ef05aafdd2bbdf56606947c77e60ac5486a2fdcb6cf,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,257101,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,211,000260.jpg,eb920613bb67c5d771460db5df70ae6bcbaaae7b063523f1ceaebbb7f9450718,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,212,000258.jpg,d25c1919c23f9097988eac76acd5b7ed47824ca4b476e8099157415d1a9970fe,False,horizontal_flip_colour_instability,4299,257845,0.7259867670545289,13.074981689453125,4299,3915,0.9106769016050245,8,8,0,1,7,1,0,0,1,0
train,213,000256.jpg,6139eca77bea4f104954895c67dbee23cda42bb009d4e44f039b7d4b89ad2634,False,insufficient_flower_pixels,75,262069,0.5104166666666666,2.8288114070892334,75,75,1.0,3,3,0,1,2,1,0,1,0,0
train,214,000254.jpg,21d32d9fe198c829bb2df63ccdfe3f49abedf184943680218ddb86a5e6845e01,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,253636,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,215,000252.jpg,89fca7e19b21ee19d73372b7e3d89728fb91c400be76f431fb63d7d9c40737d0,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,2306,0.0,inf,0,0,0.0,4,4,0,0,4,0,0,0,0,0
train,216,000250.jpg,a72e0974d761f06eb9c24ed4f50a69e980a76152ee747cd0f7d7ad84b27fafe9,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,60,73255,0.2885572139303483,18.15035057067871,60,22,0.36666666666666664,39,39,0,1,39,0,0,1,0,0
train,217,000249.jpg,b044a119777c0a0d85a50be728364f6bf71058a488106d097c43a5e1d62e21d3,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,9616,0.0,inf,0,0,0.0,10,10,0,0,10,0,0,0,0,0
train,218,000248.jpg,fb85c9a56dae4e22c517253ee76799679f2a6172a1c97a64769e12d8cdd6b036,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,4897,0.0,inf,0,0,0.0,12,12,0,0,12,0,0,0,0,0
train,219,000247.jpg,e829e2ca72d37810764855ff49828700faf161536cd4e0375898aa8fa48409bd,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,1617,0.0,inf,0,0,0.0,5,5,0,0,5,0,0,0,0,0
train,220,000245.jpg,1018d63f2fb92cf6969849e39c231c859e6afca45465fcdf5ddbeb52f25a77d2,False,horizontal_flip_colour_instability,24386,198809,0.5862774220252733,11.278887748718262,24386,18324,0.7514147461658328,21,21,0,17,10,11,0,6,11,0
train,221,000244.jpg,8e68ef56a3bec03a49c66ebf16cebd340c68e13a480cbc53e62863213ead3b3b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,243753,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,222,000242.jpg,8425bd9170b86438ccf79ba3257b6d378f01fad1e8e236f07210f27646aefb1b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,1078,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,223,000241.jpg,9e42bbda529a7917a71f464d35d0a0cf12c05a713f0f7314644165ff9f5c1405,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261555,0.0,inf,0,0,0.0,11,11,0,0,9,2,0,0,0,0
train,224,000239.jpg,fa5f87f94e509972d841929e6d9b0c32f901f79e3aa368659dcff3edbcb7e1b7,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,17,17,0,0,13,4,0,0,0,0
train,225,000237.jpg,2b6054e7bc6bf3c42fdcd811e73214ed624da4d5ea92bb8892a2d311b5d5a2a7,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,12,12,0,0,9,3,0,0,0,0
train,226,000236.jpg,89cb5d200f13b70bb7570f8ed605da0a1a0d0fee80567f6cda90431c7292d37b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,11,11,0,0,11,0,0,0,0,0
train,227,000234.jpg,d3f8d5c0d02ab04404fb603aa895b5b631dbe9a0a9cb738711eb8218ab6a597f,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,245272,0.0,inf,0,0,0.0,14,14,0,0,9,5,0,0,0,0
train,228,000232.jpg,5074781f1fd538391f8a132eb400e45088fb602fe6d5a3326e2626cd9a88c6e8,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,245535,0.0,inf,0,0,0.0,8,8,0,0,7,1,0,0,0,0
train,229,000231.jpg,daebe776f230d5e40b91f9595bed9aa35e495ab1f57efc487c2b29c79138c473,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,260623,0.0,inf,0,0,0.0,2,2,0,0,1,1,0,0,0,0
train,230,000229.jpg,092cb245de12f482a772efc11284fecb1b5013d13f1ae059cc4c0fadfc29877a,False,horizontal_flip_mask_instability,401,193958,0.32567049808429116,4.103402614593506,401,401,1.0,28,28,0,4,27,1,0,4,0,0
train,231,000228.jpg,9a0037da412d6a5254dfcff4eec423847fc39318a97924b3e1da29e94fd3614c,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,9,9,0,0,9,0,0,0,0,0
train,232,000225.jpg,3ed005bd21a7f7da89a57993bd0807233f5e96e558ac2c7988e6f1d1181096f7,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,259530,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,233,000224.jpg,fc6ee4040bd61bac70edc98b993ca81ace7538d362c0ffdab8bca7c45cc88612,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,11,11,0,0,6,5,0,0,0,0
train,234,000223.jpg,f469efd5cdebfe2b6dbd950f2eaadef1a9c55ea3913bf76533b1767be3f2bc39,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,18,262126,0.0,inf,18,18,1.0,11,11,0,0,5,6,0,0,0,0
train,235,000218.jpg,9475b61fa35f5bafca5b09674f104d4c51098f0abbb60c90e581e5be19656f0b,False,horizontal_flip_mask_instability,3675,54505,0.40274672628553176,2.7068915367126465,3675,1839,0.5004081632653061,23,23,0,12,23,0,0,12,0,0
train,236,000217.jpg,9735f511824bc43522d5fb553b65971eff55787b523d791dd6b37b61cc8d06ef,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,78,0,0.07435653002859867,40.28522872924805,78,78,1.0,49,49,0,1,49,0,0,1,0,0
train,237,000216.jpg,bfd11a8c770ba9930938358d5c8e41fc8b314141a20293757475f0a159a64ab2,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261508,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,238,000214.jpg,d46134cefdbaedefe8241abfc0f8d4f4ea2f2544f78f82c332d84736b4b3d993,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,45010,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,239,000212.jpg,bee3c3e24fb731ff75a0cbdbedd3ec54827eca93401acd150b48e67dfed2537b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,28959,0.0,inf,0,0,0.0,5,5,0,0,4,1,0,0,0,0
train,240,000211.jpg,3486265d7dfb7e9cef21b77b0884b3b7a21b72692f53184e2dff011b88272719,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,41,0.0,inf,0,0,0.0,6,6,0,0,5,1,0,0,0,0
train,241,000210.jpg,50bfd03e2a2a3c89f353e178bb3ff486a9133adaa0f6bddb49793ec5031bd205,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,1533,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,242,000208.jpg,7448eda7d62ec24feab8829abfd97f5e43f0e1d3f0ad22f3f36d0ae919a256f7,True,,13896,243934,0.6283622311486246,2.1127912998199463,13896,13848,0.9965457685664939,20,20,0,7,9,11,0,0,7,0
train,243,000206.jpg,f6ff75cd6b49ffd50cc24eaaa5a8d87385f0515c595a6bbbfadf51601ab12bac,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,13755,248331,0.49047386419149974,6.1498284339904785,13755,13122,0.9539803707742639,27,27,0,9,16,11,0,1,8,0
train,244,000205.jpg,407730e03012379bc9a53be2fffd9a85b625670e592a11ef350c65e7e06b37a5,True,,52546,209584,0.5189588462891312,0.8731351494789124,52546,3962,0.07540060137784037,15,15,0,11,14,1,0,10,1,0
train,245,000202.jpg,3940ec274063e3ae84ea52202b135edbefda0a20b7e9e94791fc5a0656578d8b,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,76193,101044,0.3727660346548127,12.416153907775879,76193,19391,0.254498444739018,28,28,0,26,21,7,0,19,7,0
train,246,000201.jpg,d305b905f66e2a12fd5935e42a5cd7e41ac92595a73490520d36e8834538b93d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,149170,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,247,000200.jpg,6a6844def1e9d020051ec64abe7e05676efa20345d537fc369e0223b661890fa,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,42668,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,248,000198.jpg,06cc9abaa42eaf4fb543d3270406c4cadfe3cc1d2f071aa8e006fd4eb0719ec8,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261330,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,249,000197.jpg,775cea254b6870c3e7a649d7bcbe355988ac0c2d25b45044cedd736535f86aea,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,250,000194.jpg,8d80d84ac3a610adcdc021180b87e3b158518e7f277d3c4045e44bd4452a129b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,195683,0.0,inf,0,0,0.0,11,11,0,0,11,0,0,0,0,0
train,251,000193.jpg,e0e7528c7f35b4ff440a550fea1ef690911be32f348fd15a0d8f5712caefe1da,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,240552,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,252,000192.jpg,abc9b98257a49b52d3d3d00e57d893890556a507363b2995dd8468dadf8a7c88,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,226469,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,253,000190.jpg,8b5adb6fad84faa6651c7fc03ac811322427d137bdb5e406ff82fd52df946289,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,6406,0.0,inf,0,0,0.0,5,5,0,0,5,0,0,0,0,0
train,254,000189.jpg,ce5086b8e52bdc6b30c53ea833e841f4572e11b7a0373a8f22e5239027da0479,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,237667,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,255,000188.jpg,64a48bbe0c28254a87fdf246e27b18d9aabf4468d049126fd5619d7aeef8e1b6,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,167249,0.0,inf,0,0,0.0,7,7,0,0,7,0,0,0,0,0
train,256,000187.jpg,9794992146523ee3f7d670ab6b75edaa12a0d3d285db2901e6aeb0a05ecd9792,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,52887,0.0,inf,0,0,0.0,12,12,0,0,12,0,0,0,0,0
train,257,000186.jpg,d938b40cc743de9dc6e54fa110668a2ddc482e98596c1820a4d204b5431fd4d6,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,134649,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,258,000185.jpg,39f25dcee8f12b2d4c06ad395ce44bd97c97c5f0671357e0776b546368614866,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,244515,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,259,000182.jpg,70a0fb9d67225db9f442a7b3436bb1221d6c4030730b41328036ad5139e41822,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,22623,0.0,inf,0,0,0.0,10,10,0,0,10,0,0,0,0,0
train,260,000181.jpg,3b9074a4fce13eb51c61bcbb1beb9a8deb91c828c190f1b63dabd5d5eb2c41ef,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,83082,0.0,inf,0,0,0.0,15,15,0,0,15,0,0,0,0,0
train,261,000180.jpg,2775eadfbc759a260fd95167c783d922cc434f227238d49245b9d92fda640049,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,59358,0.0,inf,0,0,0.0,37,37,0,0,35,2,0,0,0,0
train,262,000179.jpg,6145a48b7fe33af18c79427829965ae6dde4683caf78dc2d991a89020a25d385,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,174656,0.0,inf,0,0,0.0,7,7,0,0,7,0,0,0,0,0
train,263,000175.jpg,96de27d9e1a0619d8a9f9d6abc9d1027f3d259df4f60a4ce53f322dc449267f6,False,horizontal_flip_colour_instability,88934,173210,0.6315640048482731,7.854285717010498,88934,41556,0.4672678615602582,30,30,0,29,17,13,0,16,13,0
train,264,000174.jpg,a2245c2816e2e8fcfe99665ad8106f62f44c4b5bd8dbb1e2fd172e3590ab49ab,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,113,185397,0.0031464929134296772,21.527240753173828,113,111,0.9823008849557522,11,11,0,0,5,6,0,0,0,0
train,265,000172.jpg,378f2f6026da0dbfccce0e7012222864a0baa9fd1492a09ee55903240c9e3efd,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,266,000171.jpg,a867581752c3e53793f8bf9491bda776f545d24c2c9db98e7d80a766d3bfa198,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,211371,0.0,inf,0,0,0.0,10,10,0,0,10,0,0,0,0,0
train,267,000168.jpg,9fd245b9e2a5973a02163bd35df192156fd2954b527a7650d4a462cbcbfc93fe,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,19,19,0,0,13,6,0,0,0,0
train,268,000166.jpg,1e70a1a9248d9464594fc32cac7d43641bf0aa2a8e88e99f0e5a85dfc98c6951,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,18,18,0,0,11,5,2,0,0,0
train,269,000164.jpg,afc8e3ad50c66becdc5c3d5cdf0ab9f788d661adcc8888d8aec9cb6ea60f5880,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,9,9,0,0,9,0,0,0,0,0
train,270,000162.jpg,720f0ee46999f7f46153778c5ce5454863200f0fbe3bd5940c842b5dc260aac1,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,10,10,0,0,10,0,0,0,0,0
train,271,000161.jpg,0f5f5c0fa6ed6241fb821091d30f66bbc10efe18bb50bba5fe244eba55844bfc,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,8,8,0,0,8,0,0,0,0,0
train,272,000159.jpg,896c5c6345610ae2a8446995e59f01c5e34594a1ec90821239d2d258e6612507,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,12,12,0,0,12,0,0,0,0,0
train,273,000158.jpg,412e1879aaa5480601021fb666f34deb15eb1877d54d6e3cf6efeee03c868693,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,7,7,0,0,7,0,0,0,0,0
train,274,000157.jpg,285a19883fa6a53643c343c86aaaa15f695e6d9bc6a7533cd9682e32b44cc87a,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,209555,0.0,inf,0,0,0.0,7,7,0,0,7,0,0,0,0,0
train,275,000156.jpg,72ff9530dde57d1bd8e970492d46c577a65f9367acb34b1dcaf75ea4144d2b83,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,255617,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,276,000154.jpg,4fe8245986d96d3f80f030d5d1974641fc451aa2b673354602b1cf0228902039,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,13,13,0,0,13,0,0,0,0,0
train,277,000153.jpg,2f057b699b521c8f3f185dd432381efb63818e85e359dbab1860574920c861d8,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,7,0.0,inf,0,0,0.0,8,8,0,0,6,2,0,0,0,0
train,278,000150.jpg,5173504c8b6e1c03f45cfd92a820571961fd08926e18a28899d6678862cf5f5b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,6655,0.0,inf,0,0,0.0,15,15,0,0,15,0,0,0,0,0
train,279,000149.jpg,699d2d8482033791a76e0674eb2e9132dbff99c8eff932e8d7714325c860c0aa,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,280,000146.jpg,1c4033fe65198c686529126ada1077c93f41ed9969d49a8fa67b607e8fc4d8e5,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,16,16,0,0,15,1,0,0,0,0
train,281,000145.jpg,85bf3e4a1131523c831036ecd73f82d37a98c2fc9818dc40aa45ba5289928355,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,25465,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,282,000144.jpg,a32e8b3033d5bf9c12280400cd0b8f86b717dc6e08ac40f592d06726aeb36e50,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,9,9,0,0,9,0,0,0,0,0
train,283,000143.jpg,dd61306d9823587254e59a7da1e68bfe30e88f56bd4ac2fe6b2245147d17244d,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,284,000142.jpg,bb8902c0a6ce91a71ce078be45a670201f67ac32684b9e9a414c67baed1aa42e,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,1,1,0,0,0,1,0,0,0,0
train,285,000141.jpg,638485940580db51b89a68e9e98fe2a471672b3227d0aa3fb77c3f1d65f145dc,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,127,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,286,000139.jpg,11de8a1173c4dca51849f80f411e54d1e1edc4867af4985717b51b07f602d461,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,17800,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,287,000138.jpg,74e42dc64ea511fbe491d6bff25aa05101fa9cd428b6f79be246dea198ffdaaf,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,109826,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,288,000137.jpg,1823bec3e3e2c66d77b0cb208cfda206f12edb6425b1ec7ca8ee4225e42661da,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,7,7,0,0,7,0,0,0,0,0
train,289,000135.jpg,8fe384cdeff9b21500cdd7a747665e1fcb9222cf96fbbf2fc0dc911744aee782,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,16,16,0,0,16,0,0,0,0,0
train,290,000133.jpg,0eec918fca9e80effdd1ccde2c43b2ad8e963cf98616c69472183e98bb2529a7,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,222433,0.0,inf,0,0,0.0,13,13,0,0,11,1,1,0,0,0
train,291,000132.jpg,9397ad64a3b181683269f785dda60213c054386d45fb9b7351e23827b108035d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,213225,0.0,inf,0,0,0.0,12,12,0,0,11,1,0,0,0,0
train,292,000131.jpg,af0161ec19f59b4c356ef012a871a02401b431e066e6c3239e5cef9462e3b8ba,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,243377,0.0,inf,0,0,0.0,14,14,0,0,12,2,0,0,0,0
train,293,000130.jpg,3e32267f3dbad7368ada13165d5f70760da5e690df4911b6c4d60c219e8110a0,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,16,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,294,000128.jpg,0ada1c9c0b56e359cfb2879ad79dfd611d70fa823029733989c5413960001ba2,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,8,8,0,0,6,2,0,0,0,0
train,295,000127.jpg,a8054896b57f7628caf7e9f0c6345e83d58464dfd8dc2307da0fdfa65546e58e,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,241361,0.0,inf,0,0,0.0,4,4,0,0,3,1,0,0,0,0
train,296,000125.jpg,5541aa3edb75a2c3e551e2d0a38e3332e4f66a11b76b06bff7fb5dead6a30cd0,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,33,33,0,0,33,0,0,0,0,0
train,297,000123.jpg,dfb3e39b35728d9900c8d19e08b3ea2bcbd7260a48db2749fb90f6f635016115,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,4028,0.0,inf,0,0,0.0,64,64,0,0,64,0,0,0,0,0
train,298,000119.jpg,8504ba72746f59ce253eb9796663f55fce8508e0f7b378560e085e0f716c3c8a,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,138042,0.0,inf,0,0,0.0,1,1,0,0,0,0,1,0,0,0
train,299,000118.jpg,08b88c300f5d28cc9f02502970a78b125dac5cc026c003ca4245b58924866302,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,1506,0.0,inf,0,0,0.0,6,6,0,0,2,4,0,0,0,0
