tranche,species,n,D,second_fraction,close_observer_disjoint_pairs_100km,cross_morph_close_pairs_100km,cross_morph_unique_photos_100km,cross_morph_unique_observers_100km,local_cross_rate_100km,local_retention_ratio_100km,close_observer_disjoint_pairs_250km,cross_morph_close_pairs_250km,cross_morph_unique_photos_250km,cross_morph_unique_observers_250km,local_cross_rate_250km,local_retention_ratio_250km,close_observer_disjoint_pairs_500km,cross_morph_close_pairs_500km,cross_morph_unique_photos_500km,cross_morph_unique_observers_500km,local_cross_rate_500km,local_retention_ratio_500km,global_cross_morph_pair_rate,C_star,S_star,segregation_delta_km,segregation_perm_p,organization_state,second_ge_0_20
reserve,Calopogon barbatus,45,0.5649382716049383,0.37777777777777777,218,129,41,40,0.591743119266055,1.0241707833450955,506,295,45,44,0.5830039525691699,1.0090453025235635,797,464,45,44,0.5821831869510665,1.0076247466460768,0.5777777777777777,True,False,-1.5538134628392868,0.571,local_cooccurrence_only,True
reserve,Calotropis procera,54,0.22565157750342935,0.12962962962962962,0,0,0,0,,,4,0,0,0,0.0,0.0,27,6,10,10,0.2222222222222222,0.9665653495440729,0.22990915443745633,False,False,-209.07351277019188,0.637,unresolved_photo_state,False
reserve,Carduus acanthoides,61,0.33324375167965603,0.13114754098360656,0,0,0,0,,,36,8,13,13,0.2222222222222222,0.6559139784946236,115,27,33,33,0.23478260869565218,0.6929873772791024,0.33879781420765026,False,False,213.44795318086653,0.357,unresolved_photo_state,False
reserve,Carpobrotus edulis,61,0.5772641762966945,0.39344262295081966,4,2,4,4,0.5,0.8519553072625697,53,23,29,29,0.4339622641509434,0.739432908190155,120,60,51,51,0.5,0.8519553072625697,0.5868852459016394,False,False,-63.94862221758922,0.489,unresolved_photo_state,True
reserve,Centaurea scabiosa,42,0.6802721088435375,0.38095238095238093,0,0,0,0,,,9,8,14,13,0.8888888888888888,1.2755555555555553,59,41,33,32,0.6949152542372882,0.9972033898305085,0.6968641114982579,False,False,66.18361333108419,0.275,unresolved_photo_state,True
reserve,Centratherum punctatum,46,0.5207939508506616,0.17391304347826086,3,1,2,2,0.3333333333333333,0.6261343012704174,17,7,11,11,0.4117647058823529,0.773460019216398,42,23,24,23,0.5476190476190477,1.0286492092299715,0.5323671497584541,False,False,-470.5193120815529,0.508,unresolved_photo_state,False
reserve,Chamaenerion latifolium,48,0.4765625,0.20833333333333334,0,0,0,0,,,13,6,10,10,0.46153846153846156,0.9482976040353089,48,18,22,22,0.375,0.7704918032786885,0.4867021276595745,False,False,-215.9771145176005,0.644,unresolved_photo_state,True
reserve,Cicerbita alpina,43,0.5105462412114656,0.3488372093023256,69,33,30,28,0.4782608695652174,0.9149778924097275,252,126,39,37,0.5,0.9565677966101696,436,218,41,39,0.5,0.9565677966101696,0.5227021040974529,True,False,71.39840566990063,0.234,local_cooccurrence_only,True
reserve,Cirsium occidentale,53,0.5453898184407263,0.3584905660377358,129,75,48,48,0.5813953488372093,1.0459044264982695,414,235,53,53,0.5676328502415459,1.0211463023927547,930,534,53,53,0.5741935483870968,1.032948707150678,0.555878084179971,True,False,-22.495795016752027,0.89,local_cooccurrence_only,True
reserve,Cirsium undulatum,52,0.4822485207100592,0.15384615384615385,17,5,8,8,0.29411764705882354,0.5981595092024541,89,28,27,27,0.3146067415730337,0.639829048045771,233,92,41,40,0.3948497854077253,0.8030227230838095,0.4917043740573152,False,False,9.46629579086948,0.407,unresolved_photo_state,False
reserve,Clinopodium gracile,47,0.3168854685378,0.1702127659574468,83,32,26,26,0.3855421686746988,1.190774526678141,193,71,37,37,0.36787564766839376,1.1362102146558104,265,95,41,41,0.3584905660377358,1.1072237196765498,0.32377428307123035,True,False,-7688.966338970997,0.592,local_cooccurrence_only,False
reserve,Clinopodium vulgare,56,0.6454081632653061,0.39285714285714285,0,0,0,0,,,24,15,20,20,0.625,0.9510869565217391,108,62,42,42,0.5740740740740741,0.8735909822866345,0.6571428571428571,False,True,1826.5411396173104,0.048,spatial_segregation_only,True
reserve,Collinsia tinctoria,44,0.24070247933884303,0.11363636363636363,241,64,30,29,0.26556016597510373,1.0781970687229534,701,166,41,40,0.23680456490727533,0.9614468600956328,941,231,44,43,0.2454835281615303,0.9966841958832946,0.2463002114164905,True,False,13.90628187888072,0.17,local_cooccurrence_only,False
reserve,Convolvulus angustissimus,65,0.5405917159763314,0.3384615384615385,337,137,59,52,0.4065281899109792,0.7404366331128167,664,302,64,55,0.45481927710843373,0.8283923786213153,1153,587,65,55,0.5091066782307025,0.9272696065848172,0.5490384615384616,True,True,45.92309537272598,0.024,cooccurrence_and_segregation,True
reserve,Corethrogyne filaginifolia,56,0.5070153061224489,0.26785714285714285,249,137,51,48,0.5502008032128514,1.0657977823242655,699,372,53,50,0.5321888412017167,1.0309066861014387,1104,581,54,51,0.5262681159420289,1.019437608239905,0.5162337662337663,True,False,-37.81211324513782,0.796,local_cooccurrence_only,True
reserve,Cyclospermum leptophyllum,41,0.31409875074360494,0.1951219512195122,3,1,2,2,0.3333333333333333,1.0353535353535352,16,3,4,4,0.1875,0.5823863636363636,42,9,13,13,0.21428571428571427,0.6655844155844155,0.32195121951219513,False,True,3720.864392913193,0.044,spatial_segregation_only,False
reserve,Cynoglossum creticum,49,0.37900874635568516,0.22448979591836735,1,0,0,0,0.0,0.0,44,17,22,22,0.38636363636363635,0.9986013986013985,160,61,43,43,0.38125,0.9853846153846153,0.3869047619047619,False,False,-26.477955454163975,0.554,unresolved_photo_state,True
reserve,Cynoglossum officinale,41,0.4878048780487805,0.1951219512195122,0,0,0,0,,,7,4,7,7,0.5714285714285714,1.1428571428571428,45,25,29,29,0.5555555555555556,1.1111111111111112,0.5,False,False,-1991.839439662146,0.931,unresolved_photo_state,False
reserve,Dactylorhiza sambucina,40,0.67875,0.25,34,23,32,32,0.6764705882352942,0.9717257068573286,123,82,35,35,0.6666666666666666,0.9576427255985267,299,209,38,38,0.6989966555183946,1.004083593562335,0.6961538461538461,True,False,40.760380111606196,0.183,local_cooccurrence_only,True
reserve,Delphinium nudicaule,57,0.3594952293013235,0.21052631578947367,563,209,56,53,0.37122557726465366,1.0145137351273754,1257,451,57,54,0.35879077167859985,0.9805309445189133,1582,577,57,54,0.3647281921618205,0.9967571826888109,0.3659147869674185,True,False,14.55002163264544,0.205,local_cooccurrence_only,True
reserve,Descurainia sophia,45,0.29234567901234576,0.17777777777777778,0,0,0,0,,,9,2,4,4,0.2222222222222222,0.7432432432432432,43,12,17,17,0.27906976744186046,0.9333752357008172,0.298989898989899,False,False,1570.9750043762133,0.154,unresolved_photo_state,False
reserve,Dichelostemma multiflorum,47,0.3168854685378,0.1702127659574468,259,81,43,41,0.3127413127413127,0.9659238830667402,781,241,47,45,0.3085787451984635,0.9530674958843973,1065,343,47,45,0.3220657276995305,0.9947230046948357,0.32377428307123035,True,False,16.86102461185868,0.226,local_cooccurrence_only,False
reserve,Diplacus puniceus,52,0.35133136094674555,0.15384615384615385,1034,394,51,50,0.38104448742746616,1.0637157691133055,1324,475,52,51,0.35876132930513593,1.001510574018127,1325,475,52,51,0.3584905660377358,1.000754716981132,0.35822021116138764,True,False,-10.258218725042639,0.931,local_cooccurrence_only,False
reserve,Drosera macrantha,53,0.37023851904592375,0.24528301886792453,327,119,46,45,0.363914373088685,0.9643730886850153,862,311,53,51,0.36078886310904873,0.956090487238979,1272,469,53,51,0.3687106918238994,0.9770833333333333,0.37735849056603776,True,False,13.20353480603913,0.242,local_cooccurrence_only,True
reserve,Erica tetralix,49,0.6364014993752602,0.40816326530612246,15,11,19,19,0.7333333333333333,1.1287958115183245,68,45,41,40,0.6617647058823529,1.0186325839236217,200,131,48,46,0.655,1.008219895287958,0.6496598639455783,False,False,49.10421900836411,0.188,unresolved_photo_state,True
reserve,Erigeron speciosus,59,0.46538351048549265,0.2033898305084746,63,34,35,33,0.5396825396825397,1.1399960807368215,219,106,48,43,0.4840182648401826,1.022413890298213,547,272,58,53,0.49725776965265084,1.0503803010810933,0.4734073641145529,True,False,-89.14576094030019,0.913,local_cooccurrence_only,True
reserve,Erodium cicutarium,46,0.5907372400756143,0.43478260869565216,1,1,2,2,1.0,1.656,19,15,23,23,0.7894736842105263,1.3073684210526315,71,44,35,35,0.6197183098591549,1.0262535211267605,0.6038647342995169,False,False,2553.5839575558853,0.241,unresolved_photo_state,True
reserve,Erythronium montanum,49,0.21491045397750952,0.12244897959183673,450,106,47,47,0.23555555555555555,1.0736950904392766,993,237,48,48,0.23867069486404835,1.0878943300779877,1170,258,49,49,0.2205128205128205,1.005128205128205,0.2193877551020408,True,False,-19.718064538818197,0.863,local_cooccurrence_only,False
reserve,Filipendula rubra,41,0.643664485425342,0.24390243902439024,30,14,18,18,0.4666666666666667,0.707332101047443,106,62,37,37,0.5849056603773585,0.8865483207198409,252,157,41,41,0.623015873015873,0.944312413813338,0.6597560975609756,True,False,22.029586547043664,0.322,local_cooccurrence_only,True
reserve,Frasera fastigiata,40,0.41125,0.25,606,263,40,38,0.43399339933993397,1.0289205212314545,778,328,40,38,0.42159383033419023,0.999523366749752,778,328,40,38,0.42159383033419023,0.999523366749752,0.4217948717948718,True,False,-0.5132746268928798,0.522,local_cooccurrence_only,True
reserve,Fumaria officinalis,49,0.39400249895876727,0.1836734693877551,0,0,0,0,,,26,6,9,9,0.23076923076923078,0.5737518295657831,107,24,27,27,0.22429906542056074,0.5576653296714154,0.40221088435374147,False,False,61.80746579079846,0.377,unresolved_photo_state,False
reserve,Geobalanus oblongifolius,40,0.46875,0.375,74,28,27,27,0.3783783783783784,0.7870270270270271,253,108,39,38,0.4268774703557312,0.8879051383399209,433,203,40,39,0.46882217090069284,0.9751501154734411,0.4807692307692308,True,False,20.961434036453454,0.222,local_cooccurrence_only,True
reserve,Geranium caespitosum,51,0.5536332179930796,0.29411764705882354,123,55,34,33,0.44715447154471544,0.7918360433604336,286,127,49,47,0.44405594405594406,0.7863490675990676,671,325,51,49,0.4843517138599106,0.8577061599602583,0.5647058823529412,True,True,138.87349758499482,0.002,cooccurrence_and_segregation,True
reserve,Gilia tricolor,67,0.18712408108710177,0.1044776119402985,454,100,44,42,0.22026431718061673,1.1595342983008181,1271,262,60,57,0.20613690007867821,1.0851635382713274,1799,343,64,61,0.19066147859922178,1.0036964980544747,0.18995929443690637,True,False,-34.69893018842197,0.791,local_cooccurrence_only,False
reserve,Glandularia bipinnatifida,70,0.5093877551020408,0.17142857142857143,90,44,44,43,0.4888888888888889,0.9460470085470085,339,148,59,57,0.4365781710914454,0.8448207397322441,898,393,68,66,0.4376391982182628,0.8468739292444749,0.5167701863354037,True,True,281.6509741807673,0.016,cooccurrence_and_segregation,False
reserve,Globularia repens,86,0.302866414277988,0.18604651162790697,1149,315,80,72,0.2741514360313316,0.8946638381201044,2370,613,86,77,0.2586497890295359,0.8440758740204943,3085,857,86,77,0.27779578606158833,0.9065567839777726,0.3064295485636115,True,True,50.43608353200156,0.045,cooccurrence_and_segregation,False
reserve,Goodyera pubescens,47,0.25350837483024,0.14893617021276595,20,5,6,6,0.25,0.9651785714285714,142,50,28,28,0.352112676056338,1.3594064386317906,352,107,34,34,0.3039772727272727,1.1735693993506493,0.2590194264569843,False,False,-159.65626136490903,0.971,unresolved_photo_state,False
reserve,Grewia occidentalis,42,0.47165532879818595,0.21428571428571427,52,21,18,18,0.40384615384615385,0.8358450443786982,131,45,24,23,0.3435114503816794,0.7109696124486201,273,120,38,36,0.43956043956043955,0.9097633136094674,0.4831591173054588,True,True,266.6073647893544,0.014,cooccurrence_and_segregation,True
reserve,Gymnadenia rhellicani,59,0.6515369146796897,0.2711864406779661,333,206,54,51,0.6186186186186187,0.9333831185683038,914,606,57,54,0.6630196936542669,1.0003762749933427,1510,1018,57,54,0.6741721854304635,1.017203359145964,0.6627703097603741,True,False,13.679587489104676,0.225,local_cooccurrence_only,True
reserve,Herbertia lahue,66,0.48347107438016523,0.4090909090909091,48,24,30,30,0.5,1.0185185185185186,210,103,55,54,0.49047619047619045,0.9991181657848324,478,238,62,61,0.497907949790795,1.014256934759027,0.4909090909090909,True,False,-17.60948592757086,0.563,local_cooccurrence_only,True
reserve,Heuchera cylindrica,55,0.31999999999999984,0.2,63,13,17,17,0.20634920634920634,0.6331168831168831,302,73,44,44,0.24172185430463577,0.7416465984346778,787,274,54,53,0.34815756035578144,1.0682106965461475,0.32592592592592595,True,False,-39.39295106424737,0.738,local_cooccurrence_only,True
reserve,Hibiscus pedunculatus,50,0.5304,0.28,283,136,46,44,0.48056537102473496,0.8879224426927605,478,242,46,44,0.5062761506276151,0.9354272768006462,643,367,47,44,0.5707620528771384,1.0545754370656026,0.5412244897959184,True,False,-64.22149582215059,0.786,local_cooccurrence_only,True
reserve,Honckenya peploides,46,0.4763705103969753,0.391304347826087,13,9,16,16,0.6923076923076923,1.4217032967032965,28,16,22,21,0.5714285714285714,1.173469387755102,56,34,34,33,0.6071428571428571,1.2468112244897958,0.48695652173913045,False,False,-331.0932899103327,0.801,unresolved_photo_state,True
reserve,Impatiens balsamina,63,0.436381960191484,0.2222222222222222,30,14,22,21,0.4666666666666667,1.0524249422632794,40,20,30,29,0.5,1.1275981524249423,68,32,40,39,0.47058823529411764,1.0612688493411222,0.44342037890424985,True,False,-1500.4662825842888,0.628,local_cooccurrence_only,True
reserve,Ipomoea nil,53,0.5546457814168744,0.37735849056603776,0,0,0,0,,,14,9,16,16,0.6428571428571429,1.1371721987896573,47,30,32,32,0.6382978723404256,1.1291071477344112,0.5653120464441219,False,False,432.6695960738043,0.256,unresolved_photo_state,True
reserve,Ipomoea triloba,52,0.6235207100591715,0.3269230769230769,0,0,0,0,,,4,3,6,6,0.75,1.1797153024911033,29,15,23,23,0.5172413793103449,0.813596760338692,0.6357466063348416,False,False,-231.77319015214107,0.645,unresolved_photo_state,True
reserve,Ipomopsis rubra,44,0.47830578512396693,0.3409090909090909,130,66,35,35,0.5076923076923077,1.0373151686326632,436,215,40,40,0.49311926605504586,1.0075395803198128,712,343,42,42,0.48174157303370785,0.9842927172567767,0.4894291754756871,True,False,10.687583418278507,0.381,local_cooccurrence_only,True
reserve,Kennedia coccinea,59,0.2631427750646367,0.13559322033898305,386,104,57,55,0.2694300518134715,1.0065389053555671,985,240,58,56,0.2436548223350254,0.9102476004699311,1669,423,59,56,0.2534451767525464,0.9468224834576571,0.26767971946230273,True,False,28.597231982905896,0.109,local_cooccurrence_only,False
reserve,Kunzea capitata,40,0.515,0.35,302,171,35,33,0.5662251655629139,1.0719796823763903,606,333,36,34,0.5495049504950495,1.0403249062770354,712,382,40,38,0.5365168539325843,1.0157357914257663,0.5282051282051282,True,False,-4.475638930259805,0.913,local_cooccurrence_only,True
reserve,Lactuca biennis,40,0.3487499999999999,0.225,26,8,10,10,0.3076923076923077,0.8602150537634409,101,37,26,25,0.36633663366336633,1.0241669328223144,252,86,37,36,0.3412698412698413,0.9540877282812766,0.3576923076923077,False,False,25.410480688692246,0.343,unresolved_photo_state,True
reserve,Lactuca perennis,47,0.48619284744228164,0.2765957446808511,41,15,19,19,0.36585365853658536,0.7364763591769996,216,92,44,42,0.42592592592592593,0.8574039588937169,520,260,45,43,0.5,1.006517690875233,0.4967622571692877,True,False,-19.82950221629352,0.566,local_cooccurrence_only,True
reserve,Lathyrus aphaca,69,0.18231463978155849,0.10144927536231885,36,0,0,0,0.0,0.0,98,2,3,2,0.02040816326530612,0.11031693783504183,230,13,14,13,0.05652173913043478,0.3055299539170507,0.18499573742540495,False,False,154.43936093561342,0.32,unresolved_photo_state,False
reserve,Legousia speculum-veneris,66,0.28236914600550955,0.15151515151515152,85,16,21,20,0.18823529411764706,0.6565279770444763,283,83,53,51,0.29328621908127206,1.022925105576144,753,225,63,58,0.29880478087649404,1.042172772325333,0.2867132867132867,True,False,-75.66731166356612,0.893,local_cooccurrence_only,False
reserve,Lepidium perfoliatum,55,0.25652892561983476,0.10909090909090909,57,17,22,22,0.2982456140350877,1.1414812805208898,135,41,33,33,0.3037037037037037,1.1623711340206186,259,73,37,37,0.28185328185328185,1.0787425864745452,0.2612794612794613,True,False,-179.39584772861917,0.602,local_cooccurrence_only,False
reserve,Leucanthemum vulgare,77,0.26311350986675675,0.15584415584415584,0,0,0,0,,,8,3,6,6,0.375,1.4067307692307693,93,30,37,37,0.3225806451612903,1.2100909842845327,0.26657552973342447,False,False,-469.22015958197517,0.847,unresolved_photo_state,False
reserve,Lilium martagon,62,0.548907388137357,0.25806451612903225,7,2,4,4,0.2857142857142857,0.5121191604603926,83,51,46,46,0.6144578313253012,1.101364700508194,291,153,57,57,0.5257731958762887,0.942404846826599,0.5579058699101005,False,False,64.29694587877952,0.334,unresolved_photo_state,True
reserve,Linaria purpurea,51,0.37600922722029995,0.19607843137254902,14,5,9,9,0.35714285714285715,0.9312007011393514,75,32,31,31,0.4266666666666667,1.112474437627812,162,70,39,39,0.43209876543209874,1.1266378853290917,0.3835294117647059,False,False,65.42582950289398,0.381,unresolved_photo_state,False
reserve,Linum alpinum,65,0.5439053254437869,0.47692307692307695,366,200,58,51,0.546448087431694,0.9892184698502381,685,381,61,53,0.5562043795620438,1.0068799908520898,1340,753,63,55,0.5619402985074626,1.017263551693231,0.5524038461538462,True,False,-26.423051034318917,0.817,local_cooccurrence_only,True
reserve,Linum usitatissimum,58,0.3662306777645661,0.2413793103448276,3,1,2,2,0.3333333333333333,0.8944805194805194,39,18,23,23,0.46153846153846156,1.2385114885114887,135,61,34,34,0.45185185185185184,1.2125180375180376,0.37265577737447064,False,False,-2194.7114877921367,0.904,unresolved_photo_state,True
reserve,Lomatium columbianum,61,0.49180327868852447,0.3114754098360656,1336,701,61,54,0.5247005988023952,1.0494011976047903,1823,913,61,54,0.5008228195282501,1.0016456390565003,1823,913,61,54,0.5008228195282501,1.0016456390565003,0.5,True,False,-3.24735572027431,0.962,local_cooccurrence_only,True
reserve,Lomatium macrocarpum,56,0.36415816326530603,0.21428571428571427,81,3,5,5,0.037037037037037035,0.09988973211390025,310,43,36,36,0.13870967741935483,0.37410315801367156,692,135,52,50,0.19508670520231214,0.5261532854843445,0.37077922077922076,False,True,348.9745029284175,0.001,spatial_segregation_only,True
reserve,Lunaria annua,53,0.6030615877536489,0.39622641509433965,0,0,0,0,,,16,10,16,16,0.625,1.0168240850059032,66,42,38,38,0.6363636363636364,1.035311795642374,0.6146589259796807,False,False,-439.7874165273006,0.886,unresolved_photo_state,True
reserve,Lupinus excubitus,52,0.2965976331360948,0.1346153846153846,766,254,47,44,0.33159268929503916,1.09648854365392,1156,356,52,47,0.3079584775086505,1.0183365116620215,1319,399,52,47,0.3025018953752843,1.0002930505427108,0.3024132730015083,True,False,-10.357962776510064,0.698,local_cooccurrence_only,False
reserve,Lupinus formosus,40,0.46875,0.375,471,225,39,38,0.47770700636942676,0.9936305732484076,548,270,40,39,0.4927007299270073,1.0248175182481751,614,306,40,39,0.498371335504886,1.0366123778501628,0.4807692307692308,True,False,9.939719516340858,0.139,local_cooccurrence_only,True
reserve,Marcus-kochia littorea,56,0.6320153061224489,0.32142857142857145,257,173,53,50,0.6731517509727627,1.0460683112997524,611,398,53,50,0.6513911620294599,1.0122526634968398,1005,653,54,51,0.6497512437810945,1.0097042537062417,0.6435064935064935,True,False,-20.725164218695397,0.734,local_cooccurrence_only,True
reserve,Matelea edwardsensis,42,0.33673469387755106,0.21428571428571427,457,180,37,36,0.3938730853391685,1.141834095882236,802,284,42,40,0.3541147132169576,1.026574976699665,859,296,42,40,0.3445867287543655,0.9989534459848778,0.34494773519163763,True,False,-24.40053558016386,0.977,local_cooccurrence_only,True
reserve,Monarda citriodora,43,0.5375878853434289,0.3023255813953488,17,6,10,10,0.35294117647058826,0.6412593206296604,67,35,32,32,0.5223880597014925,0.9491276014294723,202,111,38,38,0.5495049504950495,0.99839631850509,0.5503875968992248,False,False,41.34357105035224,0.287,unresolved_photo_state,True
reserve,Moricandia arvensis,53,0.48558205767176943,0.18867924528301888,160,86,44,43,0.5375,1.0860337243401759,438,216,51,50,0.4931506849315068,0.9964246977061824,902,432,53,52,0.4789356984478936,0.9677029214973568,0.4949201741654572,True,False,31.48634306739484,0.191,local_cooccurrence_only,False
reserve,Nandina domestica,44,0.2975206611570247,0.18181818181818182,24,12,13,13,0.5,1.6423611111111112,56,21,21,21,0.375,1.2317708333333333,161,58,35,35,0.36024844720496896,1.1833160800552105,0.3044397463002114,False,False,-178.57636908001905,0.612,unresolved_photo_state,False
reserve,Nemastylis geminiflora,52,0.5732248520710058,0.38461538461538464,179,84,44,43,0.4692737430167598,0.802912236438998,419,215,50,49,0.513126491646778,0.8779428747401647,848,499,52,51,0.5884433962264151,1.0068076688983565,0.5844645550527904,True,False,18.875226437983372,0.144,local_cooccurrence_only,True
reserve,Nymphoides indica,57,0.24561403508771928,0.12280701754385964,140,45,28,25,0.32142857142857145,1.2857142857142858,314,98,36,32,0.31210191082802546,1.2484076433121019,466,134,38,34,0.2875536480686695,1.150214592274678,0.25,True,False,391.0605203216762,0.41,local_cooccurrence_only,False
reserve,Oenothera speciosa,47,0.32775011317338165,0.1276595744680851,5,0,0,0,0.0,0.0,45,8,12,12,0.17777777777777778,0.530877839165132,160,32,27,27,0.2,0.5972375690607735,0.3348751156336725,False,False,1690.4109757048666,0.088,unresolved_photo_state,False
reserve,Opuntia fragilis,58,0.2705112960760997,0.1206896551724138,67,17,22,22,0.2537313432835821,0.9217976053796949,206,57,29,29,0.2766990291262136,1.0052384508695187,388,120,46,46,0.30927835051546393,1.123598051433103,0.2752571082879613,True,False,103.49469645622139,0.295,local_cooccurrence_only,False
reserve,Oxalis smalliana,49,0.5897542690545606,0.2653061224489796,304,197,44,44,0.6480263157894737,1.0763826940231935,651,405,48,48,0.6221198156682027,1.0333515582285402,1049,644,48,48,0.6139180171591992,1.0197282318915513,0.6020408163265306,True,False,-35.00176264124053,0.847,local_cooccurrence_only,True
reserve,Palafoxia texana,69,0.34614576769586214,0.2028985507246377,1184,399,65,58,0.33699324324324326,0.9594492095250591,2249,796,69,61,0.3539350822587817,1.0076841055571624,2338,823,69,61,0.35201026518391787,1.0022039831571254,0.3512361466325661,True,False,7.390410768336864,0.224,local_cooccurrence_only,True
reserve,Papaver somniferum,50,0.6144000000000001,0.36,0,0,0,0,,,3,2,4,4,0.6666666666666666,1.0633680555555556,42,24,27,27,0.5714285714285714,0.9114583333333334,0.626938775510204,False,False,814.7430641806968,0.298,unresolved_photo_state,True
reserve,Pedicularis sylvatica,41,0.510410469958358,0.34146341463414637,11,7,12,12,0.6363636363636364,1.21635939817758,55,26,26,26,0.4727272727272727,0.9035812672176308,157,79,40,40,0.5031847133757962,0.961798286639051,0.5231707317073171,False,False,26.954604288228552,0.291,unresolved_photo_state,True
reserve,Persicaria capitata,68,0.3326124567474048,0.19117647058823528,0,0,0,0,,,21,8,15,15,0.38095238095238093,1.1284909282308502,55,21,27,27,0.38181818181818183,1.1310556803404659,0.3375768217734855,False,False,311.4078325712653,0.173,unresolved_photo_state,False
reserve,Philotheca spicata,49,0.5122865472719701,0.22448979591836735,539,280,43,41,0.5194805194805194,0.9933481152993348,999,504,49,47,0.5045045045045045,0.9647110525159305,1168,608,49,47,0.5205479452054794,0.9953892415636485,0.5229591836734694,True,False,14.223174305333302,0.355,local_cooccurrence_only,True
reserve,Pigea calycina,55,0.4621487603305785,0.2909090909090909,754,374,55,54,0.4960212201591512,1.0537789870333898,1388,659,55,54,0.47478386167146974,1.008660993679732,1484,699,55,54,0.47102425876010784,1.0006738544474394,0.4707070707070707,True,False,-22.882441277484773,0.87,local_cooccurrence_only,True
reserve,Polygala virgata,40,0.6287499999999999,0.325,41,26,28,26,0.6341463414634146,0.9833680841778596,83,57,36,31,0.6867469879518072,1.0649356870823252,154,104,37,32,0.6753246753246753,1.0472231545790194,0.6448717948717949,True,False,5658.300585325516,0.098,local_cooccurrence_only,True
reserve,Pontederia azurea,52,0.3705621301775147,0.19230769230769232,51,8,13,13,0.1568627450980392,0.4151696606786427,85,25,22,22,0.29411764705882354,0.7784431137724551,170,61,33,31,0.3588235294117647,0.9497005988023952,0.3778280542986425,True,False,74.08770116862411,0.354,local_cooccurrence_only,False
reserve,Portulaca umbraticola,49,0.6039150354019158,0.3469387755102041,0,0,0,0,,,21,10,12,12,0.47619047619047616,0.7724137931034482,59,30,25,25,0.5084745762711864,0.8247808299240209,0.6164965986394558,False,False,610.1437612665941,0.193,unresolved_photo_state,True
reserve,Primula pauciflora,46,0.5293005671077504,0.30434782608695654,26,9,12,11,0.34615384615384615,0.6397664835164836,70,30,26,25,0.42857142857142855,0.7920918367346939,216,107,39,37,0.49537037037037035,0.9155505952380952,0.5410628019323671,False,True,225.09470948291073,0.024,spatial_segregation_only,True
reserve,Primula vulgaris,72,0.3348765432098766,0.1111111111111111,7,3,6,6,0.42857142857142855,1.2620144832126399,112,34,30,30,0.30357142857142855,0.8939269256089531,377,140,52,52,0.3713527851458886,1.0935227175494138,0.3395931142410016,False,False,-152.23355238192357,0.84,unresolved_photo_state,False
reserve,Prunus ilicifolia,48,0.2543402777777778,0.125,265,80,36,34,0.3018867924528302,1.162212634425913,545,142,47,45,0.26055045871559634,1.003074803519429,869,218,48,46,0.2508630609896433,0.9657799754140535,0.25975177304964536,True,False,-4.09485971965654,0.449,local_cooccurrence_only,False
reserve,Pseudorchis albida,46,0.5207939508506616,0.4782608695652174,110,62,35,32,0.5636363636363636,1.0587361821481602,309,156,43,40,0.5048543689320388,0.9483199126037389,506,263,44,40,0.5197628458498024,0.976324038937469,0.5323671497584541,True,False,31.814798797080016,0.27,local_cooccurrence_only,True
reserve,Pulsatilla pratensis,41,0.4973230220107079,0.24390243902439024,31,17,19,18,0.5483870967741935,1.0757832998919585,72,38,35,31,0.5277777777777778,1.0353535353535355,187,96,41,36,0.5133689839572193,1.0070874804902388,0.5097560975609756,True,False,-15.729193970500546,0.551,local_cooccurrence_only,True
reserve,Ranunculus glacialis,67,0.33058587658721317,0.11940298507462686,370,135,57,53,0.36486486486486486,1.087218620237488,812,294,59,55,0.3620689655172414,1.0788874430709172,1329,472,59,55,0.3551542513167795,1.0582830857970342,0.3355947535052013,True,False,-58.64777499741166,0.78,local_cooccurrence_only,False
reserve,Raphanus raphanistrum,58,0.48335315101070153,0.3620689655172414,0,0,0,0,,,17,9,13,13,0.5294117647058824,1.0764054699370522,43,20,22,22,0.46511627906976744,0.9456792242341028,0.49183303085299457,False,False,416.5359341122403,0.109,unresolved_photo_state,True
reserve,Rhexia alifanus,45,0.4019753086419754,0.24444444444444444,232,68,41,39,0.29310344827586204,0.7129543336439887,516,230,44,42,0.44573643410852715,1.0842237586423633,669,284,45,43,0.42451420029895365,1.0326021088352928,0.4111111111111111,True,False,-54.23306519563374,0.753,local_cooccurrence_only,True
reserve,Rosa rubiginosa,46,0.673913043478261,0.34782608695652173,15,6,12,11,0.4,0.5806451612903226,64,36,31,30,0.5625,0.8165322580645161,118,65,39,38,0.5508474576271186,0.7996172772006561,0.6888888888888889,False,True,1960.5510871227598,0.001,spatial_segregation_only,True
reserve,Rosa woodsii,54,0.546639231824417,0.2037037037037037,14,11,13,13,0.7857142857142857,1.4107366911632908,86,50,41,41,0.5813953488372093,1.0438855008607861,246,142,53,52,0.5772357723577236,1.0364170517489366,0.556953179594689,False,False,40.78474763554004,0.246,unresolved_photo_state,True
reserve,Ruellia simplex,63,0.3985890652557319,0.20634920634920634,0,0,0,0,,,11,4,8,8,0.36363636363636365,0.8978278358809333,56,26,29,29,0.4642857142857143,1.1463337547408345,0.4050179211469534,False,False,1126.8335752684306,0.201,unresolved_photo_state,True
